,TUBGCP4 (27229)
ACH-000004,-0.6557704795152379
ACH-000005,-0.9036776434344848
ACH-000007,-0.6698270463827709
ACH-000009,-0.7993245895854005
ACH-000011,-0.8956836437108202
ACH-000012,-0.7480939928655732
ACH-000013,-0.8403662720976444
ACH-000014,-0.7420172929196933
ACH-000015,-0.8608565210385545
ACH-000017,-0.7458750386802817
ACH-000018,-0.7759682015754648
ACH-000019,-0.7020669302669339
ACH-000021,-0.8640259512625774
ACH-000022,-0.929555311949094
ACH-000025,-0.5842705404196006
ACH-000028,-0.6540851163371781
ACH-000030,-0.7754879340108672
ACH-000035,-0.7602035044371132
ACH-000036,-0.7027055441532915
ACH-000037,-0.12030138949764355
ACH-000039,-0.8831625688798337
ACH-000040,-0.7346333124187124
ACH-000041,-0.8163789210017641
ACH-000042,-0.7978602534743674
ACH-000045,-0.7683902575971482
ACH-000047,-0.8005786775782029
ACH-000052,-0.8848622800234993
ACH-000053,-0.7925279834623995
ACH-000054,-0.8202546391184943
ACH-000055,-0.737404650267798
ACH-000060,-0.7165311213778949
ACH-000067,-0.9699633097260758
ACH-000070,-0.8275344983387835
ACH-000075,-0.6886158783868288
ACH-000078,-0.846643212876775
ACH-000082,-0.8834760968051178
ACH-000085,-0.8107039846734627
ACH-000086,-0.7597025929254431
ACH-000087,-0.7364024018865377
ACH-000092,-0.7701982190404817
ACH-000095,-0.8516033997526953
ACH-000097,-0.7288149729179845
ACH-000098,-0.7662734575614425
ACH-000099,-0.600642891883865
ACH-000108,-0.6932391302979726
ACH-000113,-0.7767385509783769
ACH-000116,-0.7358776458350421
ACH-000118,-0.8051800078810529
ACH-000120,-0.7048372150355585
ACH-000123,-0.6840358412081478
ACH-000127,-0.6392809413968603
ACH-000128,-0.7708519204339781
ACH-000132,-0.8924961332353286
ACH-000133,-0.687397292578327
ACH-000137,-0.8589606168690538
ACH-000138,-0.5866054761983686
ACH-000142,-0.6673836504976913
ACH-000143,-0.7767381735715163
ACH-000146,-0.6482635197847838
ACH-000148,-0.8413280143566422
ACH-000150,-0.8103577029959749
ACH-000152,-0.7717700643897165
ACH-000153,-0.7549071223497745
ACH-000159,-0.6345340044984623
ACH-000160,-1.0053613735194038
ACH-000163,-0.8221997125721279
ACH-000167,-1.2859634705569152
ACH-000168,-0.8953578421603637
ACH-000169,-0.9890396611980546
ACH-000178,-0.8633083618555913
ACH-000183,-0.8632482423223622
ACH-000188,-0.6634665720095221
ACH-000189,-0.8122179798242146
ACH-000190,-0.8075315336530272
ACH-000198,-0.6128289045975776
ACH-000203,-0.581561007108207
ACH-000204,-0.9526363956429009
ACH-000206,-0.5857449254231656
ACH-000207,-0.7562080568265864
ACH-000208,-0.6920548221460604
ACH-000210,-0.881307778669942
ACH-000211,-0.6085034834180929
ACH-000215,-0.7389255751193271
ACH-000221,-0.6335176863898058
ACH-000222,-0.9507924654905376
ACH-000223,-0.800380845877475
ACH-000226,-0.8424352301889138
ACH-000227,-0.7972523831143421
ACH-000228,-0.8101771256043434
ACH-000231,-0.8765286750904543
ACH-000232,-0.7286819734787978
ACH-000233,-0.6384086782861544
ACH-000234,-0.9100287111667266
ACH-000235,-0.727466336688078
ACH-000237,-0.8065705537138917
ACH-000238,-0.700240634839666
ACH-000242,-0.5690125306598094
ACH-000243,-0.7653128031587011
ACH-000244,-0.6118941609981884
ACH-000246,-0.8122641986670734
ACH-000248,-0.7836121973403923
ACH-000250,-0.6467139410617375
ACH-000251,-0.8579998954046042
ACH-000252,-1.0443632427573073
