,ACKR1 (2532)
ACH-000466,-0.11562501845359688
ACH-000467,-0.1484765915562172
ACH-000468,-0.04048824446282743
ACH-000469,-0.15295489797232836
ACH-000470,-0.11470721537170644
ACH-000471,-0.017697140559734682
ACH-000472,-0.08253288791627457
ACH-000473,0.02109789077043915
ACH-000475,-0.10614348344397727
ACH-000476,-0.07950130621848052
ACH-000477,-0.082705350972287
ACH-000479,-0.1268775290944203
ACH-000480,-0.11549930315184387
ACH-000481,0.006692278352685303
ACH-000483,0.00032024988113791517
ACH-000484,-0.23232098335543544
ACH-000485,-0.11989694300634167
ACH-000486,-0.03456562358764681
ACH-000487,-0.12537492940501785
ACH-000488,-0.13681420422149207
ACH-000490,-0.0816804302525319
ACH-000491,-0.12761919755336346
ACH-000495,-0.13088955715149495
ACH-000496,-0.08571951036969386
ACH-000499,-0.03289031413546364
ACH-000500,0.17457541801290016
ACH-000502,-0.045968794984599305
ACH-000503,-0.18164793862996365
ACH-000505,-0.106214154316781
ACH-000507,-0.10027961090348764
ACH-000510,-0.1515380820345784
ACH-000511,-0.13385934347990286
ACH-000512,-0.2010230923847666
ACH-000516,-0.009902022484972305
ACH-000517,-0.11877636453641775
ACH-000518,-0.08299200158874882
ACH-000520,-0.07969587382370145
ACH-000521,-0.13723821402792422
ACH-000522,-0.100041385055574
ACH-000524,-0.07073498117660265
ACH-000527,-0.07011157507446893
ACH-000528,-0.11719122342219965
ACH-000537,-0.1386476859093944
ACH-000541,-0.011592271412282069
ACH-000542,-0.04809352859446242
ACH-000544,-0.10454506653141116
ACH-000545,-0.04968250223047085
ACH-000547,0.007030111261425393
ACH-000548,-0.1704484118930347
ACH-000549,-0.08400622528488075
ACH-000550,-0.13954280716630835
ACH-000552,-0.13276841075327173
ACH-000556,-0.1832988082052875
ACH-000557,-0.015513209174966843
ACH-000569,-0.24764787180240164
ACH-000570,-0.06460401511861598
ACH-000571,-0.07116215592651437
ACH-000573,-0.06465561631519673
ACH-000576,-0.054613036079777376
ACH-000579,-0.11571834258603532
ACH-000580,-0.08807663641045135
ACH-000584,-0.018659341397801163
ACH-000585,-0.10696182506534532
ACH-000588,-0.1021135911091082
ACH-000589,-0.03770119796116004
ACH-000591,0.10554837080487273
ACH-000593,-0.14660026146396304
ACH-000600,-0.16638225480658606
ACH-000601,-0.12820237753059502
ACH-000605,-0.016327009883310976
ACH-000606,-0.13089330865162127
ACH-000608,-0.1129366802885952
ACH-000614,-0.05454951875713998
ACH-000616,-0.14260004354625558
ACH-000618,-0.07788008797807862
ACH-000619,-0.19179323527602235
ACH-000620,-0.07418103945767564
ACH-000621,0.006123328645128791
ACH-000622,-0.09400442234714916
ACH-000623,-0.06673098199065755
ACH-000624,-0.15107982242283832
ACH-000627,-0.08165375042229142
ACH-000630,-0.1529183457740221
ACH-000631,-0.034233963751130386
ACH-000632,-0.1153163703071736
ACH-000633,-0.03466779022523877
ACH-000637,-0.018099585113828937
ACH-000638,-0.04388620765004026
ACH-000646,-0.10597413402085024
ACH-000647,-0.15443245527819938
ACH-000648,0.11473122364872858
ACH-000649,-0.12722755352726398
ACH-000651,-0.09694817546117827
ACH-000652,0.03667129621439929
ACH-000653,-0.18680168443344125
ACH-000657,-0.1560481397738393
ACH-000658,-0.19985297261345208
ACH-000661,-0.05044032204746972
ACH-000662,-0.10436345586174367
ACH-000663,-0.2361164132360269
ACH-000665,-0.09309731202902108
ACH-000671,0.05138593590061197
ACH-000672,-0.4837870027128092
ACH-000673,-0.11784385595264225
ACH-000676,-0.2086265392074278
ACH-000677,-0.01537152144201369
ACH-000681,0.007241824224674356
ACH-000683,-0.3076246414930194
ACH-000684,-0.1834821913970182
ACH-000688,-0.033192001726902315
ACH-000693,-0.06567138406337243
ACH-000694,-0.09985588918712804
ACH-000695,-0.08494155989136651
ACH-000696,-0.11476568490312596
ACH-000697,-0.14643569513063878
ACH-000699,-0.08521957740455054
ACH-000701,-0.14815486892427107
ACH-000706,-0.06059554129379376
ACH-000711,-0.10220592992460546
ACH-000713,-0.1561252291955237
ACH-000714,-0.2219650684045127
ACH-000718,0.001926031161363859
ACH-000720,-0.08125310968501223
ACH-000721,-0.12695438116314026
ACH-000724,-0.11090429084430703
ACH-000725,-0.2421008118176063
ACH-000732,-0.2765378749172337
ACH-000734,-0.1437973776664912
ACH-000735,-0.0469322891911477
ACH-000736,-0.21286516428830526
ACH-000738,-0.020127896884161986
ACH-000746,-0.06248557884079591
ACH-000747,0.030163436134447268
ACH-000748,0.06033253237599501
ACH-000753,-0.12969459169196584
ACH-000756,-0.2378844308511045
ACH-000757,-0.04528061364665778
ACH-000758,-0.07257772011266783
ACH-000760,-0.13621368439945464
ACH-000762,-0.042935259104877235
ACH-000763,-0.14820815868304518
ACH-000764,-0.19257515520519908
ACH-000765,-0.16283413412783704
ACH-000766,-0.16157017524106504
ACH-000767,-0.19217878622949952
ACH-000768,-0.08418810109858385
ACH-000769,-0.18580704263034106
ACH-000770,-0.1008296647381913
ACH-000771,-0.07069757879729359
ACH-000773,-0.017815937453817016
ACH-000776,-0.07179744432723728
ACH-000777,-0.05047370639895374
ACH-000778,-0.07931147069387329
ACH-000781,-0.09379806688965801
ACH-000782,0.08441172868983983
ACH-000783,-0.07456937425782045
ACH-000784,-0.10834414124109724
ACH-000785,-0.11029542096691416
ACH-000787,-0.10425964478414802
ACH-000788,-0.03513480946980177
ACH-000791,-0.08665565314222151
ACH-000792,-0.16086690559769118
ACH-000794,-0.04527105431085708
ACH-000796,-0.09565216325669013
ACH-000798,0.09223925700833767
ACH-000799,-0.30989215076976057
ACH-000800,-0.18094355953797286
ACH-000802,-0.07475209987929632
ACH-000804,-0.2777237558775008
ACH-000805,-0.15785303853962346
ACH-000809,-0.10677634455300866
ACH-000810,-0.03983467894967328
ACH-000811,-0.11469507845111432
ACH-000817,-0.11549154582340787
ACH-000819,-0.000325096889733437
ACH-000820,-0.10368588892382176
ACH-000821,-0.21711517361081514
ACH-000822,-0.24834411180871616
ACH-000823,-0.10833918492897296
ACH-000824,-0.16957177250919675
ACH-000827,-0.14407330235678534
ACH-000829,-0.07575496643606901
ACH-000831,-0.0842807658083503
ACH-000832,-0.031693519657916745
ACH-000833,-0.20615024839620044
ACH-000834,-0.09290440245728766
ACH-000835,-0.16804237734015812
ACH-000836,-0.09726690466260446
ACH-000837,-0.06210350574723834
ACH-000838,-0.2215630659786599
ACH-000839,-0.1910552643486237
ACH-000840,-0.18647698401063995
ACH-000841,-0.07156423762793629
ACH-000843,-0.06132523507162095
ACH-000846,-0.1598678943284144
ACH-000847,0.030793962050999338
ACH-000848,-0.08754261554176276
ACH-000849,-0.09300874950928002
ACH-000851,-0.07715826360756765
ACH-000855,-0.05676921063537351
ACH-000856,-0.06100420203317635
ACH-000858,-0.1750165920438247
ACH-000859,0.19275080830481925
ACH-000861,-0.04934841966933215
ACH-000862,-0.09249885545328834
ACH-000865,-0.09228706586665318
ACH-000866,-0.13613753383305804
ACH-000867,-0.09331395845721646
ACH-000869,-0.12934933165460005
ACH-000872,-0.052327205947196434
ACH-000873,-0.10140767447790963
ACH-000876,-0.10389239664202488
ACH-000878,0.05810233494252485
ACH-000880,-0.031041067243472005
ACH-000881,-0.13980861379157267
ACH-000882,-0.1418670575581299
ACH-000884,-0.13559540629304812
ACH-000885,0.05560329311563062
ACH-000887,-0.06952411550278301
ACH-000889,-0.14330680755599795
ACH-000896,-0.041068433429112816
ACH-000898,-0.1819057755448608
ACH-000900,-0.06691668860933021
ACH-000901,-0.05186148469051822
ACH-000905,-0.060539816575601965
ACH-000906,-0.13410817124452895
ACH-000907,-0.1248656917219704
ACH-000910,-0.09389057409978832
ACH-000911,-0.045693719936577885
ACH-000912,-0.11455480364302024
ACH-000913,-0.21430794918797466
ACH-000915,-0.17052582875095
ACH-000916,-0.02137312520814617
ACH-000917,0.06713253441756684
ACH-000920,-0.04406015814171575
ACH-000921,-0.2634667083521123
ACH-000924,-0.18576582298903824
ACH-000926,-0.1245416810315834
ACH-000928,-0.21618304811389866
ACH-000929,-0.19803616408931152
ACH-000932,-0.16700997121995997
ACH-000935,-0.007014526063414781
ACH-000936,-0.15659789269153065
ACH-000937,-0.0970254102516648
ACH-000938,-0.2138397272636996
ACH-000939,-0.10936450266894192
ACH-000941,-0.11641788421403927
ACH-000943,-0.12362547217331883
ACH-000946,-0.054401902319491685
ACH-000947,-0.01308632733403785
ACH-000948,-0.25299672533495643
ACH-000950,-0.1564690770343715
ACH-000953,-0.09967410787095037
ACH-000954,-0.028822537428375518
ACH-000957,0.07058082235682926
ACH-000958,-0.19392052799497728
ACH-000960,-0.0646508320321436
ACH-000963,-0.08724610957811206
ACH-000968,-0.08378934392448319
ACH-000969,-0.08074685827818448
ACH-000972,-0.1024789036016152
ACH-000973,-0.14450407244719854
ACH-000974,-0.13880828352643867
ACH-000978,0.1492680165586143
ACH-000984,-0.2152136587474701
ACH-000986,-0.1539790671366954
ACH-000988,-0.06530694798035708
ACH-000993,0.028446260647607594
ACH-000994,-0.09943632540989383
ACH-000996,-0.20672379078459294
ACH-001001,-0.1372506900164154
ACH-001020,-0.23116737910415394
ACH-001028,-0.13336870188910813
ACH-001031,-0.06579686359833528
ACH-001038,-0.1102566358611673
ACH-001048,-0.051988323669450776
ACH-001050,-0.10105364028247134
ACH-001053,-0.16393455123335365
ACH-001054,-0.0862804961975986
ACH-001061,-0.08613510985181204
ACH-001067,-0.1959707638067864
ACH-001075,-0.10739111454683424
ACH-001096,-0.14503736441521914
ACH-001111,-0.30381572693166675
ACH-001119,-0.180245794615118
ACH-001128,-0.39734386414050893
ACH-001134,-0.2946205027524971
ACH-001151,-0.17319724624245406
ACH-001163,-0.2114420830867304
ACH-001164,-0.05435380447954459
ACH-001183,0.08019443988605249
ACH-001192,-0.1217941417359411
ACH-001193,-0.09225508965620877
ACH-001196,-0.1591161727152674
ACH-001197,-0.008559543935032936
ACH-001205,-0.12606253680975
ACH-001211,0.025920931419197255
ACH-001212,-0.05184550388896485
ACH-001228,-0.12215362957929425
ACH-001232,-0.05972081848644455
ACH-001239,-0.23151342835719674
ACH-001270,-0.002583233917205312
ACH-001274,-0.20780824311143156
ACH-001275,-0.08410068721634248
ACH-001277,0.026752448401244144
ACH-001278,-0.1056185421706042
ACH-001280,-0.07249530489219758
ACH-001283,-0.1393254365820832
ACH-001289,-0.07068995975453322
ACH-001300,-0.08716621440787553
ACH-001301,-0.02187327813089724
ACH-001302,-0.09236599844936308
ACH-001306,-0.18663860711133975
ACH-001318,-0.09278865377118004
ACH-001322,0.0470891201548504
ACH-001328,-0.1058016531370226
ACH-001332,-0.13025678432108825
ACH-001336,-0.08751883002101701
ACH-001346,-0.1498580255488231
ACH-001353,-0.0982821180558403
ACH-001354,-0.011023278123964085
ACH-001367,0.06422854430065986
ACH-001368,-0.12487693588935912
ACH-001374,-0.28570139954344903
ACH-001377,-0.1819921968153476
ACH-001380,-0.10256137051751407
ACH-001391,-0.27103999579407345
ACH-001408,-0.010466552108739828
ACH-001430,-0.12621882904398934
ACH-001431,-0.1038382776710724
ACH-001450,-0.11588256493933345
ACH-001496,-0.10167016877304047
ACH-001500,-0.06753621702828347
ACH-001523,-0.0820992032388645
ACH-001532,-0.0788224248546339
ACH-001550,-0.03438505850517881
ACH-001552,-0.17626192358673973
ACH-001554,-0.06514549246893367
ACH-001654,-0.008650745229037509
ACH-001735,-0.12518302384946645
ACH-001736,-0.08313270127435966
ACH-001737,0.20013393846178007
ACH-001740,-0.029845451127177687
ACH-001745,-0.10554087733175796
ACH-001765,-0.13217333471969628
