,SLC35D2 (11046)
ACH-000004,-0.15640456900291544
ACH-000005,-0.007790094587223225
ACH-000007,0.07865972377928414
ACH-000009,-0.19443641730986724
ACH-000011,-0.058454356240510014
ACH-000012,-0.050980021410794406
ACH-000013,-0.09643284578056316
ACH-000014,-0.04004149552258332
ACH-000015,-0.1069970463107565
ACH-000017,-0.047791669474440385
ACH-000018,-0.15737914780842138
ACH-000019,-0.08977029983305462
ACH-000021,-0.0447336747260351
ACH-000022,-0.07388420219445445
ACH-000025,-0.01340578062444952
ACH-000028,-0.13775628308998872
ACH-000030,-0.021177789142112432
ACH-000035,-0.0823325924831686
ACH-000036,-0.05124588615705533
ACH-000037,-0.2734311649493848
ACH-000039,0.028324416534275094
ACH-000040,-0.08761442507581074
ACH-000041,-0.1930601594090761
ACH-000042,-0.0402291183053025
ACH-000045,0.022602493892665783
ACH-000047,-0.06639350851482889
ACH-000052,0.05926392238913397
ACH-000053,-0.18242603510251995
ACH-000054,-0.1626770364332055
ACH-000055,-0.1308500053287658
ACH-000060,-0.0944557966261628
ACH-000067,-0.027808125062783167
ACH-000070,0.08067338986916417
ACH-000075,0.07713770239028563
ACH-000078,-0.04392846396631147
ACH-000082,-0.142487976061259
ACH-000085,-0.08191976244099441
ACH-000086,-0.061338040187326276
ACH-000087,0.08947296862731027
ACH-000092,-0.02336121574938386
ACH-000095,-0.06629510856576402
ACH-000097,-0.041669763341972366
ACH-000098,-0.024413900207711902
ACH-000099,-0.1502637845215893
ACH-000108,-0.04908232445673694
ACH-000113,-0.07010847542484372
ACH-000116,-0.10874598045605544
ACH-000118,-0.05424411079253215
ACH-000120,-0.11064095004069108
ACH-000123,-0.019255556655991653
ACH-000127,-0.15793150840530312
ACH-000128,-0.13449024579955546
ACH-000132,-0.08554946209169728
ACH-000133,-0.13808180847980575
ACH-000137,-0.00909250980038878
ACH-000138,-0.0948174541295674
ACH-000142,-0.13165067130896668
ACH-000143,0.09816442048479193
ACH-000146,-0.12230745931570615
ACH-000148,-0.08801417796426875
ACH-000150,0.008670994762163176
ACH-000152,-0.09682048966094753
ACH-000153,0.1347411523157793
ACH-000159,-0.06363008882841936
ACH-000160,-0.10661633331667393
ACH-000163,-0.12887380746053032
ACH-000167,-0.052792496508243504
ACH-000168,-0.04028511330953874
ACH-000169,-0.1001654790579957
ACH-000178,-0.07687337224643892
ACH-000183,-0.27904114160707183
ACH-000188,-0.1395423746368101
ACH-000189,-0.19292561815558584
ACH-000190,-0.15296185939669915
ACH-000198,-0.13106031747995936
ACH-000203,-0.04295627683295635
ACH-000204,0.060146368805288675
ACH-000206,-0.1617233702023473
ACH-000207,0.10049837164561352
ACH-000208,-0.14250901866958696
ACH-000210,-0.3756809668616437
ACH-000211,-0.046131457138494564
ACH-000215,-0.15884268662226486
ACH-000221,-0.031276265802656585
ACH-000222,0.061115759517037765
ACH-000223,-0.18555955152048584
ACH-000226,-0.07901573320345924
ACH-000227,-0.09952104644554867
ACH-000228,0.09606641427029128
ACH-000231,-0.05224279265238873
ACH-000232,-0.12754021914565308
ACH-000233,-0.1292525905785923
ACH-000234,-0.13560876814207234
ACH-000235,-0.04370296454841367
ACH-000237,-0.2366008726875561
ACH-000238,-0.02056628276504017
ACH-000242,0.29864279880741795
ACH-000243,-0.017140866864808358
ACH-000244,0.008173588301192079
ACH-000246,-0.010915601850894976
ACH-000248,-0.08471512982300583
ACH-000250,-0.0684292677396296
ACH-000251,0.00044680552413330516
ACH-000252,-0.047749716839007146
ACH-000253,-0.06354709630317854
ACH-000255,-0.10763383917532482
ACH-000256,-0.07855258363829097
ACH-000257,-0.1266302874794143
ACH-000258,0.033844599778317136
ACH-000259,-0.0953583334801922
ACH-000260,-0.15103695661854066
ACH-000261,-0.13281250803118988
ACH-000262,-0.05871095358440288
ACH-000263,-0.1379139898115289
ACH-000264,-0.11783521268850734
ACH-000265,-0.012697058122930763
ACH-000266,-0.07588763371521177
ACH-000272,0.02773725157693169
ACH-000274,-0.058136082093472125
ACH-000277,-0.2066977934382931
ACH-000278,-0.11788223623005856
ACH-000279,-0.1634777081305658
ACH-000280,-0.18115162657175068
ACH-000281,-0.1085568332626224
ACH-000288,-0.012526113460181376
ACH-000291,-0.1187157045905283
ACH-000293,0.07712514703184523
ACH-000294,-0.10131986277200904
ACH-000295,-0.08857034285861665
ACH-000296,-0.12897118815569555
ACH-000302,0.17050611736047153
ACH-000304,-0.13018768647968246
ACH-000307,-0.08661416348313256
ACH-000308,-0.05978836383458624
ACH-000310,-0.14927527688598144
ACH-000311,0.05205139008242244
ACH-000312,-0.09538912704118384
ACH-000315,0.03498445719711713
ACH-000316,0.0069731340344727786
ACH-000317,0.049365378660397995
ACH-000318,-0.19360679929331115
ACH-000319,0.013043337953491687
ACH-000320,-0.174689081231401
ACH-000322,-0.09486479090640182
ACH-000323,-0.10112828151177994
ACH-000324,0.016395923433523578
ACH-000329,-0.1829133331801634
ACH-000330,0.08134053348903321
ACH-000331,-0.06856512450075941
ACH-000332,-0.05112854177709214
ACH-000334,0.14133849968449114
ACH-000335,-0.055462295435001766
ACH-000336,-0.04754095584180485
ACH-000337,-0.16970908775520374
ACH-000338,-0.4324628849933193
ACH-000339,-0.07062066497529756
ACH-000341,-0.02950236803186548
ACH-000348,-0.10817903302895952
ACH-000350,-0.02031076956279545
ACH-000352,0.008507525995784125
ACH-000356,0.04190968297049275
ACH-000361,-0.1311846641469923
ACH-000362,-0.012824771392631155
ACH-000363,-0.22298889010105946
ACH-000364,0.06281469829992642
ACH-000365,-0.06814438655100198
ACH-000366,-0.1380603561195413
ACH-000368,0.006789058978081309
ACH-000374,-0.06314341265854607
ACH-000375,-0.1781554425303382
ACH-000376,-0.04779028534273457
ACH-000381,-0.0767360627678998
ACH-000383,-0.05621400175930405
ACH-000387,-0.0822273481693117
ACH-000389,-0.18213112530602946
ACH-000390,-0.2104903879000151
ACH-000393,-0.12403701525039915
ACH-000395,-0.2649349926300682
ACH-000396,-0.056874817949982885
ACH-000397,0.0873071418951722
ACH-000401,0.02530066437978826
ACH-000402,-0.05503624240871152
ACH-000403,-0.10147063365095292
ACH-000404,-0.1206457182963162
ACH-000406,-0.08305686933383127
ACH-000407,0.01661003579096161
ACH-000408,-0.20204224102573398
ACH-000410,-0.18261881015719147
ACH-000411,-0.016000067738227226
ACH-000414,-0.10354248338542567
ACH-000415,-0.0390655473076204
ACH-000416,-0.12259044626063048
ACH-000420,0.04220173912571898
ACH-000421,-0.0852382546667621
ACH-000424,-0.16589262223377382
ACH-000425,-0.15772542222352465
ACH-000426,-0.030581172089644632
ACH-000427,-0.12596769733116636
ACH-000433,-0.004530285526434086
ACH-000435,-0.1231888535759894
ACH-000436,0.015734908238618436
ACH-000444,0.07780977628314825
ACH-000445,-0.2818043425535637
ACH-000448,-0.09002174910662956
ACH-000450,0.14087942430397676
ACH-000452,-0.19110934779385685
ACH-000454,-0.14762577393023565
ACH-000458,0.11626787188025182
ACH-000459,0.11779401599877
ACH-000460,-0.03457528969588978
ACH-000461,-0.16359940819768726
ACH-000463,-0.14117366345082172
ACH-000464,0.08202654566125754
ACH-000466,-0.0633215423009911
ACH-000467,-0.1311363043798771
ACH-000468,-0.08236783838873521
ACH-000469,-0.05805690860491022
ACH-000470,-0.2447014930455912
ACH-000471,-0.1357006142868422
ACH-000472,-0.17687816238592552
ACH-000473,0.01410433546821191
ACH-000475,-0.0952784575011488
ACH-000476,-0.03750701032646505
ACH-000477,-0.11125919538353454
ACH-000479,-0.3227340051847841
ACH-000480,0.047794460314251934
ACH-000481,-0.08578062845404485
ACH-000483,-0.1569905881644049
ACH-000484,0.044871109735437134
ACH-000485,0.0001726438476998081
ACH-000486,-0.02677487612072674
ACH-000487,-0.045944006780091716
ACH-000488,-0.12742153803338008
ACH-000490,-0.12291747456664437
ACH-000491,-0.17951310911482588
ACH-000495,-0.09230946493591544
ACH-000496,-0.06967341555769513
ACH-000499,-0.09015741259506516
ACH-000500,-0.07991883259435667
ACH-000502,-0.03400549407076232
ACH-000503,-0.2850230208729201
ACH-000505,-0.13077120771129094
ACH-000507,-0.08905708365451209
ACH-000510,-0.046813236232338296
ACH-000511,0.007602928467499705
ACH-000512,0.07133121838200687
ACH-000516,-0.12585364191164114
ACH-000517,-0.043348785505591216
ACH-000518,-0.06593464615216679
ACH-000520,-0.01833795910783616
ACH-000521,-0.03391333931470926
ACH-000522,-0.12555903630489346
ACH-000524,-0.0577953546231789
ACH-000527,-0.14837498520453582
ACH-000528,-0.07355746531251063
ACH-000537,-0.1384817587646233
ACH-000541,0.19685835939428672
ACH-000542,-0.046948217777043416
ACH-000544,-0.2403680200906377
