,SSU72 (29101)
ACH-000505,-1.0460126084544046
ACH-000507,-0.8746725912218088
ACH-000510,-0.9251337390221404
ACH-000511,-0.9788424360443712
ACH-000512,-1.1958371655526132
ACH-000516,-0.96059336664757
ACH-000517,-1.0985584561298125
ACH-000518,-1.231674015431528
ACH-000520,-0.9895062223802288
ACH-000521,-1.0609217982404455
ACH-000522,-1.1226877210558823
ACH-000524,-0.8529904617303256
ACH-000527,-1.0626124050404857
ACH-000528,-0.993006828405528
ACH-000537,-1.189462142372338
ACH-000541,-1.0782274220839128
ACH-000542,-0.9075379443056559
ACH-000544,-1.0382961612005337
ACH-000545,-0.8539398945333464
ACH-000547,-1.1785996643541938
ACH-000548,-0.9877691357638254
ACH-000549,-0.9185941402132134
ACH-000550,-1.0206080155608943
ACH-000552,-1.0863571379060135
ACH-000556,-0.9512501361090628
ACH-000557,-1.2031741259129896
ACH-000569,-0.9255653390143592
ACH-000570,-1.0634076671948443
ACH-000571,-1.0593059278696315
ACH-000573,-1.1609038157241618
ACH-000576,-0.7971397792150843
ACH-000579,-0.8497680438237136
ACH-000580,-0.5141065406163929
ACH-000584,-1.0863091326533665
ACH-000585,-1.17924166709603
ACH-000588,-0.7397035035413442
ACH-000589,-1.046308459287789
ACH-000591,-1.0967728015778098
ACH-000593,-1.1234239524275038
ACH-000600,-1.0616983309845671
ACH-000601,-0.8894320389311652
ACH-000605,-1.2362216436140072
ACH-000606,-1.0935551674245891
ACH-000608,-1.3818977162029729
ACH-000614,-0.4937802582959053
ACH-000616,-0.8506377961924074
ACH-000618,-1.1430646827516957
ACH-000619,-1.0968762847463585
ACH-000620,-0.9213506473724964
ACH-000621,-1.1282586695550378
ACH-000622,-1.3602174388868318
ACH-000623,-1.1323771558353988
ACH-000624,-1.1642090596808652
ACH-000627,-1.0321273261469652
ACH-000630,-1.0004731221777514
ACH-000631,-1.15330071088275
ACH-000632,-1.2615297407359911
ACH-000633,-0.9320590159813288
ACH-000637,-0.9432095299824792
ACH-000638,-1.0468290207818374
ACH-000646,-1.1146168503998175
ACH-000647,-0.9233506950260156
ACH-000648,-0.9691437019858364
ACH-000649,-1.1025647662150249
ACH-000651,-1.1140702454924278
ACH-000652,-0.773499267262085
ACH-000653,-0.8555966273051847
ACH-000657,-0.9517400366877818
ACH-000658,-0.8820313572344637
ACH-000661,-0.9203046219749924
ACH-000662,-1.218753840279022
ACH-000663,-1.0329127212015194
ACH-000665,-1.1852381072796379
ACH-000671,-1.1394026321401418
ACH-000672,-0.958691099447892
ACH-000673,-1.1213012600105243
ACH-000676,-0.9521788169138228
ACH-000677,-0.9258249163565306
ACH-000681,-1.1153403830509223
ACH-000683,-1.1202831154419222
ACH-000684,-1.0622435408488904
ACH-000688,-1.1981067878109355
ACH-000693,-1.1984609999505775
ACH-000694,-1.1443922437701126
ACH-000695,-0.945665854085325
ACH-000696,-1.0947148842876533
ACH-000697,-0.9165193679804772
ACH-000699,-1.0380217355019206
ACH-000701,-0.9422533302687052
ACH-000706,-1.1081342845184536
ACH-000711,-1.0492647026660582
ACH-000713,-0.9461756061056849
ACH-000714,-1.1000781710608656
ACH-000718,-1.0399444133864149
ACH-000720,-1.0414033101444025
ACH-000721,-1.1506592292023623
ACH-000724,-1.0380529671090164
ACH-000725,-1.350231017775157
ACH-000732,-0.921969661274972
ACH-000734,-1.079302129011526
ACH-000735,-1.0702025993389792
ACH-000736,-0.7492784012155596
ACH-000738,-1.0865329655463962
ACH-000746,-0.9947183901334252
ACH-000747,-0.9960017535498482
ACH-000748,-0.9562165419905301
ACH-000753,-1.0149032498348292
ACH-000756,-1.106236329188503
ACH-000757,-1.0691464364816723
ACH-000758,-0.9976052329465624
ACH-000760,-0.9978412986170636
ACH-000762,-0.9056928497383052
ACH-000763,-0.7285276698446526
ACH-000764,-1.148705676938948
ACH-000765,-1.0300037237818935
ACH-000766,-1.0044417693491192
ACH-000767,-1.1973690778789887
ACH-000768,-0.9494935815479114
ACH-000769,-0.9558891005054332
ACH-000770,-1.1287575702506307
ACH-000771,-0.8924469370813112
ACH-000773,-0.8857573009619057
ACH-000776,-0.9857988800356542
ACH-000777,-1.1377822766646917
ACH-000778,-1.115484224078285
ACH-000781,-1.1014913684596093
ACH-000782,-0.9361785934264482
ACH-000783,-1.280647659649307
ACH-000784,-1.017913354723036
ACH-000785,-1.07139254855595
ACH-000787,-1.1709556427218892
ACH-000788,-1.1370875864639465
ACH-000791,-0.969569240229862
ACH-000792,-1.148591865819489
ACH-000794,-0.9515850765291614
ACH-000796,-1.0202627345819533
ACH-000798,-1.4327841402625747
ACH-000799,-1.0556767867744157
ACH-000800,-1.1347462384656442
ACH-000802,-1.1619647810183569
ACH-000804,-1.2914526419023835
ACH-000805,-1.1045049783619554
ACH-000809,-1.0522796660366784
ACH-000810,-1.0839219552047976
ACH-000811,-0.9903046295003788
ACH-000817,-0.6825234698833739
ACH-000819,-1.0435473661662271
ACH-000820,-1.1245779174023165
ACH-000821,-0.8120627851097545
ACH-000822,-0.9960733346191532
ACH-000823,-1.0992986246162653
ACH-000824,-1.1902432009538402
ACH-000827,-0.962126192066723
ACH-000829,-1.137906377269482
ACH-000831,-0.9271667230431726
ACH-000832,-0.907423245651678
ACH-000833,-0.6565135338433826
ACH-000834,-1.0008549927279151
ACH-000835,-1.0332373340023575
ACH-000836,-1.0673823871032582
ACH-000837,-1.0879697523910865
ACH-000838,-0.7832079846993165
ACH-000839,-1.0420829027727392
ACH-000840,-0.9992846866312282
ACH-000841,-1.011762999330058
ACH-000843,-1.196231257111488
ACH-000846,-0.8947603855703464
ACH-000847,-0.9907828064817572
ACH-000848,-0.9201760215654696
ACH-000849,-1.064851013638457
ACH-000851,-0.9216742762218064
ACH-000855,-1.2108629804752038
ACH-000856,-1.0666593345058604
ACH-000858,-1.0853992899192308
ACH-000859,-0.7682437702364341
ACH-000861,-0.8413853681479783
ACH-000862,-1.0814350441373777
ACH-000865,-1.2034114430794467
ACH-000866,-1.0546281088617735
ACH-000867,-1.1590336405803108
ACH-000869,-1.1453986620139949
ACH-000872,-1.1917562275667617
ACH-000873,-0.9860142797508372
ACH-000876,-1.1510314794527314
ACH-000878,-1.0805384035112988
ACH-000880,-0.7915597922805224
ACH-000881,-1.1140571245288544
ACH-000882,-1.0886678331574704
ACH-000884,-1.0515021999300356
ACH-000885,-1.2232496709977252
ACH-000887,-1.0279057128287628
ACH-000889,-1.0316299911135776
ACH-000896,-1.2039979325058765
ACH-000898,-1.1457399493887612
ACH-000900,-1.1755662855392617
ACH-000901,-1.2720296520017458
ACH-000905,-0.8883827503403801
ACH-000906,-1.0957804661006416
ACH-000907,-1.0116360580162267
ACH-000910,-1.0938381148333036
ACH-000911,-0.9470311118132494
ACH-000912,-0.996579841807261
ACH-000913,-1.0279304221327652
ACH-000915,-0.9465377337610892
ACH-000916,-1.192953343252248
ACH-000917,-1.1424144260083966
ACH-000920,-1.221345694169731
ACH-000921,-1.0131025959745277
ACH-000924,-0.9443473751431988
ACH-000926,-1.2101059466138038
ACH-000928,-1.4426889636227935
ACH-000929,-0.7791564178507688
ACH-000932,-0.9337169116585392
ACH-000935,-0.8002169564387757
ACH-000936,-0.9001958302738454
ACH-000937,-1.1991474772791606
ACH-000938,-0.988291551949184
ACH-000939,-1.033539806748798
ACH-000941,-1.2978238102337
ACH-000943,-1.004455259380391
ACH-000946,-0.8974662309170046
ACH-000947,-1.0773686418239423
ACH-000948,-1.056020517159627
ACH-000950,-1.2915458154555646
ACH-000953,-1.0143700249558367
ACH-000954,-0.9472979057554076
ACH-000957,-0.971556183244684
ACH-000958,-0.9566940307936918
ACH-000960,-1.4336915586458718
ACH-000963,-1.2294178977934334
ACH-000968,-0.9089329436178994
ACH-000969,-1.1898390871719322
ACH-000972,-1.061150532673199
ACH-000973,-1.1083363088413505
ACH-000974,-1.0391316372487387
ACH-000978,-0.9714852785157589
ACH-000984,-0.7629257542664328
ACH-000986,-1.0753325855734484
ACH-000988,-1.1954352975981748
ACH-000993,-1.0368877309413884
ACH-000994,-1.2056142573472342
ACH-000996,-0.949987294987134
ACH-001001,-1.1289509772646482
ACH-001020,-1.253387638936565
ACH-001028,-1.0482374919243242
ACH-001031,-0.987588652074124
ACH-001038,-1.1043485808274176
ACH-001048,-0.9360971707135076
ACH-001050,-0.8539332967221139
ACH-001053,-1.158033480985064
ACH-001054,-1.0323493021594012
ACH-001061,-1.0597910987281352
ACH-001067,-0.9414152983875704
ACH-001075,-1.2242283454706373
ACH-001096,-1.116913846279442
ACH-001111,-0.757380001726012
ACH-001119,-1.2448032790548036
ACH-001128,-1.3941987580587485
ACH-001134,-0.922074983624958
ACH-001151,-1.0517529621569786
ACH-001163,-1.0595782763791808
ACH-001164,-1.0034428552817891
ACH-001183,-0.970592771355729
ACH-001192,-1.0305088343114337
ACH-001193,-0.9133502980364367
ACH-001196,-1.0485954052354172
ACH-001197,-1.0086629886340055
ACH-001205,-0.9606595608172036
ACH-001211,-1.111677667009575
ACH-001212,-1.0896149722377226
ACH-001228,-1.043642236672302
ACH-001232,-1.0250151204230635
ACH-001239,-1.1498901520556533
ACH-001270,-1.1999336905852576
ACH-001274,-1.01230772561915
ACH-001275,-1.107985363632343
ACH-001277,-1.1018621841237863
ACH-001278,-0.9883895268150142
ACH-001280,-0.8292364238796249
ACH-001283,-1.2361320446916335
ACH-001289,-1.0533098507221672
ACH-001300,-1.1262153470265843
ACH-001301,-1.3593478686229643
ACH-001302,-0.8566158362055417
ACH-001306,-0.8208154854961719
ACH-001318,-1.3000907309961498
ACH-001322,-0.5332631864357639
ACH-001328,-0.8869293855958098
ACH-001332,-0.7880640904360752
ACH-001336,-0.9647182916813304
ACH-001346,-1.1722998013954968
ACH-001353,-1.0500812913935864
ACH-001354,-0.7937992562466579
ACH-001367,-1.063729860517652
ACH-001368,-1.0301490938510889
ACH-001374,-1.344770696649828
ACH-001377,-1.1750510929657405
ACH-001380,-0.9809925266899804
ACH-001391,-0.7455993733665067
ACH-001408,-1.1948595029516405
ACH-001430,-1.2035928923245125
ACH-001431,-1.2910816864530108
ACH-001450,-1.1046044780829891
ACH-001496,-1.083715804147749
ACH-001500,-1.1510328502949545
ACH-001523,-1.0175322545809364
ACH-001532,-0.9236711902788216
ACH-001550,-1.2938316126423277
ACH-001552,-1.1122416924477996
ACH-001554,-1.1109237695553411
ACH-001654,-1.070377636227246
ACH-001735,-1.078522402642225
ACH-001736,-1.1126042752656362
ACH-001737,-0.981744647381762
ACH-001740,-1.1093191950928272
ACH-001745,-1.2233351035441922
ACH-001765,-1.0417198389808522
