,FERMT2 (10979)
ACH-000296,-0.2614143626614228
ACH-000302,-0.4393224961107775
ACH-000304,-0.8517349729030087
ACH-000307,-0.07126355571591897
ACH-000308,-0.9077457912391664
ACH-000310,-0.4331546360515903
ACH-000311,-0.452212365447847
ACH-000312,-0.7096851172394706
ACH-000315,-0.2649638776603224
ACH-000316,-0.9243528955373018
ACH-000317,-0.7636596194611377
ACH-000318,-0.11866029982312445
ACH-000319,-0.9520478248026738
ACH-000320,-0.5072459328794255
ACH-000322,-0.5287117626538868
ACH-000323,-0.5413719694561677
ACH-000324,-0.9165940902717984
ACH-000329,-0.8189227855458658
ACH-000330,-0.6034794567297712
ACH-000331,-0.984883396273804
ACH-000332,-0.3599665700721445
ACH-000334,0.09773613742546616
ACH-000335,-0.42009224113417454
ACH-000336,-0.33880785916456113
ACH-000337,-0.20746631114778785
ACH-000338,-0.0789951383500355
ACH-000339,-0.8716266276402744
ACH-000341,-0.6015831154282181
ACH-000348,-0.5799634027413605
ACH-000350,-0.16482166094481993
ACH-000352,-0.19458314599542934
ACH-000356,-0.6289665046751128
ACH-000361,-0.5446547412200017
ACH-000362,-0.2836534715989409
ACH-000363,0.013494164223175176
ACH-000364,-0.9854864217215092
ACH-000365,-0.3533633769372401
ACH-000366,-0.3239045924965873
ACH-000368,-0.8546702430196431
ACH-000374,-0.26179935410088323
ACH-000375,-0.6495760667527202
ACH-000376,-0.4085379686544901
ACH-000381,-0.11141976546759838
ACH-000383,-0.037132887632799136
ACH-000387,-0.14710927732941895
ACH-000389,-1.3707209364017612
ACH-000390,-0.17147185996395595
ACH-000393,-1.0090741821212614
ACH-000395,-0.29262344156695663
ACH-000396,-0.78561100697211
ACH-000397,-0.4893373374428789
ACH-000401,-1.1076616619523396
ACH-000402,-0.1603592892147361
ACH-000403,-0.15894478563342787
ACH-000404,-0.9650010757460956
ACH-000406,-0.12572080362468166
ACH-000407,-0.7988139269680938
ACH-000408,-0.5517259763100288
ACH-000410,-0.44807386037992175
ACH-000411,-0.9121435149581408
ACH-000414,-0.3646149514016269
ACH-000415,-0.05587629159305579
ACH-000416,-1.0134796374034607
ACH-000420,-1.0941566230569812
ACH-000421,-0.4391496104319505
ACH-000424,-0.22418877914962013
ACH-000425,-1.1468328516634172
ACH-000426,-0.15955345670763094
ACH-000427,-0.0684782879005252
ACH-000433,-1.0340715353739771
ACH-000435,0.012737525549668002
ACH-000436,-0.25861135987237865
ACH-000444,-0.4624250016241445
ACH-000445,-0.6469858122964245
ACH-000448,-0.102337563702016
ACH-000450,-0.8789921569216289
ACH-000452,-0.35440607957005904
ACH-000454,-0.4163521919723073
ACH-000458,-0.5425926110130199
ACH-000459,-0.8861660868728458
ACH-000460,-0.5854989730504842
ACH-000461,-0.17341746347498513
ACH-000463,-0.29830410348638003
ACH-000464,-0.803241245461795
ACH-000466,-0.5500444094756973
ACH-000467,-0.3071771256016365
ACH-000468,-0.24414856598598705
ACH-000469,-0.9255841813181764
ACH-000470,-0.12053583983411185
ACH-000471,-0.8948057725037519
ACH-000472,0.03888149280850843
ACH-000473,-0.01381472681308473
ACH-000475,-0.26100548678804314
ACH-000476,-0.4561103662562188
ACH-000477,-0.9476654420908396
ACH-000479,-0.8420893810556263
ACH-000480,-0.4358209215379744
ACH-000481,-0.371989107203409
ACH-000483,-1.1063596364506076
ACH-000484,-0.02688717545719834
ACH-000485,-0.19402250870890747
ACH-000486,-0.15451218919769366
ACH-000487,-0.2320538773616101
ACH-000488,-0.28006639464329136
ACH-000490,-0.421725014155571
ACH-000491,-0.3614953886735216
ACH-000495,-1.0680611700875002
ACH-000496,-0.4185959812389693
ACH-000499,-0.4059019508335939
ACH-000500,-0.5244000394033099
ACH-000502,-0.35568914472450164
ACH-000503,-0.3073144726862286
ACH-000505,-0.8998178268483682
ACH-000507,-0.24096822289444145
ACH-000510,-0.3813516031931784
ACH-000511,-0.8288644647061895
ACH-000512,-0.2582037657991586
ACH-000516,-0.7694441563776764
ACH-000517,-0.9368351466181204
ACH-000518,-0.2254505898683051
ACH-000520,-0.9492898327422956
ACH-000521,-0.8507317642379488
ACH-000522,-0.9083194420941759
ACH-000524,-0.9773715292876898
ACH-000527,-0.9300887835136548
ACH-000528,-0.5977675526571714
ACH-000537,-1.103926924132366
ACH-000541,-0.9210856944660211
ACH-000542,-0.7727316279278155
ACH-000544,-0.1966579942896902
ACH-000545,-0.2675753513019664
ACH-000547,-0.9404758240711082
ACH-000548,0.0054909637074319435
ACH-000549,-0.17544956290737687
ACH-000550,-1.115779923587603
ACH-000552,-0.22368318782341784
ACH-000556,-0.6017100198752362
ACH-000557,-0.17994105416516554
ACH-000569,-0.5662762305801959
ACH-000570,-1.0293024065763945
ACH-000571,-0.7026766702433249
ACH-000573,-0.15129711624906025
ACH-000576,-0.20698379064778935
ACH-000579,-0.7420819515447211
ACH-000580,-0.6486798182497527
ACH-000584,-0.7818900035235499
ACH-000585,-0.13670441739076022
ACH-000588,-0.3572122903989386
ACH-000589,-0.5421193000362833
ACH-000591,-0.8268915351470268
ACH-000593,-0.2938406694862987
ACH-000600,-0.8555200068579499
ACH-000601,-0.5797756050273397
ACH-000605,-0.2066428284131368
ACH-000606,-0.4072619768332839
ACH-000608,-0.3700894706552801
ACH-000614,-1.1072508472503422
ACH-000616,-0.44232409596330863
ACH-000618,-0.0942590522271825
ACH-000619,-0.5018682246338584
ACH-000620,-0.7928017651049243
ACH-000621,-0.9297638021014092
ACH-000622,-0.6103256904279019
ACH-000623,-0.7328445713312052
ACH-000624,-0.1141836009673302
ACH-000627,-0.7985519198108874
ACH-000630,-1.0733775449010243
ACH-000631,-1.0659786498513708
ACH-000632,-0.9903058094407028
ACH-000633,-0.8103867971764187
ACH-000637,-0.1787301413594394
ACH-000638,-0.4751342599925412
ACH-000646,-0.5184620725715037
ACH-000647,-0.1005234614124558
ACH-000648,-1.4841307537549862
ACH-000649,-1.0366498852994768
ACH-000651,-0.2771839640643867
ACH-000652,-0.06425737245690766
ACH-000653,-0.0740824545492989
ACH-000657,-1.1536521491304261
ACH-000658,-0.17239154841337004
ACH-000661,-1.191562830575381
ACH-000662,-0.7799556730563358
ACH-000663,-1.2520563807749865
ACH-000665,-0.31565954221383097
ACH-000671,-0.48895832065178996
ACH-000672,-0.4694629535130744
ACH-000673,-0.6855272757813097
ACH-000676,-0.2841278421377175
ACH-000677,-0.7659387799442258
ACH-000681,-0.6611174053034188
ACH-000683,0.013573158832072215
ACH-000684,-1.199475530343881
ACH-000688,-1.2002539923051838
ACH-000693,-0.1848017750983966
ACH-000694,-0.11564195519390212
ACH-000695,-0.31822580980768983
ACH-000696,-0.7705260781105414
ACH-000697,-0.2889970194443816
ACH-000699,-0.5980607346588983
ACH-000701,-0.6439469853331551
ACH-000706,-0.5578998854170905
ACH-000711,-0.4360066416606071
ACH-000713,-0.8738362523243425
ACH-000714,-0.4033341871787481
ACH-000718,-0.6716450304049105
ACH-000720,-0.9491283971706104
ACH-000721,-0.3404159389089984
ACH-000724,-0.3934604401701483
ACH-000725,-0.4046017430071122
ACH-000732,-0.09977528347629408
ACH-000734,-0.25049180223223394
ACH-000735,-0.2470835243585773
ACH-000736,-0.4178347952656817
ACH-000738,-0.6295292528509674
ACH-000746,-0.09885887268070136
ACH-000747,-1.2447287053384462
ACH-000748,-0.7919112842378111
ACH-000753,-0.1725310795516934
ACH-000756,-0.8268508755588775
ACH-000757,-0.4415016772757139
ACH-000758,-0.33769624344298393
ACH-000760,-0.40842003069331373
ACH-000762,-0.2354716947842141
ACH-000763,-0.2268553307969061
ACH-000764,-0.7053964462367476
ACH-000765,-0.848547698411312
ACH-000766,-0.420457079002618
ACH-000767,0.015071851316204319
ACH-000768,-1.1434990850242426
ACH-000769,-0.5727810060074989
ACH-000770,-0.3913190282961708
ACH-000771,-0.199483165630694
ACH-000773,-0.19196577458087533
ACH-000776,-0.17187893328167292
ACH-000777,-0.3562518079672312
ACH-000778,-0.04972170183437735
ACH-000781,-0.5482095736818509
ACH-000782,-0.3195813920326813
ACH-000783,-0.6042365814911975
ACH-000784,-0.15064676446674485
ACH-000785,-0.2832026829203876
ACH-000787,-0.8329169510483065
ACH-000788,-0.956878990863784
ACH-000791,-0.4746248591198655
ACH-000792,-0.9136469396166218
ACH-000794,-0.13089261596134413
ACH-000796,-0.18083557390606456
ACH-000798,-0.24909361237661226
ACH-000799,-0.8942585129894606
ACH-000800,-0.8398990954923115
ACH-000802,-0.3167065195355748
ACH-000804,-0.5976643200666281
ACH-000805,-0.6704189507504756
ACH-000809,-0.3820317893695916
ACH-000810,-0.8329078563275734
ACH-000811,-0.5504266152426719
ACH-000817,-0.33141982568368544
ACH-000819,-0.6974331906081549
ACH-000820,-0.0964293051694127
ACH-000821,0.013457995561819956
ACH-000822,-0.5201189121277401
ACH-000823,-0.16183645624648565
ACH-000824,-0.3856493672093821
ACH-000827,-0.9235819217020363
ACH-000829,-0.5092523029924779
ACH-000831,-0.4535730506968513
ACH-000832,-0.27171760524618443
ACH-000833,-0.07309772538155293
ACH-000834,-0.1560427509744662
ACH-000835,-0.2822580718853959
ACH-000836,-0.41856290604660457
ACH-000837,-0.15171503549284387
ACH-000838,-0.13513196381663747
ACH-000839,-0.5016972199387251
ACH-000840,-0.8714183798538481
ACH-000841,-0.5273486038290032
ACH-000843,-0.3422152776784379
ACH-000846,-0.2009774712871418
ACH-000847,-0.2545038211224517
ACH-000848,-0.43937991771920576
ACH-000849,-0.9045042074795191
ACH-000851,-0.7545708295216764
ACH-000855,0.032778187339772
ACH-000856,-1.0411343920989702
ACH-000858,-0.3124248496636066
ACH-000859,-0.3664191157302364
ACH-000861,-1.0125766893743349
ACH-000862,0.01062398082364077
ACH-000865,-0.21559442722143699
ACH-000866,-0.3612441122207527
ACH-000867,-0.3596375154735284
ACH-000869,-0.2622102908382578
ACH-000872,-0.7705531417310729
ACH-000873,-0.5106864937794975
ACH-000876,-0.687731127386034
ACH-000878,-0.30095472240269083
ACH-000880,-0.2749630808222956
ACH-000881,-1.305442446179604
ACH-000882,-0.745977275282958
ACH-000884,-0.9067626427416136
ACH-000885,-1.0941527989189659
ACH-000887,-0.07710401392481983
ACH-000889,-0.40230537071902506
ACH-000896,-0.17816341523524729
ACH-000898,-0.2416013633548275
ACH-000900,-0.4358305442691726
ACH-000901,-0.8739308627109497
ACH-000905,-0.1639923154378124
ACH-000906,-0.19531848721513895
ACH-000907,-1.0620241087900837
ACH-000910,-0.11279195097629935
ACH-000911,-0.3641759352266608
ACH-000912,-1.0335987810245026
ACH-000913,-0.6569463977098743
ACH-000915,-0.9323612252554048
ACH-000916,-0.21036731353766366
ACH-000917,-0.19006751162400956
ACH-000920,-0.2674771837081837
ACH-000921,-0.5007629267134696
ACH-000924,-0.6731663750007427
ACH-000926,-0.1299036971641787
ACH-000928,-1.2320255503492357
ACH-000929,-0.429227923053246
ACH-000932,-0.2713913528309532
ACH-000935,-0.4650948627661235
ACH-000936,-0.4728052564005724
ACH-000937,-0.3465479589026653
ACH-000938,-0.34138126334196833
ACH-000939,-1.1178942891560149
ACH-000941,-0.8419753848745084
ACH-000943,-0.3712412669405955
ACH-000946,-0.18781053963329453
ACH-000947,-0.5373017935132064
ACH-000948,-0.26857668165288434
ACH-000950,-0.5355714417534692
ACH-000953,-0.38824617559827534
ACH-000954,-0.9047493080956724
ACH-000957,-0.5926248743983199
ACH-000958,-0.1294010343629067
ACH-000960,-0.3708107913178685
ACH-000963,-0.4078915611975844
ACH-000968,-1.0328578772648245
ACH-000969,-0.3147611903326761
ACH-000972,-0.5523389653327564
ACH-000973,-0.4267888720679604
ACH-000974,-0.7708210271282081
ACH-000978,-1.024829181946717
ACH-000984,-0.1451463417839878
ACH-000986,-0.3568683541338539
ACH-000988,-1.0637817842557835
ACH-000993,-0.9436216849589294
ACH-000994,-0.7282288816202094
ACH-000996,-0.4985642913220232
ACH-001001,-0.5479162653997407
ACH-001020,-0.9264922111200948
ACH-001028,-0.06409994365193454
ACH-001031,-0.8750114965055309
ACH-001038,-0.12291926911036526
ACH-001048,-0.7633616756482998
ACH-001050,-0.7269452664687889
ACH-001053,-0.6197985428077111
ACH-001054,-0.33417322065109145
ACH-001061,-0.4698132881087536
ACH-001067,-1.2599055960476395
ACH-001075,-0.17874172970765134
ACH-001096,-0.7120822222930555
ACH-001111,-0.4358802106583088
ACH-001119,-0.7549297409648611
ACH-001128,-1.316094032333714
ACH-001134,-0.4370507396581141
ACH-001151,-0.529288320195372
ACH-001163,-0.3749343075710008
ACH-001164,-0.6532169869323782
ACH-001183,-0.1479482237607541
ACH-001192,-0.3229551539529039
ACH-001193,-0.0619638648881981
ACH-001196,-0.7520957690871438
ACH-001197,-0.6285881469176078
ACH-001205,-0.539511960481895
ACH-001211,-1.0238338086894463
ACH-001212,-0.6749785942878138
ACH-001228,-0.093185479706671
ACH-001232,-0.7845615057097273
ACH-001239,-0.5431266886873993
ACH-001270,-1.0083210875689497
ACH-001274,-0.9627605185178296
ACH-001275,-0.7851061249343784
ACH-001277,-0.6060129575658674
ACH-001278,-0.6875007109274038
ACH-001280,-0.3748289798828128
ACH-001283,-0.013455300071904557
ACH-001289,-0.2792791363527936
ACH-001300,-0.3066763983831463
ACH-001301,-0.473166281308604
ACH-001302,-0.3143571707852659
ACH-001306,-0.8691402090435801
ACH-001318,-0.4902668084604936
ACH-001322,-1.4331595509246753
ACH-001328,-0.20523784425904354
ACH-001332,-0.5232266671655837
ACH-001336,-0.1917022403505792
ACH-001346,-0.21914837925609834
ACH-001353,-0.2303206638326732
ACH-001354,-0.2629602769852055
ACH-001367,-0.7500828178502682
ACH-001368,-0.07529049253663406
ACH-001374,-0.6510028321792379
ACH-001377,-0.5666268852347404
ACH-001380,-1.0204173009553057
ACH-001391,-0.5742366108115885
ACH-001408,-0.22798152773982006
ACH-001430,-0.3854039376776221
ACH-001431,-0.4135761384936162
ACH-001450,-0.2100559710310841
ACH-001496,-0.15858217172213826
ACH-001500,-1.1520853446733077
ACH-001523,-0.2006098157211116
ACH-001532,-0.7990583854925883
ACH-001550,-0.016940990879847826
ACH-001552,-0.8388118752733538
ACH-001554,-0.5540655956918398
ACH-001654,-0.28672017552721096
ACH-001735,-0.18952318928169956
ACH-001736,-0.31482152552852555
ACH-001737,-0.5172071545500061
ACH-001740,-0.21943370531587825
ACH-001745,-0.4458773280882451
ACH-001765,-0.3187128921004051
