,KCNS1 (3787)
ACH-000004,0.04844121537529352
ACH-000005,-0.007379868903341666
ACH-000007,-0.009121462883636342
ACH-000009,0.058787311578591885
ACH-000011,-0.09504453439138784
ACH-000012,0.04552963661101832
ACH-000013,0.07112417809273804
ACH-000014,0.02574826811800858
ACH-000015,0.014003614662363734
ACH-000017,-0.021808700531056786
ACH-000018,0.06595254599093257
ACH-000019,-0.2152175051927927
ACH-000021,-0.04371950656864308
ACH-000022,-0.07626742016412763
ACH-000025,-0.03979083683060696
ACH-000028,0.021667075240829968
ACH-000030,-0.19055954336049874
ACH-000035,-0.058668218032458426
ACH-000036,-0.19553678241035605
ACH-000037,-0.028621697329816724
ACH-000039,-0.007953766076849335
ACH-000040,-0.21725332679763049
ACH-000041,-0.04412848559985899
ACH-000042,0.006102516464886406
ACH-000045,-0.11782935493309375
ACH-000047,-0.26381851924954264
ACH-000052,0.10726299438714476
ACH-000053,0.05123468411910869
ACH-000054,-0.10623502377832224
ACH-000055,0.10637018303022236
ACH-000060,-0.09313087612704367
ACH-000067,0.07144821546217893
ACH-000070,-0.1004020020114062
ACH-000075,-0.09739498876847837
ACH-000078,0.15603878503717347
ACH-000082,-0.1825238288858347
ACH-000085,-0.13251576604197174
ACH-000086,-0.03329223167120465
ACH-000087,-0.1304947630302363
ACH-000092,-0.10032842554712616
ACH-000095,0.027717783176299016
ACH-000097,-0.08412464878749837
ACH-000098,-0.12519660422015727
ACH-000099,-0.09966768890844482
ACH-000108,-0.1323290827359599
ACH-000113,-0.09750671512164306
ACH-000116,-0.1270229526225917
ACH-000118,0.0862761995837663
ACH-000120,-0.32780137509605106
ACH-000123,-0.316308982123785
ACH-000127,-0.03858274916468788
ACH-000128,-0.17709495887187438
ACH-000132,-0.07522834024100908
ACH-000133,-0.20412814128447399
ACH-000137,-0.10025566659256144
ACH-000138,-0.11575125369699275
ACH-000142,-0.002988361074729876
ACH-000143,-0.04236641719351608
ACH-000146,-0.024321637416176663
ACH-000148,-0.05373440626438431
ACH-000150,-0.005521803335474904
ACH-000152,0.09909462075071876
ACH-000153,0.006350915805768074
ACH-000159,0.03739944213244981
ACH-000160,-0.010497432132797836
ACH-000163,-0.0414110716126223
ACH-000167,0.2061098201648416
ACH-000168,-0.02045759008859254
ACH-000169,-0.04139576113502412
ACH-000178,0.08161021638541832
ACH-000183,0.0862966017232893
ACH-000188,-0.01911100655269353
ACH-000189,0.13726655585875644
ACH-000190,-0.1310865230529727
ACH-000198,0.10698107632704502
ACH-000203,-0.09905193857709768
ACH-000204,0.01605857325796949
ACH-000206,-0.03431080119651079
ACH-000207,-0.033554040167056175
ACH-000208,-0.3700767999100056
ACH-000210,0.09958969809163402
ACH-000211,-0.12121659679495828
ACH-000215,0.10705461861617717
ACH-000221,-0.01914393122816592
ACH-000222,-0.018606618288947958
ACH-000223,0.04898510718080951
ACH-000226,-0.011866690941446524
ACH-000227,0.08926702841368749
ACH-000228,-0.1559786841720092
ACH-000231,-0.09895832562834776
ACH-000232,0.07177184444338032
ACH-000233,-0.05976059619560555
ACH-000234,-0.09884866683825576
ACH-000235,-0.02855762199079185
ACH-000237,0.03706623310733408
ACH-000238,0.0477767579977641
ACH-000242,0.06301604197728042
ACH-000243,0.007616265363746177
ACH-000244,0.0554864795396727
ACH-000246,-0.0837970413848616
ACH-000248,0.003948175408754932
ACH-000250,0.07053195247113092
ACH-000251,-0.07112355741231144
ACH-000252,-0.12653385954035307
ACH-000253,-0.05484864860544003
ACH-000255,-0.1280274323859406
ACH-000256,-0.008461243137237102
ACH-000257,-0.06491591052561277
ACH-000258,-0.07332801221929502
ACH-000259,0.0016660456072078759
ACH-000260,-0.11653011675337305
ACH-000261,-0.09461855608558176
ACH-000262,-0.09234340684738407
ACH-000263,0.028284035252108982
ACH-000264,-0.03314027768441293
ACH-000265,0.0023772759599137573
ACH-000266,-0.06521419009089602
ACH-000272,-0.061218765699269616
ACH-000274,-0.153442879819518
ACH-000277,-0.0187859785429417
ACH-000278,-0.05023846460211881
ACH-000279,0.049708601801552114
ACH-000280,-0.0706449832367537
ACH-000281,0.056759864743498686
ACH-000288,0.002320478046011301
ACH-000291,-0.03215351918433105
ACH-000293,-0.09521047227385393
ACH-000294,-0.2433458016320881
ACH-000295,0.15090131051153646
ACH-000296,-0.12092723520204356
ACH-000302,0.041350455017532366
ACH-000304,0.17471122695664515
ACH-000307,0.01710982859779309
ACH-000308,-0.008807922628249771
ACH-000310,-0.07033280278147
ACH-000311,-0.060225221412325725
ACH-000312,0.007949121229720522
ACH-000315,-0.12443653619383355
ACH-000316,0.1787144243470305
ACH-000317,0.02617727007765076
ACH-000318,-0.06934557924985
ACH-000319,0.04496306374085995
ACH-000320,-0.06198162755383493
ACH-000322,-0.19528292508323292
ACH-000323,0.07894746413969587
ACH-000324,-0.019730593222884927
ACH-000329,-0.024132778608518892
ACH-000330,-0.22918361531794645
ACH-000331,-0.17480048231420606
ACH-000332,-0.01693705537907946
ACH-000334,-0.052183975422150766
ACH-000335,-0.2545860323776956
ACH-000336,0.17369546322005922
ACH-000337,0.1060494398568754
ACH-000338,0.7152325824859543
ACH-000339,0.09379606413666017
ACH-000341,0.12422910508696225
ACH-000348,-0.05561632302765188
ACH-000350,-0.07055730356295425
ACH-000352,-0.08744826596346968
ACH-000356,0.1355520558334906
ACH-000361,-0.034090827464790016
ACH-000362,-0.028990442045948618
ACH-000363,-0.02752878673100307
ACH-000364,0.10126751467460854
ACH-000365,-0.024674520881023503
ACH-000366,0.06323328433492266
ACH-000368,0.010354233512137942
ACH-000374,-0.05681917349649467
ACH-000375,-0.06490811667595256
ACH-000376,-0.08603145361955945
ACH-000381,0.04999224868424956
ACH-000383,0.027478753169844158
ACH-000387,-0.05027334055469567
ACH-000389,0.04566315776565755
ACH-000390,0.1243438049187577
ACH-000393,-0.023167709949828818
ACH-000395,-0.09995259945248534
ACH-000396,-0.459368847805113
ACH-000397,-0.0691996893650063
ACH-000401,-0.1336171252411589
ACH-000402,0.09381581064971606
ACH-000403,-0.05954594457442911
ACH-000404,-0.2647607292478975
ACH-000406,0.050057500430753056
ACH-000407,0.058476739141462675
ACH-000408,0.012359881056281273
ACH-000410,0.05373754136798788
ACH-000411,0.09116772326971036
ACH-000414,0.12119950769038836
ACH-000415,-0.09170118305271488
ACH-000416,-0.017095532810000546
ACH-000420,0.07820124552156581
ACH-000421,-0.031128913121641767
ACH-000424,0.030117658736170293
ACH-000425,-0.009767499891928974
ACH-000426,-0.20505981493421294
ACH-000427,-0.1789323634523273
ACH-000433,-0.21775954173449674
ACH-000435,0.1419520202456486
ACH-000436,-0.05556553415444578
ACH-000444,-0.09123404690510438
ACH-000445,-0.11924514107312212
ACH-000448,0.12991367945631185
ACH-000450,0.2893198063101504
ACH-000452,0.011825351764168556
ACH-000454,-0.008955787760817072
ACH-000458,-0.1203376959927636
ACH-000459,-0.04844454925660202
ACH-000460,-0.018174021084669915
ACH-000461,-0.0290759832151918
ACH-000463,-0.25154741940084496
ACH-000464,-0.09826005003216254
ACH-000466,-0.042531657719654885
ACH-000467,-0.06298319252761418
ACH-000468,-0.059719704666075235
ACH-000469,-0.0912740419714518
ACH-000470,-0.08730006252442457
ACH-000471,-0.047798190925535285
ACH-000472,0.010152153344140305
ACH-000473,-0.07891525198100653
ACH-000475,0.031465806391318296
ACH-000476,-0.0002925633427459382
ACH-000477,0.00946388027835571
ACH-000479,-0.023918403946829488
ACH-000480,-0.08356552866235407
ACH-000481,-0.15876458902135454
ACH-000483,-0.11547271340080956
ACH-000484,-0.19702905814085905
ACH-000485,-0.0703917639951464
ACH-000486,-0.02498192609449569
ACH-000487,-0.04542130825964962
ACH-000488,0.0003219120119680813
ACH-000490,-0.05181041950401738
ACH-000491,0.03859498898492562
ACH-000495,-0.08950315102170651
ACH-000496,-0.0701492841759002
ACH-000499,-0.057342886025030834
ACH-000500,-0.3676261438857298
ACH-000502,-0.03486172634543694
ACH-000503,0.05110235609767963
ACH-000505,0.07207807992502786
ACH-000507,0.0295377163938654
ACH-000510,0.032846820413647185
ACH-000511,0.06674018039112738
ACH-000512,0.1636685491201159
ACH-000516,-0.007996436829916364
ACH-000517,-0.09993172925572703
ACH-000518,0.029710140676414462
ACH-000520,-0.19855860186347876
ACH-000521,-0.009331643807012529
ACH-000522,0.022585591235743455
ACH-000524,-0.18440531813662267
ACH-000527,-0.09026067104143448
ACH-000528,-0.029282625186827945
ACH-000537,-0.03889496798179206
ACH-000541,-0.2594181891994174
ACH-000542,-0.04231637375711003
ACH-000544,-0.1786404739486514
ACH-000545,0.03047016761825365
ACH-000547,0.024656438041146558
ACH-000548,-0.07979721493246247
ACH-000549,0.038244312879386136
ACH-000550,-0.1796800797208864
ACH-000552,0.07452966023168607
ACH-000556,-0.06414339586261993
ACH-000557,-0.15805834034969918
ACH-000569,-0.2927344710650483
ACH-000570,-0.07561926817424379
ACH-000571,0.05304432996469715
ACH-000573,0.00963088247800613
