,VCPIP1 (80124)
ACH-000450,-0.4758846685444735
ACH-000452,-0.14260421411834495
ACH-000454,-0.1436738048163657
ACH-000458,-0.4190298316321677
ACH-000459,-0.5312798549976027
ACH-000460,-0.3151456172573843
ACH-000461,-0.30757327396124395
ACH-000463,-0.2701819163000414
ACH-000464,-0.2844640151385801
ACH-000466,-0.5864290283131308
ACH-000467,-0.5206539305475086
ACH-000468,-0.2101341918321309
ACH-000469,-0.3011831469857343
ACH-000470,-0.455989161514212
ACH-000471,-0.1497192638518358
ACH-000472,-0.4925844016409412
ACH-000473,-0.1666068535633276
ACH-000475,-0.1746079261760919
ACH-000476,-0.3480703631632809
ACH-000477,-0.5057925838808307
ACH-000479,-0.2048419084493771
ACH-000480,-0.3338953344973298
ACH-000481,-0.2684199544119649
ACH-000483,-0.4279380804155203
ACH-000484,-0.2996043256389325
ACH-000485,-0.33602275390425146
ACH-000486,-0.5682758772118168
ACH-000487,-0.3760105490463627
ACH-000488,-0.34222847367772496
ACH-000490,-0.30081411774870714
ACH-000491,-0.2902893251677376
ACH-000495,-0.4973402275253015
ACH-000496,-0.057738194407301775
ACH-000499,-0.19321909404610335
ACH-000500,-0.20493082274501645
ACH-000502,-0.4728931611911222
ACH-000503,-0.2416065970790724
ACH-000505,-0.3053201601264729
ACH-000507,-0.6021279077837346
ACH-000510,-0.2228798060433204
ACH-000511,-0.3318895421509889
ACH-000512,-0.6633870437756084
ACH-000516,-0.3525470343740688
ACH-000517,-0.2768045467599604
ACH-000518,-0.4298848838284229
ACH-000520,-0.4348739793980024
ACH-000521,-0.3415541407770773
ACH-000522,-0.32665581359232976
ACH-000524,-0.25207984809672324
ACH-000527,-0.10092960823639813
ACH-000528,-0.3662013283554364
ACH-000537,-0.1502661946338797
ACH-000541,-0.35889976619974234
ACH-000542,-0.5116857295186215
ACH-000544,-0.15373972171746253
ACH-000545,-0.2671382836069647
ACH-000547,-0.2983523171562712
ACH-000548,-0.321505071837273
ACH-000549,-0.461446704565524
ACH-000550,-0.4068338439960853
ACH-000552,-0.2677840683669809
ACH-000556,-0.1731653754189421
ACH-000557,-0.5961898041357919
ACH-000569,-0.2925379462351541
ACH-000570,-0.3089326845284793
ACH-000571,-0.36237630044016383
ACH-000573,-0.3629919229218415
ACH-000576,-0.3260512367446233
ACH-000579,-0.4919030955762798
ACH-000580,-0.8162321077015307
ACH-000584,-0.23768327506514536
ACH-000585,-0.3081841743777732
ACH-000588,-0.23156053476248
ACH-000589,-0.42126890828156704
ACH-000591,-0.07906033080585359
ACH-000593,-0.06544379172579927
ACH-000600,-0.2895376997388742
ACH-000601,-0.426729270367914
ACH-000605,-0.40378035954121133
ACH-000606,-0.6210139091949471
ACH-000608,-0.3577725975678988
ACH-000614,-0.5570582620626126
ACH-000616,-0.4613425342091332
ACH-000618,-0.4094363664938515
ACH-000619,-0.5630904121023204
ACH-000620,-0.1984225319227273
ACH-000621,-0.6084858416461404
ACH-000622,-0.4306404166862459
ACH-000623,-0.36486103510196943
ACH-000624,-0.3700614213863223
ACH-000627,-0.2650903797902544
ACH-000630,-0.22180142906087733
ACH-000631,-0.5147603462317158
ACH-000632,-0.08783247425232872
ACH-000633,-0.16652080014614226
ACH-000637,-0.5279210775410108
ACH-000638,-0.5318495056050354
ACH-000646,-0.2046166721935778
ACH-000647,-0.4485917820310997
ACH-000648,-0.7713069188663755
ACH-000649,-0.482783828190005
ACH-000651,-0.21918774755076734
ACH-000652,-0.3720946775322086
ACH-000653,-0.16777948508454885
ACH-000657,-0.3239800408786392
ACH-000658,-0.4280605176861101
ACH-000661,-0.7948999479664992
ACH-000662,-0.4557122267139212
ACH-000663,-0.6337699846577542
ACH-000665,-0.26077613706424835
ACH-000671,-0.3855849082939704
ACH-000672,-0.4218476461198571
ACH-000673,-0.4615724967617499
ACH-000676,-0.4190406322589495
ACH-000677,-0.24842694749199365
ACH-000681,-0.23254846066472826
ACH-000683,-0.3634369662021666
ACH-000684,-0.2440029407956205
ACH-000688,-0.28357223320547004
ACH-000693,-0.2555808941102809
ACH-000694,-0.3032815065744004
ACH-000695,-0.4736389736653569
ACH-000696,-0.2566908317648963
ACH-000697,-0.5797622244785668
ACH-000699,-0.2904753524473705
ACH-000701,-0.3062206277274805
ACH-000706,-0.19616534324768806
ACH-000711,-0.283130191257453
ACH-000713,-0.2275060869519856
ACH-000714,-0.2599311426494799
ACH-000718,-0.520422939255666
ACH-000720,-0.07746260702061425
ACH-000721,-0.39994660533512943
ACH-000724,-0.2627795749270352
ACH-000725,-0.28878228780968296
ACH-000732,-0.30427144049092963
ACH-000734,-0.27652436292714505
ACH-000735,-0.2589990920613329
ACH-000736,-0.38296421809096737
ACH-000738,-0.2588217487023489
ACH-000746,-0.23328700197586605
ACH-000747,-0.21780018947789845
ACH-000748,-0.5160559757136691
ACH-000753,-0.2636267196926578
ACH-000756,0.07922701167790293
ACH-000757,-0.3765678165818765
ACH-000758,-0.2636104567426127
ACH-000760,-0.22358458790444824
ACH-000762,-0.27062868140136176
ACH-000763,0.1014485901257671
ACH-000764,-0.1449217576722734
ACH-000765,-0.3138800077225781
ACH-000766,-0.7533481978221485
ACH-000767,-0.28281153872077586
ACH-000768,-0.1719485707060734
ACH-000769,-0.4176545141340911
ACH-000770,-0.7350166413544507
ACH-000771,-0.36084644296388974
ACH-000773,-0.3040793521974113
ACH-000776,-0.44056125463873946
ACH-000777,-0.5174715810132468
ACH-000778,-0.5023379532799906
ACH-000781,-0.1894735369111782
ACH-000782,-0.09309478598118168
ACH-000783,-0.4517020492401487
ACH-000784,-0.3050332753603001
ACH-000785,-0.2819638539375007
ACH-000787,-0.5450169134590338
ACH-000788,-0.058815991737888276
ACH-000791,-0.22195425016593445
ACH-000792,-0.3292801941903081
ACH-000794,-0.3150834591980036
ACH-000796,-0.35049589207349463
ACH-000798,-0.4560711852139505
ACH-000799,-0.4391228261561632
ACH-000800,-0.4792526645552654
ACH-000802,-0.25792634825738536
ACH-000804,-0.2096084014496921
ACH-000805,-0.7656279697292976
ACH-000809,-0.2834924520504124
ACH-000810,-0.1697864193200822
ACH-000811,-0.3176660308072386
ACH-000817,-0.3486175500163582
ACH-000819,-0.3720169933226916
ACH-000820,-0.14865888781724262
ACH-000821,-0.2883793923867069
ACH-000822,-0.4205121386649691
ACH-000823,-0.3920854132968259
ACH-000824,-0.34964943560774725
ACH-000827,-0.672755702475929
ACH-000829,0.02632255166714428
ACH-000831,-0.3013050328487568
ACH-000832,-0.2502213953158874
ACH-000833,-0.3938608972514854
ACH-000834,-0.3654602647051993
ACH-000835,-0.2869199840228714
ACH-000836,-0.5949551908138171
ACH-000837,-0.25919361459031315
ACH-000838,-0.1308643297908006
ACH-000839,-0.17422793632436295
ACH-000840,-0.2820087121676302
ACH-000841,-0.553017584611894
ACH-000843,-0.4028011715727983
ACH-000846,-0.2538929970521905
ACH-000847,-0.14583951284276678
ACH-000848,-0.15081883522800962
ACH-000849,-0.2806755679163707
ACH-000851,-0.4456984913503266
ACH-000855,-0.2768771721629279
ACH-000856,-0.2447181838835267
ACH-000858,-0.10724716574283168
ACH-000859,-0.3083544265546787
ACH-000861,-0.31878000527850514
ACH-000862,-0.21450680294857927
ACH-000865,-0.3104708194492549
ACH-000866,-0.29125254466186723
ACH-000867,-0.5983371234322561
ACH-000869,-0.32892622680404715
ACH-000872,-0.3010691770667142
ACH-000873,-0.3080068823873379
ACH-000876,-0.477098958013039
ACH-000878,-0.3337255185459373
ACH-000880,-0.22490524208956614
ACH-000881,-0.20715043966377336
ACH-000882,-0.28367948766515955
ACH-000884,-0.1653617629082879
ACH-000885,-0.23274062247889446
ACH-000887,-0.2990894268649105
ACH-000889,-0.1953620264422627
ACH-000896,-0.17373452356968586
ACH-000898,-0.3027697666238229
ACH-000900,-0.3610228327545839
ACH-000901,-0.5165677269462948
ACH-000905,0.04537808654126535
ACH-000906,-0.4441318258660489
ACH-000907,-0.4290524368143329
ACH-000910,-0.3499083373678546
ACH-000911,-0.4087900734768747
ACH-000912,-0.8062256325561654
ACH-000913,-0.5582140905820113
ACH-000915,-0.4161328552138719
ACH-000916,-0.2042158371071397
ACH-000917,-0.8428428041075484
ACH-000920,0.03972532638959751
ACH-000921,-0.3320721342152513
ACH-000924,-0.3941351668899103
ACH-000926,-0.3619135704718317
ACH-000928,-0.4942764313545037
ACH-000929,-0.3564192336692039
ACH-000932,-0.35868113610298474
ACH-000935,-0.6767385039406614
ACH-000936,-0.3781827290907073
ACH-000937,-0.1350804867023071
ACH-000938,-0.6260127434189471
ACH-000939,-0.17299249361208868
ACH-000941,-0.11827042519209377
ACH-000943,-0.3181793551109705
ACH-000946,-0.2611359120460559
ACH-000947,-0.3074023663138687
ACH-000948,-0.48982014556725395
ACH-000950,-0.23783591765533965
ACH-000953,-0.2515157254928476
ACH-000954,-0.3439538062883737
ACH-000957,-0.33915510196100257
ACH-000958,-0.4091393456709049
ACH-000960,-0.3623009262514057
ACH-000963,-0.33459490021789995
ACH-000968,-0.5345206076675149
ACH-000969,-0.3155099655365931
ACH-000972,-0.3220855200819201
ACH-000973,-0.44601211592643697
ACH-000974,-0.22089626004810475
ACH-000978,-0.8022773855348091
ACH-000984,-0.2596434731230189
ACH-000986,-0.3197938459696704
ACH-000988,-0.029845246235075763
ACH-000993,-0.06409555557985037
ACH-000994,-0.25069839463587945
ACH-000996,-0.4356748968798444
ACH-001001,-0.4741298562203408
ACH-001020,-0.1221587818615692
ACH-001028,-0.4335225419785694
ACH-001031,-0.4481255766073909
ACH-001038,-0.2543497466089646
ACH-001048,-0.194678409456768
ACH-001050,-0.5108990507697173
ACH-001053,-0.22966669582768515
ACH-001054,-0.29294155618879475
ACH-001061,-0.3736988639264871
ACH-001067,-0.4280923127196201
ACH-001075,-0.1225949293374372
ACH-001096,-0.3120077902979338
ACH-001111,-2.4179369254660167e-05
ACH-001119,-0.3186279796583071
ACH-001128,-0.7368482874358293
ACH-001134,-0.3416976026793965
ACH-001151,-0.3911598967467046
ACH-001163,-0.3734190992851865
ACH-001164,-0.3022238833165886
ACH-001183,-0.5584918598748703
ACH-001192,-0.2551880610454162
ACH-001193,0.08704116779854228
ACH-001196,-0.33849615127967664
ACH-001197,-0.3545740168138216
ACH-001205,-0.2037236519340828
ACH-001211,-0.6555565922902313
ACH-001212,-0.38705624228095903
ACH-001228,-0.32246498649278965
ACH-001232,-0.3837211072256801
ACH-001239,-0.3070568938547101
ACH-001270,-0.3700626176948527
ACH-001274,-0.20491366402413144
ACH-001275,-0.2630400319449148
ACH-001277,-0.2042824672481437
ACH-001278,-0.3331260605074768
ACH-001280,-0.3937683246051257
ACH-001283,-0.2259855769286377
ACH-001289,-0.5214186625576002
ACH-001300,-0.2794495779720491
ACH-001301,-0.12873027278544086
ACH-001302,-0.3177270543407563
ACH-001306,-0.4316170368052795
ACH-001318,-0.4312680578496429
ACH-001322,-0.340959447935528
ACH-001328,-0.4579389351194642
ACH-001332,-0.4123792161598287
ACH-001336,-0.4903954974030457
ACH-001346,-0.2060103821700076
ACH-001353,-0.2868774523952725
ACH-001354,-0.3700965911814516
ACH-001367,-0.2144918535693396
ACH-001368,-0.3608411563261837
ACH-001374,-0.4231476667527651
ACH-001377,-0.25365665234693074
ACH-001380,-0.4104739241508484
ACH-001391,-0.32137326546108297
ACH-001408,-0.4486624169126153
ACH-001430,-0.3165268307356182
ACH-001431,-0.24951193672318614
ACH-001450,-0.22123920830399074
ACH-001496,-0.426542341260967
ACH-001500,-0.4822391126862223
ACH-001523,-0.09143419326079588
ACH-001532,-0.3072150280330666
ACH-001550,-0.2490440933426389
ACH-001552,-0.3082939673618509
ACH-001554,-0.43262607088019395
ACH-001654,-0.42999659736597134
ACH-001735,-0.2562790308980953
ACH-001736,-0.3257047483092012
ACH-001737,-0.6548558862564908
ACH-001740,-0.3779970541769132
ACH-001745,-0.4876005212519893
ACH-001765,-0.2684392308500211
