,MTRNR2L9 (100463487)
ACH-000490,-0.10901100337633028
ACH-000491,-0.06078421512343565
ACH-000495,-0.2418055366680319
ACH-000496,0.0011049062076791646
ACH-000499,-0.2379427048068028
ACH-000500,-0.5524093368158206
ACH-000502,-0.15244511762065696
ACH-000503,-0.3978380571804228
ACH-000505,-0.2391414673608709
ACH-000507,-0.3024044017422469
ACH-000510,-0.12694957492439612
ACH-000511,-0.24886276406049795
ACH-000512,-0.3412532803595477
ACH-000516,-0.15788882094870968
ACH-000517,-0.04981855975824055
ACH-000518,-0.16002228504100444
ACH-000520,0.004414782328015854
ACH-000521,-0.24043081581058054
ACH-000522,-0.2444016022922468
ACH-000524,0.003717789561087951
ACH-000527,-0.12619235314018873
ACH-000528,-0.14700859454116624
ACH-000537,-0.1576955522092818
ACH-000541,-0.2821115651918677
ACH-000542,-0.2176392488342096
ACH-000544,-0.2097777788677357
ACH-000545,-0.25212329566932923
ACH-000547,-0.1158461341031492
ACH-000548,-0.36123550975646734
ACH-000549,-0.0879477189570454
ACH-000550,-0.2400378898796738
ACH-000552,-0.25271589193027544
ACH-000556,-0.15526526790768544
ACH-000557,-0.0477494691534022
ACH-000569,-0.1460119887966016
ACH-000570,-0.12026741451605745
ACH-000571,-0.16335151781313798
ACH-000573,-0.14931722103162245
ACH-000576,-0.1797185810493523
ACH-000579,-0.13902317641702255
ACH-000580,-0.278433512226815
ACH-000584,-0.223668599802858
ACH-000585,-0.32942266866162234
ACH-000588,-0.2765562299099642
ACH-000589,-0.19499728657472784
ACH-000591,-0.08906616418618432
ACH-000593,-0.1794891908256344
ACH-000600,-0.01803052060784293
ACH-000601,-0.2117137642017405
ACH-000605,-0.18614814819620848
ACH-000606,-0.11343431525075905
ACH-000608,-0.15849134632421094
ACH-000614,-0.16701614794118336
ACH-000616,-0.21593404838198835
ACH-000618,-0.200914625458276
ACH-000619,-0.3139273026644461
ACH-000620,-0.15328635287416098
ACH-000621,-0.18845459352594984
ACH-000622,-0.2477450277411557
ACH-000623,-0.10884750678016544
ACH-000624,-0.09470375148005733
ACH-000627,-0.16704609552634292
ACH-000630,-0.15871692053431785
ACH-000631,-0.2596876789081052
ACH-000632,-0.11043144603404803
ACH-000633,-0.2336449700739489
ACH-000637,-0.32795056719122945
ACH-000638,-0.24334838640481374
ACH-000646,-0.24503455669371085
ACH-000647,-0.3395440259525012
ACH-000648,-0.07635675069716635
ACH-000649,-0.22111445852610734
ACH-000651,-0.2302507481244629
ACH-000652,-0.07274461548503508
ACH-000653,-0.2138368359941602
ACH-000657,-0.3011289287716201
ACH-000658,-0.3172096544926145
ACH-000661,-0.09965463489599644
ACH-000662,0.1283030505901099
ACH-000663,0.13665270022170273
ACH-000665,-0.301321398772732
ACH-000671,-0.2467209091678563
ACH-000672,0.21532103808358247
ACH-000673,-0.1133649130710466
ACH-000676,-0.17397222412874827
ACH-000677,-0.1977951319495844
ACH-000681,-0.014013593234830035
ACH-000683,-0.3080879833724486
ACH-000684,-0.11125089301729756
ACH-000688,-0.18852924094444168
ACH-000693,-0.21748989820249146
ACH-000694,-0.21569506270672145
ACH-000695,-0.27040359666391584
ACH-000696,-0.21559918299476247
ACH-000697,-0.3196471533775762
ACH-000699,-0.2801306560668779
ACH-000701,-0.13475417275344326
ACH-000706,-0.27911901128286193
ACH-000711,-0.2336178224555253
ACH-000713,-0.2598173225041332
ACH-000714,-0.11618710287980527
ACH-000718,-0.053726779518845184
ACH-000720,-0.15057930724200982
ACH-000721,-0.19113330330803766
ACH-000724,-0.09434653121659714
ACH-000725,-0.21684665787069687
ACH-000732,0.02632700960459676
ACH-000734,-0.29296490807728504
ACH-000735,-0.1589825280019566
ACH-000736,-0.21443190789121372
ACH-000738,-0.2848433161446972
ACH-000746,-0.35159663537684505
ACH-000747,-0.18050741181884708
ACH-000748,-0.17827826732041388
ACH-000753,-0.19808556565876775
ACH-000756,-0.37079737374849
ACH-000757,-0.10733226220105624
ACH-000758,-0.2138443670733316
ACH-000760,-0.0013842457435695756
ACH-000762,-0.062173939253046935
ACH-000763,-0.4286419071313346
ACH-000764,-0.38883163180846736
ACH-000765,-0.17790110340216014
ACH-000766,-0.03049947911402225
ACH-000767,-0.12920693760228344
ACH-000768,-0.3129966038863754
ACH-000769,-0.14361197414639215
ACH-000770,-0.1451036603697758
ACH-000771,-0.17714166902261005
ACH-000773,-0.047280154545680686
ACH-000776,-0.3310451783122165
ACH-000777,-0.05425581747887728
ACH-000778,-0.2314723116255389
ACH-000781,-0.08704721434061391
ACH-000782,-0.15613041237996342
ACH-000783,-0.23689387364814654
ACH-000784,-0.1776066307715853
ACH-000785,-0.16288323966283555
ACH-000787,-0.13088947366628442
ACH-000788,-0.22358692564761093
ACH-000791,-0.1463409048480451
ACH-000792,-0.1922658709914576
ACH-000794,-0.1341549242405781
ACH-000796,-0.3423355352681927
ACH-000798,0.07009763663071239
ACH-000799,-0.09975302566621104
ACH-000800,0.10315515190098257
ACH-000802,-0.184577051698749
ACH-000804,0.00816433159722171
ACH-000805,-0.1309164519064841
ACH-000809,-0.02788261215303234
ACH-000810,-0.12003653134875765
ACH-000811,-0.13685952956600858
ACH-000817,-0.3515946317956732
ACH-000819,-0.2745704864267603
ACH-000820,-0.054044517935870916
ACH-000821,-0.1563242912452216
ACH-000822,-0.18426591068986967
ACH-000823,-0.2609561393267483
ACH-000824,-0.07112188530194949
ACH-000827,-0.21345188981750954
ACH-000829,-0.09453588527236848
ACH-000831,-0.2495517882600057
ACH-000832,-0.28816039861226184
ACH-000833,-0.1927583496671441
ACH-000834,-0.21757012475211915
ACH-000835,-0.2156457604678929
ACH-000836,-0.2446565690978439
ACH-000837,-0.08368896663118693
ACH-000838,-0.09370001584981584
ACH-000839,-0.13052775325514196
ACH-000840,-0.13131664016920966
ACH-000841,-0.01870180095722156
ACH-000843,-0.10062657118127716
ACH-000846,-0.11833198558789355
ACH-000847,-0.3098627751808621
ACH-000848,-0.27985753805816604
ACH-000849,-0.1922805836150426
ACH-000851,-0.10582971370747987
ACH-000855,-0.2847533366067386
ACH-000856,-0.13410256861713132
ACH-000858,-0.07314058899371344
ACH-000859,-0.331661104623669
ACH-000861,-0.24375816758471
ACH-000862,-0.2838196208813109
ACH-000865,-0.19872242871319185
ACH-000866,-0.2371239660540499
ACH-000867,-0.2258259408263315
ACH-000869,-0.17130337594563902
ACH-000872,-0.21922481428020466
ACH-000873,-0.3385390069896073
ACH-000876,-0.1927085505485189
ACH-000878,-0.058454938510742266
ACH-000880,-0.1300200516035879
ACH-000881,-0.07164879738067363
ACH-000882,-0.2182478795957742
ACH-000884,-0.27148632083142377
ACH-000885,-0.10158453614289252
ACH-000887,-0.23874878562049526
ACH-000889,-0.21027947182165987
ACH-000896,-0.1864995127072561
ACH-000898,-0.2785489706250932
ACH-000900,-0.2829555516126195
ACH-000901,-0.13874008507837232
ACH-000905,-0.20050579236479013
ACH-000906,-0.1041295437408473
ACH-000907,-0.1948178573760279
ACH-000910,-0.07538117345201571
ACH-000911,-0.2332476751136563
ACH-000912,-0.1795345282772344
ACH-000913,-0.2587134726531505
ACH-000915,-0.1479433571448241
ACH-000916,-0.2212711991575339
ACH-000917,-0.3222590676335626
ACH-000920,-0.4581727181083763
ACH-000921,-0.14772559015166178
ACH-000924,-0.2278211041938034
ACH-000926,-0.10565423123899988
ACH-000928,-0.1779189049190153
ACH-000929,-0.2167059981231124
ACH-000932,-0.09181440002666574
ACH-000935,-0.15383145571919773
ACH-000936,-0.3711291473870627
ACH-000937,-0.10536802546198937
ACH-000938,-0.19656693684742588
ACH-000939,-0.08333081760957127
ACH-000941,-0.3061956006622802
ACH-000943,-0.27368777872208594
ACH-000946,-0.2112711817206036
ACH-000947,-0.2626427834034192
ACH-000948,-0.32095058346399563
ACH-000950,-0.029690885514876426
ACH-000953,-0.2948201095538154
ACH-000954,-0.3060237344519447
ACH-000957,-0.2109612705537304
ACH-000958,-0.31690046323187904
ACH-000960,-0.0978750946819404
ACH-000963,-0.2730462674716629
ACH-000968,0.09334501249661073
ACH-000969,-0.2404910010510516
ACH-000972,-0.3771629768154536
ACH-000973,-0.2035209730216751
ACH-000974,-0.2695346390835239
ACH-000978,-0.16128381127485314
ACH-000984,-0.22278437428916967
ACH-000986,-0.19521992928990184
ACH-000988,-0.3067233013178956
ACH-000993,-0.0005377750507096176
ACH-000994,-0.1418647402162213
ACH-000996,-0.3024215480077292
ACH-001001,-0.1726607102712481
ACH-001020,-0.056615104101313166
ACH-001028,-0.11980209337873292
ACH-001031,-0.3576696425985959
ACH-001038,-0.20451829028709725
ACH-001048,-0.2309569699680959
ACH-001050,-0.2866159361765836
ACH-001053,-0.12539771408081254
ACH-001054,-0.0031173294450736826
ACH-001061,-0.2325166574131852
ACH-001067,-0.31789714224865345
ACH-001075,-0.021121922490966158
ACH-001096,-0.1849354905625948
ACH-001111,-0.050002617099742346
ACH-001119,-0.1295498925038769
ACH-001128,-0.17464097756184507
ACH-001134,-0.15925120026934006
ACH-001151,-0.23253731850376336
ACH-001163,-0.10006514272591953
ACH-001164,-0.09586425153799884
ACH-001183,-0.2609331475341815
ACH-001192,-0.14233283097707652
ACH-001193,0.05721310129805698
ACH-001196,-0.31008479347784584
ACH-001197,-0.024275329710228208
ACH-001205,-0.19980317257869468
ACH-001211,0.03519774631964714
ACH-001212,-0.23156805776023176
ACH-001228,-0.20792285621832368
ACH-001232,-0.11791094956945004
ACH-001239,-0.19268151982224255
ACH-001270,-0.27740356885745976
ACH-001274,-0.05650234346065045
ACH-001275,-0.4815904585543557
ACH-001277,-0.10892805734000864
ACH-001278,-0.130285078108213
ACH-001280,-0.30786629012143085
ACH-001283,-0.10539546088988076
ACH-001289,-0.2224478189954191
ACH-001300,-0.27352640475273865
ACH-001301,-0.2404935026264718
ACH-001302,-0.3068855636723609
ACH-001306,-0.14718454854332133
ACH-001318,-0.1556609263862695
ACH-001322,-0.15549734477604674
ACH-001328,-0.036226906895111266
ACH-001332,-0.01773237337895755
ACH-001336,-0.2341414881743431
ACH-001346,-0.07598846940264113
ACH-001353,-0.164674038605986
ACH-001354,0.0694289236655303
ACH-001367,0.01364006430344138
ACH-001368,-0.07916171267058769
ACH-001374,-0.2977172601174506
ACH-001377,-0.2400824414674463
ACH-001380,-0.20257766174903652
ACH-001391,0.11255180067933776
ACH-001408,-0.22006531469701346
ACH-001430,-0.4248642362195622
ACH-001431,-0.187686740222013
ACH-001450,-0.09648792056896524
ACH-001496,-0.14687678646441515
ACH-001500,-0.2174376864691242
ACH-001523,-0.13456201231797424
ACH-001532,-0.17492748517001755
ACH-001550,-0.151252767677612
ACH-001552,-0.07242898894423014
ACH-001554,-0.21030146886620904
ACH-001654,-0.12539233998428226
ACH-001735,-0.23005009022256775
ACH-001736,-0.016170612344121236
ACH-001737,-0.12018619977832345
ACH-001740,-0.4019558708194663
ACH-001745,-0.2784116931697775
ACH-001765,-0.2110400684147375
