,OR5L2 (26338)
ACH-000004,-0.23343279721385615
ACH-000005,-0.4768133677378719
ACH-000007,-0.17008686617599553
ACH-000009,-0.08908073029765101
ACH-000011,-0.2890444840136193
ACH-000012,-0.3179830307929149
ACH-000013,-0.09634164592678167
ACH-000014,-0.03982815910850596
ACH-000015,-0.2203420509642728
ACH-000017,-0.3403857741105538
ACH-000018,-0.18801121357925704
ACH-000019,-0.2678044170587829
ACH-000021,-0.2505390929891875
ACH-000022,-0.07719763815877279
ACH-000025,-0.1678631539904792
ACH-000028,-0.16788521885144286
ACH-000030,-0.1759637109483096
ACH-000035,0.024518106843820685
ACH-000036,-0.34250804961599346
ACH-000037,-0.2487059832231969
ACH-000039,-0.1182353449053592
ACH-000040,-0.06442748351923637
ACH-000041,-0.08718384952281842
ACH-000042,-0.1735377257184326
ACH-000045,-0.14956420902450102
ACH-000047,-0.15810774389799787
ACH-000052,-0.13756904116887764
ACH-000053,-0.21265421444585586
ACH-000054,-0.11494235311553792
ACH-000055,-0.25938771550682266
ACH-000060,-0.2808713863500628
ACH-000067,0.010501162448070736
ACH-000070,-0.19582863176326365
ACH-000075,-0.09985213275716884
ACH-000078,-0.12349551268250275
ACH-000082,-0.37783239336359375
ACH-000085,-0.4063904260875185
ACH-000086,-0.2934305382582127
ACH-000087,-0.14096807980609016
ACH-000092,-0.2288824620393819
ACH-000095,-0.2761219294650621
ACH-000097,-0.2656583287444679
ACH-000098,-0.094372173573931
ACH-000099,-0.19483078750314886
ACH-000108,-0.2619639582452323
ACH-000113,-0.3571042744741202
ACH-000116,-0.2898966196876157
ACH-000118,-0.21302286901152814
ACH-000120,-0.06116101087372811
ACH-000123,-0.16624329216031813
ACH-000127,-0.10438594002900482
ACH-000128,0.012261910254413156
ACH-000132,-0.42171308065302654
ACH-000133,-0.2532915221819254
ACH-000137,-0.3027079865677818
ACH-000138,-0.12484362693063455
ACH-000142,-0.3015428263585691
ACH-000143,-0.21932528629411505
ACH-000146,-0.1010886844325078
ACH-000148,-0.15329352156635234
ACH-000150,-0.15049196859586025
ACH-000152,-0.30017286340088617
ACH-000153,-0.2763078090259239
ACH-000159,-0.0855155801004881
ACH-000160,-0.2806518661363199
ACH-000163,-0.17407527993788566
ACH-000167,-0.2322784127312077
ACH-000168,-0.2479815658384832
ACH-000169,-0.2202584821876956
ACH-000178,-0.1577411911929961
ACH-000183,-0.11285937419188405
ACH-000188,-0.3022587654376627
ACH-000189,-0.108382709065766
ACH-000190,-0.3674069752147753
ACH-000198,-0.18938853983650453
ACH-000203,-0.4027466071528661
ACH-000204,-0.1961505296242954
ACH-000206,-0.5530798971485892
ACH-000207,-0.15271039046462212
ACH-000208,0.036950799406153326
ACH-000210,0.14534690240071185
ACH-000211,-0.26260939439544195
ACH-000215,-0.13310661108832786
ACH-000221,-0.1713425057281656
ACH-000222,-0.2641676225892023
ACH-000223,-0.267883110575556
ACH-000226,-0.2669168678157942
ACH-000227,-0.04824870745642836
ACH-000228,-0.2347702796646661
ACH-000231,-0.1158235802790933
ACH-000232,-0.2634692304740953
ACH-000233,-0.17596112250830082
ACH-000234,-0.23002419229549184
ACH-000235,-0.2479611574725665
ACH-000237,-0.21327609147807386
ACH-000238,-0.06196937053381143
ACH-000242,-0.06226388497238027
ACH-000243,-0.2721658813751353
ACH-000244,-0.10631726863260578
ACH-000246,-0.2476737130266432
ACH-000248,-0.2774136054351121
ACH-000250,-0.16363471207447633
ACH-000251,-0.1278743246986023
ACH-000252,-0.17037382187417374
ACH-000253,-0.27132607720512514
ACH-000255,-0.17441994225285806
ACH-000256,-0.2407315515352921
ACH-000257,0.26574072948873345
ACH-000258,-0.29314712496354794
ACH-000259,-0.042110996519555945
ACH-000260,-0.11988131171977047
ACH-000261,-0.3934424661023945
ACH-000262,-0.27002352982393185
ACH-000263,-0.4388168639449423
ACH-000264,-0.18983949955335505
ACH-000265,-0.047455883384459184
ACH-000266,-0.3021778300411145
ACH-000272,-0.1908291999595616
ACH-000274,-0.16224368022925353
ACH-000277,-0.3384876367505205
ACH-000278,0.002577920090962032
ACH-000279,0.007460993954865323
ACH-000280,-0.09019863874318562
ACH-000281,0.045723868839309685
ACH-000288,-0.3032725714088009
ACH-000291,-0.2443918982202043
ACH-000293,-0.33801472330479965
ACH-000294,-0.3688791705449673
ACH-000295,-0.21312094381101973
ACH-000296,-0.14331221560756058
ACH-000302,-0.15571499026151944
ACH-000304,-0.2393227480990863
ACH-000307,-0.1063288962100252
ACH-000308,-0.3089644986383898
ACH-000310,-0.13784328613959634
ACH-000311,-0.3617369142349162
ACH-000312,-0.016731423582450198
ACH-000315,-0.1588170084803229
ACH-000316,-0.3910058336267819
ACH-000317,-0.34933476870527025
ACH-000318,-0.5244517319960091
ACH-000319,-0.14491386871220938
ACH-000320,-0.2421364188350543
ACH-000322,-0.19839069963458136
ACH-000323,0.010832010208313637
ACH-000324,-0.231149717521576
ACH-000329,-0.15459317536318926
ACH-000330,-0.3585054023304866
ACH-000331,-0.2547942275995285
ACH-000332,-0.1828789279021018
ACH-000334,-0.08477959730047674
ACH-000335,-0.36305308072497816
ACH-000336,-0.0187456061114003
ACH-000337,-0.3012097157535001
ACH-000338,-0.14723340082198755
ACH-000339,-0.2151225220021796
ACH-000341,-0.19286549096390376
ACH-000348,-0.09805374437761888
ACH-000350,-0.1841751003906537
ACH-000352,-0.1525354664956641
ACH-000356,-0.22593166404109866
ACH-000361,-0.2895991362630585
ACH-000362,-0.25234057746902755
ACH-000363,-0.11469128120033778
ACH-000364,-0.05403560040255874
ACH-000365,-0.20697452571937253
ACH-000366,-0.20760756040177586
ACH-000368,-0.05271255607460232
ACH-000374,-0.4554752727090786
ACH-000375,-0.1687942255999194
ACH-000376,-0.2542333729747853
ACH-000381,-0.13806510534932065
ACH-000383,-0.3156566145231318
ACH-000387,-0.1451971120379979
ACH-000389,-0.1836872925903091
ACH-000390,-0.20295154951290972
ACH-000393,-0.22108660296412108
