,BLZF1 (8548)
ACH-000004,-0.17068536503449028
ACH-000005,-0.3289514521290738
ACH-000007,-0.4563965517380153
ACH-000009,-0.3069988951385743
ACH-000011,0.017792694936838625
ACH-000012,-0.1299089233410914
ACH-000013,0.013437489925904616
ACH-000014,-0.018767583473514357
ACH-000015,-0.0915485885669188
ACH-000017,-0.09830540377721916
ACH-000018,0.043381969929634036
ACH-000019,0.047604849743387814
ACH-000021,-0.08869221152206043
ACH-000022,0.04567171539446939
ACH-000025,-0.05431415346578684
ACH-000028,-0.029780555551314782
ACH-000030,-0.11835936144270548
ACH-000035,-0.036576885978148364
ACH-000036,-0.2903980915959805
ACH-000037,0.058773913828525176
ACH-000039,0.2078956688186656
ACH-000040,-0.04246363466934857
ACH-000041,-0.12169880102322865
ACH-000042,-0.01643914005320851
ACH-000045,-0.1072717721420236
ACH-000047,-0.08351455689372934
ACH-000052,-0.053609298168959214
ACH-000053,-0.046505884001673985
ACH-000054,-0.04735845722466521
ACH-000055,-0.03530580614402363
ACH-000060,-0.09949946366781244
ACH-000067,-0.12614908646725034
ACH-000070,-0.1614384635414043
ACH-000075,-0.0048973557882705425
ACH-000078,-0.1022229950612941
ACH-000082,0.04398549200600548
ACH-000085,0.13566592596947374
ACH-000086,-0.24802109364724398
ACH-000087,0.19056453428874431
ACH-000092,-0.11625729407857205
ACH-000095,-0.032256333525964714
ACH-000097,-0.05306173122329488
ACH-000098,-0.0843546716366722
ACH-000099,-0.05434254116922342
ACH-000108,-0.02707618350158504
ACH-000113,-0.013690493490039058
ACH-000116,0.009617752778487651
ACH-000118,-0.05544681976672148
ACH-000120,-0.15567645238099515
ACH-000123,-0.232731118229433
ACH-000127,-0.06448856973436755
ACH-000128,0.004306218805803685
ACH-000132,-0.09656221773794917
ACH-000133,-0.07013256627294191
ACH-000137,0.005727139308753771
ACH-000138,-0.003816355161762004
ACH-000142,-0.16950749655943853
ACH-000143,-0.24210100913236896
ACH-000146,0.005739061007442615
ACH-000148,-0.09614437517004712
ACH-000150,-0.04628863074784355
ACH-000152,0.04621395772991788
ACH-000153,-0.0881336677466
ACH-000159,-0.1531505044843495
ACH-000160,-0.0037574217133213
ACH-000163,-0.2464889774904172
ACH-000167,0.4292944894657652
ACH-000168,-0.08549339998708641
ACH-000169,-0.08778922549583837
ACH-000178,0.042724599896424235
ACH-000183,0.0587819128767278
ACH-000188,-0.11626656450873325
ACH-000189,0.05822303715772269
ACH-000190,-0.2989205065180676
ACH-000198,0.0494193476494646
ACH-000203,-0.4416176231952289
ACH-000204,-0.4647959620709374
ACH-000206,-0.07118919089018147
ACH-000207,-0.09382240650128848
ACH-000208,-0.2290124365548469
ACH-000210,-0.04101698616088472
ACH-000211,-0.17987136993904534
ACH-000215,-0.06247178914372406
ACH-000221,-0.1772175695069264
ACH-000222,-0.18300500990695331
ACH-000223,-0.17375048308625324
ACH-000226,-0.006936650138373536
ACH-000227,0.015302194653449357
ACH-000228,-0.0156370471439384
ACH-000231,-0.1297931522977867
ACH-000232,-0.029293922677061632
ACH-000233,-0.10524089376673652
ACH-000234,-0.1309559132164642
ACH-000235,-0.1146135724578866
ACH-000237,-0.033574072568715266
ACH-000238,-0.1634850025464323
ACH-000242,-0.017646112014289644
ACH-000243,-0.18133538281500935
ACH-000244,-0.23277222726402744
ACH-000246,-0.20613069559586464
ACH-000248,-0.35562467927580954
ACH-000250,-0.07601220211053368
ACH-000251,-0.07547615774419654
ACH-000252,-0.03834206446280631
ACH-000253,-0.15617119792560025
ACH-000255,0.07715153971800105
ACH-000256,-0.0664980768872395
ACH-000257,-0.1432019517032987
ACH-000258,-0.048124499504752005
ACH-000259,-0.09852435598528088
ACH-000260,0.0064190998910780405
ACH-000261,-0.02409651565788065
ACH-000262,-0.08920187484317423
ACH-000263,-0.011903067399108336
ACH-000264,-0.1942499791875328
ACH-000265,-0.04937868934000493
ACH-000266,-0.011450614475565913
ACH-000272,-0.17827850158630273
ACH-000274,0.09655729809897093
ACH-000277,0.032946445184320244
ACH-000278,-0.04984915928325848
ACH-000279,-0.09504725477681178
ACH-000280,0.07254736909072149
ACH-000281,0.014845181088332406
ACH-000288,0.020457561651108683
ACH-000291,0.004696820970911521
ACH-000293,0.11899290668379504
ACH-000294,-0.04748217248195974
ACH-000295,-0.03798622249747292
ACH-000296,-0.16897288286849474
ACH-000302,-0.020795445753468037
ACH-000304,-0.07219782157229025
ACH-000307,0.022745767775152238
ACH-000308,0.026249551549538463
ACH-000310,-0.04271943247773946
ACH-000311,-0.03576274544848373
ACH-000312,-0.009039433665187724
ACH-000315,-0.2577727919350903
ACH-000316,-0.016940461721900443
ACH-000317,0.004517091180860063
ACH-000318,-0.03351199237419746
ACH-000319,-0.16626024322341665
ACH-000320,-0.12141306599034632
ACH-000322,-0.16201161622491053
ACH-000323,-0.3408352955677095
ACH-000324,-0.08991910813313954
ACH-000329,-0.06422246759558911
ACH-000330,-0.14522717567470403
ACH-000331,-0.036537199358451664
ACH-000332,-0.16702694080655014
ACH-000334,0.11125370468522144
ACH-000335,-0.0548161923814871
ACH-000336,-0.2784149704692073
ACH-000337,0.0021189088782874134
ACH-000338,-0.4589576566320718
ACH-000339,-0.033453078078638634
ACH-000341,0.040136383132549164
ACH-000348,0.04947597614655717
ACH-000350,-0.10242055248008808
ACH-000352,-0.1019469035890666
ACH-000356,-0.0443454567262225
ACH-000361,-0.11321305582127693
ACH-000362,0.03409099311031519
ACH-000363,-0.06870072532513688
ACH-000364,-0.18546567799370733
ACH-000365,-0.045349737655072664
ACH-000366,0.02277187039453225
ACH-000368,-0.1266474991545195
ACH-000374,0.10012171464050867
ACH-000375,-0.23161128249091076
ACH-000376,-0.09262215321376213
ACH-000381,-0.10528162955914876
ACH-000383,-0.09023072372243687
ACH-000387,-0.011329688350963828
ACH-000389,-0.08277292234908566
ACH-000390,-0.10039890220807186
ACH-000393,0.03661850718072605
ACH-000395,0.09610109472657896
ACH-000396,-0.0998025792325236
ACH-000397,-0.13117497967083844
ACH-000401,-0.24805410389413576
ACH-000402,-0.08120582950961877
ACH-000403,-0.09929781369175672
ACH-000404,-0.07909945501071355
ACH-000406,-0.05759227794609146
ACH-000407,-0.01841683343316452
ACH-000408,0.054097577588192634
ACH-000410,-0.08551752735307147
ACH-000411,-0.21779755676124893
ACH-000414,-0.07368273624732535
ACH-000415,-0.14707966981908396
ACH-000416,-0.08545369265942529
ACH-000420,-0.1427195890181781
ACH-000421,-0.09089680485817137
ACH-000424,0.06392696178147994
ACH-000425,-0.11474622760144434
ACH-000426,-0.019153266092012046
ACH-000427,-0.13962638896093868
ACH-000433,-0.05831863138913549
ACH-000435,-0.1641220982556721
ACH-000436,-0.044357742673735566
ACH-000444,0.051383216887220536
ACH-000445,0.08357305577719873
ACH-000448,-0.061286482319555524
ACH-000450,-0.22445591281886335
ACH-000452,-0.07197077614412277
ACH-000454,-0.1191494077775978
ACH-000458,-0.11671529614879453
ACH-000459,0.10065305603891243
ACH-000460,0.00115915063479144
ACH-000461,0.0004525050135016336
ACH-000463,-0.2005754148606476
ACH-000464,-0.02449205817178497
ACH-000466,-0.04073472868505757
ACH-000467,-0.13849115578871934
ACH-000468,0.10018153454903166
ACH-000469,-0.05216875857511952
ACH-000470,-0.1281348781859573
ACH-000471,-0.0874552362706587
ACH-000472,-0.006578240113840978
ACH-000473,0.12068305918819873
ACH-000475,-0.005996571364436047
ACH-000476,-0.20141082178573305
ACH-000477,-0.10820916662142194
ACH-000479,0.07346272210958131
ACH-000480,-0.09591318650762198
ACH-000481,0.014831752078387257
ACH-000483,-0.06695414657052869
ACH-000484,-0.16395842321039722
ACH-000485,-0.07908425823323753
ACH-000486,-0.2656273238203323
ACH-000487,-0.10840398152562676
ACH-000488,-0.05489399925127472
ACH-000490,-0.2066077842246085
ACH-000491,-0.15737715001999786
ACH-000495,-0.12489726147802292
ACH-000496,0.057429188925234485
ACH-000499,0.1578122647540552
ACH-000500,-0.008176780260023539
ACH-000502,-0.06298137912621933
ACH-000503,0.139457620756035
ACH-000505,-0.12115442508088455
ACH-000507,-0.13305932705999182
ACH-000510,-0.02541156425726521
ACH-000511,-0.10561443385103428
ACH-000512,0.0828047957993216
ACH-000516,0.002298668268929491
ACH-000517,-0.06062567429467791
ACH-000518,-0.050630168651835436
ACH-000520,-0.2475731155477693
ACH-000521,-0.09140050931275256
ACH-000522,-0.1837515719438163
ACH-000524,-0.06831938502699876
ACH-000527,-0.13987705964943556
ACH-000528,-0.11540482491736626
ACH-000537,-0.09873261380048948
ACH-000541,0.13519450953266846
ACH-000542,-0.03060034725618202
ACH-000544,-0.08203179184572545
ACH-000545,-0.12640365251698482
ACH-000547,-0.3720369640351509
ACH-000548,-0.1613822371385978
ACH-000549,-0.12524911385606066
ACH-000550,0.02637617645134448
ACH-000552,-0.13161132265115866
ACH-000556,-0.18268478690912765
ACH-000557,-0.10707255093144948
ACH-000569,-0.08314502301975253
ACH-000570,-0.08207529121515776
ACH-000571,-0.142023345426323
ACH-000573,0.052995322166771636
ACH-000576,-0.1278525761292205
ACH-000579,-0.13056629583297036
ACH-000580,0.06937079836244843
ACH-000584,0.1048176305113001
ACH-000585,-0.050702078481751324
ACH-000588,-0.18122731721067908
