,RPS6KC1 (26750)
ACH-000244,-0.20523407408007302
ACH-000246,-0.1487410840278134
ACH-000248,-0.16094836072594856
ACH-000250,-0.046668415324079865
ACH-000251,-0.05090308367148653
ACH-000252,0.04693646281788346
ACH-000253,-0.14798525526456285
ACH-000255,-0.1360768865371024
ACH-000256,-0.11650991632361027
ACH-000257,-0.3373841871017254
ACH-000258,-0.4889430226339182
ACH-000259,-0.0818997891773914
ACH-000260,-0.0679233033789661
ACH-000261,-0.13106456281188694
ACH-000262,-0.08800396733658139
ACH-000263,0.041235863907257836
ACH-000264,-0.19647232924166744
ACH-000265,0.0006233054129143405
ACH-000266,-0.12523892908069334
ACH-000272,-0.11754317806957615
ACH-000274,-0.1481581075156865
ACH-000277,-0.04554943610679599
ACH-000278,-0.010273602717394524
ACH-000279,-0.036803136160836775
ACH-000280,-0.002884498029027648
ACH-000281,-0.13053628526985267
ACH-000288,-0.19194843316982613
ACH-000291,-0.11526950745647255
ACH-000293,-0.026032840879283745
ACH-000294,-0.03201966575605035
ACH-000295,-0.2211952937401801
ACH-000296,-0.19709612789840195
ACH-000302,-0.14889378170062592
ACH-000304,-0.0894036952863852
ACH-000307,-0.08389325419297483
ACH-000308,-0.10327417625232103
ACH-000310,-0.16446383140061382
ACH-000311,-0.1551027150981661
ACH-000312,-1.051105242231044e-05
ACH-000315,-0.03224002124318875
ACH-000316,-0.1308035095346327
ACH-000317,-0.03638720415183794
ACH-000318,-0.04025065968433161
ACH-000319,-0.12921123059358305
ACH-000320,-0.019774972139310603
ACH-000322,0.04792056290221848
ACH-000323,-0.22004535752820206
ACH-000324,-0.11427959386512054
ACH-000329,-0.15673202940776593
ACH-000330,-0.18878532455783886
ACH-000331,-0.09801383289798422
ACH-000332,-0.09515346620444004
ACH-000334,-0.2945412577556173
ACH-000335,-0.0875717862197966
ACH-000336,-0.0756675133971978
ACH-000337,0.1763026521257731
ACH-000338,0.11785744133615753
ACH-000339,-0.06408174788470755
ACH-000341,-0.2319471075151792
ACH-000348,-0.14982639210327184
ACH-000350,-0.05336712496440707
ACH-000352,-0.11103722641409122
ACH-000356,-0.10030315018095362
ACH-000361,-0.11581525955357165
ACH-000362,-0.1180631548244938
ACH-000363,-0.16997735720543108
ACH-000364,-0.1136612899071854
ACH-000365,-0.0697363603218021
ACH-000366,-0.22660137054475826
ACH-000368,-0.07319916090610676
ACH-000374,-0.1988130026167685
ACH-000375,-0.2148803838497741
ACH-000376,-0.07437126102801639
ACH-000381,-0.09016509893455647
ACH-000383,-0.14485580152250438
ACH-000387,-0.05209946430228573
ACH-000389,-0.11899766122126668
ACH-000390,-0.2206265541887904
ACH-000393,-0.03960384745864187
ACH-000395,-0.05491828596051634
ACH-000396,-0.1659408806970675
ACH-000397,-0.07776841783233382
ACH-000401,-0.17670002743742888
ACH-000402,0.13147851438612512
ACH-000403,-0.18584653652149255
ACH-000404,-0.1111879420502451
ACH-000406,-0.16818316379921586
ACH-000407,-0.09909095557820967
ACH-000408,-0.17093427173201642
ACH-000410,-0.2600966692092135
ACH-000411,-0.3035042119639892
ACH-000414,-0.05703641649722821
ACH-000415,-0.1298273446736994
ACH-000416,-0.09880113328756347
ACH-000420,-0.13037788508668086
ACH-000421,-0.13011512982116408
ACH-000424,-0.08567746901589587
ACH-000425,-0.08487283097185426
ACH-000426,-0.12138419696146195
ACH-000427,-0.0624719731263367
ACH-000433,-0.21029285340978499
ACH-000435,-0.18041358025312498
ACH-000436,-0.12493789314812055
ACH-000444,-0.09244860026931204
ACH-000445,-0.1855620047783095
ACH-000448,-0.1113537538523528
ACH-000450,0.02166509749434489
ACH-000452,-0.11028429750478352
ACH-000454,-0.035924257408734
ACH-000458,-0.0725015039353744
ACH-000459,-0.1068752603357794
ACH-000460,-0.16052771117544806
ACH-000461,0.010019368841915751
ACH-000463,-0.15846548935137092
ACH-000464,0.03571145964369323
ACH-000466,-0.09324419326035986
ACH-000467,-0.15764624131701924
ACH-000468,-0.07497610312817089
ACH-000469,-0.09388201123248216
ACH-000470,-0.16904890269715167
ACH-000471,-0.1537976200857597
ACH-000472,-0.1511758802313491
ACH-000473,-0.09358308141874716
ACH-000475,-0.148531532237422
ACH-000476,-0.145013667766572
ACH-000477,-0.11172600458929967
ACH-000479,-0.3448681733179843
ACH-000480,-0.18729612612093016
ACH-000481,-0.0010005254492823237
ACH-000483,-0.18133317001821084
ACH-000484,-0.18724904254645727
ACH-000485,-0.19601583559069352
ACH-000486,0.01831178409411173
ACH-000487,-0.14515251379592606
ACH-000488,-0.17099311479421395
ACH-000490,-0.12705688497147138
ACH-000491,-0.02306472226099016
ACH-000495,-0.03698199041802784
ACH-000496,-0.011795242412003751
ACH-000499,-0.015433307153696547
ACH-000500,-0.22146005139032507
ACH-000502,-0.06277757337499575
ACH-000503,-0.3161554493319532
ACH-000505,-0.13860801591924107
ACH-000507,-0.08052198444822664
ACH-000510,-0.08565684774305693
ACH-000511,-0.22390689717403814
ACH-000512,-0.26720990542237644
ACH-000516,-0.1777611050249824
ACH-000517,-0.0727196602175422
ACH-000518,-0.09547083411722962
ACH-000520,-0.10333302779002296
ACH-000521,-0.15398931418802134
ACH-000522,-0.17862991844955894
ACH-000524,-0.07274143911840715
ACH-000527,-0.14584805198916692
ACH-000528,-0.13080377902381146
ACH-000537,-0.15698635703301178
ACH-000541,0.058255173145719916
ACH-000542,-0.04573858558913933
ACH-000544,-0.06420002706869707
ACH-000545,-0.11965103580500998
ACH-000547,-0.2829043979607151
ACH-000548,-0.23443151121895126
ACH-000549,0.03836024284028085
ACH-000550,-0.19973740663956369
ACH-000552,-0.0268634493506233
ACH-000556,-0.14014540453315322
ACH-000557,-0.10789192925843663
ACH-000569,0.11123691671195456
ACH-000570,0.006075190239221146
ACH-000571,-0.12269617203514875
ACH-000573,-0.1383152027877993
ACH-000576,-0.2812519864822273
ACH-000579,-0.09803973057207284
ACH-000580,-0.08310884032657552
ACH-000584,-0.10751506667348452
ACH-000585,-0.13792542215374445
ACH-000588,-0.04564427995320827
ACH-000589,-0.05683633129908376
ACH-000591,0.0400010117845045
ACH-000593,-0.1074924617420573
ACH-000600,-0.1897347244795485
ACH-000601,-0.11145565032295557
ACH-000605,0.015744937626065596
ACH-000606,-0.14054797905039312
ACH-000608,-0.11300750195262628
ACH-000614,-0.14686883894372324
ACH-000616,-0.11843005949432008
ACH-000618,0.008582073543221847
ACH-000619,-0.1353298728387176
ACH-000620,-0.07624439450470395
ACH-000621,-0.0477873573932342
ACH-000622,-0.11083210595931033
ACH-000623,-0.09771572951835908
ACH-000624,-0.0697596947288812
ACH-000627,-0.03733448576053994
ACH-000630,-0.07062386081999614
ACH-000631,-0.007039755208039208
ACH-000632,-0.02256479378222306
ACH-000633,-0.12597135251404934
ACH-000637,0.017268501014953034
ACH-000638,-0.0201607878973758
ACH-000646,0.05172972482628265
ACH-000647,-0.13018296653415715
ACH-000648,-0.21653425746953134
ACH-000649,-0.09746957678983584
ACH-000651,-0.1401101761262888
ACH-000652,0.16756116595922546
ACH-000653,-0.07338249494189625
ACH-000657,-0.0924869220272672
ACH-000658,-0.2465869707237821
ACH-000661,0.041895090326571696
ACH-000662,-0.31564480020724905
ACH-000663,-0.12969415018886776
ACH-000665,-0.09333315568404013
ACH-000671,-0.23510347583691135
ACH-000672,0.21234204891772335
ACH-000673,-0.09615539626919173
ACH-000676,-0.07004106757745633
ACH-000677,-0.11983696130778962
ACH-000681,-0.13286952026885504
ACH-000683,-0.1567781864957439
ACH-000684,-0.2304828874564798
ACH-000688,-0.07964252652258799
ACH-000693,0.04299024662867467
ACH-000694,-0.10152043457947968
ACH-000695,-0.04227413132950216
ACH-000696,-0.12479435209113515
ACH-000697,-0.06226149419808116
ACH-000699,-0.09854984427137503
ACH-000701,-0.005976070088481988
ACH-000706,-0.0585742481906384
ACH-000711,-0.09909539218517167
ACH-000713,-0.09825272186114033
ACH-000714,-0.2726846946737796
ACH-000718,-0.09761402764112576
ACH-000720,-0.06729966748607866
ACH-000721,-0.033706838293746516
ACH-000724,-0.13030780636196393
ACH-000725,-0.24903776141062586
ACH-000732,-0.09947556843337592
ACH-000734,-0.2010054711829804
ACH-000735,-0.19971990142412213
ACH-000736,0.15843319571365644
ACH-000738,-0.10391845996911107
ACH-000746,-0.01155880563200093
ACH-000747,-0.0945662981962255
ACH-000748,-0.18649011884381156
ACH-000753,-0.0961986127404688
ACH-000756,-0.11382288347152825
ACH-000757,-0.11136593789869774
ACH-000758,-0.04146471067117738
ACH-000760,-0.15598887092191965
ACH-000762,-0.12365708978670678
ACH-000763,-0.1995800619399312
ACH-000764,0.017006699886039398
ACH-000765,-0.05952327332867535
ACH-000766,-0.03884372663883244
ACH-000767,-0.08242014628650669
ACH-000768,-0.12231801080147454
ACH-000769,-0.0579708409230475
ACH-000770,-0.08694276438778795
ACH-000771,-0.10143817279423124
ACH-000773,-0.13444598860215567
ACH-000776,-0.08880624698487316
ACH-000777,-0.11419363174396567
ACH-000778,-0.1077618373068214
ACH-000781,-0.05976048890555793
ACH-000782,0.03031367431904402
ACH-000783,-0.2616012590653681
ACH-000784,-0.16079292543216228
ACH-000785,-0.14648789634512815
ACH-000787,-0.16298703151130775
ACH-000788,-0.1293476288114504
ACH-000791,-0.07230868911434417
ACH-000792,-0.13125542612196406
ACH-000794,0.01947290215110285
ACH-000796,-0.0868968388871001
ACH-000798,-0.04639511995131647
ACH-000799,-0.16460408572064406
ACH-000800,-0.012168856872599864
ACH-000802,-0.06711702584532954
ACH-000804,-0.06054406107523281
ACH-000805,-0.004889360427066901
ACH-000809,-0.18348819918802375
ACH-000810,-0.12674720314176274
ACH-000811,-0.0013486937973026998
ACH-000817,-0.17306633560107193
ACH-000819,-0.17619775700260104
ACH-000820,-0.14746369384107133
ACH-000821,-0.07869505976578076
ACH-000822,-0.07777607390715406
ACH-000823,-0.047933801547934064
ACH-000824,-0.0890092608635673
ACH-000827,-0.15809202590592694
ACH-000829,-0.04991537876760352
ACH-000831,-0.05074984675886971
ACH-000832,-0.10884090634125904
ACH-000833,-0.19416820891093609
ACH-000834,-0.2238267459746024
ACH-000835,-0.009525866879658762
ACH-000836,-0.15436370219407086
ACH-000837,-0.08601489624060799
ACH-000838,-0.07007735446988222
ACH-000839,-0.03877568457406911
ACH-000840,-0.021841775328515053
ACH-000841,-0.007165752611901945
ACH-000843,-0.15491867612796678
ACH-000846,-0.06394820054173801
ACH-000847,-0.2558748325859275
ACH-000848,-0.18172006196427806
ACH-000849,-0.19262562563834965
ACH-000851,-0.12913718873055186
ACH-000855,-0.2123993672985587
ACH-000856,-0.0804539451398885
ACH-000858,-0.15846502051586656
ACH-000859,0.008410210099142706
ACH-000861,-0.139806349929454
ACH-000862,-0.1574499659058434
ACH-000865,-0.10401032737091913
ACH-000866,-0.031665352007844365
ACH-000867,-0.15008019499325193
ACH-000869,-0.11164117850126948
ACH-000872,-0.11205213216222447
ACH-000873,-0.11443902126722118
ACH-000876,-0.11055111489158598
ACH-000878,0.012630272056684443
ACH-000880,-0.20469256797085295
ACH-000881,-0.20982762694137472
ACH-000882,-0.029960361763800045
ACH-000884,-0.186423482361136
ACH-000885,-0.05814051841669447
ACH-000887,-0.0767914662353358
ACH-000889,-0.005365286902204624
ACH-000896,-0.14145528866475174
ACH-000898,-0.06964978313511114
ACH-000900,0.05121838642726815
ACH-000901,-0.002539534412378112
ACH-000905,-0.16121355383686548
ACH-000906,-0.08636483733452782
ACH-000907,-0.0998865457447236
ACH-000910,-0.2844231861953173
ACH-000911,-0.09995241882412108
ACH-000912,-0.10539261491708063
ACH-000913,-0.09217199303941044
ACH-000915,-0.11723268594018026
ACH-000916,0.2407451535745315
ACH-000917,-0.0048226932339159295
ACH-000920,-0.09655277721840927
ACH-000921,-0.15275514399051834
ACH-000924,-0.1154666493823479
ACH-000926,-0.09108956937753028
ACH-000928,-0.1397697086301266
ACH-000929,-0.08761222581017221
ACH-000932,-0.11501065435091914
ACH-000935,-0.16489004966829054
ACH-000936,-0.1040110677767632
ACH-000937,-0.19281027900629916
ACH-000938,-0.14508516565686405
ACH-000939,-0.12695045785480327
ACH-000941,-0.02192606345511289
ACH-000943,-0.04653776755450817
ACH-000946,-0.07953017775192413
ACH-000947,-0.21440812159802214
ACH-000948,-0.08264671620156604
ACH-000950,-0.3717700090874586
ACH-000953,-0.12013602846846265
ACH-000954,-0.05167940238725966
ACH-000957,-0.12821977137138804
ACH-000958,-0.03868391389202958
ACH-000960,-0.21960852752476245
ACH-000963,0.02162141970949856
ACH-000968,-0.0768756498051071
ACH-000969,-0.059144007460066386
ACH-000972,-0.0041167642748185925
ACH-000973,-0.17784304863314235
ACH-000974,-0.01477370220124289
ACH-000978,0.003810987827290501
ACH-000984,-0.14269974843976008
ACH-000986,-0.15065890151711706
ACH-000988,-0.05953312440442614
ACH-000993,-0.11373743240251773
ACH-000994,0.02985995163105718
ACH-000996,0.01671524354690862
ACH-001001,-0.28020058402131554
ACH-001020,-0.15651856809146336
ACH-001028,-0.10639267956577116
ACH-001031,-0.06826531863694245
ACH-001038,-0.0733550494106971
ACH-001048,-0.16672595368324306
ACH-001050,-0.1225759565705942
ACH-001053,0.04383271334886241
ACH-001054,-0.17307425219542968
ACH-001061,-0.10064939446673732
ACH-001067,-0.14452802957487926
ACH-001075,-0.3187360234863844
ACH-001096,-0.3760406378511136
ACH-001111,-0.2610376465763837
ACH-001119,-0.0951805599704466
ACH-001128,-0.2922196808542669
ACH-001134,-0.21138714539818154
ACH-001151,-0.1152222930262958
ACH-001163,-0.05164099008820757
ACH-001164,-0.19654786964220666
ACH-001183,-0.22442371501752967
ACH-001192,0.029201831730268024
ACH-001193,-0.06708701882626666
ACH-001196,-0.012118970888555037
ACH-001197,-0.22416300219314092
ACH-001205,-0.5613533748603269
ACH-001211,-0.14761947250194776
ACH-001212,-0.15851440046838988
ACH-001228,-0.12263862728633787
ACH-001232,-0.06963232709152133
ACH-001239,0.004478900929553192
ACH-001270,0.03484877561266146
ACH-001274,-0.05205789083511868
ACH-001275,-0.07637173333709125
ACH-001277,-0.2355917904657561
ACH-001278,0.07326882055973401
ACH-001280,-0.5166512137484134
ACH-001283,0.0006742197405533547
ACH-001289,-0.06906996810113403
ACH-001300,-0.11741767418622355
ACH-001301,-0.0710926050488412
ACH-001302,-0.04078729490166585
ACH-001306,-0.21491916170918773
ACH-001318,-0.13088513508509728
ACH-001322,-0.08499693698005856
ACH-001328,-0.08480107036268023
ACH-001332,-0.4649974443318563
ACH-001336,-0.2392410017158357
ACH-001346,-0.19321100933870625
ACH-001353,-0.15789727776498444
ACH-001354,-0.3072179012544298
ACH-001367,-0.0066367229702913155
ACH-001368,-0.23976098483845265
ACH-001374,-0.2626728237552451
ACH-001377,-0.14543857724360354
ACH-001380,-0.05196836570924472
ACH-001391,-0.02642741958773067
ACH-001408,-0.1949887076356233
ACH-001430,-0.16886687062752945
ACH-001431,-0.14739239265579945
ACH-001450,-0.15902959830888946
ACH-001496,-0.16107955690000356
ACH-001500,-0.07673281538716797
ACH-001523,-0.0775830009080083
ACH-001532,-0.15636341564397013
ACH-001550,-0.1704818767732348
ACH-001552,-0.26183574686225936
ACH-001554,-0.09764480887760207
ACH-001654,-0.16738572211290054
ACH-001735,0.06208354695567344
ACH-001736,-0.04111113489019018
ACH-001737,0.23047041595366397
ACH-001740,-0.3446118347221639
ACH-001745,-0.39230342282669606
ACH-001765,-0.10838471214331033
