,OSBP2 (23762)
ACH-000004,0.0349370127732169
ACH-000005,-0.0532541984322415
ACH-000007,-0.051979985668065054
ACH-000009,-0.07783862519092563
ACH-000011,-0.05780842426256275
ACH-000012,-0.028913356464058987
ACH-000013,-0.06702388657869564
ACH-000014,0.0020271273184547947
ACH-000015,-0.2134497384353048
ACH-000017,-0.06875704686834316
ACH-000018,-0.03728836912634709
ACH-000019,-0.11952971527640953
ACH-000021,-0.0295696746623895
ACH-000022,-0.0742089063589916
ACH-000025,-0.1429283108825818
ACH-000028,-0.07561102974863126
ACH-000030,-0.05528924952496203
ACH-000035,-0.07482543106288701
ACH-000036,-0.061849162448497225
ACH-000037,0.09467010826676284
ACH-000039,0.018679155838656054
ACH-000040,-0.035278910238920595
ACH-000041,-0.0008765756839842365
ACH-000042,-0.22037456643094155
ACH-000045,0.006235986624182146
ACH-000047,-0.08885381773223168
ACH-000052,-0.032417515345937564
ACH-000053,0.021709001818207167
ACH-000054,0.0753962789183612
ACH-000055,0.21791797129889898
ACH-000060,0.018297149837143173
ACH-000067,0.009688456676181241
ACH-000070,0.10178917165965272
ACH-000075,-0.10646702893956674
ACH-000078,0.053655808438063
ACH-000082,-0.012867424022074764
ACH-000085,0.03591563278873924
ACH-000086,0.2006862466376928
ACH-000087,0.03773806418850286
ACH-000092,-0.06225409998159881
ACH-000095,0.07287957922782225
ACH-000097,-0.0661346039962681
ACH-000098,-0.0270865192978818
ACH-000099,0.0011004544297650372
ACH-000108,0.0654049205355928
ACH-000113,-0.07848717815552342
ACH-000116,0.014125469173103653
ACH-000118,-0.07497866371704975
ACH-000120,-0.026538443668218857
ACH-000123,0.05023158370624284
ACH-000127,0.09835289297263212
ACH-000128,0.08841646218711557
ACH-000132,0.00016803123997266922
ACH-000133,-0.11957130359171088
ACH-000137,-0.15985332480166167
ACH-000138,0.11627329364934805
ACH-000142,0.07717343163734512
ACH-000143,-0.017138280955417275
ACH-000146,0.11845510761181605
ACH-000148,-0.006091692719460951
ACH-000150,0.004369237374653347
ACH-000152,0.0605279747019912
ACH-000153,0.056873649050768464
ACH-000159,0.0919356222311324
ACH-000160,-0.06029324560733755
ACH-000163,-0.06581393303348121
ACH-000167,0.27829158840939744
ACH-000168,0.1736023854387137
ACH-000169,-0.10115845453001823
ACH-000178,0.047107584677478005
ACH-000183,-0.2324757508237965
ACH-000188,0.0042289552374948506
ACH-000189,0.04843040925065402
ACH-000190,-0.11884029412983126
ACH-000198,-0.03171212024792547
ACH-000203,-0.07981544923961154
ACH-000204,0.12911287734366
ACH-000206,0.1137528367329678
ACH-000207,0.0659242535967643
ACH-000208,0.1866202825779904
ACH-000210,0.2143394101815002
ACH-000211,-0.02748654000060161
ACH-000215,-0.0069980216051983846
ACH-000221,-0.2374699041675699
ACH-000222,0.02749051491443545
ACH-000223,0.009266131327667355
ACH-000226,0.08909119066509084
ACH-000227,0.09158925811810666
ACH-000228,0.025806068449339397
ACH-000231,0.06996544779450226
ACH-000232,-0.12058902375296045
ACH-000233,0.06797394948466252
ACH-000234,0.00727210406296047
ACH-000235,0.07763073834334885
ACH-000237,0.07317143809698028
ACH-000238,-0.05571750543699986
ACH-000242,0.060629311551464025
ACH-000243,-0.09849480908823152
ACH-000244,0.18671491906453774
ACH-000246,0.12516475735814062
ACH-000248,0.03354332147004653
ACH-000250,0.04953167339788121
ACH-000251,0.0981152979169938
ACH-000252,-0.043123711086062826
ACH-000253,0.03127823721806846
ACH-000255,-0.1371519027698093
ACH-000256,-0.12237584028430044
ACH-000257,0.1423016404912558
ACH-000258,-0.14011281679172255
ACH-000259,-0.07423326704264795
ACH-000260,-0.031428658650822165
