,HMHB1 (57824)
ACH-000004,0.2593251582858795
ACH-000005,0.40776868264325056
ACH-000007,0.34387036892685163
ACH-000009,0.2443439495850583
ACH-000011,0.1370615900995865
ACH-000012,0.2301218299929981
ACH-000013,0.2150337740345045
ACH-000014,0.22316859135288816
ACH-000015,0.11442947125682862
ACH-000017,0.3510672380232341
ACH-000018,0.24532419150944926
ACH-000019,0.14033279629660778
ACH-000021,0.2241449139953588
ACH-000022,0.2250456994833653
ACH-000025,0.1565327606078545
ACH-000028,0.12096713380848667
ACH-000030,0.22286009056233588
ACH-000035,0.2533975597812547
ACH-000036,0.167217855389815
ACH-000037,0.1470753186631066
ACH-000039,0.18179767014791506
ACH-000040,0.2520758240849611
ACH-000041,0.31298081994180865
ACH-000042,0.18148794708574356
ACH-000045,0.2393627154179959
ACH-000047,0.26853785777466155
ACH-000052,0.2623092840355227
ACH-000053,0.09942819386809144
ACH-000054,0.21073743422830613
ACH-000055,0.26465205506184003
ACH-000060,0.22888034588485975
ACH-000067,0.2274774142177456
ACH-000070,0.15278344491454718
ACH-000075,0.2263537613863217
ACH-000078,0.3077525714321549
ACH-000082,0.17227618309143825
ACH-000085,0.17327085650115948
ACH-000086,0.217051879728947
ACH-000087,0.10446989297942157
ACH-000092,0.1978751890104897
ACH-000095,0.22820556332296066
ACH-000097,0.23888380913154605
ACH-000098,0.2406294568964892
ACH-000099,0.1500011807115657
ACH-000108,0.16094598269671964
ACH-000113,0.2464095370804565
ACH-000116,0.22397581126307686
ACH-000118,0.20048098012053794
ACH-000120,0.3394195039411868
ACH-000123,0.3039186214203761
ACH-000127,0.2101715191601332
ACH-000128,0.3035392277005385
ACH-000132,0.27480697556879025
ACH-000133,0.08626156578092692
ACH-000137,0.214288895492715
ACH-000138,0.21785041652146928
ACH-000142,0.3095659762432128
ACH-000143,0.2969039761227356
ACH-000146,0.2536496561109765
ACH-000148,0.2625873541345955
ACH-000150,0.16876656897411732
ACH-000152,0.2266616159911305
ACH-000153,0.024123255034714176
ACH-000159,0.19252107641969346
ACH-000160,0.2638390755627443
ACH-000163,0.2624652179544449
ACH-000167,0.2760474597044353
ACH-000168,0.23288347646310475
ACH-000169,0.19612063768972884
ACH-000178,0.15553651251527062
ACH-000183,0.2418876906795896
ACH-000188,0.33700321659148424
ACH-000189,0.2450191963886752
ACH-000190,-0.020473536832186973
ACH-000198,0.1681559414986147
ACH-000203,-0.049747876227898565
ACH-000204,0.08854600107298134
ACH-000206,0.2220660651529764
ACH-000207,0.19208568962354008
ACH-000208,0.25329565448752106
ACH-000210,0.2399256520159286
ACH-000211,0.2257506690506776
ACH-000215,0.20278955233824586
ACH-000221,0.18169816347496187
ACH-000222,0.3728789632844548
ACH-000223,0.22170795784539807
ACH-000226,0.31354954971269106
ACH-000227,0.13518679043898413
ACH-000228,0.26355931702756225
ACH-000231,0.18395370124959368
ACH-000232,0.1838777108213632
ACH-000233,0.30991497061020945
ACH-000234,0.1182646197199226
ACH-000235,0.23963412799321945
ACH-000237,0.19880110161741232
ACH-000238,0.25506919140770234
ACH-000242,0.4138274279051561
ACH-000243,0.2371957124704575
ACH-000244,0.23866804720659
ACH-000246,0.08008721863414155
ACH-000248,0.32802661217751466
ACH-000250,0.1865551704756848
ACH-000251,0.20424584738293014
ACH-000252,0.2463249488512757
ACH-000253,0.3650587217359173
ACH-000255,0.16623175253899175
ACH-000256,0.2771133257189353
ACH-000257,0.17114258688399847
ACH-000258,0.1573154266762153
ACH-000259,0.2431898266469465
ACH-000260,0.18363251345889275
ACH-000261,0.16535905461299186
ACH-000262,0.35009806299965873
ACH-000263,0.2747328332697981
ACH-000264,0.2569582028487249
ACH-000265,0.3106216222041072
ACH-000266,0.19903974401820512
ACH-000272,0.2165867994516351
ACH-000274,0.2036577521626248
ACH-000277,0.4251041707321162
ACH-000278,0.28127865594926565
ACH-000279,0.22999446356158104
ACH-000280,0.2193640702329045
ACH-000281,0.3012655400475717
ACH-000288,0.10896070675171714
ACH-000291,0.2222506666839683
ACH-000293,0.2950111921505608
ACH-000294,0.2459831721721165
ACH-000295,0.5363223538026268
ACH-000296,0.3628773649038814
ACH-000302,0.22751468345334905
ACH-000304,0.07377578480640229
ACH-000307,0.27555545357658706
ACH-000308,0.20220989780481485
ACH-000310,0.2849154486840725
ACH-000311,0.2281870187165457
ACH-000312,0.23809122368734956
ACH-000315,0.5785441189188583
ACH-000316,0.25107780859068424
ACH-000317,0.11332778733818845
ACH-000318,0.3351415014062323
ACH-000319,0.2914001752661309
ACH-000320,0.3071921305786888
ACH-000322,0.17445229627572448
ACH-000323,0.06961872490207731
ACH-000324,0.13082761906304685
ACH-000329,0.179471920633565
