,DDB1 (1642)
ACH-000376,-1.340968496959719
ACH-000381,-1.3100269314070607
ACH-000383,-1.2990867492065779
ACH-000387,-1.4759578103228923
ACH-000389,-1.4810959560003465
ACH-000390,-1.476499323014635
ACH-000393,-1.2475169168735805
ACH-000395,-1.3479181275436691
ACH-000396,-1.5189133987473746
ACH-000397,-1.4365344165244835
ACH-000401,-1.5644969772879838
ACH-000402,-1.0872468789195038
ACH-000403,-1.3007848010603429
ACH-000404,-1.3977245609671227
ACH-000406,-1.5012361503016365
ACH-000407,-1.1954216936502786
ACH-000408,-1.2713413933186493
ACH-000410,-1.2366708790913052
ACH-000411,-1.4713291591096622
ACH-000414,-1.362381528406867
ACH-000415,-1.5344187958071622
ACH-000416,-1.3600692388846185
ACH-000420,-1.3978927249447042
ACH-000421,-1.347447327879963
ACH-000424,-1.400478750096268
ACH-000425,-1.2739866275784228
ACH-000426,-1.5577040542574063
ACH-000427,-1.3845101899467225
ACH-000433,-1.2613236907668688
ACH-000435,-1.2752462234277828
ACH-000436,-1.2946211905904323
ACH-000444,-1.3682382758845304
ACH-000445,-1.359337888545718
ACH-000448,-1.1635946339339192
ACH-000450,-1.4448958055875532
ACH-000452,-1.583571585848645
ACH-000454,-1.3981453359688547
ACH-000458,-1.4213241611486649
ACH-000459,-1.518223117353932
ACH-000460,-1.2706580652136965
ACH-000461,-1.48814803359606
ACH-000463,-1.4058088551145664
ACH-000464,-1.3516557548658867
ACH-000466,-1.6068923784482267
ACH-000467,-1.2688151322499683
ACH-000468,-1.4924086623047388
ACH-000469,-1.4065642280027992
ACH-000470,-1.2474774193712987
ACH-000471,-1.2814608977445603
ACH-000472,-1.2188041833931842
ACH-000473,-1.5792581308501243
ACH-000475,-1.308356367878128
ACH-000476,-1.4458044385156323
ACH-000477,-1.1364783640596474
ACH-000479,-1.10180165904011
ACH-000480,-1.258270940463073
ACH-000481,-1.445945555459666
ACH-000483,-1.3760467380748609
ACH-000484,-1.5227282846393977
ACH-000485,-1.3463872933078558
ACH-000486,-1.297688028929062
ACH-000487,-1.1651685073030495
ACH-000488,-1.2147645972522043
ACH-000490,-1.24224763720265
ACH-000491,-1.4430388471177735
ACH-000495,-1.2978005675391397
ACH-000496,-1.3662004328391495
ACH-000499,-1.2092881649688152
ACH-000500,-1.4489166299219831
ACH-000502,-1.3242447358485472
ACH-000503,-1.1070856156125792
ACH-000505,-1.3316516043324147
ACH-000507,-1.3005210829974034
ACH-000510,-1.3207160607899018
ACH-000511,-1.2945704724678502
ACH-000512,-1.1736141436417742
ACH-000516,-1.3937506453136799
ACH-000517,-1.4158148807407096
ACH-000518,-1.5183711831634563
ACH-000520,-1.2275535505243131
ACH-000521,-1.2752986847094934
ACH-000522,-1.370569565924573
ACH-000524,-1.1715594427561118
ACH-000527,-1.498576306466059
ACH-000528,-1.4712683694465434
ACH-000537,-1.2287047108300688
ACH-000541,-1.2494348417829582
ACH-000542,-1.3675623733562543
ACH-000544,-1.4777531189477155
ACH-000545,-1.332180604202296
ACH-000547,-1.3416103138408142
ACH-000548,-1.2235871583639768
ACH-000549,-1.2575274442575024
ACH-000550,-1.4688456548413644
ACH-000552,-1.2890884597156531
ACH-000556,-1.3179114660297164
ACH-000557,-1.4385727261843062
ACH-000569,-1.516298198133374
ACH-000570,-1.3114110098431269
ACH-000571,-1.177931394669879
ACH-000573,-1.2545938246243418
ACH-000576,-1.4643597408607956
ACH-000579,-1.2120696713722017
ACH-000580,-1.3509729161097677
ACH-000584,-1.4072756095408279
ACH-000585,-1.4547415545071447
ACH-000588,-1.6064236127556022
ACH-000589,-1.3764114277960289
ACH-000591,-1.3786944412921112
ACH-000593,-1.3407810433498528
ACH-000600,-1.1971894277820925
ACH-000601,-1.2882986389643067
ACH-000605,-1.4127457333354645
ACH-000606,-1.4166886283111764
ACH-000608,-1.1500421264122245
ACH-000614,-1.2653008553182972
ACH-000616,-1.2213307845069303
ACH-000618,-1.363801229149331
ACH-000619,-1.2880062742913652
ACH-000620,-1.403140483277774
ACH-000621,-1.3667447087049491
ACH-000622,-1.146901048105615
ACH-000623,-1.3308065328287804
ACH-000624,-1.363081176862127
ACH-000627,-1.3426429704122125
ACH-000630,-1.343899399519341
ACH-000631,-1.3602245009571807
ACH-000632,-1.3969963648523098
ACH-000633,-1.1670205725853933
ACH-000637,-1.3535128561774
ACH-000638,-1.2977223852714643
ACH-000646,-1.3549364010537892
ACH-000647,-1.366697518950181
ACH-000648,-1.4904794025330057
ACH-000649,-1.4223775893624722
ACH-000651,-1.4010147293230988
ACH-000652,-1.4392023676421113
ACH-000653,-1.40751142558538
ACH-000657,-1.4353881727519109
ACH-000658,-1.203387050387644
ACH-000661,-1.5253201494215471
ACH-000662,-1.4078615382379684
ACH-000663,-1.4245475444868505
ACH-000665,-1.4117813875833607
ACH-000671,-1.2451463860156236
ACH-000672,-1.138659880247815
ACH-000673,-1.2486164656811591
ACH-000676,-1.320315498992541
ACH-000677,-1.3489494369728898
ACH-000681,-1.2592109457435348
ACH-000683,-1.399081636662893
ACH-000684,-1.164776297486322
ACH-000688,-1.3531248059470402
ACH-000693,-1.3084041831476063
ACH-000694,-1.574614412434395
ACH-000695,-1.3821371965944012
ACH-000696,-1.4059788428076416
ACH-000697,-1.364636185932545
ACH-000699,-1.0674658390269354
ACH-000701,-1.3526509831503986
ACH-000706,-1.3281109345459852
ACH-000711,-1.264542075146964
ACH-000713,-1.3447859933951445
ACH-000714,-1.484369688750897
ACH-000718,-1.5287091136553903
ACH-000720,-1.4183825817010738
ACH-000721,-1.3643550592402551
ACH-000724,-1.440874945704675
ACH-000725,-1.312328607967899
ACH-000732,-1.5410189727314971
ACH-000734,-1.28194834672137
ACH-000735,-1.0423129751474316
ACH-000736,-1.4368302252596763
ACH-000738,-1.3502626593478129
ACH-000746,-1.1622012953161844
ACH-000747,-1.3053371624273074
ACH-000748,-1.3332301287725234
ACH-000753,-1.4876118963075875
ACH-000756,-1.3613975084692158
ACH-000757,-1.2245059554744848
ACH-000758,-1.3061259792597102
ACH-000760,-1.330559087774787
ACH-000762,-1.3846228847819768
ACH-000763,-1.2443308014336385
ACH-000764,-1.543438441731301
ACH-000765,-1.5894944859146836
ACH-000766,-1.362674935291912
ACH-000767,-1.0800608084636776
ACH-000768,-1.3384037327967422
ACH-000769,-1.2944851875087204
ACH-000770,-1.3755271423870354
ACH-000771,-1.319710008932943
ACH-000773,-1.4575413892605782
ACH-000776,-1.2669038493684266
ACH-000777,-1.3580914724509232
ACH-000778,-1.4181547721338177
ACH-000781,-1.5168771669362675
ACH-000782,-1.5926326710952274
ACH-000783,-1.525066280913974
ACH-000784,-1.1885835866939731
ACH-000785,-1.6476866793896217
ACH-000787,-1.3888066906331256
ACH-000788,-1.242556903170444
ACH-000791,-1.43986218572386
ACH-000792,-1.6846463753670753
ACH-000794,-1.4474375366142482
ACH-000796,-1.3707664673565771
ACH-000798,-1.5492781751431428
ACH-000799,-1.55011399659089
ACH-000800,-1.5119074506301076
ACH-000802,-1.464151846795565
ACH-000804,-1.3371889925775675
ACH-000805,-1.2612349082064471
ACH-000809,-1.3728777425041512
ACH-000810,-1.5098916737866122
ACH-000811,-1.088743665752135
ACH-000817,-1.2993759309292952
ACH-000819,-1.4132511540797283
ACH-000820,-1.2796577672827127
ACH-000821,-1.4423132364463578
ACH-000822,-1.1772671767037026
ACH-000823,-1.399462020736996
ACH-000824,-1.3798901147156362
ACH-000827,-1.3763247637305
ACH-000829,-1.2009075229558788
ACH-000831,-1.6876728548728481
ACH-000832,-1.3807267450118026
ACH-000833,-1.274161420203228
ACH-000834,-1.3430592677198934
ACH-000835,-1.2676515241544406
ACH-000836,-0.764485132624072
ACH-000837,-1.3506515787796198
ACH-000838,-1.4627663084226867
ACH-000839,-1.4866540149024046
ACH-000840,-1.48953369567873
ACH-000841,-1.2986928866733602
ACH-000843,-1.4905799237541273
ACH-000846,-1.4729645578281771
ACH-000847,-1.2714152021031833
ACH-000848,-1.2683304722284747
ACH-000849,-1.262335020123173
ACH-000851,-1.3880692180769765
ACH-000855,-1.5320437725235247
ACH-000856,-1.3021798662466892
ACH-000858,-1.369070973062207
ACH-000859,-0.8005516043748112
ACH-000861,-1.2660033132208868
ACH-000862,-1.6277612899416407
ACH-000865,-1.4532025054574262
ACH-000866,-1.2987079636221606
ACH-000867,-1.3577984554622031
ACH-000869,-1.315211565736411
ACH-000872,-1.5318286676449218
ACH-000873,-1.415610805592182
ACH-000876,-1.2695464593194363
ACH-000878,-1.6203462171940868
ACH-000880,-1.174461913841336
ACH-000881,-1.5015252414329558
ACH-000882,-1.4461186482834572
ACH-000884,-1.4274996179336654
ACH-000885,-1.185283713760087
ACH-000887,-1.409931130929301
ACH-000889,-1.4289746863903132
ACH-000896,-1.494297490024073
ACH-000898,-1.3827031786806905
ACH-000900,-1.2313612934369416
ACH-000901,-1.342204349415215
ACH-000905,-1.3006615190941977
ACH-000906,-1.2675894540842132
ACH-000907,-1.3873416626383686
ACH-000910,-1.3973508985271472
ACH-000911,-1.4543797845556403
ACH-000912,-1.4192014103559478
ACH-000913,-1.2467942196532174
ACH-000915,-1.2324052474046965
ACH-000916,-1.688415970384631
ACH-000917,-1.2562123995755399
ACH-000920,-1.5559861677612914
ACH-000921,-1.4976481841737324
ACH-000924,-1.2144296203112903
ACH-000926,-1.1933381133408976
ACH-000928,-1.484296583978379
ACH-000929,-1.2736085532331374
ACH-000932,-1.2581926792274891
ACH-000935,-1.4284675712831174
ACH-000936,-1.5888715212371365
ACH-000937,-1.4251049584342672
ACH-000938,-1.3516258196491993
ACH-000939,-0.9892014666391116
ACH-000941,-1.403504609919176
ACH-000943,-1.2975139091125143
ACH-000946,-1.3435028989638174
ACH-000947,-1.3411906091772914
ACH-000948,-1.2457497093608711
ACH-000950,-1.4144206308889369
ACH-000953,-1.4350518867971118
ACH-000954,-1.1650220471465773
ACH-000957,-1.4477976389521587
ACH-000958,-1.3209337518955342
ACH-000960,-1.3551862152814786
ACH-000963,-1.5471546511429208
ACH-000968,-1.3755844882984132
ACH-000969,-1.0433066924643422
ACH-000972,-1.372940805529829
ACH-000973,-1.2140311316011767
ACH-000974,-1.419495618061299
ACH-000978,-1.6362583054085833
ACH-000984,-1.1977966579065775
ACH-000986,-1.4959333296374768
ACH-000988,-1.4835588868722633
ACH-000993,-1.1877792083308356
ACH-000994,-1.3696953192997698
ACH-000996,-1.2765018848709646
ACH-001001,-1.4067216360675754
ACH-001020,-0.8645565791240504
ACH-001028,-1.4524864148464132
ACH-001031,-1.5406896443124596
ACH-001038,-1.1623415797847172
ACH-001048,-1.3260699926127
ACH-001050,-1.1253149098088484
ACH-001053,-1.3106389847310942
ACH-001054,-1.4066749450341869
ACH-001061,-1.302418839366761
ACH-001067,-1.30890591279318
ACH-001075,-1.2593277781847318
ACH-001096,-1.272620993080545
ACH-001111,-1.4680965583561754
ACH-001119,-1.214573312223003
ACH-001128,-0.4239176095265269
ACH-001134,-1.4033029362850038
ACH-001151,-1.2456809946148544
ACH-001163,-1.34488426874874
ACH-001164,-1.6961742494375942
ACH-001183,-1.4190840243357494
ACH-001192,-1.193701271872566
ACH-001193,-1.3208447147892703
ACH-001196,-1.505227551606931
ACH-001197,-1.3076686061943563
ACH-001205,-1.2668858724034004
ACH-001211,-1.2504864945323686
ACH-001212,-1.47112234623449
ACH-001228,-1.5815473875406854
ACH-001232,-1.4536825391051145
ACH-001239,-1.3084897639086437
ACH-001270,-1.5236167939789915
ACH-001274,-1.3303206874104323
ACH-001275,-1.3669151934983563
ACH-001277,-1.207739429737126
ACH-001278,-1.542865916420718
ACH-001280,-1.4045250588060512
ACH-001283,-1.4217954268249082
ACH-001289,-1.2344849382168033
ACH-001300,-1.2628654778276809
ACH-001301,-1.2148104823224253
ACH-001302,-1.548245966177015
ACH-001306,-1.3211886766389285
ACH-001318,-1.270718758051469
ACH-001322,-1.2597755234317949
ACH-001328,-1.2909648416594086
ACH-001332,-1.3879165751447042
ACH-001336,-1.4331735638453658
ACH-001346,-1.0119951353155228
ACH-001353,-1.2424013519793289
ACH-001354,-1.5123133879401016
ACH-001367,-1.8152658202966905
ACH-001368,-1.4464875482231354
ACH-001374,-1.464233715931731
ACH-001377,-1.3433901967419113
ACH-001380,-1.3449021897499618
ACH-001391,-1.4809282797918746
ACH-001408,-1.3635328433682026
ACH-001430,-1.3931640945497414
ACH-001431,-1.3525857234519838
ACH-001450,-1.3495995857221723
ACH-001496,-0.9596898428611672
ACH-001500,-1.0278718762488024
ACH-001523,-1.5010910357080989
ACH-001532,-1.3443515428527335
ACH-001550,-1.0744456667079036
ACH-001552,-1.301951771376406
ACH-001554,-1.3227828150266152
ACH-001654,-1.37101456523278
ACH-001735,-1.4021603468048829
ACH-001736,-1.3543676811862486
ACH-001737,-1.5665785279029727
ACH-001740,-1.339812174569983
ACH-001745,-1.3458969677227786
ACH-001765,-1.205173786717293
