,CYP4A11 (1579)
ACH-000004,0.17721407026216074
ACH-000005,0.04626965831837185
ACH-000007,-0.2822081044325517
ACH-000009,-0.08642498691942055
ACH-000011,-0.061043018094620836
ACH-000012,0.045357980307619096
ACH-000013,0.02116405813685666
ACH-000014,0.040574054242252536
ACH-000015,-0.07388207225696294
ACH-000017,0.005719609996847679
ACH-000018,-0.03661758465042486
ACH-000019,-0.11638984968085644
ACH-000021,0.006310684860923024
ACH-000022,-0.03625516212692303
ACH-000025,-0.017683351428164105
ACH-000028,-0.005226871599545216
ACH-000030,-0.041826052918834566
ACH-000035,0.0013253853788393786
ACH-000036,-0.0008994235961487633
ACH-000037,-0.0027243698660191066
ACH-000039,-0.04752502541100975
ACH-000040,-0.15936636337633708
ACH-000041,-0.03281569520805427
ACH-000042,0.0716251794684522
ACH-000045,0.0252918650774006
ACH-000047,-0.02172812237741846
ACH-000052,-0.3017116063786397
ACH-000053,-0.0645277631793721
ACH-000054,-0.09686515482302184
ACH-000055,-0.11915612005228543
ACH-000060,0.09043340023930484
ACH-000067,-0.15535718634250334
ACH-000070,-0.044071380992650594
ACH-000075,-0.03269203925975379
ACH-000078,-0.22190296231159387
ACH-000082,0.011824250646399548
ACH-000085,-0.12002489821890468
ACH-000086,-0.030941899849500423
ACH-000087,-0.14778309576716853
ACH-000092,0.02230749113596062
ACH-000095,-0.1385539352000859
ACH-000097,-0.0534279952070971
ACH-000098,-0.14390456092010312
ACH-000099,-0.029010699521605936
ACH-000108,-0.1107476699180279
ACH-000113,0.0213458569935541
ACH-000116,-0.019927088468748067
ACH-000118,-0.08712896268108712
ACH-000120,0.004763856614181462
ACH-000123,-0.07089420472182517
ACH-000127,-0.011004992856737221
ACH-000128,-0.15169606594993038
ACH-000132,-0.163586150576745
ACH-000133,0.03714842051549065
ACH-000137,-0.057725172267432
ACH-000138,-0.04459053328661209
ACH-000142,-0.05516078573042553
ACH-000143,-0.06417993320103536
ACH-000146,-0.06406332344883929
ACH-000148,0.09916228371396607
ACH-000150,-0.3681354275584596
ACH-000152,-0.08570022288239555
ACH-000153,-0.01396076828112111
ACH-000159,-0.12139688294255245
ACH-000160,-0.1033359519708476
ACH-000163,-0.0549746666509643
ACH-000167,0.0014835723784753395
ACH-000168,-0.061092566192984164
ACH-000169,-0.11460652082091645
ACH-000178,0.03956497874496048
ACH-000183,-0.015945417062210854
ACH-000188,-0.0696348107804556
ACH-000189,-0.037635329313541625
ACH-000190,0.026329194017999567
ACH-000198,0.007562397714515024
ACH-000203,-0.3124399215080717
ACH-000204,-0.061419992741681376
ACH-000206,0.031427943696472886
ACH-000207,0.0462781778024905
ACH-000208,-0.2528581782551317
ACH-000210,0.2072068669559768
ACH-000211,0.06950692327622403
ACH-000215,-0.08092533833783952
ACH-000221,-0.04692023347790915
ACH-000222,-0.13855417975843015
ACH-000223,-0.03074497161220902
ACH-000226,0.03847960441969184
ACH-000227,-0.047746278856133965
ACH-000228,-0.07074864141471686
ACH-000231,0.052618683581021404
ACH-000232,0.002978552097159077
ACH-000233,-0.005293405660257482
ACH-000234,-0.041865001508984236
ACH-000235,0.025897473718263758
ACH-000237,0.002376751011117721
ACH-000238,-0.07399302759726481
ACH-000242,0.13603191955249772
ACH-000243,0.016402571593877403
ACH-000244,0.02780816256879426
ACH-000246,0.027209785002824283
ACH-000248,-0.21908035948475715
ACH-000250,-0.14871045906786526
ACH-000251,-0.1751546909886286
ACH-000252,-0.030996248203824905
ACH-000253,-0.08159240436507416
ACH-000255,-0.15309792168470926
ACH-000256,-0.062055606946337334
ACH-000257,-0.06057850238788716
ACH-000258,0.08976617511287666
ACH-000259,-0.051821643582787714
ACH-000260,-0.06716670408431688
ACH-000261,-0.06372581582116822
ACH-000262,-0.06826277907221187
ACH-000263,-0.2427783239186673
ACH-000264,-0.0905409867740483
ACH-000265,0.05456050193640005
ACH-000266,0.0068004555454002635
ACH-000272,-0.09625491825134874
ACH-000274,0.03615199419882816
ACH-000277,-0.06824594893463606
ACH-000278,0.018223959730416708
ACH-000279,0.040774356447313365
ACH-000280,-0.180446973936896
ACH-000281,0.08420115398389927
ACH-000288,-0.09414073274889682
ACH-000291,-0.0478840404825641
ACH-000293,-0.02834194510399958
ACH-000294,0.11997695096385758
ACH-000295,0.20374821509202096
ACH-000296,-0.0442595631985035
ACH-000302,-0.1097464347255028
ACH-000304,-0.1732489572223571
ACH-000307,-0.10001449690751807
ACH-000308,0.02484482061949406
ACH-000310,-0.07871647467696241
ACH-000311,-0.1126033695478815
ACH-000312,-0.06122985992616655
ACH-000315,-0.05798610010063239
ACH-000316,-0.09593700422606477
ACH-000317,-0.10636660469980802
ACH-000318,0.02306285856038522
ACH-000319,-0.1746160249625467
ACH-000320,-0.02005208282285913
ACH-000322,-0.08762150739637863
ACH-000323,-0.03020361715355968
ACH-000324,-0.1006585236733012
ACH-000329,-0.10760479104586283
ACH-000330,-0.1227562453362098
ACH-000331,-0.02625167701907408
ACH-000332,-0.09557724452734416
ACH-000334,0.06857831658700117
ACH-000335,-0.07299682150696597
ACH-000336,0.09362460326279687
ACH-000337,-0.09528144457185092
ACH-000338,0.14686299219816268
ACH-000339,0.1091826895476814
ACH-000341,-0.0192635771207844
ACH-000348,0.0056739053690005896
ACH-000350,-0.0444228897390408
ACH-000352,-0.036026360456885974
ACH-000356,0.05080467535285642
ACH-000361,-0.08261004604158212
ACH-000362,-0.12494215047215736
ACH-000363,-0.012502637401189304
ACH-000364,-0.009093020275930994
ACH-000365,0.10449026614626493
ACH-000366,-0.044039639141492636
ACH-000368,-0.04903477365438071
ACH-000374,0.0020072677974688033
ACH-000375,-0.10559416225950953
ACH-000376,0.03543064678003025
ACH-000381,-0.07203105029524846
ACH-000383,-0.048184098192740894
ACH-000387,-0.00023648057223774922
ACH-000389,-0.2661243639197612
ACH-000390,-0.140505716370702
ACH-000393,-0.05253141538032153
ACH-000395,0.1400801024016125
ACH-000396,-0.0005072462550455194
ACH-000397,-0.09086698013438614
ACH-000401,-0.05259385801191482
ACH-000402,0.002927078203270528
ACH-000403,-0.05376815709714214
ACH-000404,0.2470388576240725
ACH-000406,-0.0595615278755531
ACH-000407,-0.0345907656578605
ACH-000408,-0.15185855226284214
ACH-000410,0.027527003120755757
ACH-000411,-0.1185874157495472
ACH-000414,0.06510928098147434
ACH-000415,0.09165195976966893
ACH-000416,0.019307095579614724
ACH-000420,-0.13792687209833826
ACH-000421,0.07208097820956356
ACH-000424,0.10809583704223584
ACH-000425,0.014558102408468648
ACH-000426,0.17183534505680675
ACH-000427,-0.019737242565689008
ACH-000433,0.047982399224409535
ACH-000435,-0.05447454598688335
ACH-000436,-0.004511529195485664
ACH-000444,0.033322174525112574
ACH-000445,-0.15882827448283152
ACH-000448,0.05900488579780624
ACH-000450,0.14001623598535562
ACH-000452,0.022962701152992992
ACH-000454,-0.12662983780411236
ACH-000458,-0.048350614632259085
ACH-000459,0.057257657407571876
ACH-000460,0.06743024878069499
ACH-000461,-0.0038516543639781726
ACH-000463,0.05150766448721238
ACH-000464,0.07511971131060609
ACH-000466,-0.2911721563231265
ACH-000467,0.018635330616964357
ACH-000468,0.003689237722906502
ACH-000469,-0.01768254392787606
ACH-000470,0.08387138438203233
ACH-000471,0.02852575657986515
ACH-000472,-0.02606210818143104
ACH-000473,-0.1171220431955402
ACH-000475,-0.04770698463486695
ACH-000476,-0.06438097335254027
ACH-000477,0.020506438821062192
ACH-000479,-0.027890852511889483
ACH-000480,-0.047832441528606204
ACH-000481,0.04122712821063188
ACH-000483,0.024241923979216318
ACH-000484,0.12176100714414988
ACH-000485,0.054567846458678605
ACH-000486,0.10116931042245794
ACH-000487,-0.2847797725690477
ACH-000488,-0.12201155256727507
ACH-000490,0.04373815481772508
ACH-000491,-0.07930750449616747
ACH-000495,-0.04002519623391724
ACH-000496,-0.027782985449254963
ACH-000499,0.08476777973464672
ACH-000500,-0.2869648484341531
ACH-000502,0.013316806736359585
ACH-000503,0.05169166291934565
ACH-000505,-0.08820875591178617
ACH-000507,-0.13619190110457513
ACH-000510,0.09260800117056496
ACH-000511,-0.020893420865756025
ACH-000512,0.04752486718384789
ACH-000516,0.011178214511289352
ACH-000517,-0.06756256220337231
ACH-000518,0.0799027466461738
ACH-000520,0.08248081966866909
ACH-000521,-0.07103467584255525
ACH-000522,-0.08734521880937786
ACH-000524,0.05900835401916011
ACH-000527,0.01741135320732464
ACH-000528,0.02032374094332064
ACH-000537,0.10886268198991456
ACH-000541,-0.04498014498298345
ACH-000542,-0.0011319685872634732
ACH-000544,-0.05212683791852101
ACH-000545,-0.058080526488862874
ACH-000547,-0.1950079186194668
ACH-000548,0.01827659596130655
ACH-000549,-0.1769898860416507
ACH-000550,-0.1494028148866408
ACH-000552,0.0467783460718938
ACH-000556,-0.03516052390915336
ACH-000557,-0.042492532163411166
ACH-000569,-0.17173030154552446
ACH-000570,-0.05731022645884538
