,GLYR1 (84656)
ACH-000004,-0.2942258152856819
ACH-000005,0.11355118898772525
ACH-000007,0.3345102254936385
ACH-000009,0.12296214343433312
ACH-000011,0.3103307595455244
ACH-000012,0.12080410948082487
ACH-000013,0.06051116687399806
ACH-000014,0.053255947221347015
ACH-000015,-0.06832872840271596
ACH-000017,0.15279927578548505
ACH-000018,0.1418091576322379
ACH-000019,-0.07753875956069546
ACH-000021,0.03703979102645294
ACH-000022,0.1299477946800177
ACH-000025,-0.014119852160035432
ACH-000028,-0.0667620052771901
ACH-000030,-5.680168062001856e-05
ACH-000035,-0.14748030711598673
ACH-000036,0.08642819650035823
ACH-000037,0.039218209934896886
ACH-000039,0.11620188496271988
ACH-000040,-0.16862914811020716
ACH-000041,0.01307935001295885
ACH-000042,0.06691994702764513
ACH-000045,-0.12638636072026466
ACH-000047,-0.20547005002671387
ACH-000052,0.1877027322837082
ACH-000053,-0.04057976535602752
ACH-000054,0.10960840383690107
ACH-000055,0.1817004084087548
ACH-000060,-0.15553054084606585
ACH-000067,-0.1876638944106462
ACH-000070,-0.1529892789627805
ACH-000075,0.23094544356959826
ACH-000078,0.019367532036794227
ACH-000082,0.036646379619634885
ACH-000085,0.047323500733560786
ACH-000086,0.011535339159166894
ACH-000087,0.19385616172823256
ACH-000092,-0.0277634807015478
ACH-000095,-0.018513771982417188
ACH-000097,-0.0634916530324718
ACH-000098,-0.06623563480021606
ACH-000099,0.11413102474061886
ACH-000108,-0.17702903433385367
ACH-000113,-0.03087953577810638
ACH-000116,-0.036247788540481565
ACH-000118,0.0797970559973475
ACH-000120,0.023663060516555336
ACH-000123,0.0958303208677094
ACH-000127,-0.0239564311676274
ACH-000128,0.012555001619541102
ACH-000132,-0.14973267653281347
ACH-000133,-0.1010273404799428
ACH-000137,0.08210794534183961
ACH-000138,-0.014352312502985643
ACH-000142,0.15647856509754784
ACH-000143,0.024688150988297027
ACH-000146,0.02679839043337765
ACH-000148,0.09107889441768943
ACH-000150,-0.33914547000940576
ACH-000152,0.1385350484871211
ACH-000153,0.2834255702814196
ACH-000159,0.04582302120453755
ACH-000160,0.33430471803972944
ACH-000163,0.23237025455836774
ACH-000167,0.5164450470120129
ACH-000168,0.08827932292347587
ACH-000169,0.03667181281020632
ACH-000178,-0.10118512099100788
ACH-000183,-0.03287892142017816
ACH-000188,-0.025539861043102737
ACH-000189,-0.1783626433489015
ACH-000190,0.3087918762104115
ACH-000198,0.06134099805760074
ACH-000203,-0.048942999010452216
ACH-000204,-0.16617638146931768
ACH-000206,0.07110750407856352
ACH-000207,0.19853180913846688
ACH-000208,0.03834389445516792
ACH-000210,0.004954465239821508
ACH-000211,0.012990451421600005
ACH-000215,-0.0122426025868695
ACH-000221,0.17923394422401506
ACH-000222,0.09825127406677428
ACH-000223,0.027504288498188492
ACH-000226,0.10727174015060743
ACH-000227,0.10624979913500927
ACH-000228,-0.051900229858467664
ACH-000231,0.08125928974497969
ACH-000232,0.11568440780279733
ACH-000233,0.1477651744217335
ACH-000234,0.11464380640567168
ACH-000235,0.018753029696914038
ACH-000237,0.2297827583239495
ACH-000238,-0.1441177269010151
ACH-000242,-0.677188166930777
ACH-000243,-0.10401791831404043
ACH-000244,0.014532035495813032
ACH-000246,-0.0744370054605695
ACH-000248,0.15564981158323682
ACH-000250,0.06119062015350145
ACH-000251,-0.02329654599003633
ACH-000252,0.10509125938264477
ACH-000253,-0.06431691342622628
ACH-000255,0.05199924519653859
ACH-000256,0.1087937003451234
ACH-000257,-0.09914396964084113
ACH-000258,-0.08704294851087489
ACH-000259,0.030118859622399963
ACH-000260,-0.0519148469404928
ACH-000261,-0.034472063817758795
ACH-000262,-0.0856917859163249
ACH-000263,-0.16238388972491272
ACH-000264,0.1187383335235294
ACH-000265,-0.054713826849796865
ACH-000266,0.003817021780635061
ACH-000272,0.02535416062728002
ACH-000274,0.02532764375222409
ACH-000277,-0.017689283465190282
ACH-000278,0.0976440172230786
ACH-000279,0.06449022100586822
ACH-000280,0.0027281590381354162
ACH-000281,-0.11637022572930103
ACH-000288,0.08208524707212214
ACH-000291,0.07181184790204756
ACH-000293,-0.14481702371266347
ACH-000294,-0.0711693021996899
ACH-000295,0.06341665191055948
ACH-000296,-0.2400072851609764
ACH-000302,-0.053779773221455655
ACH-000304,0.02195489131052616
ACH-000307,0.044574639262010086
ACH-000308,-7.840288022467701e-05
ACH-000310,0.06638630090703576
ACH-000311,0.0022164886975764428
ACH-000312,0.15669589718278573
ACH-000315,-0.012482330049161845
ACH-000316,-0.005838549491770542
ACH-000317,-0.17587837363586514
ACH-000318,0.02456457031538426
ACH-000319,0.2315849554646064
ACH-000320,0.055639744806516636
ACH-000322,-0.03907297763462271
ACH-000323,0.08470419144632503
ACH-000324,-0.10035119215477127
ACH-000329,0.07064177818626828
ACH-000330,-0.03696996018063655
ACH-000331,0.00555858684710795
ACH-000332,0.021842536825077308
ACH-000334,0.004416120106934172
ACH-000335,0.10940906837119713
ACH-000336,0.2377161624926167
ACH-000337,-0.1848964406428356
ACH-000338,0.07572312089942547
ACH-000339,-0.031234428330903438
ACH-000341,0.022167377670443602
ACH-000348,-0.05529790617470391
ACH-000350,-0.030187081475384125
