,SERTAD4 (56256)
ACH-000004,0.0956370381882816
ACH-000005,-0.05500900877887898
ACH-000007,0.07308395342781061
ACH-000009,0.1174711184013692
ACH-000011,0.06741034467758476
ACH-000012,-0.02519912305709025
ACH-000013,0.030160029884692782
ACH-000014,-0.06368651348854591
ACH-000015,0.04577211904064216
ACH-000017,0.13404816859254248
ACH-000018,-0.0026012204366227076
ACH-000019,0.07076646639649742
ACH-000021,0.04255799711310214
ACH-000022,0.05892339521976985
ACH-000025,-0.15836047312478546
ACH-000028,0.06229993292752847
ACH-000030,0.07725944108738239
ACH-000035,0.0657366421914878
ACH-000036,-0.005038237748744719
ACH-000037,-0.02980946520203095
ACH-000039,0.13624840204306934
ACH-000040,0.0963216857892558
ACH-000041,0.11666652672900175
ACH-000042,0.02454181354533617
ACH-000045,0.16545495706822427
ACH-000047,0.03786805946848423
ACH-000052,0.08322085233208794
ACH-000053,0.052125186805454006
ACH-000054,0.07062476080766375
ACH-000055,-0.03637381654287653
ACH-000060,0.0058349153821055065
ACH-000067,-0.0237598956521172
ACH-000070,0.05236934583489836
ACH-000075,-0.05298448497945897
ACH-000078,-0.003894248353220532
ACH-000082,0.04534522789652303
ACH-000085,0.1720120717265918
ACH-000086,-0.049085524195477064
ACH-000087,0.10742458586988107
ACH-000092,0.12986046577996854
ACH-000095,0.027551465335503462
ACH-000097,0.08393494757921867
ACH-000098,-0.03917579163600312
ACH-000099,0.014972208680440397
ACH-000108,0.08556650933761778
ACH-000113,0.09538197836027687
ACH-000116,0.14476640410509514
ACH-000118,0.01168337429334846
ACH-000120,0.030068002051435762
ACH-000123,-0.03544239049706063
ACH-000127,0.0464326841665248
ACH-000128,0.11689795409860455
ACH-000132,-0.03281825997055923
ACH-000133,0.016599585786725032
ACH-000137,0.07726662926401562
ACH-000138,0.10817418549297536
ACH-000142,0.1179843728992162
ACH-000143,0.04250846704211122
ACH-000146,0.06681241379124031
ACH-000148,-0.04430140539849888
ACH-000150,0.09720059615961443
ACH-000152,0.08691422805487163
ACH-000153,0.10479554790849732
ACH-000159,-0.027688658065767657
ACH-000160,0.10655019935003518
ACH-000163,0.20418655195763474
ACH-000167,0.793000347073088
ACH-000168,0.25956429397958786
ACH-000169,-0.015076517935279659
ACH-000178,0.04651308349132798
ACH-000183,-0.07301580466159283
ACH-000188,0.08489472635565219
ACH-000189,-0.008174891283879495
ACH-000190,-0.0267160582014757
ACH-000198,0.042876370933903216
ACH-000203,0.05386379920395835
ACH-000204,-0.026522240483689268
ACH-000206,0.019260781703041616
ACH-000207,0.10783875778288306
ACH-000208,0.021142639800155363
ACH-000210,0.32271582734332904
ACH-000211,0.11236216368943684
ACH-000215,-0.05918513284878399
ACH-000221,0.09813275811374207
ACH-000222,0.06755811129699528
ACH-000223,0.06606458114703162
ACH-000226,-0.2815128794818628
ACH-000227,-0.006454110962783709
ACH-000228,0.0022536205665610216
ACH-000231,0.0049033504271750045
ACH-000232,0.059869099357747625
ACH-000233,0.06379383899582723
ACH-000234,-0.07682801294535778
ACH-000235,0.060308101529098886
ACH-000237,0.020312633233576075
ACH-000238,0.046135852771645336
ACH-000242,-0.06969237582879778
ACH-000243,0.06389030172086006
ACH-000244,0.3003484169136874
ACH-000246,0.105121964854254
ACH-000248,0.15531646719383072
ACH-000250,0.05397206668207165
ACH-000251,0.13019353375614495
ACH-000252,-0.04037076598128525
ACH-000253,0.015140194506998744
ACH-000255,-0.05820397698705091
ACH-000256,-0.2074324620456416
ACH-000257,-0.002081910656979075
ACH-000258,-0.3376678193771364
ACH-000259,0.08669433385461421
ACH-000260,0.11156581064145414
ACH-000261,0.03580663768171921
