,TMEM150C (441027)
ACH-000004,0.17428480445779454
ACH-000005,-0.1156848223483152
ACH-000007,0.0505702684062108
ACH-000009,-0.02671771409830984
ACH-000011,0.08946981471658783
ACH-000012,-0.16959845089922224
ACH-000013,-0.04409429046649339
ACH-000014,-0.03541140734957289
ACH-000015,-0.023528883870437403
ACH-000017,-0.010838166504819169
ACH-000018,-0.050540861717159186
ACH-000019,-0.0735664947393184
ACH-000021,-0.0916496400174237
ACH-000022,-0.04730724346560895
ACH-000025,-0.038198839162906686
ACH-000028,-0.06199296529853074
ACH-000030,-0.05322886801222662
ACH-000035,-0.021209897203522503
ACH-000036,-0.040753950638379714
ACH-000037,-0.07437563517998418
ACH-000039,-0.0301135545273208
ACH-000040,-0.09179992396131566
ACH-000041,-0.22373983808925735
ACH-000042,-0.18372842087808589
ACH-000045,-0.06416040894947783
ACH-000047,-0.08757115430104234
ACH-000052,-0.1125051832318327
ACH-000053,-0.031003402788833997
ACH-000054,0.04688463622640505
ACH-000055,0.04902241463536895
ACH-000060,-0.12702405776391526
ACH-000067,-0.042244256567964725
ACH-000070,0.05177214819603574
ACH-000075,0.05309144264347738
ACH-000078,0.01160761039488531
ACH-000082,-0.026291045397144604
ACH-000085,0.016286187318700324
ACH-000086,0.032264270449973695
ACH-000087,-0.07732585416308227
ACH-000092,0.060244959388896485
ACH-000095,0.031282564638944486
ACH-000097,-0.060987035933237586
ACH-000098,-0.15881498847318512
ACH-000099,-0.05552916225587239
ACH-000108,0.012574435781043442
ACH-000113,-0.041431294920420685
ACH-000116,-0.050539121192329874
ACH-000118,0.03940899876896617
ACH-000120,0.1469944734353904
ACH-000123,-0.07246803354559768
ACH-000127,-0.03296208806121207
ACH-000128,-0.0220060450772613
ACH-000132,0.005564328394322154
ACH-000133,-0.1522217349955496
ACH-000137,-0.06246655256188545
ACH-000138,0.07863304950671815
ACH-000142,-0.11304161577166252
ACH-000143,-0.1278856332610308
ACH-000146,-0.023211014780599202
ACH-000148,0.033710407603766084
ACH-000150,0.02325482802572152
ACH-000152,-0.11397491772535427
ACH-000153,-0.1683951695818277
ACH-000159,-0.00047541014067397844
ACH-000160,-0.10145063455365393
ACH-000163,-0.004992107477686117
ACH-000167,0.026572069867247385
ACH-000168,-0.06900285323007907
ACH-000169,-0.09148000351532087
ACH-000178,-0.019703378610119497
ACH-000183,-0.0959508420567576
ACH-000188,-0.07437292295872631
ACH-000189,0.08969593268383003
ACH-000190,0.01018194744368849
ACH-000198,-0.04130312929201782
ACH-000203,-0.28374159809075394
ACH-000204,-0.29415931066609513
ACH-000206,-0.04426110011247838
ACH-000207,-0.061975240509694336
ACH-000208,-0.05642041722300116
ACH-000210,0.17062084672764774
ACH-000211,-0.12894463227192726
ACH-000215,-0.02247895267793805
ACH-000221,-0.2941182182772685
ACH-000222,-0.14047904453911664
ACH-000223,-0.047044474473855125
ACH-000226,-0.05558911966045955
ACH-000227,-0.08085220888293569
ACH-000228,-0.032009234319357066
ACH-000231,-0.08445405307965582
ACH-000232,-0.10532608931294808
ACH-000233,0.04485071076132428
ACH-000234,0.02343668272928186
ACH-000235,-0.05429691110359342
ACH-000237,-0.11289458543192454
ACH-000238,-0.08783657450916721
ACH-000242,-0.16598651535163986
ACH-000243,-0.01809682516099319
ACH-000244,0.019734810711331745
ACH-000246,-0.04338806830752365
ACH-000248,-0.02356237753626671
ACH-000250,0.015080634261560028
ACH-000251,-0.08157247992322708
ACH-000252,-0.11300169360396635
ACH-000253,0.05164981870477277
ACH-000255,-0.07516974751613814
ACH-000256,-0.02508971401095706
ACH-000257,-0.2405603242119257
ACH-000258,0.07372189152295625
ACH-000259,-0.04591798955320946
ACH-000260,0.012284706184832513
ACH-000261,0.1052476774430878
ACH-000262,-0.07765999128929063
ACH-000263,0.012889224471652999
ACH-000264,0.0631419477522722
ACH-000265,-0.15304850337962547
ACH-000266,-0.006254939592921522
ACH-000272,-0.015243828839140362
ACH-000274,-0.025994030443125885
ACH-000277,-0.009006362510566985
ACH-000278,0.004000208136164132
ACH-000279,-0.11099048005526764
ACH-000280,0.12513122126267134
ACH-000281,-0.07783215833762575
ACH-000288,0.11031006414973868
ACH-000291,0.04585153850692052
ACH-000293,-0.0036940194355765655
ACH-000294,-0.08900202158769759
ACH-000295,0.005664794056819438
ACH-000296,-0.09088610317501496
ACH-000302,-0.13451398409348214
ACH-000304,-0.1383129515426785
ACH-000307,-0.0767045255095166
ACH-000308,-0.058081383056823185
ACH-000310,-0.008325301113562953
ACH-000311,-0.07755132726094215
ACH-000312,-0.013318524807225694
ACH-000315,0.04260659568786578
ACH-000316,-0.14562174921453813
ACH-000317,0.07109344300912566
ACH-000318,-0.1221210676474748
ACH-000319,-0.023731997748597047
ACH-000320,-0.04632257191198812
ACH-000322,-0.08965904651737278
ACH-000323,-0.16389209536338767
ACH-000324,-0.024186224770301558
ACH-000329,0.03588808865831928
ACH-000330,-0.05021213187835312
ACH-000331,0.08468329609706131
ACH-000332,-0.028382815160922992
ACH-000334,0.3485744292362516
ACH-000335,0.30850494601389794
ACH-000336,0.04065748876895098
ACH-000337,-0.028523219784946274
ACH-000338,-0.3077094487717361
ACH-000339,-0.06178118693319221
ACH-000341,-0.00604647292394746
ACH-000348,-0.008999103033762987
ACH-000350,0.04400763949903299
ACH-000352,-0.04546425304331905
ACH-000356,0.1048778453412178
ACH-000361,-0.013740896911591942
ACH-000362,-0.007603230388972414
ACH-000363,-0.10176300322507996
ACH-000364,-0.2184186923019697
ACH-000365,-0.0623765998414336
ACH-000366,-0.11339075568590228
ACH-000368,-0.09988438261173774
ACH-000374,0.10577728279582826
ACH-000375,0.03643926066673101
ACH-000376,-0.024252100775751937
ACH-000381,-0.04713865245686115
ACH-000383,0.010930050961327964
ACH-000387,-0.09689854400633192
ACH-000389,-0.2253238384568089
ACH-000390,-0.050964233248674405
ACH-000393,0.09852476547089822
ACH-000395,-0.010451350234368386
ACH-000396,0.0969187164117795
ACH-000397,0.04282198059037537
