,APOBEC3B (9582)
ACH-000004,-0.16518504738940148
ACH-000005,-0.3087931207770387
ACH-000007,-0.2445190250830474
ACH-000009,-0.180877723020414
ACH-000011,-0.05626158910828583
ACH-000012,-0.18678813563766603
ACH-000013,-0.14511423691132186
ACH-000014,-0.20155204384014094
ACH-000015,-0.09314981846617547
ACH-000017,-0.20981269887738505
ACH-000018,-0.07109490447447568
ACH-000019,-0.33867729401744645
ACH-000021,-0.13006325568700675
ACH-000022,-0.22005728434395805
ACH-000025,-0.07904449843151726
ACH-000028,-0.09696092505319398
ACH-000030,-0.060283820366760624
ACH-000035,-0.07880238025404307
ACH-000036,-0.06790525593416677
ACH-000037,-0.14485126547076058
ACH-000039,-0.059755557045189436
ACH-000040,0.071826429193894
ACH-000041,-0.14748622191288382
ACH-000042,-0.2157574237271421
ACH-000045,-0.08422824669385814
ACH-000047,-0.12603481886893186
ACH-000052,-0.08613141936233966
ACH-000053,-0.12376885396155507
ACH-000054,-0.1839277581389092
ACH-000055,-0.07858888994787856
ACH-000060,-0.075867776657526
ACH-000067,-0.03793181099673991
ACH-000070,-0.07042514557708282
ACH-000075,-0.2962012838311022
ACH-000078,-0.14398464783836598
ACH-000082,0.07005508412026926
ACH-000085,-0.11440312310912105
ACH-000086,-0.14428852023731553
ACH-000087,-0.25838115265164746
ACH-000092,-0.12756769361758513
ACH-000095,-0.13902266492046006
ACH-000097,-0.09870974260892514
ACH-000098,-0.13064009193071796
ACH-000099,-0.11551640195346002
ACH-000108,-0.21817193698487908
ACH-000113,-0.01363145670200662
ACH-000116,-0.012014004697590057
ACH-000118,-0.11949017015562795
ACH-000120,-0.1855147266243806
ACH-000123,-0.12478709004444227
ACH-000127,-0.06954615290041767
ACH-000128,-0.2228477749669716
ACH-000132,-0.15931217574059728
ACH-000133,-0.058299500058961576
ACH-000137,-0.04164426545895288
ACH-000138,-0.04331284418347528
ACH-000142,-0.062121830430340336
ACH-000143,-0.2260419898600483
ACH-000146,-0.20001939753403652
ACH-000148,-0.048416424409430434
ACH-000150,0.11040534716732453
ACH-000152,-0.0749191133043483
ACH-000153,-0.09280795136773344
ACH-000159,-0.11373947501729414
ACH-000160,-0.1008509156147162
ACH-000163,-0.24266028190200345
ACH-000167,-0.363294168093487
ACH-000168,-0.1607420721236039
ACH-000169,-0.135807088114925
ACH-000178,-0.17449230063817164
ACH-000183,-0.227335421393146
ACH-000188,-0.08099706208716526
ACH-000189,-0.3386787895426058
ACH-000190,-0.013784895825264466
ACH-000198,0.023287894127679967
ACH-000203,-0.03097721199862922
ACH-000204,-0.07932417501266636
ACH-000206,0.16268860396979082
ACH-000207,-0.1237940881278315
ACH-000208,-0.11377506061200827
ACH-000210,-0.2344803239911893
ACH-000211,-0.10225933615237527
ACH-000215,-0.03491297396893659
ACH-000221,-0.1799492477517155
ACH-000222,-0.14431024880624851
ACH-000223,-0.06263177991077867
ACH-000226,0.028133313856034525
ACH-000227,-0.12918174068188146
ACH-000228,-0.25106927841829874
ACH-000231,-0.07958121306317106
ACH-000232,-0.20819809394390165
ACH-000233,-0.2299316712820841
ACH-000234,-0.01195674917875686
ACH-000235,-0.10366535383129473
ACH-000237,-0.11159221397267513
ACH-000238,-0.17198976524664733
ACH-000242,0.16191402796817794
ACH-000243,-0.0915098467847878
ACH-000244,-0.21615235134696167
ACH-000246,-0.12587488870956526
ACH-000248,-0.14526738319948201
ACH-000250,-0.03275962351733713
ACH-000251,-0.058538319166014235
ACH-000252,-0.10067139885387567
ACH-000253,-0.06824967968267169
ACH-000255,-0.14751140662052467
ACH-000256,-0.15274771434066295
ACH-000257,0.027023511529905446
ACH-000258,-0.08841835854596983
ACH-000259,-0.01062041665597788
ACH-000260,-0.18169187348232266
ACH-000261,-0.1995437009265784
ACH-000262,-0.1311299653631217
ACH-000263,-0.23690958655748895
ACH-000264,-0.21862278543371727
ACH-000265,0.004256541223164688
ACH-000266,-0.07489227469519877
ACH-000272,-0.10715111116478616
ACH-000274,-0.2042908347139436
ACH-000277,-0.0352398074553722
ACH-000278,-0.25043465152662303
ACH-000279,-0.2328704708390209
ACH-000280,-0.20358787931497924
ACH-000281,-0.17578352644777084
ACH-000288,-0.01963444245997926
ACH-000291,-0.199663510292046
ACH-000293,-0.12075596378479038
ACH-000294,-0.18070485308364792
ACH-000295,-0.3899868210617949
ACH-000296,-0.20852249457546607
ACH-000302,-0.17543034847890251
ACH-000304,-0.023860747972558344
ACH-000307,-0.14832246493371953
ACH-000308,-0.16347342032487955
ACH-000310,-0.04483606010878835
ACH-000311,-0.038590228715035466
ACH-000312,-0.11632866912494665
ACH-000315,-0.15173634374686434
ACH-000316,-0.21283652315235027
ACH-000317,-0.18010264273903762
ACH-000318,-0.16765542213107748
ACH-000319,-0.04599110037319545
ACH-000320,-0.11324748355037405
ACH-000322,-0.17040945602525429
ACH-000323,-0.18125942625636632
ACH-000324,-0.0527097776760476
ACH-000329,-0.08140341677657766
ACH-000330,-0.19189784626279185
ACH-000331,-0.0596314675927123
ACH-000332,-0.21643302439130788
ACH-000334,-0.29677782631901306
ACH-000335,-0.2769581157409553
ACH-000336,-0.09869320543266244
ACH-000337,-0.4293658302417218
ACH-000338,-0.024424476502941283
ACH-000339,-0.1499934692035849
ACH-000341,-0.1164198724122792
ACH-000348,-0.17491260391774205
ACH-000350,-0.11539674521581865
ACH-000352,-0.061160040090885236
ACH-000356,-0.1269352618677197
ACH-000361,-0.11239950566790548
ACH-000362,-0.1624094064788689
ACH-000363,-0.33873886343192483
ACH-000364,-0.13804571762062864
ACH-000365,-0.15752374066892866
ACH-000366,-0.08715112113720759
ACH-000368,-0.12546816934059266
ACH-000374,-0.046123597303390634
ACH-000375,-0.2935468015814219
ACH-000376,-0.12789951824752072
ACH-000381,-0.2668624361526962
ACH-000383,-0.13795027824519726
ACH-000387,-0.1818334653959083
ACH-000389,-0.08236277922293861
ACH-000390,-0.20086096000440745
ACH-000393,-0.12354506335906795
ACH-000395,-0.26597630532933164
ACH-000396,-0.2562380550003888
ACH-000397,-0.1337474001176848
ACH-000401,-0.08864300644034231
ACH-000402,-0.4875663123463183
ACH-000403,-0.13571162219082053
ACH-000404,-0.16691957428654594
ACH-000406,-0.062425565480059786
ACH-000407,-0.05399570242043943
ACH-000408,-0.11160989847082856
ACH-000410,-0.12697949463610222
ACH-000411,-0.03750202328036306
ACH-000414,-0.09768501361077232
ACH-000415,-0.12807478629564206
ACH-000416,-0.08224233618768195
ACH-000420,-0.1763679907185838
ACH-000421,-0.2200978145852681
ACH-000424,-0.2081367798601988
ACH-000425,0.017486076313216404
ACH-000426,-0.2039216854987453
ACH-000427,-0.1290026555175731
ACH-000433,-0.12899624994275452
ACH-000435,-0.2559852804037155
ACH-000436,-0.008319622399897956
ACH-000444,-0.11786543107754167
ACH-000445,-0.1353721443831844
ACH-000448,-0.06492880661437755
ACH-000450,-0.1056867507511431
ACH-000452,-0.06956310175154877
ACH-000454,-0.1663441460770659
ACH-000458,-0.05810520781347974
ACH-000459,-0.1396852805123624
ACH-000460,-0.10576377740246652
ACH-000461,-0.27362518377073763
ACH-000463,-0.0986652750466725
ACH-000464,-0.028138233453320182
ACH-000466,-0.0339913353505842
ACH-000467,-0.16326137121016418
ACH-000468,-0.037324860893430484
ACH-000469,0.058115647364705286
ACH-000470,-0.23490540861616696
ACH-000471,-0.10959357151948876
ACH-000472,-0.16413689132679846
ACH-000473,-0.22517673932081608
ACH-000475,-0.09998232314293924
ACH-000476,0.08101061396060234
ACH-000477,-0.2445790322086752
ACH-000479,-0.26295590320344786
ACH-000480,-0.039530344938015695
ACH-000481,-0.2418057053819986
ACH-000483,-0.1923868213002433
ACH-000484,0.06641966294636065
ACH-000485,-0.11564272659598356
ACH-000486,-0.09328111912496777
ACH-000487,-0.13010844626971269
ACH-000488,-0.20734649972372285
ACH-000490,-0.003498871205514418
ACH-000491,0.012048834581687729
ACH-000495,-0.01763881262546576
ACH-000496,-0.1355725200899361
ACH-000499,-0.22875137174539986
ACH-000500,0.21123091071073055
ACH-000502,-0.05047049538507649
ACH-000503,-0.17771634657990548
ACH-000505,-0.10344918443364136
ACH-000507,-0.09870257101097213
ACH-000510,-0.16416777351046105
ACH-000511,-0.1740524561964418
ACH-000512,-0.01702616460993449
ACH-000516,-0.2361595073110289
ACH-000517,-0.15490015932948809
ACH-000518,-0.18677935469350246
ACH-000520,-0.08502243707132866
ACH-000521,-0.12368469343938016
ACH-000522,-0.057641147268521084
ACH-000524,-0.10164661265460803
ACH-000527,-0.14788335170477127
ACH-000528,-0.13996788620164813
ACH-000537,-0.11634680479472187
ACH-000541,0.04413968439717803
ACH-000542,-0.10286141383473277
ACH-000544,-0.1413629999414607
ACH-000545,-0.12847904503627014
ACH-000547,-0.09963931722444024
ACH-000548,-0.11309504169514994
ACH-000549,-0.3314475324674875
ACH-000550,-0.058840906483782575
ACH-000552,-0.058018340669140925
ACH-000556,-0.1943939674338189
ACH-000557,-0.06216354403258637
ACH-000569,-0.02889283760451838
ACH-000570,-0.2331960172072371
ACH-000571,-0.2762598180736406
ACH-000573,-0.13672203657770512
ACH-000576,-0.14261939128012166
ACH-000579,0.1299498034315333
ACH-000580,0.004618579165410246
ACH-000584,-0.040815321378269216
ACH-000585,-0.05379986943199367
ACH-000588,-0.2788985046605893
ACH-000589,-0.1565354395737191
ACH-000591,-0.17303529532169634
ACH-000593,-0.032038661948987766
ACH-000600,-0.058679244901227626
ACH-000601,-0.07691193936877036
ACH-000605,-0.09429287821004924
ACH-000606,-0.04082275117866135
ACH-000608,-0.17781658770043535
ACH-000614,0.047204803264834345
ACH-000616,0.07535192744199631
ACH-000618,-0.06457229333722425
ACH-000619,-0.09102665934568524
ACH-000620,-0.09524876658986922
ACH-000621,-0.11192903014859333
ACH-000622,-0.054569455194605085
ACH-000623,-0.21178607221182927
ACH-000624,-0.10129791230122552
ACH-000627,-0.17158153281206354
ACH-000630,-0.126559131843966
ACH-000631,0.25291288893297725
ACH-000632,-0.21137244604272756
ACH-000633,-0.027473494819839173
ACH-000637,-0.292406954319965
ACH-000638,-0.11435904822148375
ACH-000646,-0.2036652340940576
ACH-000647,-0.14220969272778014
ACH-000648,0.07787868590984255
ACH-000649,-0.15757568671833466
ACH-000651,-0.0889658669530598
ACH-000652,-0.08488567833249602
ACH-000653,-0.17303806529102275
ACH-000657,-0.148338992033778
ACH-000658,-0.19930800492303785
ACH-000661,-0.1093677915309316
ACH-000662,-0.03277199254281105
ACH-000663,-0.2786269502482498
ACH-000665,-0.23562564307465025
ACH-000671,-0.21495049243037154
ACH-000672,-0.020987096588570814
ACH-000673,-0.14354748562376593
ACH-000676,-0.1330704356909683
ACH-000677,-0.15859373742912905
ACH-000681,-0.1868241485092443
ACH-000683,-0.1280846439086113
ACH-000684,-0.1427191608671144
ACH-000688,-0.04569989004455455
ACH-000693,-0.08885580237075505
ACH-000694,-0.18506441240813648
ACH-000695,-0.10354315317679354
ACH-000696,-0.1695505252400092
ACH-000697,-0.3921003899151054
ACH-000699,-0.10150152296454573
ACH-000701,-0.04416990605961686
ACH-000706,-0.13588172669687454
ACH-000711,-0.17633002326752895
ACH-000713,-0.16507710257215524
ACH-000714,-0.19627571115403813
ACH-000718,-0.11168789440174702
ACH-000720,-0.14696562649375858
ACH-000721,-0.20756183812295825
ACH-000724,-0.2756143359209246
ACH-000725,-0.13135624569734705
ACH-000732,-0.16346840122606707
ACH-000734,-0.08215069592038914
ACH-000735,-0.1426904058172024
ACH-000736,-0.2883322600491923
ACH-000738,0.007592490215879781
ACH-000746,-0.1296618051300124
ACH-000747,-0.04668343620013349
ACH-000748,-0.07108256177601442
ACH-000753,-0.07122328630390581
ACH-000756,-0.10921217191852016
ACH-000757,-0.16267934429204214
ACH-000758,-0.060745745885039365
ACH-000760,-0.055379169848368826
ACH-000762,-0.18684938357812653
ACH-000763,0.017922629600538576
ACH-000764,-0.14318302782597142
ACH-000765,-0.02907536039360893
ACH-000766,-0.14594500271561114
ACH-000767,-0.24469503049794875
ACH-000768,-0.16882349566216967
ACH-000769,-0.10516216021999307
ACH-000770,-0.07391768824045522
ACH-000771,-0.031942855106499066
ACH-000773,-0.23504903485893885
ACH-000776,-0.06281276544074328
ACH-000777,-0.2424166990129171
ACH-000778,-0.06668156214508693
ACH-000781,-0.18599128763939693
ACH-000782,-0.03980896778089699
ACH-000783,-0.04575597118345438
ACH-000784,-0.03083808833248661
ACH-000785,-0.18604356987936665
ACH-000787,-0.052521431232192384
ACH-000788,-0.1801001478577999
ACH-000791,-0.13850104868230914
ACH-000792,-0.07278531805081974
ACH-000794,-0.2587555898377081
ACH-000796,-0.13438933509986292
ACH-000798,-0.2292704564914609
ACH-000799,-0.1270711048719353
ACH-000800,-0.02748032709654504
ACH-000802,-0.11928121149574718
ACH-000804,-0.15910691653781275
ACH-000805,-0.2464769425074159
ACH-000809,-0.12347209244469727
ACH-000810,-0.3673308082996667
ACH-000811,-0.11824496319538655
ACH-000817,-0.003168862894929801
ACH-000819,-0.08768159094845175
ACH-000820,0.017395010084399292
ACH-000821,0.0039068756501134255
ACH-000822,-0.061302428687289724
ACH-000823,-0.1152750279200423
ACH-000824,-0.04151576796861299
ACH-000827,-0.2455871431794296
ACH-000829,-0.07398629172633547
ACH-000831,-0.0619640407142213
ACH-000832,-0.13538567136961682
ACH-000833,-0.11048402202155756
ACH-000834,-0.07912515360996468
ACH-000835,-0.07959114712735074
ACH-000836,-0.1267909780090334
ACH-000837,-0.13086229561407145
ACH-000838,-0.3617584802272826
ACH-000839,0.004342353733703182
ACH-000840,-0.10648399731621493
ACH-000841,-0.1692009611263124
ACH-000843,-0.09176337111779756
ACH-000846,0.011007500592128787
ACH-000847,0.04061708348888609
ACH-000848,-0.13528853202873153
ACH-000849,-0.1314045563399207
ACH-000851,-0.10728333011487402
ACH-000855,-0.0989726978106294
ACH-000856,-0.10616833857463527
ACH-000858,-0.1594080361429981
ACH-000859,-0.2027663486657232
ACH-000861,-0.10278630217247374
ACH-000862,-0.1979896766742348
ACH-000865,-0.08247848312632404
ACH-000866,-0.1609609854843957
ACH-000867,-0.0905297084502075
ACH-000869,-0.06526796809783518
ACH-000872,-0.1323928515811781
ACH-000873,-0.1893978975261574
ACH-000876,-0.2685018539377463
ACH-000878,-0.2756923801796448
ACH-000880,-0.06633333954468197
ACH-000881,-0.12069850516580315
ACH-000882,-0.011656560565348304
ACH-000884,-0.06846475216579906
ACH-000885,-0.119475494584025
ACH-000887,-0.21490854551342345
ACH-000889,-0.07507885456656617
ACH-000896,-0.21022072798433372
ACH-000898,-0.1440526358408826
ACH-000900,-0.013077629560841658
ACH-000901,-0.20254669537551048
ACH-000905,-0.042074939125234107
ACH-000906,-0.14929554229588118
ACH-000907,0.021028010656850324
ACH-000910,-0.14719420784911708
ACH-000911,-0.16188446317503186
ACH-000912,-0.1231504301400993
ACH-000913,-0.1025274709252212
ACH-000915,0.031859188286596354
ACH-000916,0.23839978747784485
ACH-000917,-0.037600038346279466
ACH-000920,-0.024766179153724255
ACH-000921,-0.17068612023911942
ACH-000924,-0.15832019657326485
ACH-000926,-0.18859691333802295
ACH-000928,-0.06416148111693253
ACH-000929,-0.10303261167084002
ACH-000932,-0.090164026462432
ACH-000935,-0.26123259739513144
ACH-000936,-0.2000632991679789
ACH-000937,-0.029515330018925288
ACH-000938,-0.17702255093189934
ACH-000939,-0.1385692483841408
ACH-000941,-0.12737150249253806
ACH-000943,-0.08082514862885709
ACH-000946,-0.057291872894465634
ACH-000947,-0.003979815713022821
ACH-000948,-0.07999531996902133
ACH-000950,-0.015347709493660856
ACH-000953,-0.2325656213123407
ACH-000954,-0.30012769824628943
ACH-000957,-0.16840434010368213
ACH-000958,0.0689155981790296
ACH-000960,-0.08170775156709041
ACH-000963,-0.14146063198383846
ACH-000968,0.05781832831988725
ACH-000969,-0.09902886921131264
ACH-000972,0.06845723786077572
ACH-000973,-0.17043259807591707
ACH-000974,-0.1290969261088869
ACH-000978,-0.0632146680557047
ACH-000984,-0.07856415338430645
ACH-000986,-0.09612821243306983
ACH-000988,-0.16793806679542936
ACH-000993,-0.06980040201954324
ACH-000994,-0.12520933821037306
ACH-000996,-0.18715393610532569
ACH-001001,-0.0974722438440387
ACH-001020,-0.2363194136255769
ACH-001028,-0.048594005340422325
ACH-001031,-0.0035237355924574907
ACH-001038,-0.17911673881207868
ACH-001048,-0.2863849441689605
ACH-001050,-0.07689451740055435
ACH-001053,-0.29984864812399786
ACH-001054,-0.0846024650151139
ACH-001061,-0.01830481489847623
ACH-001067,-0.0908606270171854
ACH-001075,-0.2959268145890333
ACH-001096,-0.04339003280304609
ACH-001111,-0.3665010922249698
ACH-001119,-0.3523431036382925
ACH-001128,-0.3137387486642186
ACH-001134,-0.06948138185371744
ACH-001151,-0.14562180029063748
ACH-001163,-0.21410058013550093
ACH-001164,-0.2101018080590596
ACH-001183,-0.26160956023605114
ACH-001192,-0.03403899374590631
ACH-001193,-0.2299790396500672
ACH-001196,-0.17927219489435134
ACH-001197,-0.2418466220012165
ACH-001205,-0.06833972631106973
ACH-001211,0.0069357924778452595
ACH-001212,-0.2531415313637729
ACH-001228,-0.09040510767809518
ACH-001232,-0.11432703971605462
