,PSPN (5623)
ACH-000160,0.15551205120250067
ACH-000163,-0.05373923389045777
ACH-000167,0.11391409409159553
ACH-000168,-0.10206360845451118
ACH-000169,-0.04519918027897005
ACH-000178,-0.005129058970668989
ACH-000183,-0.04442802106630715
ACH-000188,-0.0738019941247596
ACH-000189,0.0041276852310958454
ACH-000190,-0.02195052067899157
ACH-000198,-0.12825067401859294
ACH-000203,-0.1812352705053938
ACH-000204,-0.11760863458530045
ACH-000206,0.1454446940000179
ACH-000207,0.13432510918789367
ACH-000208,0.0982721856260048
ACH-000210,-0.08905126107961933
ACH-000211,-0.060385930658486214
ACH-000215,-0.05133061299636242
ACH-000221,-0.06401347329112961
ACH-000222,-0.0030816715180374747
ACH-000223,-0.07982773947733315
ACH-000226,-0.10674525836257273
ACH-000227,0.015087878949926609
ACH-000228,0.03502295417490906
ACH-000231,0.0016969437469005195
ACH-000232,-0.003964797414550974
ACH-000233,-0.09380377021270764
ACH-000234,-0.042065231482751465
ACH-000235,-0.006779728376916557
ACH-000237,-0.02408482303010633
ACH-000238,0.06416119233667544
ACH-000242,-0.022034930705295577
ACH-000243,-0.11902422491041666
ACH-000244,-0.08303040926836744
ACH-000246,-0.15087140272573002
ACH-000248,-0.04452004762343955
ACH-000250,-0.02895695809655795
ACH-000251,0.10309907071046144
ACH-000252,-0.15448982002862513
ACH-000253,-0.12281231554937352
ACH-000255,0.01096463730781752
ACH-000256,-0.011661196895760959
ACH-000257,0.008005569172679687
ACH-000258,-0.13984720704190798
ACH-000259,0.023896562823451203
ACH-000260,-0.050966336278657015
ACH-000261,-0.0811286318932331
ACH-000262,-0.014997155084694453
ACH-000263,0.11010346285644344
ACH-000264,-0.04250527044832187
ACH-000265,0.029232125169353206
ACH-000266,-0.06657725166362323
ACH-000272,-0.059117158341212325
ACH-000274,-0.03388819995467385
ACH-000277,-0.1167055998345319
ACH-000278,0.04189135072691337
ACH-000279,0.11827757105040095
ACH-000280,0.05899460608938765
ACH-000281,-0.15178865201778596
ACH-000288,0.08274416260197102
ACH-000291,-0.05577741054813482
ACH-000293,0.032444316119002115
ACH-000294,0.06362598993085365
ACH-000295,0.2025931180905337
ACH-000296,-0.05122974609188339
ACH-000302,-0.14385188158878726
ACH-000304,0.23443852962851056
ACH-000307,-0.02787960156884082
ACH-000308,-0.1131211891728085
ACH-000310,0.04265782449724315
ACH-000311,-0.0212973489196046
ACH-000312,0.02609258694368281
ACH-000315,0.0456915235806421
ACH-000316,-0.1206812447886954
ACH-000317,0.1022648797930843
ACH-000318,0.015637622017307336
ACH-000319,-0.05580062803971197
ACH-000320,-0.16061448024344688
ACH-000322,0.05504917378503967
ACH-000323,0.1297708521772647
ACH-000324,0.05628899440469578
ACH-000329,0.0012372331137506668
ACH-000330,-0.105837726925746
ACH-000331,-0.1700372523134439
ACH-000332,-0.07850610706045298
ACH-000334,-0.07401454100113104
ACH-000335,-0.20404187443038405
ACH-000336,-0.2503928447429066
ACH-000337,-0.16781538543987198
ACH-000338,-0.4110121283413251
ACH-000339,-0.04741657632682804
ACH-000341,-0.18786648270784756
ACH-000348,-0.0524457258236385
ACH-000350,0.0113060497837132
ACH-000352,-0.035386044520796384
ACH-000356,0.19792672725704855
ACH-000361,-0.06091313956651551
ACH-000362,-0.036651975845687065
ACH-000363,0.028997272163046962
ACH-000364,-0.10375339435840784
ACH-000365,-0.0459522573610508
ACH-000366,-0.03971727559185252
ACH-000368,-0.02730243187771244
ACH-000374,-0.013527270670296113
ACH-000375,-0.1053271162559194
ACH-000376,0.15372246448952387
ACH-000381,0.07491548289028158
ACH-000383,0.019319884770792755
ACH-000387,0.12957477863412464
ACH-000389,-0.06250764190575528
ACH-000390,-0.09000228768449191
ACH-000393,-0.03196963334801693
ACH-000395,0.23971178892088696
ACH-000396,0.013274783189439532
ACH-000397,-0.13359940502301582
ACH-000401,-0.19658289917540692
ACH-000402,0.034829035804278624
ACH-000403,-0.03560445221160364
ACH-000404,0.26658613719648394
ACH-000406,0.004872676456491554
ACH-000407,0.07004188928325362
ACH-000408,0.054963462142219734
ACH-000410,-0.05274917092933912
ACH-000411,-0.0957350699993178
ACH-000414,-0.06437346096049744
ACH-000415,0.0889944013689533
ACH-000416,-0.0720395384251818
ACH-000420,-0.03274587593978977
ACH-000421,-0.07156675673356634
ACH-000424,0.11410573384854232
ACH-000425,-0.108419307238635
ACH-000426,0.02863308580629106
ACH-000427,-0.08270470528849386
ACH-000433,-0.2491423935613829
ACH-000435,-0.13647265955319995
ACH-000436,0.1499304172084838
ACH-000444,-0.05575621189311532
ACH-000445,-0.23594557209981906
ACH-000448,-0.03846158069009137
ACH-000450,-0.04382192403275192
ACH-000452,-0.01761959247843509
ACH-000454,-0.10914564420460612
ACH-000458,0.03389633792323868
ACH-000459,-0.05494848523704721
ACH-000460,-0.06434794180932289
ACH-000461,-0.04410396827666863
ACH-000463,-0.09525629759208748
ACH-000464,0.16686887527841068
ACH-000466,0.0652514248299228
ACH-000467,0.03809964150828768
ACH-000468,0.08743908295825299
ACH-000469,-0.01213027231953128
ACH-000470,0.1245616584202879
ACH-000471,-0.0022286531444961773
ACH-000472,-0.017737503551107366
ACH-000473,-0.022515559386133525
ACH-000475,0.06800642324412773
ACH-000476,-0.1457461890438112
ACH-000477,-0.0015079030530819435
ACH-000479,0.01896157249933337
ACH-000480,-0.13941950285137064
ACH-000481,0.06024133466244652
ACH-000483,-0.1826131206776778
ACH-000484,-0.01996018395254582
ACH-000485,0.045633692272485565
ACH-000486,0.01862061174783329
ACH-000487,-0.0014605469761741975
ACH-000488,0.05179402657917167
ACH-000490,-0.06691022538315944
ACH-000491,0.040209183666277085
ACH-000495,-0.03571890549785447
ACH-000496,-0.06757269748358045
ACH-000499,-0.011592607218632842
ACH-000500,-0.05425426576490745
ACH-000502,-0.025550888142961473
ACH-000503,-0.16583370041985074
ACH-000505,-0.0583166229264662
ACH-000507,0.04245477506077845
ACH-000510,0.011782566372002472
ACH-000511,-0.010796111631952826
ACH-000512,0.12221701010672015
ACH-000516,-0.0449657541490426
ACH-000517,-0.01425977119596938
ACH-000518,-0.020575952955379687
ACH-000520,-0.1001178153028102
ACH-000521,-0.0293797882047607
ACH-000522,0.00588419289515139
ACH-000524,-0.03838144934760142
ACH-000527,-0.08581225048253169
ACH-000528,-0.015010139445498998
ACH-000537,-0.011752669110629464
ACH-000541,0.16548157070490474
ACH-000542,-0.08123509977477081
ACH-000544,0.12926865136264973
ACH-000545,0.09382635521031996
ACH-000547,0.047443516043609406
ACH-000548,0.03189372689561003
ACH-000549,-0.1573751565935417
ACH-000550,0.1004389031112075
ACH-000552,0.062205554488008276
ACH-000556,-0.10824317397737172
ACH-000557,0.07131134763861689
ACH-000569,-0.009024086074567544
ACH-000570,-0.033707068635921426
ACH-000571,-0.05254121818117417
ACH-000573,0.02702320610503629
ACH-000576,0.011419073884137423
ACH-000579,0.2528376644546346
ACH-000580,0.12169628379944307
ACH-000584,-0.04972883179531802
ACH-000585,-0.16091490563030614
ACH-000588,0.014639040266083031
ACH-000589,-0.18025851050642736
ACH-000591,-0.13126469703595126
ACH-000593,0.048709907394366606
ACH-000600,-0.08073562848820379
ACH-000601,-0.08153972320471009
ACH-000605,0.12972145423414352
ACH-000606,0.0028352263052897355
ACH-000608,-0.031923260328502616
ACH-000614,0.002754044279720943
ACH-000616,0.1579922954003923
ACH-000618,-0.031095702796520932
ACH-000619,0.0974394189932844
ACH-000620,-0.05981879245299285
ACH-000621,-0.059006992364257785
ACH-000622,-0.021288142123475
ACH-000623,-0.05947115415068657
ACH-000624,-0.16630165451333498
ACH-000627,0.03534267323624897
ACH-000630,-0.10399242429283992
ACH-000631,-0.13560966249522194
ACH-000632,-0.02125926711006105
ACH-000633,-0.17756893879494134
ACH-000637,-0.17764384480445355
ACH-000638,0.07134785270229338
ACH-000646,-0.06696251702863189
ACH-000647,0.051425826415686084
ACH-000648,-0.07160977303182163
ACH-000649,-0.011595341205375974
ACH-000651,0.02703603766680484
ACH-000652,-0.07118981465814216
ACH-000653,0.001858978872297375
ACH-000657,0.0002564965869914493
ACH-000658,0.08425266407824791
ACH-000661,0.1523338632593589
ACH-000662,-0.10265930096141314
ACH-000663,-0.0789948893550002
ACH-000665,-0.10668293289677104
ACH-000671,0.04270404642021181
ACH-000672,-0.12001768708977845
ACH-000673,0.006609059208479923
ACH-000676,-0.07597857003823033
ACH-000677,0.0881268478973768
ACH-000681,0.042126795603080726
ACH-000683,-0.04550098863687146
ACH-000684,0.06356809864160559
ACH-000688,-0.015978688769469073
ACH-000693,-0.044329487186651736
ACH-000694,0.09981574474435856
ACH-000695,0.3467185690956605
ACH-000696,-0.16746874034170134
ACH-000697,-0.07245448282147687
ACH-000699,-0.09526508958099802
ACH-000701,0.023966521246360357
ACH-000706,0.017653423269448996
ACH-000711,-0.07780051102171526
ACH-000713,0.11267195421644745
ACH-000714,0.06795503993023687
ACH-000718,0.08694799519603208
ACH-000720,0.03186673788916214
ACH-000721,-0.0015388122747535648
ACH-000724,0.09444621988945058
ACH-000725,0.0101771522192112
ACH-000732,0.03338749967386647
ACH-000734,-0.17468140309709382
ACH-000735,0.04408840364799088
ACH-000736,-0.04165664196601284
ACH-000738,0.12415744428611294
ACH-000746,0.12717671610095596
ACH-000747,0.0371660115835389
ACH-000748,-0.12911330324300466
ACH-000753,8.550488395118371e-05
ACH-000756,-0.0289499544741944
ACH-000757,0.002265941522982434
ACH-000758,-0.043780203262916616
ACH-000760,0.0564984983098723
ACH-000762,-0.03726086124223856
ACH-000763,-0.027339635301020404
ACH-000764,-0.035883395969858616
ACH-000765,0.060180357540155376
ACH-000766,0.03343445305426315
ACH-000767,-0.1086943924564336
ACH-000768,-0.1306962874572521
ACH-000769,0.032898170387538284
ACH-000770,0.02464128716715375
ACH-000771,0.02866807182932802
ACH-000773,0.033883291417898365
ACH-000776,-0.021369716524631502
ACH-000777,0.006626971945762842
ACH-000778,-0.028251282303794013
ACH-000781,-0.02153980470197549
ACH-000782,-0.02713450442755425
ACH-000783,-0.14516215108355393
ACH-000784,0.034152843903979865
ACH-000785,-0.15352823853647432
ACH-000787,0.0013354717299675282
ACH-000788,-0.019030995363372917
ACH-000791,0.039317151319034925
ACH-000792,-0.13413502252259482
ACH-000794,-0.07304809209242785
ACH-000796,0.0299779749070803
ACH-000798,0.09453069123283063
ACH-000799,-0.06319081890717453
ACH-000800,-0.07953166649176177
ACH-000802,-0.10140432682737832
ACH-000804,0.059067000270265076
ACH-000805,-0.10148023141010454
ACH-000809,0.004140371068379264
ACH-000810,0.09698475199107116
ACH-000811,-0.04275310594223269
ACH-000817,0.041206199464498376
ACH-000819,-0.0671485244160108
ACH-000820,0.02979076532854645
ACH-000821,-0.32723781308892164
ACH-000822,-0.01800707640927036
ACH-000823,0.02646440228336088
ACH-000824,0.057778736888800114
ACH-000827,-0.11348635320345896
ACH-000829,-0.019489609591980803
ACH-000831,-0.09146490837573006
ACH-000832,-0.0031245467830076216
ACH-000833,-0.020223741987155715
ACH-000834,-0.12047341387586265
ACH-000835,-0.04905600565463668
ACH-000836,-0.032554578985484306
ACH-000837,-0.0524773076854126
ACH-000838,0.02446001582787026
ACH-000839,0.029191239649669656
ACH-000840,-0.0063436758016896634
ACH-000841,-0.03462798817819217
ACH-000843,-0.019901414457208833
ACH-000846,0.11044366644165868
ACH-000847,0.21554099665407966
ACH-000848,-0.03891627571020133
ACH-000849,-0.060712194732177226
ACH-000851,-0.029384080680208445
ACH-000855,0.0051597525357373955
ACH-000856,-0.023996947681126327
ACH-000858,-0.06666565987283203
ACH-000859,-0.02671352448807981
ACH-000861,-0.017314512827635086
ACH-000862,0.07338961325110299
ACH-000865,0.0035245358918649405
ACH-000866,0.04284970111775825
ACH-000867,0.009891623257114904
ACH-000869,-0.14146172719432598
ACH-000872,-0.05626825288042785
ACH-000873,-0.12854954185073827
ACH-000876,-0.03616026239810546
ACH-000878,0.13754699743513674
ACH-000880,-0.08757017194490219
ACH-000881,0.05721069097075938
ACH-000882,-0.17802786585959246
ACH-000884,-0.031351532853223486
ACH-000885,-0.021831215856916702
ACH-000887,-0.018146452932451068
ACH-000889,0.019145471219045057
ACH-000896,0.018800417921790658
ACH-000898,-0.02355089795320204
ACH-000900,0.020383311246868943
ACH-000901,-0.026965638975576942
ACH-000905,0.03999713987149303
ACH-000906,-0.0035070648386543854
ACH-000907,-0.060519884407438114
ACH-000910,0.01325496578170682
ACH-000911,0.024072088930858403
ACH-000912,0.05095161993887982
ACH-000913,0.06088582524828785
ACH-000915,0.0019369884719442352
ACH-000916,0.09407601524133563
ACH-000917,-0.043375115702335265
ACH-000920,-0.19991782604232927
ACH-000921,0.057409355720731074
ACH-000924,-0.01877872765038565
ACH-000926,0.060373617501005276
ACH-000928,0.13121446195806194
ACH-000929,-0.09199527130191296
ACH-000932,-0.18461312527377305
ACH-000935,0.14105943404062585
ACH-000936,-0.1311923755147229
ACH-000937,0.04031360161604789
ACH-000938,0.09525546210033356
ACH-000939,-0.1197204425483947
ACH-000941,-0.1395030978334741
ACH-000943,0.021359109556315675
ACH-000946,0.06965227902621703
ACH-000947,-0.015349697566831869
ACH-000948,-0.09153042753064816
ACH-000950,-0.11736935719934287
ACH-000953,-0.0073300843706616435
ACH-000954,-0.18512813535836392
ACH-000957,0.05457100112411208
ACH-000958,0.042344999866784326
ACH-000960,0.11303558055197813
ACH-000963,0.08146452603365002
ACH-000968,-0.001675851882496687
ACH-000969,-0.02106505481203814
ACH-000972,-0.4012942716778045
ACH-000973,-0.030692394268314827
ACH-000974,-0.0953556281413327
ACH-000978,-0.2294395270189024
ACH-000984,-0.1423863319088958
ACH-000986,0.01606503206110882
ACH-000988,0.012364194651606831
ACH-000993,-0.019765718066467604
ACH-000994,0.13684716679099854
ACH-000996,-0.047533079790445285
ACH-001001,-0.017348476733496817
ACH-001020,0.21490517538777434
ACH-001028,-0.017467937563218145
ACH-001031,0.0005995600750099589
ACH-001038,-0.002940065928974865
ACH-001048,-0.010836438418207492
ACH-001050,-0.0990516258710748
ACH-001053,0.1369394756530778
ACH-001054,-0.10857718896531034
ACH-001061,-0.005829119846627599
ACH-001067,-0.14612972034422486
ACH-001075,-0.02848787348371131
ACH-001096,-0.011284752101203754
ACH-001111,0.12633235458443468
ACH-001119,0.06803047738420806
ACH-001128,-0.3441112828537488
ACH-001134,0.05889413630350375
ACH-001151,0.006261564522688685
ACH-001163,0.12469674736486368
ACH-001164,0.007339779318220681
ACH-001183,-0.07147301646287899
ACH-001192,0.06237612268128358
ACH-001193,0.023382346471766992
ACH-001196,-0.13423436673899325
ACH-001197,-0.04267674398353683
ACH-001205,-0.13777333735602246
ACH-001211,-0.11688377610815835
ACH-001212,-0.009944448367949102
ACH-001228,0.021560520356458404
ACH-001232,0.11634731603410738
ACH-001239,-0.04161815569108236
ACH-001270,0.20415588020562228
ACH-001274,-0.05493041723400393
ACH-001275,0.03330351718167756
ACH-001277,0.01433993486172871
ACH-001278,0.02549264192659888
ACH-001280,0.02417384360033066
ACH-001283,-0.011904718229599156
ACH-001289,-0.10738154887229036
ACH-001300,0.05410387343891794
ACH-001301,-0.03937020793767063
ACH-001302,-0.19501291928039166
ACH-001306,-0.14519305708701358
ACH-001318,-0.13902119802696455
ACH-001322,-0.1974530822319954
ACH-001328,-0.01205795529516847
ACH-001332,-0.06836920694142573
ACH-001336,0.00830264200620893
ACH-001346,-0.00817603161930932
ACH-001353,-0.047746998677114384
ACH-001354,0.071011741518415
ACH-001367,0.09265177297629527
ACH-001368,-0.04982733189096
ACH-001374,0.4542327331986855
ACH-001377,0.03088269699308164
ACH-001380,-0.07071394283749245
ACH-001391,-0.13368911726360302
ACH-001408,-0.009647923623147559
ACH-001430,0.06885441941737072
ACH-001431,-0.14516116383250766
ACH-001450,-0.05455443397997034
ACH-001496,0.035390517090655466
ACH-001500,0.06333441268828824
ACH-001523,-0.08547947517230704
ACH-001532,-0.08598689285424445
ACH-001550,0.11455170103582105
ACH-001552,0.019046383950999682
ACH-001554,-0.017917239601087896
ACH-001654,-0.1262418365452277
ACH-001735,-0.0011079535704381594
ACH-001736,0.12356645720630748
ACH-001737,-0.13582480461997187
ACH-001740,-0.18262068222137565
ACH-001745,-0.10054213147563727
ACH-001765,-0.07532751497318635
