,MYO1B (4430)
ACH-000004,0.05266469407614914
ACH-000005,-0.052743735864115036
ACH-000007,-0.3782102218618438
ACH-000009,-0.1339195317574285
ACH-000011,0.12629911942335156
ACH-000012,-0.016164599646520752
ACH-000013,0.023399138194970675
ACH-000014,0.0016380946102603337
ACH-000015,-0.023756465090882355
ACH-000017,-0.10509046000973317
ACH-000018,-0.028219463309296405
ACH-000019,0.05367467635052995
ACH-000021,0.0031134994503818052
ACH-000022,0.06975214759121566
ACH-000025,-0.11567893518356087
ACH-000028,0.05375261738561026
ACH-000030,0.0014546474494685436
ACH-000035,-0.00598732692526115
ACH-000036,-0.12795695323110842
ACH-000037,-0.0828576928356084
ACH-000039,0.0057727618269876255
ACH-000040,-0.04208747851829215
ACH-000041,-0.05295677138840727
ACH-000042,-0.14049271381695788
ACH-000045,0.02540617556892788
ACH-000047,-0.09843912517913228
ACH-000052,-0.10048982021577532
ACH-000053,0.016215130799890603
ACH-000054,-0.18575276658844025
ACH-000055,0.16498824187353092
ACH-000060,-0.1250079321123389
ACH-000067,-0.13460009731522438
ACH-000070,-0.12327269625505725
ACH-000075,-0.01575563623027136
ACH-000078,0.07722372334521066
ACH-000082,0.008873436652059617
ACH-000085,0.02943958544887265
ACH-000086,0.010379922120408091
ACH-000087,-0.14828228853800385
ACH-000092,-0.036417556454696284
ACH-000095,-0.012466033414722943
ACH-000097,0.0017819588038588345
ACH-000098,-0.0008232308954046204
ACH-000099,-0.014825009631273731
ACH-000108,-0.024534638981954723
ACH-000113,-0.17789440336696738
ACH-000116,0.009746007637926685
ACH-000118,-0.06001198191066445
ACH-000120,-0.11534430250959612
ACH-000123,0.07357278461110317
ACH-000127,-0.11489941583949298
ACH-000128,-0.12177062496567102
ACH-000132,-0.10388628625540433
ACH-000133,-0.0920018259916431
ACH-000137,-0.12915498041963236
ACH-000138,-0.011153351089489366
ACH-000142,-0.06845186784319618
ACH-000143,-0.2293118775124668
ACH-000146,0.0569415052996085
ACH-000148,0.17489675472078325
ACH-000150,-0.09831050763378088
ACH-000152,-0.04010001108130678
ACH-000153,-0.0057686855673986
ACH-000159,-0.09285523572065146
ACH-000160,-0.03326848002609525
ACH-000163,-0.04520615279105855
ACH-000167,0.29530372817285433
ACH-000168,0.12238109941467695
ACH-000169,0.013390992782661044
ACH-000178,0.06691548488133799
ACH-000183,-0.07251263994042986
ACH-000188,0.18818707747824295
ACH-000189,-0.019015259575509418
ACH-000190,0.0038129561042012866
ACH-000198,-0.02783998288576921
ACH-000203,-0.5434108945298974
ACH-000204,-0.11833319572152184
ACH-000206,-0.08943703769321093
ACH-000207,0.01931979049782611
ACH-000208,-0.01876698048294933
ACH-000210,-0.14624484558111478
ACH-000211,0.0022242002180943425
ACH-000215,-0.026463673141558626
ACH-000221,-0.05857638815478936
ACH-000222,-0.017570554524392937
ACH-000223,0.02561719207812593
ACH-000226,-0.04789561951021875
ACH-000227,-0.0670928451721867
ACH-000228,-0.04873659492459575
ACH-000231,-0.10289597145409916
ACH-000232,-0.025054366094220758
ACH-000233,0.03005618371626864
ACH-000234,-0.14474404143431607
ACH-000235,-0.0460656556752661
ACH-000237,0.01583912763546778
ACH-000238,0.10300024488115626
ACH-000242,0.08539433156568621
ACH-000243,0.007797260193239803
ACH-000244,0.0034711953217356124
ACH-000246,-0.0752514874702594
ACH-000248,-0.1455897350212397
ACH-000250,0.029613598842764568
ACH-000251,-0.08886383163515875
ACH-000252,-0.15873529059391125
ACH-000253,0.009152140175732468
ACH-000255,0.046636883303446584
ACH-000256,-0.0711674014248622
ACH-000257,-0.20130550372814632
ACH-000258,-0.06683808316389313
ACH-000259,-0.17261717690516518
ACH-000260,-0.0022423773533096765
ACH-000261,0.037698110173408336
ACH-000262,-0.1841158811157935
ACH-000263,-0.020278542332231912
ACH-000264,0.008891472188843952
ACH-000265,-0.007899786305036072
ACH-000266,-0.12365238930584285
ACH-000272,-0.03042074621752972
ACH-000274,-0.0007349730208877379
ACH-000277,-0.02381514639071184
ACH-000278,-0.0999940506552317
ACH-000279,-0.0464683036439127
ACH-000280,-0.07473432503749851
ACH-000281,-0.19089143186803098
ACH-000288,-0.061330321673581864
ACH-000291,-0.07048563964761989
ACH-000293,-0.04009327035585263
ACH-000294,-0.07953414557561585
ACH-000295,0.0756512583291785
ACH-000296,0.0017327568317008167
ACH-000302,-0.022104854853130917
ACH-000304,-0.017353532874304863
ACH-000307,-0.09439769475798143
ACH-000308,0.01895455833916769
ACH-000310,0.09397396554017373
ACH-000311,-0.08169765943175979
ACH-000312,-0.0920491121229715
ACH-000315,0.14543852725091155
ACH-000316,-0.07913334526173937
ACH-000317,-0.08498763658146538
ACH-000318,0.1071947636908816
ACH-000319,-0.0015419161300807016
ACH-000320,-0.06655061252070207
ACH-000322,-0.09519925768599984
ACH-000323,-0.0547264144928971
ACH-000324,0.01781681347352359
ACH-000329,-0.036668108565014616
ACH-000330,0.06780690979162157
ACH-000331,-0.031368762862512035
ACH-000332,-0.1598037381231872
ACH-000334,-0.03844238087511498
ACH-000335,-0.0494404696886861
ACH-000336,-0.07396711540904956
ACH-000337,-0.02980024194015885
