,CYC1 (1537)
ACH-000433,-0.3654350143925066
ACH-000435,-0.9207908471517
ACH-000436,-0.5503873743868122
ACH-000444,-0.6446598335468274
ACH-000445,-0.4843390981354262
ACH-000448,-0.5673976248899261
ACH-000450,-0.996051101309816
ACH-000452,-0.589081171869661
ACH-000454,-1.1025258008037429
ACH-000458,-0.5686606758244389
ACH-000459,-1.2436906187817938
ACH-000460,-0.9122000454717654
ACH-000461,-0.9327504707745868
ACH-000463,-0.3779177228867413
ACH-000464,-0.6324059908058131
ACH-000466,-0.7397800739830382
ACH-000467,-1.048066887733483
ACH-000468,-0.5736456417385382
ACH-000469,-0.7746187754359556
ACH-000470,-0.4335222848164425
ACH-000471,-0.4431132219065576
ACH-000472,-0.6805120104989929
ACH-000473,-0.6322876680374296
ACH-000475,-0.7572199669044766
ACH-000476,-0.7080342079408386
ACH-000477,-0.6643096617703839
ACH-000479,-0.6766362876271617
ACH-000480,-0.8220065755647565
ACH-000481,-0.6217798920776775
ACH-000483,-0.8575505265622374
ACH-000484,-0.6317671510728011
ACH-000485,-0.6956049060857737
ACH-000486,-0.731729353062585
ACH-000487,-0.6597383908261583
ACH-000488,-0.7440094262715415
ACH-000490,-0.3347339762011772
ACH-000491,-0.9008175127926766
ACH-000495,-0.4087936233114265
ACH-000496,-0.461812591523234
ACH-000499,-0.9701687055836954
ACH-000500,-0.6547223008675538
ACH-000502,-0.5156609609222483
ACH-000503,-0.4197335790637663
ACH-000505,-0.608095300152786
ACH-000507,-0.6705133124453686
ACH-000510,-0.5989262614903543
ACH-000511,-0.5830606585561675
ACH-000512,-1.0068712232911596
ACH-000516,-0.6026942822755668
ACH-000517,-0.6485363231542884
ACH-000518,-0.5062671266962483
ACH-000520,-0.26703092182680466
ACH-000521,-0.6233910247024858
ACH-000522,-0.5165322962327464
ACH-000524,-0.5680975174247156
ACH-000527,-0.734935474082196
ACH-000528,-1.2783919489421924
ACH-000537,-0.926713674761942
ACH-000541,-0.4080399094219567
ACH-000542,-0.5190434416846489
ACH-000544,-0.5295614383149538
ACH-000545,-0.4915056080356803
ACH-000547,-1.3027875900011308
ACH-000548,-0.4744066561451721
ACH-000549,-0.916151121481805
ACH-000550,-0.5485343519640125
ACH-000552,-0.8027643473085518
ACH-000556,-0.6435211066649906
ACH-000557,-0.7555867827391649
ACH-000569,-0.4989189223706189
ACH-000570,-0.5219227051900208
ACH-000571,-0.7068864707747673
ACH-000573,-0.5042864668525215
ACH-000576,-0.2540851138536434
ACH-000579,-0.8651109599589112
ACH-000580,-0.6441805395048639
ACH-000584,-0.5980217513019919
ACH-000585,-0.7465812484568872
ACH-000588,-0.8021974774390711
ACH-000589,-1.1030648329060555
ACH-000591,-0.5566583944302481
ACH-000593,-0.7103069159942608
ACH-000600,-0.5948989197596588
ACH-000601,-0.8313715447829284
ACH-000605,-0.6915691662395624
ACH-000606,-0.6520752973455833
ACH-000608,-0.6572764534830907
ACH-000614,-1.1081881844106418
ACH-000616,-0.44816117964910096
ACH-000618,-1.3541772652856088
ACH-000619,-0.7035208971249699
ACH-000620,-1.12973827537844
ACH-000621,-0.6080442791485382
ACH-000622,-0.5434657839684001
ACH-000623,-0.4595191794241769
ACH-000624,-0.7498963263671831
ACH-000627,-0.6411472755133052
ACH-000630,-0.5260566583411773
ACH-000631,-0.8664434497428058
ACH-000632,-0.4723161647266409
ACH-000633,-1.2342559156600947
ACH-000637,-0.7963886773346629
ACH-000638,-0.8126620119486675
ACH-000646,-1.2020214251933448
ACH-000647,-0.7606411123079342
ACH-000648,-0.7312071985868556
ACH-000649,-0.4184446382904872
ACH-000651,-1.2085524526523022
ACH-000652,-0.8020448078532604
ACH-000653,-0.6191628111700126
ACH-000657,-0.6663241973359159
ACH-000658,-0.9384304207899832
ACH-000661,-0.7423560181257527
ACH-000662,-0.5702231934920243
ACH-000663,-0.8750823601468023
ACH-000665,-0.3913418680915766
ACH-000671,-0.9870335415340892
ACH-000672,-0.8533895120174996
ACH-000673,-0.30826824206244885
ACH-000676,-1.0732116365428794
ACH-000677,-1.2896474513056215
ACH-000681,-0.5086295929177919
ACH-000683,-0.7900547233120554
ACH-000684,-0.4539016264131612
ACH-000688,-0.6336341590435653
ACH-000693,-0.8872242203452034
ACH-000694,-1.0571735399874458
ACH-000695,-0.4889826520672901
ACH-000696,-0.3539918867912949
ACH-000697,-0.5205835600378804
ACH-000699,-0.35938913396344696
ACH-000701,-0.7894894712662082
ACH-000706,-1.083285158878608
ACH-000711,-0.6194615170705269
ACH-000713,-0.4634183915868356
ACH-000714,-0.4998772726154736
ACH-000718,-0.65034036298837
ACH-000720,-0.5245990561344206
ACH-000721,-0.6892274501295858
ACH-000724,-0.7075087500003475
ACH-000725,-0.7933221981876353
ACH-000732,-0.4298427298075105
ACH-000734,-0.9752836453396524
ACH-000735,-0.5491613065568314
ACH-000736,-0.5884879081159301
ACH-000738,-1.1211923834395383
ACH-000746,-1.3377509541922126
ACH-000747,-0.8524947182575142
ACH-000748,-0.4019999886349543
ACH-000753,-0.9170295787793068
ACH-000756,-0.30231920357203584
ACH-000757,-0.7270438487929788
ACH-000758,-0.8340446801469968
ACH-000760,-0.5072815663279804
ACH-000762,-0.4104011909366124
ACH-000763,-0.9833285400716322
ACH-000764,-0.484946546329098
ACH-000765,-0.7011969977284152
ACH-000766,-0.35755793717302525
ACH-000767,-0.5725844751796526
ACH-000768,-0.8960015304788519
ACH-000769,-0.5665800471083307
ACH-000770,-0.6900766576539179
ACH-000771,-0.4807864001890869
ACH-000773,-0.6788839115337616
ACH-000776,-0.7307394413278212
ACH-000777,-0.6054330188134432
ACH-000778,-0.5479112091243427
ACH-000781,-0.5626924425622675
ACH-000782,-0.7985206270272542
ACH-000783,-0.6248572264607593
ACH-000784,-0.6919264440793249
ACH-000785,-0.6135616778599229
ACH-000787,-0.4989574427280352
ACH-000788,-0.3678609671937216
ACH-000791,-0.580538613285087
ACH-000792,-0.4251901559742956
ACH-000794,-0.495929801039169
ACH-000796,-0.7313928169883286
ACH-000798,-0.6374906885947079
ACH-000799,-0.43301819404355696
ACH-000800,-0.9697467423685064
ACH-000802,-0.5198304177146421
ACH-000804,-0.9054519995413556
ACH-000805,-0.8074565118875391
ACH-000809,-0.6863274148804693
ACH-000810,-0.6020890431695071
ACH-000811,-0.5486556023701481
ACH-000817,-0.7847218602211579
ACH-000819,-0.4757981917016178
ACH-000820,-0.6549885527832676
ACH-000821,-0.8775511516012349
ACH-000822,-0.7711383902082124
ACH-000823,-0.6614231471539886
ACH-000824,-0.5656017016167575
ACH-000827,-0.4873571530456491
ACH-000829,-0.6287823536571888
ACH-000831,-1.0207568140744712
ACH-000832,-0.5005200713634046
ACH-000833,-0.7048750393388259
ACH-000834,-1.0847802665010569
ACH-000835,-0.5692045980522207
ACH-000836,-0.3779363635234215
ACH-000837,-0.9091971975915666
ACH-000838,-0.8055422440012051
ACH-000839,-0.5595088239376472
ACH-000840,-0.6961117154228031
ACH-000841,-0.4819446644009337
ACH-000843,-0.7593437792751355
ACH-000846,-0.6414580829276593
ACH-000847,-0.7471515588924721
ACH-000848,-1.012518124556791
ACH-000849,-0.980436735713474
ACH-000851,-0.8595664160028755
ACH-000855,-0.8860617166633727
ACH-000856,-0.8138115459125986
ACH-000858,-1.2175777253708888
ACH-000859,-0.9097207981305894
ACH-000861,-0.46408750503315294
ACH-000862,-0.857506446039059
ACH-000865,-0.6770876452740116
ACH-000866,-0.8903204902673365
ACH-000867,-0.4561111368365484
ACH-000869,-0.4819945435753147
ACH-000872,-0.5095212762478557
ACH-000873,-0.968680172061128
ACH-000876,-1.0231793395515676
ACH-000878,-0.8683085397919075
ACH-000880,-0.8735357341017729
ACH-000881,-0.6865258908713242
ACH-000882,-0.9218965812388497
ACH-000884,-0.7330704219873797
ACH-000885,-0.9699200255090404
ACH-000887,-0.6540557541858588
ACH-000889,-1.2926499781658871
ACH-000896,-0.7874547094265764
ACH-000898,-0.9178298300023772
ACH-000900,-0.5817244231656135
ACH-000901,-0.5705040905553671
ACH-000905,-0.5924902941324438
ACH-000906,-0.8731201540358231
ACH-000907,-0.4859275549371962
ACH-000910,-1.3063075661440913
ACH-000911,-0.8662607383726214
ACH-000912,-0.5630673185224425
ACH-000913,-0.6762957983858514
ACH-000915,-1.281868885033835
ACH-000916,-0.4795877966349318
ACH-000917,-0.8277357847649189
ACH-000920,-1.0058935054134217
ACH-000921,-0.9013075574043752
ACH-000924,-1.002994790414419
ACH-000926,-0.8040339463138712
ACH-000928,-0.6778951680147317
ACH-000929,-0.7905470388087236
ACH-000932,-0.727939279626211
ACH-000935,-0.839244895566675
ACH-000936,-1.2577669910450626
ACH-000937,-0.9635542597284472
ACH-000938,-0.8450237290427405
ACH-000939,-0.7190482649888243
ACH-000941,-0.7152835720104584
ACH-000943,-0.947893253655427
ACH-000946,-0.7365545481838679
ACH-000947,-1.1145875168269554
ACH-000948,-0.6782762947090469
ACH-000950,-0.8325345098412599
ACH-000953,-1.0322012203450357
ACH-000954,-0.6946315695271847
ACH-000957,-0.9862142385143906
ACH-000958,-0.5230946966629652
ACH-000960,-0.5310045617568817
ACH-000963,-0.8479004212110873
ACH-000968,-1.3286966152544106
ACH-000969,-1.066576767140763
ACH-000972,-0.5816536264661937
ACH-000973,-0.80780944473034
ACH-000974,-0.6531656163733351
ACH-000978,-0.7702231272431829
ACH-000984,-0.5039056013708232
ACH-000986,-0.708187633777688
ACH-000988,-0.5655190509392176
ACH-000993,-0.5692055518164364
ACH-000994,-1.6401173779294955
ACH-000996,-0.6725974997406408
ACH-001001,-0.9609641274946946
ACH-001020,-0.09006607082899061
ACH-001028,-0.8728654844029279
ACH-001031,-0.8404208304057099
ACH-001038,-0.9436413740471922
ACH-001048,-0.6721587187799744
ACH-001050,-0.2222400052063281
ACH-001053,-0.5126484624793249
ACH-001054,-0.5402865918021318
ACH-001061,-0.8600423807556079
ACH-001067,-0.3885173165243036
ACH-001075,-0.3955669699630282
ACH-001096,-0.6415985366783388
ACH-001111,-0.6161909956466054
ACH-001119,-0.6932780667626339
ACH-001128,-0.6643676821854463
ACH-001134,-0.632335847959631
ACH-001151,-0.6240937996275546
ACH-001163,-0.8373949226679533
ACH-001164,-0.6046512581381275
ACH-001183,-0.61903706163387
ACH-001192,-0.5353231806346922
ACH-001193,-0.5454036813099148
ACH-001196,-0.5992842236150756
ACH-001197,-0.5163729143057297
ACH-001205,-0.34455766095678825
ACH-001211,-0.403376458268178
ACH-001212,-0.3175301717948901
ACH-001228,-0.7495478495366295
ACH-001232,-0.4837389728879909
ACH-001239,-0.7325576915922457
ACH-001270,-0.7205492439715357
ACH-001274,-0.7963289799163861
ACH-001275,-0.6339722762204694
ACH-001277,-0.5147421295928335
ACH-001278,-0.90781922613958
ACH-001280,-0.7337690202381054
ACH-001283,-0.4902664634777562
ACH-001289,-0.6882589729064041
ACH-001300,-0.8141930657047852
ACH-001301,-0.42847315628878974
ACH-001302,-0.5839467406534956
ACH-001306,-0.4333076975735195
ACH-001318,-1.047782968030252
ACH-001322,-0.7083894485811242
ACH-001328,-0.7852312010974486
ACH-001332,-0.7186605003672207
ACH-001336,-0.5634435934293154
ACH-001346,-0.4779978783546793
ACH-001353,-0.3677946563266202
ACH-001354,-0.432771011101252
ACH-001367,-1.0960984638419913
ACH-001368,-0.5807284298112624
ACH-001374,-0.6024278771877051
ACH-001377,-0.5528259048916472
ACH-001380,-1.0378787212282503
ACH-001391,-0.5652836246038577
ACH-001408,-0.22454635823565006
ACH-001430,-0.3799793972108047
ACH-001431,-0.6808358936124934
ACH-001450,-0.8529567884857645
ACH-001496,-0.9282010560095949
ACH-001500,-0.8417375308911275
ACH-001523,-0.8220506225096006
ACH-001532,-0.6308538672406419
ACH-001550,-1.0260765715866498
ACH-001552,-0.4871214674015383
ACH-001554,-0.6727649134546627
ACH-001654,-0.5768156707768373
ACH-001735,-0.7467367142559883
ACH-001736,-0.5752131974895334
ACH-001737,-0.3548604196352079
ACH-001740,-0.7434604525039825
ACH-001745,-0.6146676285327305
ACH-001765,-0.6237187697738993
