,EYS (346007)
ACH-000004,-0.061689694228352986
ACH-000005,-0.3157510008554581
ACH-000007,-0.18209836316934327
ACH-000009,0.11874119230351173
ACH-000011,0.04929419715989105
ACH-000012,0.10692845189602776
ACH-000013,0.001726927859777031
ACH-000014,0.1496815454728066
ACH-000015,0.14176069104739245
ACH-000017,-0.04716927466757742
ACH-000018,-0.01831358150659048
ACH-000019,-0.17854417263048306
ACH-000021,-0.08463084030720329
ACH-000022,0.057586657530974875
ACH-000025,-0.06963551491818384
ACH-000028,-0.07998711726234765
ACH-000030,0.009088757335177248
ACH-000035,0.0911579938288279
ACH-000036,0.004469032678431303
ACH-000037,0.03931446111846501
ACH-000039,-0.04460500720691587
ACH-000040,0.00405331060884846
ACH-000041,-0.02214096919842232
ACH-000042,0.0832124153597068
ACH-000045,0.08694268367215151
ACH-000047,0.037568951997358345
ACH-000052,0.11466998462235352
ACH-000053,0.027799616497305227
ACH-000054,0.1229686538729636
ACH-000055,0.1361994667284614
ACH-000060,0.0066904328963193005
ACH-000067,0.0008226103656932817
ACH-000070,0.0195598687792173
ACH-000075,-0.12433542390464775
ACH-000078,-0.0560093922771942
ACH-000082,0.0631437253925345
ACH-000085,-0.20409363523590246
ACH-000086,0.06640704477344185
ACH-000087,-0.14879603441527028
ACH-000092,-0.005462485553897491
ACH-000095,-0.07706942168348133
ACH-000097,0.06094272541865875
ACH-000098,0.009741709444218262
ACH-000099,0.059925362769274
ACH-000108,0.1179072113194506
ACH-000113,0.013691562784153259
ACH-000116,0.03511557923721791
ACH-000118,0.1077395213145283
ACH-000120,0.043990278332674916
ACH-000123,-0.007719761039681868
ACH-000127,0.0010253199063134481
ACH-000128,0.041307930302757805
ACH-000132,-0.05233463999810108
ACH-000133,0.01927175503103213
ACH-000137,0.07859461140636427
ACH-000138,0.10287417241794147
ACH-000142,0.052487348488087136
ACH-000143,0.1972016263422588
ACH-000146,0.07955180217356078
ACH-000148,0.010336638999530157
ACH-000150,-0.0007088037818154362
ACH-000152,0.011519702530208276
ACH-000153,0.04926173909399802
ACH-000159,0.009488450886723628
ACH-000160,-0.00917274954512025
ACH-000163,0.05699586648642109
ACH-000167,0.19491828974353528
ACH-000168,-0.009610631705793802
ACH-000169,0.011732899933431951
ACH-000178,0.06715461958751681
ACH-000183,-0.1167791733164449
ACH-000188,0.1179495312967289
ACH-000189,-0.2525721426412637
ACH-000190,-0.0005121086349661699
ACH-000198,-0.006075337313088652
ACH-000203,0.5339990841280969
ACH-000204,0.04462094713200658
ACH-000206,0.19340680016003725
ACH-000207,0.02120185200700744
ACH-000208,0.05721952323887445
ACH-000210,0.00604028600958444
ACH-000211,0.0519059296933546
ACH-000215,0.004841544467498109
ACH-000221,0.02534087936300228
ACH-000222,0.30242873056957265
ACH-000223,0.0009701246160241912
ACH-000226,-0.17228556735841072
ACH-000227,-0.010064084123122666
ACH-000228,-0.027332550384403232
ACH-000231,0.04844387782484914
ACH-000232,0.025169583493753568
ACH-000233,0.06354934657131242
ACH-000234,0.0323138502872973
ACH-000235,0.0006366278215285977
ACH-000237,0.08684401988843943
ACH-000238,0.21112424800601728
ACH-000242,-0.1839195727121405
ACH-000243,0.05802901059853158
ACH-000244,-0.0279657709092167
ACH-000246,0.06349223432375198
ACH-000248,-0.18681404026691
ACH-000250,0.11483656342438055
ACH-000251,0.09838903630673712
ACH-000252,0.034712047528713284
ACH-000253,-0.09720811534333486
ACH-000255,-0.2294414213756553
ACH-000256,0.1269896583677204
ACH-000257,0.050353163537374436
ACH-000258,0.05708470838555571
ACH-000259,0.06437293395046423
ACH-000260,0.06207881463781272
ACH-000261,0.021872316500340088
ACH-000262,0.15464447238080334
ACH-000263,-0.004633328920349193
ACH-000264,0.10097614685141144
ACH-000265,0.1342693744627204
ACH-000266,0.08070802758045834
ACH-000272,-0.01869439880240257
ACH-000274,-0.009592278101513871
ACH-000277,0.0461550992270906
ACH-000278,-0.04996248291443532
ACH-000279,0.0010310673292623167
ACH-000280,0.07383744534880197
ACH-000281,0.154092736817207
ACH-000288,0.08522046529738975
ACH-000291,-0.027730626986421716
ACH-000293,0.020814979988789596
ACH-000294,0.10829551378890516
ACH-000295,0.10658616502461457
ACH-000296,0.12822959537822232
ACH-000302,-0.08429855543426876
ACH-000304,-0.14082206255005825
ACH-000307,0.15633129826143094
ACH-000308,0.007843186753865814
ACH-000310,-0.052045759068156526
ACH-000311,0.02348600855573431
ACH-000312,0.15104690645178062
ACH-000315,0.033576340434278845
ACH-000316,0.1184332698004477
ACH-000317,-0.06848366175770065
ACH-000318,-0.08824951661097351
ACH-000319,0.01886709737561809
ACH-000320,-0.021499863851013247
ACH-000322,0.07159919907679578
ACH-000323,0.0012719528128021993
ACH-000324,0.003423262029982492
ACH-000329,0.02282308403026485
ACH-000330,0.02282037019332972
ACH-000331,0.017417923290588996
ACH-000332,0.13436664332999193
ACH-000334,-0.1050659133334376
ACH-000335,0.0515019938692752
ACH-000336,0.14754707368113096
ACH-000337,0.15956918345780302
ACH-000338,0.332779578402262
ACH-000339,0.017803165778529355
ACH-000341,0.1662282805856428
ACH-000348,0.0005580667940232175
ACH-000350,0.10029147999000244
ACH-000352,0.027022294493170645
ACH-000356,0.04172620816117673
ACH-000361,0.12862105998244144
ACH-000362,0.16154528833888415
ACH-000363,0.04189871421279243
ACH-000364,0.019222484473841863
ACH-000365,0.09347085923493492
ACH-000366,0.07501252831489437
ACH-000368,0.06613979511969534
ACH-000374,0.08453350864861264
ACH-000375,-0.10784951949053503
ACH-000376,0.045029040684756466
ACH-000381,0.02668163130239768
ACH-000383,0.06035183603954775
ACH-000387,0.1402664030035489
ACH-000389,0.0442867969550842
ACH-000390,0.0010287054165036835
ACH-000393,0.12446346023106787
ACH-000395,0.22642223322344185
ACH-000396,0.18089484719178167
ACH-000397,0.1555626436678556
ACH-000401,0.09005756170915649
ACH-000402,0.1017749320289364
ACH-000403,0.039520462499636484
ACH-000404,0.05993761513823252
ACH-000406,0.06928008947228552
ACH-000407,-0.10842756109929652
ACH-000408,0.013012694699479174
ACH-000410,-0.1467812203002135
ACH-000411,0.1262605867739392
ACH-000414,0.16403473703621993
ACH-000415,0.0923789434474556
ACH-000416,0.040404921258303465
ACH-000420,0.04164327614655528
ACH-000421,0.08878406218128862
ACH-000424,0.10971451719275516
ACH-000425,0.1182865095812856
ACH-000426,0.18653051524508346
ACH-000427,-0.0035537757980638436
ACH-000433,0.0025302865968366405
ACH-000435,-0.025108759527066583
ACH-000436,-0.17416563149307204
ACH-000444,0.056966435069606976
ACH-000445,-0.10500404490205044
ACH-000448,0.07531812852688298
ACH-000450,0.09044492065112274
ACH-000452,0.18590015229037535
ACH-000454,-0.005750488283030189
ACH-000458,-0.022222705506378962
ACH-000459,0.037628832393551664
ACH-000460,0.11398069744716302
ACH-000461,-0.08736655663720391
ACH-000463,0.062386314813872676
ACH-000464,0.1127427734124546
ACH-000466,0.06782004364757101
ACH-000467,-0.06169793758055357
ACH-000468,0.045406023815930216
ACH-000469,0.043365182233591947
ACH-000470,-0.04094081353395712
ACH-000471,0.023849153713196708
ACH-000472,0.10016641370739224
ACH-000473,0.14862288226514064
ACH-000475,0.013111860846637673
ACH-000476,0.100278773607651
ACH-000477,0.05070497866350791
ACH-000479,0.13430414784754166
ACH-000480,0.1155259148397772
ACH-000481,0.012465659123789802
ACH-000483,0.01821914421956168
ACH-000484,0.23641914665221955
ACH-000485,0.007839909953342897
ACH-000486,0.11267811961583958
ACH-000487,0.11437257418909395
ACH-000488,0.07328877196202996
ACH-000490,0.10329057758217956
ACH-000491,0.06245321607147788
ACH-000495,0.06415096682803856
ACH-000496,-0.011011168368987577
ACH-000499,-0.13093095516317196
ACH-000500,0.11424875745852707
ACH-000502,0.11950498498612915
ACH-000503,0.06531499135765338
ACH-000505,-0.08492600592584981
ACH-000507,-0.04068691001008794
ACH-000510,0.07922885456351184
ACH-000511,-0.01702592249234604
ACH-000512,-0.20848960132142955
ACH-000516,-0.023182480575685224
ACH-000517,0.04879421456207108
ACH-000518,0.058794640854154215
ACH-000520,-0.04640698366437191
ACH-000521,0.010569010650429546
ACH-000522,-0.04809797315431608
ACH-000524,0.1166910330891883
ACH-000527,0.02701815562866996
ACH-000528,0.038442648830730376
ACH-000537,-0.13245326196406115
ACH-000541,0.03403682772609394
ACH-000542,0.06248733431476161
ACH-000544,-0.011337147434981484
ACH-000545,-0.16820852488851046
ACH-000547,0.15035560603034195
ACH-000548,-0.005203885420344422
ACH-000549,0.09271550080438423
ACH-000550,0.011580588015410108
ACH-000552,0.03666354621474887
ACH-000556,0.0691187713208049
ACH-000557,0.1145380304936356
ACH-000569,0.0390020909782188
ACH-000570,-0.07269040278030854
ACH-000571,-0.006209664697385307
ACH-000573,0.02442949021300908
ACH-000576,0.10338780433526933
ACH-000579,-0.15125195603747202
ACH-000580,-0.1870165556656436
ACH-000584,0.10127222712994792
ACH-000585,-0.08378566128708598
ACH-000588,0.03984241464045234
ACH-000589,0.07454441219785303
ACH-000591,-0.027145831721818548
ACH-000593,-0.052347772180201285
ACH-000600,0.10462635759886144
ACH-000601,0.09940149576072127
ACH-000605,0.009155990047034308
ACH-000606,-0.07225173476595326
ACH-000608,0.0779700717134297
ACH-000614,0.016479868767193026
ACH-000616,0.09990432846130974
ACH-000618,0.08623961738905707
ACH-000619,0.08903662375159205
ACH-000620,-0.005286001092384468
ACH-000621,0.12785195969212554
ACH-000622,-0.021435022186515874
ACH-000623,0.08791775597910087
ACH-000624,0.021782313031740292
ACH-000627,0.049973487737761536
ACH-000630,0.02912519052026517
ACH-000631,-0.0438267445921506
ACH-000632,-0.008107718902795009
ACH-000633,0.020840000233655467
ACH-000637,-0.008682387970967756
ACH-000638,-0.019124556065987508
ACH-000646,0.168768933834074
ACH-000647,-0.043072703297194
ACH-000648,0.06757644218240216
ACH-000649,0.0720795235898952
ACH-000651,0.07220782047711559
ACH-000652,-0.014828445402360913
ACH-000653,0.031988324450668036
ACH-000657,0.011390597492567505
ACH-000658,-0.00809502048898472
ACH-000661,0.006658370928240472
ACH-000662,-0.16898579047937293
ACH-000663,0.1078894075276554
ACH-000665,0.03054411522506328
ACH-000671,0.13449478097250525
ACH-000672,0.19031138186775087
ACH-000673,0.07228485075456051
ACH-000676,-0.03754462714294962
ACH-000677,0.08472945370699743
ACH-000681,0.14145521473732112
ACH-000683,-0.034801278165616
ACH-000684,-0.10584088447560314
ACH-000688,-0.0703947553035914
ACH-000693,0.03260661760245155
ACH-000694,0.006288846304214632
ACH-000695,-0.20287301419998666
ACH-000696,-0.0036677390853726882
ACH-000697,-0.06782538304952522
ACH-000699,0.007955630955524637
ACH-000701,0.08093449437208196
ACH-000706,0.07217840311851564
ACH-000711,0.003313896419678247
ACH-000713,-0.09246499037460623
ACH-000714,0.04482723068465492
ACH-000718,0.08310370283657617
ACH-000720,-0.04480916637506418
ACH-000721,0.03207121591666028
ACH-000724,-0.3505773926742233
ACH-000725,-0.027662613938811968
ACH-000732,0.002433859180923416
ACH-000734,-0.07305214682458487
ACH-000735,0.06275840449720119
ACH-000736,0.10979011883643824
ACH-000738,0.03750467425022204
ACH-000746,-0.0898201208759714
ACH-000747,-0.13323519618047533
ACH-000748,-0.01460736191418866
ACH-000753,0.04245599824360397
ACH-000756,0.1271704876918753
ACH-000757,0.022517516114366014
ACH-000758,-0.0173710444351773
ACH-000760,0.03926693753842436
ACH-000762,0.19650406787053568
ACH-000763,-0.006924318812421339
ACH-000764,-0.08575327557534004
ACH-000765,-0.05996405730005954
ACH-000766,0.11051970484325052
ACH-000767,0.15263708507787815
ACH-000768,-0.07145322691575845
ACH-000769,-0.0253872295997197
ACH-000770,0.1384746921506355
ACH-000771,0.1449765312487591
ACH-000773,-0.035392997597713305
ACH-000776,0.04502143997892396
ACH-000777,0.1272374894947493
ACH-000778,0.04483967505746004
ACH-000781,0.0661804333980452
ACH-000782,0.0026676441040057826
ACH-000783,-0.024266245700533682
ACH-000784,-0.022148415719086673
ACH-000785,0.07567691981219582
ACH-000787,0.026044845726471214
ACH-000788,-0.005462267810642827
ACH-000791,0.11041489127914482
ACH-000792,0.003748089971023268
ACH-000794,0.12632846758156352
ACH-000796,0.03203351493304105
ACH-000798,0.06505645074141628
ACH-000799,0.17849722163135273
ACH-000800,0.2690182511448926
ACH-000802,0.12615881777096358
ACH-000804,0.1036298558215409
ACH-000805,0.011172107091749315
ACH-000809,0.012103372819301137
ACH-000810,0.15812132050086858
ACH-000811,0.02210778943313476
ACH-000817,0.014242481681684616
ACH-000819,-0.09928156358192518
ACH-000820,0.15030217044878366
ACH-000821,0.012961873303041969
ACH-000822,-0.02241581953065615
ACH-000823,-0.045880589444065034
ACH-000824,0.11092000905066886
ACH-000827,0.05616020362419615
ACH-000829,-0.022116936817869776
ACH-000831,-0.2288359349594009
ACH-000832,-0.03755604108234601
ACH-000833,0.18238123289272815
ACH-000834,0.07150846863696156
ACH-000835,0.1016644011502352
ACH-000836,0.021201595149453276
ACH-000837,0.05029060373837825
ACH-000838,0.005613553228608529
ACH-000839,-0.0036910531340036213
ACH-000840,-0.02709299279549977
ACH-000841,0.09078644486903964
ACH-000843,0.08942663305668466
ACH-000846,0.1157803126959378
ACH-000847,0.1045788672069069
ACH-000848,-0.049606497919537564
ACH-000849,0.0524880731458125
ACH-000851,-0.05775773164091025
ACH-000855,0.04086366242675732
ACH-000856,0.12642235372685642
ACH-000858,0.08179564369771489
ACH-000859,0.012135581775197895
ACH-000861,0.09335733405888927
ACH-000862,-0.010620483973635363
ACH-000865,0.05950959367862059
ACH-000866,0.037789152736018614
ACH-000867,-0.00973324166174378
ACH-000869,-0.0047359239776277075
ACH-000872,0.08945284194925557
ACH-000873,0.045559556227631484
ACH-000876,0.0557937932590822
ACH-000878,0.1473994883049584
ACH-000880,0.07848017412337363
ACH-000881,0.03282039515008638
ACH-000882,0.14836508309692084
ACH-000884,0.01078312546555748
ACH-000885,-0.05331636864867571
ACH-000887,0.012824993524196656
ACH-000889,0.04471814120382117
ACH-000896,0.043738499977964015
ACH-000898,0.11584495319986833
ACH-000900,-0.019996042115277345
ACH-000901,-0.002483781009849734
ACH-000905,0.08078058039589582
ACH-000906,0.044125475540283315
ACH-000907,0.012076240758344922
ACH-000910,0.01271286042162625
ACH-000911,-0.10255724000367283
ACH-000912,-0.05413504156825248
ACH-000913,0.11377738296657836
ACH-000915,0.06496800110264478
ACH-000916,-0.5609966234040394
ACH-000917,0.04314871660438812
ACH-000920,-0.1561482903254144
ACH-000921,0.05517496985016188
ACH-000924,0.05003558544272865
ACH-000926,-0.02714169416650927
ACH-000928,0.1455312033155361
ACH-000929,0.17841534564389894
ACH-000932,-0.01071161135764264
ACH-000935,-0.009359047523616876
ACH-000936,0.04040701391833824
ACH-000937,0.016509041018466276
ACH-000938,-0.0591144652114545
ACH-000939,0.07231977464263135
ACH-000941,-0.062298390585096675
ACH-000943,0.010726146093767631
ACH-000946,-0.010049350769604065
ACH-000947,-0.03548268359648429
ACH-000948,-0.0018574408546100816
ACH-000950,0.15366620839179893
ACH-000953,-0.041659804817249714
ACH-000954,-0.08956067689717574
ACH-000957,-0.2042145415794972
ACH-000958,-0.010618848724509444
ACH-000960,-0.02599904454974213
ACH-000963,0.08408844573279102
ACH-000968,0.008535733665314354
ACH-000969,0.16193863002019995
ACH-000972,0.01804169971021117
ACH-000973,0.034144085374860904
ACH-000974,0.055303014279033454
ACH-000978,0.07897993018155945
ACH-000984,0.08961163131021141
ACH-000986,0.05359860299209253
ACH-000988,0.08702272760653344
ACH-000993,0.13119080136396202
ACH-000994,0.012788462548625215
ACH-000996,-0.01932296512635458
ACH-001001,0.08540393923164838
ACH-001020,0.14905274547088512
ACH-001028,0.09089902249571027
ACH-001031,0.06384083833044944
ACH-001038,0.05379333166751196
ACH-001048,0.05164488317853799
ACH-001050,0.1363036802906546
ACH-001053,-0.023457913672553416
ACH-001054,0.07891057197779539
ACH-001061,0.06610229632161145
ACH-001067,0.053605232615344174
ACH-001075,0.027727058048388792
ACH-001096,0.05037077509900164
ACH-001111,-0.14005977601329567
ACH-001119,0.020630085986316
ACH-001128,-0.11630656797142028
ACH-001134,-0.03198130238733852
ACH-001151,0.020685621634629732
ACH-001163,0.06288566436864265
ACH-001164,0.2254659178284962
ACH-001183,0.09103399773250576
ACH-001192,-0.01676145420200659
ACH-001193,-0.01042772587072261
ACH-001196,0.18889028356236565
ACH-001197,0.10226659473244573
ACH-001205,-0.14730072337433614
ACH-001211,0.00705259498463215
ACH-001212,0.1712607954683207
