,ISCA2 (122961)
ACH-000407,-0.5712012167886124
ACH-000408,-0.6496449525016896
ACH-000410,-0.8070932519269011
ACH-000411,-0.5338059248638097
ACH-000414,-0.7995615279908288
ACH-000415,-0.5749863552390861
ACH-000416,-0.6662639220139494
ACH-000420,-0.4962395534648989
ACH-000421,-0.6067742372124323
ACH-000424,-0.7142171513683081
ACH-000425,-0.6723954036508273
ACH-000426,-0.9726194807390364
ACH-000427,-0.6490820092413875
ACH-000433,-0.3522039500859549
ACH-000435,-0.6763870981522814
ACH-000436,-0.6527836188613897
ACH-000444,-0.8931533393041021
ACH-000445,-0.20152447643280655
ACH-000448,-0.5015445904535631
ACH-000450,-0.9681704375276688
ACH-000452,-0.4591934002185202
ACH-000454,-0.9069653712986702
ACH-000458,-0.6549323374878527
ACH-000459,-1.1385232127545746
ACH-000460,-0.5413674682147817
ACH-000461,-0.9023060910891864
ACH-000463,-0.4044592342232266
ACH-000464,-0.4490667428668678
ACH-000466,-0.4787723944740474
ACH-000467,-0.8880247429311885
ACH-000468,-0.5433242256938452
ACH-000469,-0.5971057305755137
ACH-000470,-0.5998574618112482
ACH-000471,-0.4003384514737654
ACH-000472,-0.6393459536939022
ACH-000473,-0.5415838717552048
ACH-000475,-0.6448583704193998
ACH-000476,-0.8422121611449813
ACH-000477,-0.5446801692786943
ACH-000479,-0.9059020869945728
ACH-000480,-0.7201236228904735
ACH-000481,-0.6922915044835081
ACH-000483,-0.7824630250624972
ACH-000484,-0.6037558564664831
ACH-000485,-0.4745846274237028
ACH-000486,-0.6208897429885892
ACH-000487,-1.023538559839302
ACH-000488,-0.8550569481325296
ACH-000490,-0.5322603621343001
ACH-000491,-0.5006294167192594
ACH-000495,-0.25130228889976713
ACH-000496,-0.3651401074637261
ACH-000499,-1.1118587540015987
ACH-000500,-1.0059788185790026
ACH-000502,-0.560619531717376
ACH-000503,-0.7778329128914915
ACH-000505,-0.6256718948536424
ACH-000507,-0.7627927475486516
ACH-000510,-0.5626467810980503
ACH-000511,-0.3982307733995677
ACH-000512,-0.8875823926210485
ACH-000516,-0.67985774700536
ACH-000517,-0.6233638219142408
ACH-000518,-0.4933307839099165
ACH-000520,-0.20269014868128485
ACH-000521,-0.6139518861859182
ACH-000522,-0.6521683911059228
ACH-000524,-0.6591756650722526
ACH-000527,-0.5332506270813965
ACH-000528,-0.8276096004695366
ACH-000537,-0.855283804051369
ACH-000541,-0.7294813065439155
ACH-000542,-0.4551469825360568
ACH-000544,-0.6893188966872845
ACH-000545,-0.6294530271461385
ACH-000547,-0.6665426103631396
ACH-000548,-0.3435883299446206
ACH-000549,-0.7072199814371154
ACH-000550,-0.675983681475184
ACH-000552,-0.6061710752639192
ACH-000556,-0.8658547843514639
ACH-000557,-0.4722737246653811
ACH-000569,-0.3226692245333224
ACH-000570,-0.8379008560358939
ACH-000571,-0.6905995151727418
ACH-000573,-0.7294087507128133
ACH-000576,-0.7345359101593509
ACH-000579,-1.1417150337954125
ACH-000580,-1.0098464125593791
ACH-000584,-0.8788314048392101
ACH-000585,-0.5409443169442729
ACH-000588,-0.5757993122462078
ACH-000589,-0.9050805678943591
ACH-000591,-0.6036508285135567
ACH-000593,-0.5436864685578127
ACH-000600,-0.6987798744330539
ACH-000601,-0.6661845135690619
ACH-000605,-0.6919943185419004
ACH-000606,-0.6527578517513954
ACH-000608,-0.6363494971059712
ACH-000614,-0.9924392984099438
ACH-000616,-0.5384775495380916
ACH-000618,-1.0058130721964365
ACH-000619,-0.5596234580682604
ACH-000620,-0.7603947854126524
ACH-000621,-0.4950851811925586
ACH-000622,-0.5723716984083664
ACH-000623,-0.7016311261778608
ACH-000624,-0.4451526358212648
ACH-000627,-0.4886025001237679
ACH-000630,-0.6144409188540401
ACH-000631,-0.6409752352568238
ACH-000632,-0.7574868558616827
ACH-000633,-0.9379111838574644
ACH-000637,-0.8469984137001532
ACH-000638,-0.9105583462870326
ACH-000646,-0.7525119258124712
ACH-000647,-0.6889500887627594
ACH-000648,-0.4808396227234925
ACH-000649,-0.3791103349398052
ACH-000651,-1.0551714715946867
ACH-000652,-0.4820222438767626
ACH-000653,-0.5967401544921993
ACH-000657,-0.5576746500751127
ACH-000658,-0.7440344597188574
ACH-000661,-0.949282238660175
ACH-000662,-0.6903092172493958
ACH-000663,-0.5072188419375384
ACH-000665,-0.4367195670898311
ACH-000671,-1.03067710096734
ACH-000672,-0.81478426800793
ACH-000673,-0.5015257603983682
ACH-000676,-0.7959605193098053
ACH-000677,-1.419294722615598
ACH-000681,-0.553014806099545
ACH-000683,-0.60118167949003
ACH-000684,-0.7493689114913974
ACH-000688,-0.6122639449115947
ACH-000693,-0.7168462455397798
ACH-000694,-0.8421130973372007
ACH-000695,-0.4104146111412365
ACH-000696,-0.5894620291205724
ACH-000697,-0.6452963546432262
ACH-000699,-0.6659257363014852
ACH-000701,-0.7064803770016487
ACH-000706,-0.9123654486074242
ACH-000711,-0.5468612901245125
ACH-000713,-0.35845795346060644
ACH-000714,-0.5738523051707188
ACH-000718,-0.7004436024476388
ACH-000720,-0.8066622892220161
ACH-000721,-0.5621502638237527
ACH-000724,-0.5935459213216127
ACH-000725,-1.1121984845637818
ACH-000732,-0.6862302839969694
ACH-000734,-1.0038394004919913
ACH-000735,-0.5720727855542375
ACH-000736,-0.7697531075211901
ACH-000738,-0.8679813078440268
ACH-000746,-0.7674313252046235
ACH-000747,-0.927991501199684
ACH-000748,-0.4607735742744715
ACH-000753,-0.6884099727711546
ACH-000756,-0.5160500684525934
ACH-000757,-0.8115056144050324
ACH-000758,-1.0007614195122023
ACH-000760,-0.673853425447485
ACH-000762,-0.3190437532886784
ACH-000763,-1.128229109905195
ACH-000764,-0.5409281323006551
ACH-000765,-0.8101331376211226
ACH-000766,-0.4310709417917225
ACH-000767,-0.6816353003685766
ACH-000768,-0.8392115713025279
ACH-000769,-0.9290937041699115
ACH-000770,-0.5055076201772574
ACH-000771,-0.7310894661929517
ACH-000773,-0.4796938414488608
ACH-000776,-0.4569418681361094
ACH-000777,-0.4676605986644972
ACH-000778,-0.514616702827439
ACH-000781,-0.43609095521294494
ACH-000782,-0.87673828141149
ACH-000783,-0.43826855035769896
ACH-000784,-0.9135396753978304
ACH-000785,-0.6572128259965818
ACH-000787,-0.7465126172898211
ACH-000788,-0.4789362692282135
ACH-000791,-0.6553743571545992
ACH-000792,-0.5051747294221921
ACH-000794,-0.5909543747455641
ACH-000796,-0.7048870197463087
ACH-000798,-0.4481300201434719
ACH-000799,-0.370884259009974
ACH-000800,-0.9809686570267172
ACH-000802,-0.6417647281012863
ACH-000804,-0.4674812778970666
ACH-000805,-0.7934559328674736
ACH-000809,-0.5306095361807275
ACH-000810,-0.7445396008156966
ACH-000811,-0.3832559585732581
ACH-000817,-0.4452652289204145
ACH-000819,-0.5106200864573042
ACH-000820,-0.7263193445383123
ACH-000821,-0.8317514873434485
ACH-000822,-0.8263558820501045
ACH-000823,-0.4876128395347342
ACH-000824,-0.5521572470269046
ACH-000827,-0.5349911131507851
ACH-000829,-0.5020269684936169
ACH-000831,-0.6919169843824562
ACH-000832,-0.6689146125559611
ACH-000833,-1.04340788746013
ACH-000834,-0.8532520045553016
ACH-000835,-0.8019731104452361
ACH-000836,-0.35009689598100235
ACH-000837,-0.9367639279794072
ACH-000838,-0.5631271626226182
ACH-000839,-0.5605270486405936
ACH-000840,-0.5451302781053353
ACH-000841,-0.42880353214017697
ACH-000843,-1.225518200918892
ACH-000846,-0.6022317937561396
ACH-000847,-0.5031476202991705
ACH-000848,-1.1538667345356668
ACH-000849,-0.5328851491981574
ACH-000851,-0.9158413658648404
ACH-000855,-0.7867285079806087
ACH-000856,-0.8056339352520023
ACH-000858,-0.92919827093976
ACH-000859,-0.490442565720728
ACH-000861,-0.7006432619268671
ACH-000862,-0.7824192278411335
ACH-000865,-0.7221990108275941
ACH-000866,-0.7400145188903491
ACH-000867,-0.6313743670419517
ACH-000869,-0.475023106682617
ACH-000872,-0.5920341963758872
ACH-000873,-0.5043222735406653
ACH-000876,-1.288513028372478
ACH-000878,-0.5471112972029648
ACH-000880,-0.5532228700863479
ACH-000881,-0.6162093633508219
ACH-000882,-0.6929519552467073
ACH-000884,-0.7516581047926963
ACH-000885,-0.7156812883601179
ACH-000887,-0.6074673130792397
ACH-000889,-0.6776245983900836
ACH-000896,-0.7872362298813051
ACH-000898,-0.8894136707424739
ACH-000900,-0.7626083500340897
ACH-000901,-0.5542766974930317
ACH-000905,-0.5039958332215307
ACH-000906,-0.7390367817301937
ACH-000907,-0.6625475677582944
ACH-000910,-0.7781057526896236
ACH-000911,-0.7028753681195566
ACH-000912,-0.5480337574698092
ACH-000913,-0.5383244591332828
ACH-000915,-0.955099646160354
ACH-000916,-0.6747153397409948
ACH-000917,-0.725734776913535
ACH-000920,-0.768804900502874
ACH-000921,-0.7217041715332407
ACH-000924,-0.7897933616181679
ACH-000926,-0.6965855489417808
ACH-000928,-0.941290612602552
ACH-000929,-0.5074751849073004
ACH-000932,-0.6816131909299114
ACH-000935,-0.7348081729155359
ACH-000936,-0.6193787176943016
ACH-000937,-0.2423162958729307
ACH-000938,-0.6050479333223929
ACH-000939,-0.7694583280282294
ACH-000941,-0.835251123390136
ACH-000943,-1.0586611193597917
ACH-000946,-0.6763605398907806
ACH-000947,-0.9766968249028468
ACH-000948,-0.8240310999899876
ACH-000950,-0.4537589581678405
ACH-000953,-0.3695865198483317
ACH-000954,-0.5870908134155538
ACH-000957,-0.8071813950307297
ACH-000958,-0.8298653841030851
ACH-000960,-0.3804234990610473
ACH-000963,-0.7398785181916222
ACH-000968,-1.200268678851701
ACH-000969,-1.08746043962847
ACH-000972,-0.6312055258588332
ACH-000973,-0.5485095192163995
ACH-000974,-0.5996912501937958
ACH-000978,-1.22430329567496
ACH-000984,-0.5964613428664453
ACH-000986,-0.6484060965866936
ACH-000988,-0.42518608969111865
ACH-000993,-0.4007133248115055
ACH-000994,-0.8194401115529034
ACH-000996,-0.3860921452074916
ACH-001001,-0.6795869500403652
ACH-001020,-0.1323661033194659
ACH-001028,-0.6644133178994395
ACH-001031,-0.4834185585797361
ACH-001038,-0.8743287875273145
ACH-001048,-0.6332094285786577
ACH-001050,-0.4724750318756975
ACH-001053,-0.5071544878962468
ACH-001054,-0.9301183804047222
ACH-001061,-0.8373914319501795
ACH-001067,-0.5977004762962778
ACH-001075,-0.3831891173198351
ACH-001096,-0.6969479084266846
ACH-001111,-0.43432670634789067
ACH-001119,-0.8677067070659451
ACH-001128,-0.6676585851788397
ACH-001134,-0.4341292344992855
ACH-001151,-0.4180421602311971
ACH-001163,-0.8848706260245985
ACH-001164,-0.7364357284974358
ACH-001183,-0.3939315313753587
ACH-001192,-0.7768870079926468
ACH-001193,-0.2625684772760021
ACH-001196,-0.575192990054283
ACH-001197,-0.415561058957054
ACH-001205,-0.415821518575722
ACH-001211,-0.4615903163929823
ACH-001212,-0.7124361271961895
ACH-001228,-0.5308655136378283
ACH-001232,-0.6491324814753155
ACH-001239,-0.7330603166685399
ACH-001270,-0.6211700588589589
ACH-001274,-0.508127644968609
ACH-001275,-0.7089631488222318
ACH-001277,-0.4410564092792823
ACH-001278,-0.8877751669438201
ACH-001280,-0.7875362571129659
ACH-001283,-0.8677504516933571
ACH-001289,-0.4867746791169728
ACH-001300,-0.5817530679949295
ACH-001301,-0.40476384418553374
ACH-001302,-0.4046246672422485
ACH-001306,-0.5186799900146822
ACH-001318,-1.0009556252736276
ACH-001322,-0.7804343901911994
ACH-001328,-0.7019831697538172
ACH-001332,-0.3935722186239081
ACH-001336,-0.5616781568942026
ACH-001346,-0.5265654622106647
ACH-001353,-0.3367155184642036
ACH-001354,-0.6262489384702562
ACH-001367,-0.9731946323308164
ACH-001368,-0.9417368334773141
ACH-001374,-0.30676758145862265
ACH-001377,-0.7311086312188351
ACH-001380,-0.8230479308831038
ACH-001391,-0.475116088475439
ACH-001408,-0.2465655164622731
ACH-001430,-0.5910463718552751
ACH-001431,-0.5669889585405751
ACH-001450,-0.8316536912802102
ACH-001496,-0.8009526307736621
ACH-001500,-0.7847941799581791
ACH-001523,-0.7799711089116738
ACH-001532,-0.5595856729069248
ACH-001550,-0.8246881461730439
ACH-001552,-0.7661094798167697
ACH-001554,-0.7109656606696783
ACH-001654,-0.5001224190171718
ACH-001735,-0.2705720316896686
ACH-001736,-0.6801360495064419
ACH-001737,-0.4175715992078465
ACH-001740,-0.5115992025642798
ACH-001745,-0.7075916356639685
ACH-001765,-0.495329001433596
