,GBP4 (115361)
ACH-000004,-0.32040728180875266
ACH-000005,-0.4936018418712522
ACH-000007,-0.135803694730517
ACH-000009,-0.029677508056867755
ACH-000011,-0.15972831572428806
ACH-000012,-0.2646779967119013
ACH-000013,-0.16891085197421993
ACH-000014,-0.26093922143504783
ACH-000015,-0.2749387989447793
ACH-000017,-0.2029019033459127
ACH-000018,-0.4550398100190364
ACH-000019,-0.07413408689731456
ACH-000021,-0.2127945535930894
ACH-000022,-0.1828794134202214
ACH-000025,-0.2661355981969964
ACH-000028,-0.1932324343732437
ACH-000030,-0.21415934613850607
ACH-000035,-0.28146379132681626
ACH-000036,-0.18691194103224087
ACH-000037,-0.12481811243409005
ACH-000039,-0.18875195144743373
ACH-000040,-0.2785342362316295
ACH-000041,-0.037338068107190286
ACH-000042,-0.15938178954468873
ACH-000045,-0.1129375266242187
ACH-000047,-0.11796889546408296
ACH-000052,-0.060018114046778766
ACH-000053,-0.05908880461358406
ACH-000054,-0.1453494920975411
ACH-000055,-0.03425464756240888
ACH-000060,-0.3833522106818843
ACH-000067,-0.211587230049868
ACH-000070,-0.22364207456874685
ACH-000075,-0.05239869483129296
ACH-000078,-0.10093344077838676
ACH-000082,-0.19359146441651048
ACH-000085,-0.2799110955101184
ACH-000086,-0.17944268591252166
ACH-000087,-0.0979694288890641
ACH-000092,-0.09343024686203012
ACH-000095,0.042505406510817696
ACH-000097,-0.22216590802881664
ACH-000098,-0.26901779415887034
ACH-000099,-0.14773091055900933
ACH-000108,-0.11154699225573048
ACH-000113,-0.15857185075532831
ACH-000116,-0.2630228367208125
ACH-000118,-0.08663501938647263
ACH-000120,-0.060245561393018426
ACH-000123,-0.17986779300592226
ACH-000127,-0.21192963337931145
ACH-000128,-0.2182367433189448
ACH-000132,-0.11397962986620945
ACH-000133,-0.16533357744357285
ACH-000137,-0.2583375144831114
ACH-000138,-0.08584880151772581
ACH-000142,-0.03174293058028768
ACH-000143,-0.41230809293659904
ACH-000146,-0.1109398616375255
ACH-000148,-0.11710566894468635
ACH-000150,-0.306645108217082
ACH-000152,-0.17318761069521113
ACH-000153,-0.2751388622767128
ACH-000159,-0.3274963419880581
ACH-000160,-0.15344475897147436
ACH-000163,-0.032907739283520115
ACH-000167,-0.2418965555640446
ACH-000168,-0.1456105427053223
ACH-000169,-0.13403144224332197
ACH-000178,-0.12282846119519053
ACH-000183,-0.09248503790566537
ACH-000188,-0.15956729848143228
ACH-000189,-0.006663286372486335
ACH-000190,-0.3281677210076362
ACH-000198,-0.14254450056990253
ACH-000203,0.10555735893181634
ACH-000204,-0.0613221435729804
ACH-000206,-0.2904389715317072
ACH-000207,-0.014295882825981241
ACH-000208,-0.07490453553239405
ACH-000210,-0.2916539266862306
ACH-000211,-0.17376830156478693
ACH-000215,-0.13278145260722873
ACH-000221,-0.2753832033709592
ACH-000222,-0.05926945131149922
ACH-000223,-0.16190027814016994
ACH-000226,-0.09581352042467756
ACH-000227,-0.22511935634456565
ACH-000228,-0.11519450879558388
ACH-000231,-0.08067995029819232
ACH-000232,-0.055434187427974735
ACH-000233,-0.17936182532371575
ACH-000234,-0.15134500439078932
ACH-000235,-0.16854469770684197
ACH-000237,-0.3007543724682213
ACH-000238,-0.15136811105202108
ACH-000242,0.28872730687065123
ACH-000243,-0.14280386897706415
ACH-000244,-0.3961216837701276
ACH-000246,-0.1943293096602511
ACH-000248,-0.18598079600355627
ACH-000250,-0.1574279430137272
ACH-000251,-0.19598914038964732
ACH-000252,-0.08858848553768485
ACH-000253,-0.08752439232809064
ACH-000255,-0.1303969841193255
ACH-000256,-0.3663227945999639
ACH-000257,-0.2751433865630906
ACH-000258,-0.020574415600010627
ACH-000259,-0.12455216953724135
ACH-000260,-0.09524941504736063
ACH-000261,-0.2813979008270406
ACH-000262,-0.3311160967338229
ACH-000263,0.04830608383731443
ACH-000264,-0.0443769386003388
ACH-000265,-0.2253005275374441
ACH-000266,-0.030887881743752232
ACH-000272,-0.23831214323647826
ACH-000274,-0.10122405987122672
ACH-000277,-0.1426135849645372
ACH-000278,-0.30091979350545683
ACH-000279,-0.1258372872918286
ACH-000280,-0.11982995889239433
ACH-000281,0.012539685320501277
ACH-000288,-0.27275181343604005
ACH-000291,-0.11648040105556227
ACH-000293,-0.17995900431769168
ACH-000294,-0.2219018023036785
ACH-000295,-0.3087828916548508
ACH-000296,-0.0278468665080576
ACH-000302,-0.2930220269450701
ACH-000304,-0.21934597395680866
ACH-000307,-0.2594532571617313
ACH-000308,-0.09748560609984673
ACH-000310,-0.12161060180811856
ACH-000311,-0.03263426969457978
ACH-000312,-0.18424552646810785
ACH-000315,-0.26450152248156755
ACH-000316,-0.07204088027935653
ACH-000317,-0.27776898553973595
ACH-000318,-0.05753548459369452
ACH-000319,-0.04800060499724458
ACH-000320,-0.3088105568865643
ACH-000322,-0.13663948715648525
ACH-000323,-0.1466330453447068
ACH-000324,-0.29496735617245423
ACH-000329,-0.19961266044259826
ACH-000330,-0.12540358575454588
ACH-000331,-0.22698411936829324
ACH-000332,-0.1512369881922864
ACH-000334,-0.037600577150582216
ACH-000335,-0.14256900228846758
ACH-000336,0.1469987165078952
ACH-000337,-0.04430420304235545
ACH-000338,-0.03712669680537812
ACH-000339,-0.16260309889150718
ACH-000341,-0.11802813643264864
ACH-000348,-0.026448674824348217
ACH-000350,-0.127334223064959
ACH-000352,-0.12343900752266725
ACH-000356,-0.3153631316789021
ACH-000361,0.029096698018351918
ACH-000362,-0.1442615235866295
ACH-000363,-0.12665684208052155
ACH-000364,-0.10015979606787596
ACH-000365,-0.21659078630888207
ACH-000366,-0.1917700954840716
ACH-000368,-0.2401633190318503
ACH-000374,-0.2846128077838048
ACH-000375,-0.08802702848494977
ACH-000376,-0.15196907867737294
ACH-000381,-0.07784495946560042
ACH-000383,-0.19830151723048556
ACH-000387,-0.20452593651152107
ACH-000389,-0.21703804313736547
ACH-000390,-0.12022803239093607
ACH-000393,-0.22439193188651693
ACH-000395,-0.13586589669508167
ACH-000396,-0.18265720897260515
ACH-000397,-0.08732450975389155
ACH-000401,-0.2586960546215821
ACH-000402,-0.2323307636309728
ACH-000403,-0.12402499981846872
ACH-000404,-0.5170996836835998
ACH-000406,-0.10121185771760847
