,WRAP53 (55135)
ACH-000322,-0.2865842848867664
ACH-000323,-0.13247088602546547
ACH-000324,-0.17434951379047733
ACH-000329,-0.3144415707510139
ACH-000330,-0.26592632896710217
ACH-000331,-0.6448049719586635
ACH-000332,-0.34856616405168145
ACH-000334,-0.12114792107386653
ACH-000335,-0.3284377558220694
ACH-000336,-0.028565846170985933
ACH-000337,-0.08148144607066618
ACH-000338,-0.95597843061516
ACH-000339,-0.3681848745763657
ACH-000341,-0.20990805320778486
ACH-000348,-0.2278860746158841
ACH-000350,-0.2692505934798738
ACH-000352,-0.2943790073654083
ACH-000356,-0.43497463459267205
ACH-000361,-0.08367932710413344
ACH-000362,-0.015427907594361271
ACH-000363,-0.053958715790798965
ACH-000364,-0.4272616449317635
ACH-000365,-0.1900193641448948
ACH-000366,-0.26196346481164656
ACH-000368,-0.22943264967770324
ACH-000374,-0.3325568445928719
ACH-000375,-0.22398249291320768
ACH-000376,-0.4042297270634433
ACH-000381,-0.4294223736787807
ACH-000383,-0.217612068250472
ACH-000387,-0.24620384293341865
ACH-000389,-0.36797736910185497
ACH-000390,-0.22201173374180136
ACH-000393,-0.3516330040343572
ACH-000395,-0.3717230987040577
ACH-000396,-0.4481120318286924
ACH-000397,-0.4934248827822476
ACH-000401,-0.3462217730957429
ACH-000402,-0.34466852242856033
ACH-000403,-0.34755983813346697
ACH-000404,-0.29894718915968915
ACH-000406,-0.2529282905506434
ACH-000407,-0.33295051825357513
ACH-000408,-0.4638583698045909
ACH-000410,-0.3441297018400698
ACH-000411,-0.3222865765005193
ACH-000414,-0.2229614969558037
ACH-000415,-0.4610924284122567
ACH-000416,-0.3221518060614679
ACH-000420,-0.2318657755587497
ACH-000421,-0.3466593039946249
ACH-000424,-0.4510012434414489
ACH-000425,-0.18980599779722668
ACH-000426,-0.3741316181607967
ACH-000427,-0.26613846551330833
ACH-000433,-0.030341211248517325
ACH-000435,-0.16937239892357658
ACH-000436,-0.34982160797875483
ACH-000444,-0.3682155382577864
ACH-000445,-0.3620186224387412
ACH-000448,-0.17608639953214486
ACH-000450,-0.2057838735657043
ACH-000452,-0.3662632044337733
ACH-000454,-0.5067417738559319
ACH-000458,-0.3120102032152589
ACH-000459,-0.5440042687840492
ACH-000460,-0.4768487356859151
ACH-000461,-0.12485248233765532
ACH-000463,-0.24943369004111865
ACH-000464,-0.3849553673897598
ACH-000466,-0.2323326540475669
ACH-000467,-0.11702372808429418
ACH-000468,-0.2899385822069109
ACH-000469,-0.3526311872851353
ACH-000470,-0.5673313818306243
ACH-000471,-0.44591022677777664
ACH-000472,-0.16756845573090282
ACH-000473,-0.19095847321179668
ACH-000475,-0.20704815975477514
ACH-000476,-0.3238284261143707
ACH-000477,-0.13781209776377965
ACH-000479,-0.407239650647554
ACH-000480,-0.51287867185032
ACH-000481,-0.3279799663484985
ACH-000483,-0.32740796471131256
ACH-000484,-0.005771833659642101
ACH-000485,-0.30113886873294354
ACH-000486,-0.027262341113983197
ACH-000487,-0.2637281347840837
ACH-000488,-0.30886827285859264
ACH-000490,-0.19281567836893887
ACH-000491,-0.23883403566673925
ACH-000495,-0.04174143554631399
ACH-000496,-0.4524097028635916
ACH-000499,-0.2550927881636585
ACH-000500,-0.40988883235253865
ACH-000502,-0.42442374616612094
ACH-000503,-0.3000046934080351
ACH-000505,-0.2848221012273388
ACH-000507,-0.4008574830865596
ACH-000510,-0.288179577189963
ACH-000511,-0.4131966753775184
ACH-000512,-0.1285707972021757
ACH-000516,-0.2734706741355585
ACH-000517,-0.3274154933747594
ACH-000518,-0.0756163594504483
ACH-000520,-0.4308421381989399
ACH-000521,-0.13145952676833875
ACH-000522,-0.09951806354603006
ACH-000524,-0.14788724247331378
ACH-000527,-0.24486242502910005
ACH-000528,-0.31117660424302457
ACH-000537,-0.05264369581102698
ACH-000541,-0.36624412606571455
ACH-000542,-0.2269194111200956
ACH-000544,-0.4618238575382107
ACH-000545,-0.3137249056308778
ACH-000547,-0.3320396681247066
ACH-000548,-0.15445160669777747
ACH-000549,-0.388661529464688
ACH-000550,-0.42191599800910734
ACH-000552,-0.3205905262769123
ACH-000556,-0.2725674049340372
ACH-000557,-0.09304806424460513
ACH-000569,-0.32743430110495186
ACH-000570,-0.31857400453350576
ACH-000571,-0.2349869145053685
ACH-000573,-0.2105658745256636
ACH-000576,-0.4495496956083729
ACH-000579,-0.3009771862779888
ACH-000580,-0.23596939044906065
ACH-000584,-0.3142941477626872
ACH-000585,-0.23125602493491396
ACH-000588,-0.6023101214753697
ACH-000589,-0.3239851556018443
ACH-000591,-0.2592108727183212
ACH-000593,-0.3017682296120173
ACH-000600,-0.2896399292587219
ACH-000601,-0.3075899437420892
ACH-000605,-0.2787813751456721
ACH-000606,-0.5068749564935554
ACH-000608,-0.2880069251366168
ACH-000614,-0.11285937098981147
ACH-000616,-0.1930795167281769
ACH-000618,-0.10283695391087293
ACH-000619,-0.4352332399012874
ACH-000620,-0.14356272392485753
ACH-000621,-0.2885829285961641
ACH-000622,-0.3232466687173516
ACH-000623,-0.3941071973225943
ACH-000624,-0.3377640059136008
ACH-000627,-0.2629384992214583
ACH-000630,-0.35782840968494184
ACH-000631,-0.4653230183167664
ACH-000632,-0.16973283064349476
ACH-000633,-0.31907773005962364
ACH-000637,-0.2470888988956538
ACH-000638,-0.3006395406793572
ACH-000646,-0.11343379960404505
ACH-000647,-0.36822008426933983
ACH-000648,-0.2563624113744773
ACH-000649,-0.2530680151649223
ACH-000651,-0.2568251310797965
ACH-000652,-0.33044110925681397
ACH-000653,-0.2616886960500277
ACH-000657,-0.21185695126725174
ACH-000658,-0.10229377977483896
ACH-000661,-0.07284992050278437
ACH-000662,-0.031148455817839614
ACH-000663,-0.26464797231461035
ACH-000665,-0.2746172836546775
ACH-000671,-0.11449166446293355
ACH-000672,-0.14360834875023878
ACH-000673,-0.4733606992864882
ACH-000676,-0.272468354822432
ACH-000677,-0.2717481503136646
ACH-000681,-0.2215295147006416
ACH-000683,-0.12474747075407973
ACH-000684,-0.22470969402345686
ACH-000688,-0.34122433704910565
ACH-000693,-0.16433269971273065
ACH-000694,-0.2745391183062792
ACH-000695,-0.4216344527371063
ACH-000696,-0.2742075414981972
ACH-000697,-0.25467316675282736
ACH-000699,-0.5439594869773782
ACH-000701,-0.2188889598615029
ACH-000706,-0.3100247801756982
ACH-000711,-0.28891092229049564
ACH-000713,-0.4809147613746601
ACH-000714,-0.3522920961050949
ACH-000718,-0.26765417860547763
ACH-000720,-0.4707454452115265
ACH-000721,-0.27599928307776944
ACH-000724,-0.3208377748627834
ACH-000725,-0.04552604458153886
ACH-000732,-0.4725772363204499
ACH-000734,-0.10099209455138076
ACH-000735,-0.19620300030937415
ACH-000736,-0.26686319056526936
ACH-000738,-0.3880886105426805
ACH-000746,-0.1897139400311149
ACH-000747,-0.2063281342912648
ACH-000748,-0.2023122781363733
ACH-000753,-0.3267251264188761
ACH-000756,-0.23650695688017664
ACH-000757,-0.1248315158142687
ACH-000758,-0.3490486718259957
ACH-000760,-0.13427028248911402
ACH-000762,-0.3660216629210524
ACH-000763,-0.2378779302422027
ACH-000764,-0.28997665599026873
ACH-000765,-0.14110481254048468
ACH-000766,-0.3174186501934694
ACH-000767,-0.046420143813276624
ACH-000768,-0.38709359540631577
ACH-000769,-0.33160513181853024
ACH-000770,-0.09992485015090352
ACH-000771,-0.4463549512413208
ACH-000773,-0.2146581120213355
ACH-000776,-0.3109945221989358
ACH-000777,-0.41785008479326535
ACH-000778,-0.3786944215478069
ACH-000781,-0.3419232246492776
ACH-000782,-0.2650235281628715
ACH-000783,-0.20497668048961812
ACH-000784,-0.2078678021309607
ACH-000785,-0.25826580875045896
ACH-000787,-0.3182591089358948
ACH-000788,-0.3107420026620291
ACH-000791,-0.35269218984718226
ACH-000792,-0.5525027407373341
ACH-000794,-0.34445094152362216
ACH-000796,-0.21487473194879028
ACH-000798,-0.1968567236076049
ACH-000799,-0.4517793340750774
ACH-000800,-0.10237227583257157
ACH-000802,-0.17574464718154806
ACH-000804,-0.3018747827966804
ACH-000805,-0.012760261538548586
ACH-000809,-0.12722348321657442
ACH-000810,-0.3460465342915313
ACH-000811,-0.3135412016505125
ACH-000817,-0.4546661573757204
ACH-000819,-0.27589309971048365
ACH-000820,-0.2895803947054193
ACH-000821,-0.2214252058117176
ACH-000822,-0.2407777958458613
ACH-000823,-0.23996094729449674
ACH-000824,-0.3287232872951423
ACH-000827,-0.2708890859910824
ACH-000829,-0.34334200473204984
ACH-000831,-0.06862542440006802
ACH-000832,-0.30722486858477444
ACH-000833,-0.18422562953013727
ACH-000834,-0.2099947124431137
ACH-000835,-0.1840673342417911
ACH-000836,-0.20852260057904126
ACH-000837,-0.29949058223101155
ACH-000838,0.04595679321445203
ACH-000839,-0.5309341874906861
ACH-000840,-0.19383578624147088
ACH-000841,-0.22561541301990276
ACH-000843,-0.3002837585002769
ACH-000846,-0.09387189694790646
ACH-000847,-0.5673249252451978
ACH-000848,-0.07692780362677244
ACH-000849,-0.22296115044834375
ACH-000851,-0.15426514189441765
ACH-000855,-0.4297100338826905
ACH-000856,-0.3498475778052468
ACH-000858,-0.2233159232830222
ACH-000859,-0.4101175964812744
ACH-000861,-0.4010783127816816
ACH-000862,-0.3211847263452954
ACH-000865,-0.2396278060696534
ACH-000866,-0.11808846148491765
ACH-000867,-0.350794099787159
ACH-000869,-0.29130014292897305
ACH-000872,-0.28099438839063723
ACH-000873,-0.1461414875261167
ACH-000876,-0.22588932192204506
ACH-000878,-0.40095450316107145
ACH-000880,-0.4561701227332998
ACH-000881,-0.2718497793450559
ACH-000882,-0.4927847741182478
ACH-000884,-0.0694881274923568
ACH-000885,-0.21449970994779435
ACH-000887,-0.28734253600070125
ACH-000889,-0.19608590587087604
ACH-000896,-0.30387219793598463
ACH-000898,-0.059863880555618865
ACH-000900,-0.2486410039209416
ACH-000901,-0.2763379629981201
ACH-000905,-0.4906875627050895
ACH-000906,-0.3239396522596347
ACH-000907,-0.25751005575506475
ACH-000910,-0.2962589861632541
ACH-000911,-0.24777222629415924
ACH-000912,-0.6429886346458946
ACH-000913,-0.19711682378131848
ACH-000915,-0.5076198009205222
ACH-000916,-0.2881255626217289
ACH-000917,-0.4133417300387126
ACH-000920,-0.1270126069492366
ACH-000921,-0.14876386973536174
ACH-000924,-0.08725224538472334
ACH-000926,-0.1944301007602109
ACH-000928,-0.1827333971657606
ACH-000929,0.058079586280270615
ACH-000932,-0.13978488577221784
ACH-000935,-0.15252826567829705
ACH-000936,-0.2346234634255877
ACH-000937,-0.12623146327443674
ACH-000938,-0.2721186562614161
ACH-000939,-0.2954855404122243
ACH-000941,-0.1794478482801271
ACH-000943,-0.37046041500467214
ACH-000946,-0.21598565993844115
ACH-000947,-0.18911711848031984
ACH-000948,-0.26160038237790784
ACH-000950,-0.1440012078419571
ACH-000953,-0.08528990357696371
ACH-000954,-0.18476037649219934
ACH-000957,-0.3366617519904197
ACH-000958,-0.3790107765837928
ACH-000960,-0.1242135315860851
ACH-000963,0.08433026417605857
ACH-000968,-0.2926924948169783
ACH-000969,-0.5396556364184211
ACH-000972,-0.15971371484930086
ACH-000973,-0.3365605810618804
ACH-000974,-0.06029514841168924
ACH-000978,-0.2401013175786031
ACH-000984,-0.302655567315265
ACH-000986,-0.4256075784300523
ACH-000988,-0.2842946306210946
ACH-000993,-0.5749611523156185
ACH-000994,-0.2151830274203892
ACH-000996,-0.5512645924930465
ACH-001001,-0.21515927530784146
ACH-001020,-0.09794279163365543
ACH-001028,-0.2925022343962456
ACH-001031,-0.4788586965989036
ACH-001038,-0.31495907837285464
ACH-001048,-0.342889887943758
ACH-001050,-0.3716036212067037
ACH-001053,-0.16616433666786146
ACH-001054,-0.2865700364403152
ACH-001061,-0.1260968994990768
ACH-001067,-0.3222710646775055
ACH-001075,-0.4701535527415029
ACH-001096,-0.2616245852146143
ACH-001111,-0.11418864404067415
ACH-001119,-0.06813059989156962
ACH-001128,-0.5242934932332621
ACH-001134,-0.2022495168087974
ACH-001151,-0.3180052964171109
ACH-001163,-0.24184669466551706
ACH-001164,-0.4843154720927909
ACH-001183,-0.3530765009531717
ACH-001192,-0.3970669478817993
ACH-001193,-0.4090584547180145
ACH-001196,-0.3896843330329458
ACH-001197,-0.3078237129947055
ACH-001205,-0.3742913574763608
ACH-001211,-0.1075086025543706
ACH-001212,-0.20642820442612414
ACH-001228,-0.25589046095845946
ACH-001232,-0.5106760763422007
ACH-001239,-0.13120481279595705
ACH-001270,0.03443574608484945
ACH-001274,-0.42767826309534995
ACH-001275,-0.4166641462459304
ACH-001277,-0.3058185567173539
ACH-001278,-0.19346800999368488
ACH-001280,-0.3422022631965073
ACH-001283,-0.29299386579380365
ACH-001289,-0.390798359942396
ACH-001300,-0.37422035074572507
ACH-001301,-0.1858572174706961
ACH-001302,-0.3351227730135442
ACH-001306,-0.3053245545113632
ACH-001318,-0.3120615765320963
ACH-001322,-0.6123395386788608
ACH-001328,-0.37420891500025744
ACH-001332,-0.4196544721195307
ACH-001336,-0.2806466441604856
ACH-001346,-0.301653685855031
ACH-001353,-0.28095516354198424
ACH-001354,-0.0987005346711248
ACH-001367,-0.16029531254533808
ACH-001368,-0.2671325287661637
ACH-001374,-0.20081677485585253
ACH-001377,-0.1291515377895365
ACH-001380,-0.16475455199678346
ACH-001391,-0.1966566929355551
ACH-001408,-0.7731409231288361
ACH-001430,-0.3044316190797746
ACH-001431,-0.22189100411188875
ACH-001450,-0.4568728699025726
ACH-001496,-0.5102218623180106
ACH-001500,-0.17399463373603966
ACH-001523,-0.4974959295303107
ACH-001532,-0.24752416595904994
ACH-001550,-0.2697721846305485
ACH-001552,-0.2142107529909462
ACH-001554,-0.22053892699676944
ACH-001654,-0.2460259052586003
ACH-001735,-0.10833232060137273
ACH-001736,-0.1814612713579456
ACH-001737,-0.7598268201511067
ACH-001740,-0.2716734255315699
ACH-001745,-0.23698383500669365
ACH-001765,-0.29916088187008194
