,VSTM2A (222008)
ACH-000004,0.11546140149234063
ACH-000005,0.02362774837423664
ACH-000007,0.00560171406703259
ACH-000009,0.062327050991688865
ACH-000011,0.13829229587524494
ACH-000012,-0.3400656264919453
ACH-000013,0.038687419332639306
ACH-000014,0.008223167523768093
ACH-000015,0.10428214895403656
ACH-000017,0.11794486132739555
ACH-000018,-0.0036351687372262525
ACH-000019,0.011369040873303449
ACH-000021,0.10512877280780224
ACH-000022,0.09553366211182283
ACH-000025,-0.04536230380642496
ACH-000028,0.21747072043331853
ACH-000030,0.11346587432855378
ACH-000035,-0.3404823289192729
ACH-000036,0.15699119303510306
ACH-000037,0.1475498387007264
ACH-000039,-0.025916020029937537
ACH-000040,0.12804220944719424
ACH-000041,0.0922361645313734
ACH-000042,0.0461544074986498
ACH-000045,0.09203853138112213
ACH-000047,0.07367753849173297
ACH-000052,0.05659188715633665
ACH-000053,0.0028825956301754565
ACH-000054,-0.08574699227779092
ACH-000055,-0.037725949802056916
ACH-000060,0.22054438445875327
ACH-000067,0.09226607307719467
ACH-000070,0.10803023359125777
ACH-000075,-0.030699995239969358
ACH-000078,-0.06458477289517525
ACH-000082,0.0049664332484194535
ACH-000085,0.1077032222276993
ACH-000086,0.06695120872210672
ACH-000087,0.10128998495825184
ACH-000092,0.13590941385671332
ACH-000095,0.11104254213349868
ACH-000097,0.09276321320184937
ACH-000098,0.08455273139707395
ACH-000099,-0.009621757191655523
ACH-000108,0.07503219359527066
ACH-000113,0.09768418156227306
ACH-000116,0.13442223394623193
ACH-000118,0.1070280517241807
ACH-000120,0.14286882077245802
ACH-000123,0.04241707201864407
ACH-000127,0.08211895260321997
ACH-000128,-0.028282930982997768
ACH-000132,0.29629615177020313
ACH-000133,-0.029504145933873436
ACH-000137,0.04683559153723515
ACH-000138,0.1640366042661311
ACH-000142,0.02980312626525788
ACH-000143,0.034796504702772124
ACH-000146,0.034966850219869484
ACH-000148,0.17447406212732494
ACH-000150,0.045442844397223514
ACH-000152,0.16113483167192996
ACH-000153,0.07900538526212472
ACH-000159,0.004554406372931872
ACH-000160,0.04820452956251425
ACH-000163,0.06412846474575631
ACH-000167,0.3156812182928476
ACH-000168,0.1273075547529822
ACH-000169,0.09032454622304496
ACH-000178,0.04148818833180422
ACH-000183,0.1998351397164065
ACH-000188,0.06334422065062133
ACH-000189,-0.11886169975886532
ACH-000190,0.00769706806187921
ACH-000198,0.01956863166608612
ACH-000203,-0.09105989557637847
ACH-000204,0.278477377780542
ACH-000206,0.004630705449243868
ACH-000207,0.12601615938464694
ACH-000208,0.22721639639364635
ACH-000210,0.0792595928656533
ACH-000211,0.12287776255554544
