,TMEM63A (9725)
ACH-000004,0.11916159050845135
ACH-000005,-0.14252301538983508
ACH-000007,0.0257013979877878
ACH-000009,-0.2378607101001849
ACH-000011,0.063250809151982
ACH-000012,-0.14509644557771198
ACH-000013,-0.05492548305883527
ACH-000014,-0.05573461410353752
ACH-000015,-0.057907435532617374
ACH-000017,-0.09363648777425417
ACH-000018,0.0648185301817739
ACH-000019,-0.07799618163967838
ACH-000021,-0.19762592720560496
ACH-000022,-0.10259357613871653
ACH-000025,-0.2070606700599366
ACH-000028,0.07916496370266693
ACH-000030,-0.11667309050207612
ACH-000035,-0.099754100257133
ACH-000036,-0.04455717673254177
ACH-000037,0.013035705607805693
ACH-000039,-0.100953468245538
ACH-000040,-0.177809735895592
ACH-000041,-0.044855306668507115
ACH-000042,-0.06667755504520463
ACH-000045,-0.017730335771694847
ACH-000047,-0.04196627861566311
ACH-000052,-0.2846742166009165
ACH-000053,-0.09290885775741747
ACH-000054,-0.15034871801405558
ACH-000055,-0.2857268670721029
ACH-000060,-0.09144434829895574
ACH-000067,-0.13987082378802362
ACH-000070,-0.13782672137342494
ACH-000075,-0.15696585137013333
ACH-000078,-0.10954187087334064
ACH-000082,-0.0016336004629806107
ACH-000085,-0.2190814148712112
ACH-000086,-0.06482483803209065
ACH-000087,-0.1827832936407568
ACH-000092,-0.01308445117960128
ACH-000095,-0.1757066754923484
ACH-000097,0.02136964511622098
ACH-000098,-0.14380751297407146
ACH-000099,-0.045457102175011393
ACH-000108,-0.03528313946306845
ACH-000113,-0.1389019123998647
ACH-000116,-0.06362268159436567
ACH-000118,0.037970244633438996
ACH-000120,-0.2980345456983229
ACH-000123,-0.09505461017500574
ACH-000127,-0.10825097161291997
ACH-000128,-0.09319849416617754
ACH-000132,-0.0033132468444621423
ACH-000133,-0.06570957751523479
ACH-000137,0.012272935224019793
ACH-000138,-0.07289485232996787
ACH-000142,-0.1969947431488289
ACH-000143,-0.05248829495706779
ACH-000146,-0.12589172046618874
ACH-000148,-0.1171287442957046
ACH-000150,0.01746770553324312
ACH-000152,-0.13422020668744755
ACH-000153,-0.2405357242530071
ACH-000159,-0.2501395971041939
ACH-000160,0.07800560021061267
ACH-000163,0.008687485147775212
ACH-000167,0.0758700414675583
ACH-000168,0.06435516908022111
ACH-000169,-0.017493318866175906
ACH-000178,-0.09177874291805978
ACH-000183,-0.1311103372960029
ACH-000188,-0.09172748454276193
ACH-000189,0.02491497890646061
ACH-000190,-0.18201907835283684
ACH-000198,-0.11763657940090083
ACH-000203,0.601641805455509
ACH-000204,-0.13030015209226636
ACH-000206,-0.10727270572729992
ACH-000207,-0.03129219186618381
ACH-000208,-0.14947859024385904
ACH-000210,0.06751379763470405
ACH-000211,-0.049636875530887116
ACH-000215,-0.03335578345355646
ACH-000221,-0.164242599636701
ACH-000222,-0.09856391192825087
ACH-000223,-0.12919996311440862
ACH-000226,-0.2427746819732869
ACH-000227,-0.26373228175912944
ACH-000228,-0.11830670338242777
ACH-000231,-0.0581238177441161
ACH-000232,-0.10852665833706436
ACH-000233,-0.0821921923847761
ACH-000234,-0.1225359772602848
ACH-000235,-0.10924498234829667
ACH-000237,-0.15222864101770112
ACH-000238,-0.03995574831465151
ACH-000242,-0.4653349911163888
ACH-000243,-0.0928548241301799
ACH-000244,0.1762944975176451
ACH-000246,-0.1209756090387141
ACH-000248,0.129685166842559
ACH-000250,-0.07514915427050124
ACH-000251,-0.0030360247433371844
ACH-000252,0.1331809466921321
ACH-000253,-0.003220851260793559
ACH-000255,-0.10682766145230273
ACH-000256,-0.1463570437073179
ACH-000257,-0.1973798824082216
ACH-000258,-0.32323654506972416
ACH-000259,-0.05792333282850544
ACH-000260,-0.11038129572534787
ACH-000261,-0.08312828260978293
ACH-000262,-0.029021529595742137
ACH-000263,-0.14157140423550255
ACH-000264,0.018919461099916657
ACH-000265,-0.01614618254469757
ACH-000266,-0.025090027235720267
ACH-000272,-0.16840768427377767
ACH-000274,-0.13904975766499253
ACH-000277,0.06974842038374811
ACH-000278,-0.030086418776610863
ACH-000279,-0.06501494995083308
ACH-000280,-0.2415959167282349
ACH-000281,-0.1383388126662851
ACH-000288,-0.1390521704173681
ACH-000291,0.04741697168465103
ACH-000293,-0.0489665927619757
ACH-000294,-0.04342139170012958
ACH-000295,-0.07788631927909209
ACH-000296,-0.1047925449514506
ACH-000302,-0.08615983500093649
ACH-000304,-0.11149133604151833
ACH-000307,-0.018094391226913326
ACH-000308,-0.06892473712486162
ACH-000310,-0.1929610853180984
ACH-000311,-0.10393282189114976
ACH-000312,-0.2146721393532892
ACH-000315,-0.225474665423962
ACH-000316,-0.12810803121416475
ACH-000317,-0.30280864290378945
ACH-000318,-0.2522853255169177
ACH-000319,0.00667606628251084
ACH-000320,0.02272630119288301
ACH-000322,-0.01576883094319969
ACH-000323,-0.028328702764742943
ACH-000324,-0.11991773172633916
ACH-000329,-0.046793153900610736
ACH-000330,-0.02253748823519281
ACH-000331,-0.1189450689270374
ACH-000332,-0.09383390589501156
ACH-000334,-0.020495465940481225
ACH-000335,-0.3494114760708191
ACH-000336,0.04634089031252005
ACH-000337,-0.1652224366553918
ACH-000338,0.2314079601749788
ACH-000339,-0.0992401684198726
ACH-000341,-0.25056525550279524
ACH-000348,-0.07715356718232041
ACH-000350,-0.10298156576876068
ACH-000352,-0.04795551580288845
ACH-000356,-0.17203227057758985
ACH-000361,-0.21087180416145426
ACH-000362,0.03115191564095327
ACH-000363,0.032172613218887314
ACH-000364,0.004683933887068517
ACH-000365,-0.05341673290350813
ACH-000366,-0.18149501858347347
ACH-000368,-0.02743931634941284
ACH-000374,0.006517334014992929
ACH-000375,-0.07645362500057805
ACH-000376,-0.24190271898790705
ACH-000381,-0.03569862381721079
ACH-000383,-0.05511965014233744
ACH-000387,-0.07229719310914819
ACH-000389,0.040330517762873636
ACH-000390,-0.08325872495475473
ACH-000393,-0.15028595376498938
ACH-000395,-0.1414026659838758
ACH-000396,-0.377404805908825
ACH-000397,0.008230773742699496
ACH-000401,-0.2330392154896067
ACH-000402,-0.22086918410255788
ACH-000403,-0.1153252797667754
ACH-000404,-0.06926082089320854
ACH-000406,-0.052578491869608536
ACH-000407,-0.02629126102213148
ACH-000408,-0.333995811651143
ACH-000410,-0.15081102312149566
ACH-000411,-0.04469839647384563
ACH-000414,-0.07073635837428137
ACH-000415,-0.027843476489906156
ACH-000416,-0.09913138577347694
ACH-000420,-0.21681071891373305
ACH-000421,-0.035267986120113684
ACH-000424,-0.06288520516710344
ACH-000425,0.02211175715279857
ACH-000426,0.040188218433293496
ACH-000427,-0.117720102037445
ACH-000433,0.0044724195856744985
ACH-000435,-0.08586452252841273
ACH-000436,0.001981385546549971
ACH-000444,-0.07197448029560062
ACH-000445,0.08555702210192692
ACH-000448,-0.21349820701726205
ACH-000450,-0.13316789358125924
ACH-000452,-0.029069799603445263
ACH-000454,-0.13211004992382616
ACH-000458,-0.08438152075740994
ACH-000459,-0.13613208023002554
ACH-000460,-0.14700144445823338
ACH-000461,-0.043497716730565135
ACH-000463,-0.049056625148547695
ACH-000464,-0.1037739330936933
ACH-000466,-0.06469510049975194
ACH-000467,-0.026168936574770547
ACH-000468,-0.13479844365199606
ACH-000469,-0.17709436491931
ACH-000470,-0.17281474896980267
ACH-000471,-0.24121370071351925
ACH-000472,-0.07063250070123334
ACH-000473,-0.11314046284978738
ACH-000475,-0.11289452429159196
ACH-000476,-0.18205543796136686
ACH-000477,0.050387074037115766
ACH-000479,0.03680304314830633
ACH-000480,-0.09024457435846296
ACH-000481,-0.0532925162482928
ACH-000483,0.04683165467110921
ACH-000484,-0.2704855100435811
ACH-000485,-0.11543062902677564
ACH-000486,-0.1218735706083213
ACH-000487,-0.07784940707001402
ACH-000488,-0.06737952459404893
ACH-000490,-0.0651941377515557
ACH-000491,-0.07225634036494279
ACH-000495,-0.23904527761503425
ACH-000496,-0.06990838094026057
ACH-000499,-0.05192267189740327
ACH-000500,-0.5051688564850448
ACH-000502,-0.05709202402287269
ACH-000503,-0.3425151173284202
ACH-000505,-0.09924841647914116
ACH-000507,-0.15626027719489236
ACH-000510,-0.10522177183013574
ACH-000511,0.03310690672550063
ACH-000512,-0.3032044082429568
ACH-000516,-0.08092137640705595
ACH-000517,-0.1323329029790878
ACH-000518,-0.027736129626395257
ACH-000520,-0.07117128971815187
ACH-000521,-0.05089507327847244
ACH-000522,-0.1277592572093892
ACH-000524,-0.13760913724393975
ACH-000527,-0.040114521757509285
ACH-000528,-0.04323012098041225
ACH-000537,-0.14994071219095553
ACH-000541,0.11738670051059925
ACH-000542,-0.04616108047654627
ACH-000544,-0.059038397825647924
ACH-000545,-0.1450017817712358
ACH-000547,-0.39561530581189386
ACH-000548,0.14149030441138769
ACH-000549,0.018566827293170742
ACH-000550,-0.12118723854837593
ACH-000552,-0.009796091172590702
ACH-000556,-0.07179262837021237
ACH-000557,-0.1169312653886094
ACH-000569,-0.044512638515412685
ACH-000570,0.07703942254428303
ACH-000571,0.02572771522941054
ACH-000573,-0.07215713002041801
ACH-000576,-0.17956283236854415
ACH-000579,-0.014264094090860654
ACH-000580,-0.028416794320109632
ACH-000584,0.049051801022898696
ACH-000585,0.05367927212811157
ACH-000588,-0.08620233965142232
ACH-000589,0.020284214914571896
ACH-000591,0.02445706588951929
ACH-000593,-0.04840093875256858
ACH-000600,-0.14584660611141487
ACH-000601,-0.10285622700127194
ACH-000605,-0.20437865534939167
ACH-000606,-0.09309363984225567
ACH-000608,-0.004993303958071039
ACH-000614,-0.1372165959584527
ACH-000616,-0.09294418203825527
ACH-000618,-0.01669619010761843
ACH-000619,0.02230447168489217
ACH-000620,0.05198701887108762
ACH-000621,-0.1626587317106636
ACH-000622,-0.005990882324034719
ACH-000623,0.06776648370105352
ACH-000624,-0.1207193216016728
ACH-000627,-0.07661599202775053
ACH-000630,-0.024600456414165344
ACH-000631,0.21353963334717052
ACH-000632,-0.12250462334800942
ACH-000633,-0.12968157973048036
ACH-000637,0.002063976216620226
ACH-000638,-0.12452689277722925
ACH-000646,-0.12211342653541694
ACH-000647,-0.07265147209244036
ACH-000648,-0.0243208474547495
ACH-000649,-0.11252035099936598
ACH-000651,-0.00738742094563349
ACH-000652,-0.023733843080024623
ACH-000653,-0.19868814469626367
ACH-000657,-0.18949583219569774
ACH-000658,0.034861375143244326
ACH-000661,-0.07453698412141113
ACH-000662,0.2245001705763372
ACH-000663,-0.11694113947690073
ACH-000665,-0.06990975338958179
ACH-000671,-0.02670989404421386
ACH-000672,-0.06001485360082162
ACH-000673,-0.10507836243960668
ACH-000676,-0.030467115982606187
ACH-000677,0.03160162628204873
ACH-000681,-0.0830073108362938
ACH-000683,-0.07760750697238715
ACH-000684,-0.038092575754305566
ACH-000688,-0.1626974417662573
ACH-000693,-0.0638119586513055
ACH-000694,-0.005859735836345147
ACH-000695,-0.34776399863812496
ACH-000696,-0.10917077571196712
ACH-000697,-0.12746779577483966
ACH-000699,0.005313026628590266
ACH-000701,-0.08408267239482108
ACH-000706,-0.02664799981324944
ACH-000711,-0.11562816629081547
ACH-000713,-0.09434786577709246
ACH-000714,-0.29678929473845955
ACH-000718,-0.03662326126284034
ACH-000720,0.05879457240369156
ACH-000721,-0.094075224968515
ACH-000724,-0.08392492042416133
ACH-000725,-0.18995599848284528
ACH-000732,-0.16984933690496634
ACH-000734,-0.041683425056198715
ACH-000735,-0.03245181620170635
ACH-000736,-0.2406592297661932
ACH-000738,0.018066922537845424
ACH-000746,-0.21272211894595006
ACH-000747,-0.14401641160118006
ACH-000748,0.026758403884286863
ACH-000753,-0.06710202015888943
ACH-000756,-0.11776458248735568
ACH-000757,-0.0862991005662624
ACH-000758,0.009496443701402384
ACH-000760,-0.07229061790611192
ACH-000762,0.12450769306125015
ACH-000763,-0.1614146212771984
ACH-000764,-0.17937855210048392
ACH-000765,-0.03601713051995591
ACH-000766,-0.0113630252903945
ACH-000767,-0.07760670987842644
ACH-000768,-0.040473526067897565
ACH-000769,-0.052859511867852996
ACH-000770,-0.13360423946432715
ACH-000771,-0.1646449144770126
ACH-000773,-0.14710924811647053
ACH-000776,-0.09593280177368592
ACH-000777,-0.16846887673671992
ACH-000778,-0.06446354622132937
ACH-000781,-0.04896594124387845
ACH-000782,-0.06178894273612224
ACH-000783,-0.14261515359022492
ACH-000784,-0.1117498161759295
ACH-000785,-0.18433319088819428
ACH-000787,-0.0550035139676426
ACH-000788,-0.08962051312945384
ACH-000791,-0.08158283240178732
ACH-000792,0.013763209139262152
ACH-000794,-0.06638526528003788
ACH-000796,-0.0723013384630852
ACH-000798,-0.12347303418654365
ACH-000799,0.0826872143663966
ACH-000800,-0.07311726134027456
ACH-000802,-0.09497501233795116
ACH-000804,-0.039620007000165706
ACH-000805,-0.20934702734233648
ACH-000809,-0.11269443520332248
ACH-000810,-0.1681743749611096
ACH-000811,-0.10760276352269116
ACH-000817,-0.06516163930675249
ACH-000819,-0.09443471564841166
ACH-000820,0.10940972360761167
ACH-000821,0.01420579145832461
ACH-000822,-0.047609810402259416
ACH-000823,-0.006281535268649306
ACH-000824,-0.08399035595777439
ACH-000827,-0.17179446814376378
ACH-000829,0.05393757193544798
ACH-000831,-0.13950234719597793
