,GRIN2B (2904)
ACH-000004,0.11801183895789193
ACH-000005,0.014664604268052469
ACH-000007,0.30925911829996555
ACH-000009,0.06313103716053782
ACH-000011,0.2834249108901312
ACH-000012,0.1537557409048198
ACH-000013,0.1323275083194758
ACH-000014,0.1938035688963895
ACH-000015,0.043839471808563714
ACH-000017,0.27125425615541104
ACH-000018,0.13628675847576574
ACH-000019,-0.009623532691770765
ACH-000021,0.15119633938441415
ACH-000022,0.1238843903008379
ACH-000025,0.09621428592226784
ACH-000028,0.19265805368618927
ACH-000030,0.060726512134222636
ACH-000035,0.09698838602682436
ACH-000036,0.17809655745860573
ACH-000037,0.13118574883766304
ACH-000039,0.051915872877628576
ACH-000040,0.02364546447388669
ACH-000041,0.04434762670712803
ACH-000042,0.05400896881739445
ACH-000045,0.18861533628150026
ACH-000047,0.13661651850462006
ACH-000052,-0.15253535003182234
ACH-000053,0.07648486478424726
ACH-000054,0.10825770450823796
ACH-000055,0.026333986607787692
ACH-000060,0.054836628218771936
ACH-000067,0.24546561345596335
ACH-000070,0.12640117628302433
ACH-000075,0.2349276075066203
ACH-000078,0.17012983267359055
ACH-000082,0.09496099524494216
ACH-000085,0.11878867701261198
ACH-000086,0.10266582172094567
ACH-000087,0.15420233058787644
ACH-000092,0.14558972475912302
ACH-000095,0.05695459945347586
ACH-000097,0.11678897616567613
ACH-000098,0.1515082198615763
ACH-000099,0.12566128971614102
ACH-000108,0.2263387634316296
ACH-000113,0.14078932372739927
ACH-000116,0.12317978761125402
ACH-000118,0.10559550799501156
ACH-000120,-0.0341822701760362
ACH-000123,0.09323538450608657
ACH-000127,0.14691951663615746
ACH-000128,0.11440423767618373
ACH-000132,0.1117665301048248
ACH-000133,0.03050686635675132
ACH-000137,0.2022614083183132
ACH-000138,0.037567334444639
ACH-000142,0.1009299127599786
ACH-000143,0.0329750704743922
ACH-000146,0.0531581531417229
ACH-000148,0.1562624216575249
ACH-000150,0.2287524477578635
ACH-000152,0.13994574610777627
ACH-000153,-0.02391152790793675
ACH-000159,0.25665189008198724
ACH-000160,-0.004776824392765077
ACH-000163,0.08339488047065641
ACH-000167,0.3408895787793053
ACH-000168,0.2736123062030553
ACH-000169,-0.011949083991866128
ACH-000178,0.1210390977048202
ACH-000183,0.050836184769203804
ACH-000188,0.15980535549151112
ACH-000189,-0.006955270072764265
ACH-000190,0.17050113364656205
ACH-000198,-0.0018803966738655325
ACH-000203,0.36497117142053603
ACH-000204,0.0969647786739372
ACH-000206,0.18933482209070185
ACH-000207,0.1919339225257652
ACH-000208,0.2793276489000165
ACH-000210,0.17083549980264714
ACH-000211,0.06351156866004652
ACH-000215,-0.03376141894185832
ACH-000221,0.08067106321058587
ACH-000222,0.0991910907204249
ACH-000223,-0.07730103489287436
ACH-000226,0.004582524454694452
ACH-000227,-0.06501443752851041
ACH-000228,-0.030055929457579813
ACH-000231,0.037996159020190864
ACH-000232,0.0042562250457071
ACH-000233,0.17735945204883222
ACH-000234,0.06710901794243805
ACH-000235,0.07633440745724471
ACH-000237,0.1861614685595344
ACH-000238,-0.014108574889220625
ACH-000242,-0.2257099440038687
ACH-000243,0.08456728442032667
ACH-000244,0.3166564819134053
ACH-000246,-0.002322259266675117
ACH-000248,0.1673056567437234
ACH-000250,0.07620079559088874
ACH-000251,-0.14570491953968792
ACH-000252,-0.01291404031340452
ACH-000253,0.15614370615824555
ACH-000255,0.11794792439935747
ACH-000256,0.19832542104576514
ACH-000257,0.1633113029533736
ACH-000258,0.16461985986418445
ACH-000259,-0.050040642740965036
ACH-000260,0.17094193192209126
ACH-000261,0.10038058809465147
ACH-000262,0.05071292217173275
ACH-000263,0.062319423363644766
ACH-000264,0.1111263979155634
ACH-000265,0.1082387153992312
ACH-000266,0.07849984223638974
ACH-000272,0.1106697402214994
ACH-000274,0.0855550335712979
ACH-000277,0.2139491706096306
ACH-000278,0.0979518763867262
ACH-000279,0.0024760566469075192
ACH-000280,0.1605278956608302
ACH-000281,0.01252891818185183
ACH-000288,0.08813358972608591
ACH-000291,0.08397134170847764
ACH-000293,0.17085462152174802
ACH-000294,-0.017023010723993783
ACH-000295,0.1331826203197451
ACH-000296,0.23736534542756066
ACH-000302,0.14066192346156353
ACH-000304,0.06576234349823952
ACH-000307,0.07512486369072359
ACH-000308,0.14403037758441722
ACH-000310,0.1448882753425142
ACH-000311,0.04690844807673892
ACH-000312,0.18656934929886052
ACH-000315,0.16097600169635398
ACH-000316,0.17557835482228526
ACH-000317,-0.025304193980358373
ACH-000318,0.10715191045791887
ACH-000319,0.0857823749336494
ACH-000320,0.16801098614596532
ACH-000322,0.2861727692763322
ACH-000323,-0.044760484151263547
ACH-000324,0.03552135206243589
ACH-000329,-0.02962275450448857
ACH-000330,0.2288825689602977
ACH-000331,0.14122004475245162
ACH-000332,0.08388253558615863
ACH-000334,0.1673919201167403
ACH-000335,-0.10982357829492408
ACH-000336,0.02824024083087851
ACH-000337,0.13707710193143252
ACH-000338,0.12380134453975015
ACH-000339,0.10926059407148586
ACH-000341,0.1446197043452262
ACH-000348,0.06936712091466729
ACH-000350,0.04203773777348272
ACH-000352,0.1175118848453386
ACH-000356,0.3271898834625236
ACH-000361,-5.370123043767097e-05
ACH-000362,0.05252954746943257
ACH-000363,0.043071712709473485
ACH-000364,0.024116004288810337
ACH-000365,0.049811344699836384
ACH-000366,0.15000528852512054
ACH-000368,0.030784242049048862
ACH-000374,0.1335889625799393
ACH-000375,0.10904534448564453
ACH-000376,0.06986764496999898
ACH-000381,-0.004448265314572267
ACH-000383,0.10848568617169124
ACH-000387,0.03578592977066603
ACH-000389,0.19260291342273225
ACH-000390,0.16583261586936565
ACH-000393,0.19049350828251368
ACH-000395,0.12817436872852242
ACH-000396,0.13156744498477566
ACH-000397,0.22213389938875985
ACH-000401,0.09475371807417644
ACH-000402,-0.16203975685403024
ACH-000403,0.15133881495358728
ACH-000404,-0.04468678877162989
ACH-000406,0.033440317308984516
ACH-000407,0.12780853665111508
ACH-000408,0.1516947625345315
ACH-000410,0.11507789445813885
ACH-000411,0.04270769713650025
ACH-000414,0.08059300552791371
ACH-000415,0.15188860241859714
ACH-000416,0.14992208568793355
ACH-000420,0.279590150359102
ACH-000421,0.17562073665017358
ACH-000424,-0.051177139595338886
ACH-000425,0.16317712205881055
ACH-000426,-0.048085549273703634
ACH-000427,0.2182509188426995
ACH-000433,0.1752133271754124
ACH-000435,0.2231086390327976
ACH-000436,0.10307517082466937
ACH-000444,0.1285869217181549
ACH-000445,0.2272553787955686
ACH-000448,0.06865760575967904
ACH-000450,0.24604094829761025
ACH-000452,0.14786687174325389
ACH-000454,-0.011978924567604072
ACH-000458,0.17801010325434585
ACH-000459,0.08851398176760558
ACH-000460,0.00265968261283928
ACH-000461,0.010412032826593457
ACH-000463,0.019810103788912303
