,NUFIP1 (26747)
ACH-000375,-0.577831855649143
ACH-000376,-0.4661634602938362
ACH-000381,-0.5170943940228768
ACH-000383,-0.2773357719618384
ACH-000387,-0.4085580050194616
ACH-000389,-0.6517242702127045
ACH-000390,-0.3577233926773736
ACH-000393,-0.2882573262243517
ACH-000395,-0.4626404368240519
ACH-000396,-0.2620864933064629
ACH-000397,-0.3907372196663934
ACH-000401,-0.3228423789633195
ACH-000402,-0.15738470860960102
ACH-000403,-0.3836949413698116
ACH-000404,-0.4849438688671861
ACH-000406,-0.1694979421070808
ACH-000407,-0.2825881663251825
ACH-000408,-0.4628436198840041
ACH-000410,-0.3626135354203333
ACH-000411,-0.4559175941639043
ACH-000414,-0.322780600460233
ACH-000415,-0.5040881110139624
ACH-000416,-0.4192034787775544
ACH-000420,-0.4501248678428074
ACH-000421,-0.5918683687904457
ACH-000424,-0.2611638875737193
ACH-000425,-0.27720683956835906
ACH-000426,-0.3821869158666048
ACH-000427,-0.1921578085565393
ACH-000433,-0.4042329778956564
ACH-000435,-0.7990801180879824
ACH-000436,-0.1279648221635765
ACH-000444,-0.44005784831771627
ACH-000445,-0.3453034954763462
ACH-000448,-0.3650895219434128
ACH-000450,-0.3354090890031481
ACH-000452,-0.37442787639675423
ACH-000454,-0.10028140030289792
ACH-000458,-0.7893752659771298
ACH-000459,-0.3049180967191047
ACH-000460,-0.3880406987635701
ACH-000461,-0.3455481394786448
ACH-000463,-0.4429424772333856
ACH-000464,-0.23576259894719165
ACH-000466,-0.21295576956699355
ACH-000467,-0.2235929560443911
ACH-000468,-0.5206688359854788
ACH-000469,-0.02423465092969659
ACH-000470,-0.0883636880965921
ACH-000471,-0.47286836913236
ACH-000472,-0.289317066412339
ACH-000473,-0.2398441111176852
ACH-000475,-0.3626881963762948
ACH-000476,-0.3260092692017605
ACH-000477,-0.4059292345645861
ACH-000479,-0.2938002081100617
ACH-000480,-0.801204117238771
ACH-000481,-0.3801765170071237
ACH-000483,-0.5226776684906179
ACH-000484,-0.2745865925269024
ACH-000485,-0.486652507798564
ACH-000486,-0.5251466134324043
ACH-000487,-0.25520831497013724
ACH-000488,-0.2654742051049949
ACH-000490,-0.32877529798818
ACH-000491,-0.3641769535573042
ACH-000495,-0.375667498596159
ACH-000496,-0.540577540000302
ACH-000499,-0.31356334243697565
ACH-000500,-0.2991804093720212
ACH-000502,-0.22593823096444185
ACH-000503,-0.3406937122450805
ACH-000505,-0.3611406513368644
ACH-000507,-0.16430036289288147
ACH-000510,-0.20920537320238036
ACH-000511,-0.6010966557671464
ACH-000512,-0.5257891644771814
ACH-000516,-0.3723277331158136
ACH-000517,-0.3661205558363537
ACH-000518,-0.4391405894473319
ACH-000520,-0.3880203678531488
ACH-000521,-0.1880086397037257
ACH-000522,-0.33294130353815704
ACH-000524,-0.3442835790295944
ACH-000527,-0.4950386823079566
ACH-000528,-0.4668982416611767
ACH-000537,-0.2680607277713261
ACH-000541,-0.3779130786888468
ACH-000542,-0.2596788779809736
ACH-000544,-0.4116783778849159
ACH-000545,-0.3974879865729015
ACH-000547,-0.2899964474246269
ACH-000548,-0.37502077256669175
ACH-000549,-0.26581598204266793
ACH-000550,-0.2021996914630599
ACH-000552,-0.4295531819808334
ACH-000556,-0.3636450660086212
ACH-000557,-0.2103142224307676
ACH-000569,-0.4137793937262449
ACH-000570,-0.64030889079165
ACH-000571,-0.11495637582331755
ACH-000573,-0.4670502615522567
ACH-000576,-0.2610195879179635
ACH-000579,-0.44477429866969015
ACH-000580,-0.3215285720755805
ACH-000584,-0.2877255759333928
ACH-000585,-0.485624361394133
ACH-000588,-0.27770112342852954
ACH-000589,-0.4174215158032039
ACH-000591,-0.5499073949849468
ACH-000593,-0.4108771840705721
ACH-000600,-0.5466045759494012
ACH-000601,-0.33697633731415017
ACH-000605,-0.3257065630591501
ACH-000606,-0.3853201895821372
ACH-000608,-0.2181497890926476
ACH-000614,-0.20430617011988966
ACH-000616,-0.32483514542871955
ACH-000618,-0.4126820630231627
ACH-000619,-0.2215110336224548
ACH-000620,-0.3129515808200733
ACH-000621,-0.31939226305243257
ACH-000622,-0.3695926326723503
ACH-000623,-0.5664651270335519
ACH-000624,-0.3744936286832254
ACH-000627,-0.5584244695254355
ACH-000630,-0.26273854876680164
ACH-000631,-0.7153892412759406
ACH-000632,-0.2830141939719488
ACH-000633,-0.2298474492631425
ACH-000637,-0.4185918544990785
ACH-000638,-0.3017331412637921
ACH-000646,-0.3520229196487443
ACH-000647,-0.42504303435059343
ACH-000648,-0.6223985353729692
ACH-000649,-0.4034079149717388
ACH-000651,-0.4471117476859601
ACH-000652,-0.3029809477510496
ACH-000653,-0.1530478947346744
ACH-000657,-0.366957683436112
ACH-000658,-0.054382178049949915
ACH-000661,-0.20415653240699266
ACH-000662,-0.04919806701515615
ACH-000663,-0.5830779313092443
ACH-000665,-0.4197919479350151
ACH-000671,-0.3816583001408552
ACH-000672,-0.10560306127227297
ACH-000673,-0.1365601342229748
ACH-000676,-0.3013847587789018
ACH-000677,-0.434227031510772
ACH-000681,-0.4356279916175828
ACH-000683,-0.4308456084904005
ACH-000684,-0.5121261235442303
ACH-000688,-0.3990349426956784
ACH-000693,-0.4664320183462613
ACH-000694,-0.2855249264607645
ACH-000695,-0.23913526399842244
ACH-000696,-0.35830343227673833
ACH-000697,-0.30641952125080896
ACH-000699,-0.3107831036625476
ACH-000701,-0.3606468679423357
ACH-000706,-0.5436880424476734
ACH-000711,-0.3504534253754953
ACH-000713,-0.43074710940276295
ACH-000714,-0.3048839937358112
ACH-000718,-0.3165897102242301
ACH-000720,-0.2948198043967639
ACH-000721,-0.3184004838696424
ACH-000724,-0.35203903923850866
ACH-000725,-0.3404509773245638
ACH-000732,-0.38664517977136575
ACH-000734,-0.28897721031670004
ACH-000735,-0.2797758166577993
ACH-000736,-0.4633521346317689
ACH-000738,-0.4101072949442809
ACH-000746,-0.4120990807557068
ACH-000747,-0.17738849063968282
ACH-000748,-0.33262624950408354
ACH-000753,-0.17601637656354116
ACH-000756,-0.2708489074999297
ACH-000757,-0.12842414855289108
ACH-000758,-0.4991697564676237
ACH-000760,-0.3656440761359575
ACH-000762,-0.321313304702706
ACH-000763,-0.3811829370349618
ACH-000764,-0.27690209629821194
ACH-000765,-0.330415035990409
ACH-000766,-0.3495817346285455
ACH-000767,-0.3135049066426809
ACH-000768,-0.3905025222345081
ACH-000769,-0.6352122932565855
ACH-000770,-0.12991766661659995
ACH-000771,-0.2848605064471857
ACH-000773,-0.23107914815665614
ACH-000776,-0.5483348369096954
ACH-000777,-0.4560922453783692
ACH-000778,-0.3268457553527469
ACH-000781,-0.4497944227769916
ACH-000782,-0.3288298679172664
ACH-000783,-0.03902159295683443
ACH-000784,-0.3593297835848447
ACH-000785,-0.3213432534414521
ACH-000787,-0.2366301674567803
ACH-000788,-0.5186916128721888
ACH-000791,-0.21410614421242724
ACH-000792,-0.4392208839022323
ACH-000794,-0.21271018330438565
ACH-000796,-0.32298945403354584
ACH-000798,-0.3381366991907539
ACH-000799,-0.6091676882948556
ACH-000800,-0.29167077238026834
ACH-000802,-0.44980592294372707
ACH-000804,-0.34792630191679225
ACH-000805,-0.21418821362614912
ACH-000809,-0.390532743744942
ACH-000810,-0.11504730129043587
ACH-000811,-0.3965967658212428
ACH-000817,-0.5458694523274843
ACH-000819,-0.274789410041732
ACH-000820,-0.18571659366312326
ACH-000821,-0.30725013450184985
ACH-000822,-0.3140136894405058
ACH-000823,-0.2553477024550705
ACH-000824,-0.23627292527811464
ACH-000827,-0.411784126555775
ACH-000829,-0.09667593519335478
ACH-000831,-0.41894392965128496
ACH-000832,-0.16721121519502874
ACH-000833,-0.18670559754501684
ACH-000834,-0.3155518317856631
ACH-000835,-0.34777601067431635
ACH-000836,-0.2969198661144912
ACH-000837,-0.15733712330948715
ACH-000838,-0.14673357871297796
ACH-000839,-0.41712327490724943
ACH-000840,-0.27235310236564203
ACH-000841,-0.2290598513460796
ACH-000843,-0.5369545719452051
ACH-000846,-0.29601324003796825
ACH-000847,-0.2549370994213051
ACH-000848,-0.4683962397959335
ACH-000849,-0.5280963348269391
ACH-000851,-0.4397315143752025
ACH-000855,-0.5394201585033668
ACH-000856,-0.4255369628978891
ACH-000858,-0.35681550735345163
ACH-000859,-0.20853659645842185
ACH-000861,-0.5954562532114127
ACH-000862,-0.4778968619807301
ACH-000865,-0.4636769196558617
ACH-000866,-0.4788018484936187
ACH-000867,-0.3529993481651019
ACH-000869,-0.3724327032803396
ACH-000872,-0.5658889381411158
ACH-000873,-0.4139795085181991
ACH-000876,-0.4377845511282164
ACH-000878,-0.2843708431170101
ACH-000880,-0.3642517400762311
ACH-000881,-0.43933521345096016
ACH-000882,-0.31355742874613424
ACH-000884,-0.2993162817220361
ACH-000885,-0.4137354071138392
ACH-000887,-0.3337429446595377
ACH-000889,-0.21827161920026286
ACH-000896,-0.2528792017836652
ACH-000898,-0.2900529367899369
ACH-000900,-0.27309224849832164
ACH-000901,-0.3157184354557285
ACH-000905,-0.5468353489787017
ACH-000906,-0.409257781287312
ACH-000907,-0.4798005635898999
ACH-000910,-0.2260901741383849
ACH-000911,-0.35837251006252485
ACH-000912,-0.581908900125258
ACH-000913,-0.2756222219969159
ACH-000915,-0.32362165295914186
ACH-000916,-0.4381234311910277
ACH-000917,-0.12283413579178955
ACH-000920,-0.3228833658640886
ACH-000921,-0.3899957476439681
ACH-000924,-0.5148256650061299
ACH-000926,-0.2674126608371819
ACH-000928,-0.22093612032759916
ACH-000929,-0.5473145510136302
ACH-000932,-0.2612840257676588
ACH-000935,-0.28338355501462115
ACH-000936,-0.4264170865007005
ACH-000937,-0.2676156311306707
ACH-000938,-0.25488738542745193
ACH-000939,-0.2654551514209481
ACH-000941,-0.24827224782168825
ACH-000943,-0.40153224681838795
ACH-000946,-0.4864125493837267
ACH-000947,-0.4025858840686659
ACH-000948,-0.5839990377422299
ACH-000950,-0.3920707401946934
ACH-000953,-0.34964314203043395
ACH-000954,-0.5248216764652693
ACH-000957,-0.4734940016875177
ACH-000958,-0.300802333332492
ACH-000960,-0.13293766008759125
ACH-000963,-0.23414928523655384
ACH-000968,-0.1715575297546045
ACH-000969,-0.39887548328050576
ACH-000972,0.024937141600117955
ACH-000973,-0.4573228858286187
ACH-000974,-0.3832414206015173
ACH-000978,-0.2800034702139269
ACH-000984,-0.34681150581329856
ACH-000986,-0.3356728692713565
ACH-000988,-0.5085121159616109
ACH-000993,-0.4516765057703985
ACH-000994,-0.14921726027015253
ACH-000996,-0.5344027042031617
ACH-001001,-0.33761867702266984
ACH-001020,-0.14816480216466113
ACH-001028,-0.2752254767079945
ACH-001031,-0.2085862915458221
ACH-001038,-0.2674892843064105
ACH-001048,-0.4150176075824725
ACH-001050,-0.4325541300052736
ACH-001053,-0.4802746459618233
ACH-001054,-0.3020845504203671
ACH-001061,-0.4193964172611577
ACH-001067,-0.2648516551256155
ACH-001075,-0.516520924882317
ACH-001096,-0.3671808956332317
ACH-001111,-0.19052368644535125
ACH-001119,-0.4047626091915788
ACH-001128,-0.40946785725447465
ACH-001134,-0.3684812319639207
ACH-001151,-0.3352622802011608
ACH-001163,-0.28482123583104474
ACH-001164,-0.5471436765111081
ACH-001183,-0.41329408624299735
ACH-001192,-0.4688658384372007
ACH-001193,-0.5692564450074187
ACH-001196,-0.4853849812290754
ACH-001197,-0.2699186090261702
ACH-001205,-0.2932018026435969
ACH-001211,-0.24175869955157295
ACH-001212,-0.17863012631015712
ACH-001228,-0.17050532559851728
ACH-001232,-0.2607021953103783
ACH-001239,-0.16403224057159338
ACH-001270,-0.392808145368541
ACH-001274,-0.2971792389940411
ACH-001275,-0.4087701984818004
ACH-001277,-0.4988969563423963
ACH-001278,-0.44593401392936827
ACH-001280,-0.3936297909668944
ACH-001283,-0.5760803323546602
ACH-001289,-0.4287045321452204
ACH-001300,-0.5301910901997947
ACH-001301,-0.2637252327777193
ACH-001302,-0.40346660481919705
ACH-001306,-0.4604734858474577
ACH-001318,-0.4930132224326517
ACH-001322,-0.4458306255340881
ACH-001328,-0.2934346777395398
ACH-001332,-0.43358897824981146
ACH-001336,-0.4533815599930243
ACH-001346,-0.2906997040482713
ACH-001353,-0.14254280244210552
ACH-001354,-0.13885863514566976
ACH-001367,-0.25300387794083323
ACH-001368,-0.23700323858114006
ACH-001374,-0.2704111030710576
ACH-001377,-0.44130217453688825
ACH-001380,-0.2630526922845695
ACH-001391,-0.479693839731704
ACH-001408,-0.4971781989689754
ACH-001430,-0.4115264464179331
ACH-001431,-0.2668086474597478
ACH-001450,-0.29002622762334584
ACH-001496,-0.3068181997680693
ACH-001500,-0.3135497813693772
ACH-001523,-0.5144823016958601
ACH-001532,-0.331900685892027
ACH-001550,-0.3368264217798133
ACH-001552,-0.13932153087698038
ACH-001554,-0.4483237261507269
ACH-001654,-0.35806062719143816
ACH-001735,-0.3432341305682309
ACH-001736,-0.31239594433428786
ACH-001737,-0.5356934891986669
ACH-001740,-0.5954211207632082
ACH-001745,-0.4750684841525843
ACH-001765,-0.3200383539826241
