,MSL2 (55167)
ACH-000004,0.09087732746990318
ACH-000005,0.15016302765606387
ACH-000007,-0.17771826716293326
ACH-000009,-0.10407379078041493
ACH-000011,-0.09367090393207647
ACH-000012,-0.02688718274623125
ACH-000013,-0.14472864041279676
ACH-000014,-0.3536916555794376
ACH-000015,0.027596448247050112
ACH-000017,-0.024940038429850268
ACH-000018,-0.04225829021798557
ACH-000019,-0.13878636415704906
ACH-000021,0.00858421741992821
ACH-000022,-0.11112552547206174
ACH-000025,-0.043819116620205566
ACH-000028,-0.03180488859025496
ACH-000030,-0.04885144058938781
ACH-000035,0.027482683786850617
ACH-000036,-0.11843344959901235
ACH-000037,-0.02056817223420183
ACH-000039,-0.25166572434949697
ACH-000040,0.021388876078009225
ACH-000041,0.06050906115980945
ACH-000042,-0.033651027972710856
ACH-000045,-0.20116956843986286
ACH-000047,0.03738186810462857
ACH-000052,0.1889868936532356
ACH-000053,-0.07173865077904626
ACH-000054,-0.227513087360494
ACH-000055,-0.2576482301093048
ACH-000060,-0.12721771626707631
ACH-000067,-0.1273315485574197
ACH-000070,-0.10756973628556857
ACH-000075,0.025056706873421684
ACH-000078,-0.03010472109635285
ACH-000082,0.016059157258766575
ACH-000085,-0.2399023708975355
ACH-000086,0.003735234792072429
ACH-000087,0.08753444861053937
ACH-000092,-0.15606777779948106
ACH-000095,-0.04783035655054234
ACH-000097,0.16974796591443467
ACH-000098,-0.09093160422494348
ACH-000099,-0.17598453302505593
ACH-000108,0.01917913096544193
ACH-000113,0.017845773205996708
ACH-000116,-0.13697755530584207
ACH-000118,-0.09335267377804228
ACH-000120,0.3557219053091634
ACH-000123,-0.09027409974161273
ACH-000127,0.02188674780616435
ACH-000128,-0.12461557649669265
ACH-000132,-0.14328336045257628
ACH-000133,-0.05139750478991112
ACH-000137,-0.040739460786696526
ACH-000138,-0.018792171412474364
ACH-000142,-0.0999836086604611
ACH-000143,-0.001746658219596406
ACH-000146,-0.08715536612467145
ACH-000148,0.0937723984498636
ACH-000150,-0.07695020356764155
ACH-000152,-0.0008567894745661488
ACH-000153,0.046961808563784485
ACH-000159,-0.16334027555525915
ACH-000160,0.13867054316181868
ACH-000163,0.1156977785915266
ACH-000167,0.07690915048604267
ACH-000168,-0.07798348462825791
ACH-000169,0.057095455461178585
ACH-000178,-0.08552862414959543
ACH-000183,0.07245985930580676
ACH-000188,-0.2305559221261756
ACH-000189,-0.19009837553804587
ACH-000190,0.14433453560943207
ACH-000198,-0.16504940349774222
ACH-000203,-0.12750322540960174
ACH-000204,0.07402998131745868
ACH-000206,-0.043923684801793705
ACH-000207,-0.07082015420931753
ACH-000208,-0.01869831151666624
ACH-000210,0.07133029579023349
ACH-000211,-0.04357286501457891
ACH-000215,0.026048524913358184
ACH-000221,-0.0407270735175131
ACH-000222,-0.1879217854288919
ACH-000223,-0.14810971075773458
ACH-000226,-0.34440675402955234
ACH-000227,-0.01830098167143273
ACH-000228,0.16033427580531107
ACH-000231,-0.0745853593842743
ACH-000232,-0.11875199025746967
ACH-000233,-0.30565924593805466
ACH-000234,-0.11594799708080746
ACH-000235,-0.0804041444847203
ACH-000237,0.014095161105104347
ACH-000238,-0.07105916553787958
ACH-000242,-0.05193428184727606
ACH-000243,0.03708072462712498
ACH-000244,0.02155377956807944
ACH-000246,-0.1850230652886482
ACH-000248,0.010196676338373477
ACH-000250,-0.13750869153995646
ACH-000251,0.12235636615172125
ACH-000252,-0.07692416969354969
ACH-000253,0.060975527567212126
ACH-000255,-0.016810772257580466
ACH-000256,-0.0007115292298708719
ACH-000257,-0.10204388342018267
ACH-000258,0.009017192020993822
ACH-000259,0.08063652967241962
ACH-000260,-0.04727805194464235
ACH-000261,0.0505125935218259
ACH-000262,-0.2224853620672607
ACH-000263,-0.22970385757994635
ACH-000264,-0.07515879220338352
ACH-000265,0.00013295753413349599
ACH-000266,-0.012672242671614946
ACH-000272,-0.19647149111270454
ACH-000274,0.0188309794890933
ACH-000277,0.13670329633317646
ACH-000278,-0.013751977529103631
ACH-000279,0.09866118549317418
ACH-000280,-0.4077777028924269
ACH-000281,-0.06471584947390202
ACH-000288,-0.0023619495055369607
ACH-000291,-0.11530176958454827
ACH-000293,-0.01761233864326343
ACH-000294,-0.2135520310731248
ACH-000295,-0.2865096158460021
ACH-000296,-0.33337468200000664
ACH-000302,-0.14740316093043984
ACH-000304,0.08596461051732884
ACH-000307,0.10164631523696777
ACH-000308,0.00030053759011123296
ACH-000310,-0.09925207123486676
ACH-000311,-0.06192189038657678
ACH-000312,0.023308333552989818
ACH-000315,-0.2279586953112793
ACH-000316,0.13766130413932207
ACH-000317,-0.08559778157514583
ACH-000318,-0.01306697637882585
ACH-000319,0.053347866811930066
ACH-000320,0.09721689293900396
