,MARK2 (2011)
ACH-000004,-0.3115248157552854
ACH-000005,-0.07724017431158431
ACH-000007,-0.9569534284835891
ACH-000009,-0.34349017121719444
ACH-000011,-0.43486121711248266
ACH-000012,-0.2680189239993733
ACH-000013,0.0346695370161815
ACH-000014,-0.020288477805897008
ACH-000015,-0.20071064198612956
ACH-000017,-0.3903403146232977
ACH-000018,-0.5009607128327148
ACH-000019,-0.3838482799818865
ACH-000021,-0.2735721449043391
ACH-000022,-0.2867863066174091
ACH-000025,-0.6216047791392154
ACH-000028,-0.17898358662315608
ACH-000030,-0.5389333748363722
ACH-000035,-0.2933429340267425
ACH-000036,-0.3956280877144325
ACH-000037,0.23653396914172325
ACH-000039,-0.0780523359056889
ACH-000040,-0.6175496513372689
ACH-000041,0.16863074951737328
ACH-000042,-0.018089811538843942
ACH-000045,-0.11575902923218913
ACH-000047,-0.04017248110321495
ACH-000052,-0.19765884593815328
ACH-000053,-0.017511609123603337
ACH-000054,-0.3341415662431294
ACH-000055,-0.2838435663532747
ACH-000060,-0.5403151049066744
ACH-000067,-0.19560134011513106
ACH-000070,-0.08216436684863432
ACH-000075,-0.2831815713693656
ACH-000078,0.03361358636105245
ACH-000082,-0.2932706952570574
ACH-000085,-0.7987012207535901
ACH-000086,-0.2000394481504498
ACH-000087,-0.6521071952979067
ACH-000092,-0.09920358568047624
ACH-000095,-0.103433902562813
ACH-000097,-0.2364623272277485
ACH-000098,-0.24073005711177164
ACH-000099,0.20971446225283488
ACH-000108,-0.6530304380468577
ACH-000113,-0.3021112132478613
ACH-000116,0.02052085022200205
ACH-000118,-0.5411067274639688
ACH-000120,-0.18330350174512586
ACH-000123,-0.14469082903446925
ACH-000127,-0.28307915245147264
ACH-000128,0.26336512510617066
ACH-000132,-0.2044532149257456
ACH-000133,-0.1576562338799742
ACH-000137,-0.200996670952437
ACH-000138,-0.43434509037666935
ACH-000142,0.046032451743969284
ACH-000143,-0.2757092658044604
ACH-000146,-0.11593420482646807
ACH-000148,-0.025279443183833558
ACH-000150,-0.12452100836178855
ACH-000152,-0.2208916100324382
ACH-000153,-0.5185142824023605
ACH-000159,-0.027529110761524037
ACH-000160,-0.24318367693436846
ACH-000163,-0.3814738544968736
ACH-000167,-0.2725634842667428
ACH-000168,-0.11827998364312718
ACH-000169,-0.22313864976039768
ACH-000178,-0.4536983239379996
ACH-000183,-0.1551360672781259
ACH-000188,-0.3551030403829157
ACH-000189,-0.1199090297644699
ACH-000190,-0.11879860496335752
ACH-000198,-0.06629110973088485
ACH-000203,-0.4933745437481089
ACH-000204,-0.28801400134030336
ACH-000206,0.06459848766104756
ACH-000207,-0.09341336337643888
ACH-000208,-0.27223736104341484
ACH-000210,-0.18518677823322355
ACH-000211,-0.2139350709667993
ACH-000215,-0.4131584626523819
ACH-000221,-0.1381733740875331
ACH-000222,-0.40966502977274216
ACH-000223,-0.3004113223167629
ACH-000226,-0.17097108655041107
ACH-000227,-0.05717398490817795
ACH-000228,-0.54210293979338
ACH-000231,-0.03722039950640202
ACH-000232,0.08308203626386264
ACH-000233,-0.12682913643625662
ACH-000234,-0.3597174390369873
ACH-000235,-0.2874348005477254
ACH-000237,-0.19613144043478625
ACH-000238,-0.1314803923211208
ACH-000242,-0.6307962376837977
ACH-000243,-0.7267481791450979
ACH-000244,-0.5375307442708998
ACH-000246,-0.4902930380081916
ACH-000248,-0.6113585060570164
ACH-000250,-0.15884122651258245
ACH-000251,-0.19056472471716696
ACH-000252,-0.7582020130125549
ACH-000253,-0.20291944463221173
ACH-000255,-0.3504309863626153
ACH-000256,-0.2584197581812652
ACH-000257,0.000592264694070157
ACH-000258,-0.21671140838222144
ACH-000259,0.026898734197582208
ACH-000260,-0.10991023324619316
ACH-000261,-0.20320436278764956
ACH-000262,-0.6823503582950007
ACH-000263,0.14530375332486156
ACH-000264,-0.18719730221491945
ACH-000265,-0.2146361575997359
ACH-000266,-0.18337777006042186
ACH-000272,-0.15350366720834874
ACH-000274,-0.06535571132636125
ACH-000277,-0.4093149642779565
ACH-000278,-0.06288585765261892
ACH-000279,-0.07284529925806177
ACH-000280,-0.19318263354851334
ACH-000281,-0.2842658740561839
ACH-000288,-0.18599424344434787
ACH-000291,-0.32123894583175777
ACH-000293,-0.08144598395039676
ACH-000294,-0.4842731528117559
ACH-000295,0.20215397785879613
ACH-000296,-0.1468622007476468
ACH-000302,-0.03733124590993804
ACH-000304,-0.06336502926699218
ACH-000307,-0.06540102138770926
ACH-000308,-0.4753928995815506
ACH-000310,0.0009994811605586614
ACH-000311,-0.3343875830129897
ACH-000312,0.1304425368263941
ACH-000315,0.17297007360978253
ACH-000316,-0.35930234308167064
ACH-000317,-0.6005361278242041
ACH-000318,-0.12070072443475825
ACH-000319,-0.1624409729078616
ACH-000320,0.19749478096222267
ACH-000322,0.014727962394765802
ACH-000323,-0.5546210412962064
ACH-000324,-0.3143930176885438
ACH-000329,-0.09371135596739696
ACH-000330,-0.10087659378323688
ACH-000331,-0.6339367562294114
ACH-000332,-0.3306440394903917
ACH-000334,-0.02041238481767965
ACH-000335,-0.10057910129829037
ACH-000336,0.1364149823480767
ACH-000337,-0.4000984655083475
ACH-000338,-0.234551653635667
ACH-000339,-0.04538830995546024
ACH-000341,-0.1067940158904673
ACH-000348,-0.3067022756907791
ACH-000350,-0.18613258593565252
ACH-000352,-0.00018153328354905403
ACH-000356,-0.2968425571173193
ACH-000361,0.010343536920261744
ACH-000362,0.03300884136195452
ACH-000363,0.0846612844864606
ACH-000364,-0.27674725855562216
ACH-000365,0.12113794531498542
ACH-000366,-0.15661127516610712
ACH-000368,-0.3706572044008621
ACH-000374,-0.09909425438404118
ACH-000375,-0.156025240239567
ACH-000376,-0.11471681839242208
ACH-000381,-0.2077079513193943
ACH-000383,-0.37360676953248667
ACH-000387,-0.11071165475033813
ACH-000389,-0.2087263524756682
ACH-000390,-0.25407502090792844
ACH-000393,-0.4046018508979449
ACH-000395,-0.3933008240480658
ACH-000396,-0.2602677673385329
ACH-000397,-0.5135631935117905
ACH-000401,-0.28437005863023906
ACH-000402,-0.0449434469941644
ACH-000403,-0.3997139652514985
ACH-000404,-0.3145640083332205
ACH-000406,0.017435853053328284
ACH-000407,-0.21111869618821485
ACH-000408,-0.39986751040514495
ACH-000410,-0.032251808267615395
ACH-000411,-0.3399516716941137
ACH-000414,-0.14184147092901456
ACH-000415,-0.2776418706006698
ACH-000416,-0.3044583539544329
ACH-000420,-0.4272866897211956
ACH-000421,-0.2864351328033229
ACH-000424,0.04131318479489416
ACH-000425,-0.1701111289947525
ACH-000426,-0.09236866288235444
ACH-000427,-0.31730004316949706
ACH-000433,-0.2566778644918922
ACH-000435,-0.5165930543996907
ACH-000436,-0.2850561678953142
ACH-000444,-0.03800083566200715
ACH-000445,-0.08503509800143544
ACH-000448,-0.1134851262518988
ACH-000450,-0.6298356514698199
ACH-000452,-0.06518053638858706
ACH-000454,-0.38442967106877257
ACH-000458,-0.7684848150877163
ACH-000459,-0.1625278067933381
ACH-000460,-0.3966914067742286
ACH-000461,-0.3975548865350003
ACH-000463,-0.27821828803102394
ACH-000464,0.04032166881978002
ACH-000466,-0.3235534181567081
ACH-000467,-0.2060163269352962
ACH-000468,-0.16836475008501398
ACH-000469,-0.5531972815768876
ACH-000470,-0.2650229795153573
ACH-000471,-0.3381510906642323
ACH-000472,-0.44512077364393604
ACH-000473,-0.0683681904012011
ACH-000475,-0.052166463248570764
ACH-000476,-0.5590308162995399
ACH-000477,-0.11630714343784845
ACH-000479,-0.4052976769781565
ACH-000480,-0.2467609393109552
ACH-000481,-0.17768885515753555
ACH-000483,-0.19414074562347516
ACH-000484,-0.20974545896449195
ACH-000485,-0.2668057288046445
ACH-000486,-0.5500463452855401
ACH-000487,0.024049895111044942
ACH-000488,-0.2387571336470389
ACH-000490,-0.5299132147406265
ACH-000491,-0.07656946788621552
ACH-000495,-0.09038497739261613
ACH-000496,-0.2458900225112209
ACH-000499,0.13064848603579213
ACH-000500,-0.3672936274405764
ACH-000502,-0.3159023225132554
ACH-000503,-0.4374654495667783
ACH-000505,-0.24161117853360925
