,MAN2C1 (4123)
ACH-000163,-0.011779483361691248
ACH-000167,-0.4776890148286079
ACH-000168,-0.0923077353904915
ACH-000169,-0.03505265483738766
ACH-000178,-0.134640407523164
ACH-000183,-0.14822504208349602
ACH-000188,-0.08824931267353828
ACH-000189,-0.2621284116922333
ACH-000190,-0.12326988690290774
ACH-000198,-0.0913528153800864
ACH-000203,-0.04749559634354839
ACH-000204,-0.3457176154918213
ACH-000206,-0.15960226390987756
ACH-000207,-0.05522375650802574
ACH-000208,-0.3417260221461548
ACH-000210,0.14742734491053386
ACH-000211,-0.10107091345587477
ACH-000215,-0.07415599272254997
ACH-000221,-0.2236131805945577
ACH-000222,-0.2030586040069005
ACH-000223,-0.18111528094258847
ACH-000226,-0.1023873617470344
ACH-000227,-0.1627588500165107
ACH-000228,-0.10719231243596182
ACH-000231,-0.18729802392877093
ACH-000232,-0.006044426987819907
ACH-000233,0.0031736993560376623
ACH-000234,-0.3011395771147919
ACH-000235,-0.23592673383416654
ACH-000237,-0.29507433464802946
ACH-000238,-0.18868817936413773
ACH-000242,-0.5727861947026572
ACH-000243,-0.1361454942873732
ACH-000244,-0.20446506935598807
ACH-000246,-0.052769838513758674
ACH-000248,-0.10510695523780414
ACH-000250,-0.14449049221119958
ACH-000251,0.1694244144896722
ACH-000252,-0.27491897509491675
ACH-000253,-0.07729511898499752
ACH-000255,-0.1754613685320164
ACH-000256,-0.024802180097067326
ACH-000257,-0.1520821890148628
ACH-000258,-0.030680851983365832
ACH-000259,-0.18753825294760332
ACH-000260,-0.13767483632212452
ACH-000261,-0.1436787960149815
ACH-000262,-0.19621599093785827
ACH-000263,-0.4045649952825752
ACH-000264,-0.18298119272998928
ACH-000265,-0.21101644036805672
ACH-000266,-0.1297914601318132
ACH-000272,-0.1732752225679954
ACH-000274,-0.2964965668410751
ACH-000277,-0.2337449734661339
ACH-000278,-0.2304386735613785
ACH-000279,-0.13147773330214524
ACH-000280,-0.04342885575595423
ACH-000281,-0.10920099636409196
ACH-000288,-0.0901878561974821
ACH-000291,-0.06016014649473485
ACH-000293,-0.09615055662827293
ACH-000294,-0.002298735873965352
ACH-000295,-0.2772278584624832
ACH-000296,-0.13568221710072353
ACH-000302,-0.24100597513796795
ACH-000304,-0.1676021995358733
ACH-000307,-0.2010954641355507
ACH-000308,-0.14870244153084894
ACH-000310,-0.22104005773703087
ACH-000311,-0.2478803310077367
ACH-000312,-0.13548869797186144
ACH-000315,0.08528284319978516
ACH-000316,-0.2438059078136282
ACH-000317,-0.1218487575638146
ACH-000318,-0.2133430760776273
ACH-000319,-0.14011607468211176
ACH-000320,-0.21191059805675008
ACH-000322,-0.024183738477257997
ACH-000323,-0.18815440442804388
ACH-000324,-0.05143195340269255
ACH-000329,-0.08277114284959182
ACH-000330,-0.13035454366164925
ACH-000331,-0.2527471247703512
ACH-000332,-0.14080621949561506
ACH-000334,-0.05925372805699315
ACH-000335,-0.17690688473233876
ACH-000336,-0.0449836629039992
ACH-000337,-0.1889919353373704
ACH-000338,0.13410527822237148
ACH-000339,-0.04512627779560677
ACH-000341,-0.378174792192066
ACH-000348,-0.16898379056600926
ACH-000350,-0.020863297734793253
ACH-000352,-0.14441273412185945
ACH-000356,-0.19059553523154668
ACH-000361,-0.2884470430608475
ACH-000362,-0.0324019617789478
ACH-000363,-0.21722218006139865
ACH-000364,-0.08133444308816244
ACH-000365,-0.1150722731844726
ACH-000366,-0.09622986350405098
ACH-000368,-0.2175619244655832
ACH-000374,0.003471603183740304
ACH-000375,-0.09639552343617487
ACH-000376,-0.3226619314817048
ACH-000381,-0.13827395315083452
ACH-000383,-0.1692846908893658
ACH-000387,-0.2041365718725322
ACH-000389,-0.2054679606891997
ACH-000390,-0.183521056811575
ACH-000393,-0.12001071883006367
ACH-000395,-0.1722050870799981
ACH-000396,-0.1203186089356037
ACH-000397,-0.18327075408915436
ACH-000401,-0.25856743550161343
ACH-000402,0.1366252327251282
ACH-000403,-0.15602075000361784
ACH-000404,-0.23683951600966144
ACH-000406,-0.11659549503076964
ACH-000407,-0.3164497237522222
ACH-000408,-0.2748314509579668
ACH-000410,-0.1846083854472847
ACH-000411,-0.16863307930593213
ACH-000414,-0.2489878633614963
ACH-000415,-0.0936692043157476
ACH-000416,-0.18029280398132866
ACH-000420,-0.0009213883643867539
ACH-000421,-0.22501741534743255
ACH-000424,-0.3411030772898456
ACH-000425,-0.2812864728154597
ACH-000426,-0.07008707139706855
ACH-000427,-0.22120911829235956
ACH-000433,-0.30045470093094995
ACH-000435,0.03304318970231327
ACH-000436,-0.2456614331463199
ACH-000444,-0.15204673074314348
ACH-000445,-0.006435778634835047
ACH-000448,-0.1948211727937185
ACH-000450,-0.1464865493069841
ACH-000452,-0.1826722865960172
ACH-000454,-0.2487328455759867
ACH-000458,-0.0916549280128646
ACH-000459,0.10941607169789076
ACH-000460,-0.16975470769021705
ACH-000461,-0.3001373875313896
ACH-000463,-0.11863084754789993
ACH-000464,-0.3401759924083403
ACH-000466,-0.1541969828994726
ACH-000467,-0.02671927217477231
ACH-000468,-0.1938354422922222
ACH-000469,-0.11069617209789293
ACH-000470,-0.1753558058470675
ACH-000471,-0.13022966906362524
ACH-000472,-0.1361769658346697
ACH-000473,-0.044610463840810716
ACH-000475,-0.09251109754774632
ACH-000476,-0.24646511792871245
ACH-000477,-0.14314507113784658
ACH-000479,-0.13937577064775875
ACH-000480,-0.2147255364961949
ACH-000481,-0.2088418059000725
ACH-000483,-0.150000103675423
ACH-000484,-0.16495941151869212
ACH-000485,-0.0921879503704978
ACH-000486,-0.1696240447478885
ACH-000487,-0.0351326842855795
ACH-000488,-0.10030024450189848
ACH-000490,-0.11067223961938548
ACH-000491,-0.2588592975429612
ACH-000495,-0.3375177250480817
ACH-000496,-0.17952741002044362
ACH-000499,0.007323645592012083
ACH-000500,-0.2320345142338997
ACH-000502,-0.17297566677176232
ACH-000503,-0.08633609883126002
ACH-000505,-0.1632267605321044
ACH-000507,-0.16441622785421758
ACH-000510,-0.07745718374349596
ACH-000511,-0.15393804230974492
ACH-000512,0.02020269246374136
ACH-000516,-0.28715490320036474
ACH-000517,-0.1472876754900473
ACH-000518,-0.14736565659563275
ACH-000520,-0.28835013995781383
ACH-000521,-0.06928365143291873
ACH-000522,-0.12495690640354415
ACH-000524,-0.1811665215507169
ACH-000527,-0.21649768032983596
ACH-000528,-0.09968892348612776
ACH-000537,-0.07187132063064924
ACH-000541,0.0999792947227143
ACH-000542,-0.09410182928311568
ACH-000544,-0.044002262971068094
ACH-000545,-0.08808046528959057
ACH-000547,-0.2685100976792598
ACH-000548,-0.15544325020150254
ACH-000549,-0.2365550252767836
ACH-000550,-0.17354351027518616
ACH-000552,-0.14664760183103373
ACH-000556,-0.2795639948402045
ACH-000557,-0.2193782106095765
ACH-000569,-0.2207607009408465
ACH-000570,-0.028240566285574413
ACH-000571,-0.17645129380624924
ACH-000573,-0.2558757631688551
ACH-000576,-0.02680313818503496
ACH-000579,-0.29490773197777936
ACH-000580,-0.05949790566225858
ACH-000584,-0.2329165421296645
ACH-000585,-0.1786768435633283
ACH-000588,-0.0598515701873743
ACH-000589,-0.16428714290168606
ACH-000591,-0.23655106665381498
ACH-000593,-0.07394041041068157
ACH-000600,-0.1464593294039476
ACH-000601,-0.1346885528713009
ACH-000605,-0.11532466341859125
ACH-000606,-0.11108140291912907
ACH-000608,-0.16740354357364665
ACH-000614,-0.26519262882193106
ACH-000616,-0.04141025921712569
ACH-000618,0.08124972574000908
ACH-000619,-0.017628553822533834
ACH-000620,-0.15827157420850232
ACH-000621,-0.17857503766285318
ACH-000622,-0.13530172661254966
ACH-000623,-0.1107889645460425
ACH-000624,-0.17905390974526936
ACH-000627,-0.042205165885540685
ACH-000630,-0.19231250503448286
ACH-000631,-0.2032129183376676
ACH-000632,-0.21065409257842133
ACH-000633,-0.09027977335508827
ACH-000637,-0.011956519480046396
ACH-000638,-0.06214291659650035
ACH-000646,-0.0941827259344824
ACH-000647,-0.2580007154154287
ACH-000648,-0.1642976890746471
ACH-000649,-0.11395595821847347
ACH-000651,-0.1597816654021352
ACH-000652,-0.2391870380760946
ACH-000653,-0.10989883621615257
ACH-000657,-0.23263213015214554
ACH-000658,-0.12590363607496236
ACH-000661,-0.057678398225397075
ACH-000662,0.07446990440280796
ACH-000663,-0.07905963397034015
ACH-000665,-0.14230585028880574
ACH-000671,-0.05023728605967229
ACH-000672,-0.4894283186578547
ACH-000673,-0.20399227051292468
ACH-000676,-0.14215087409280358
ACH-000677,-0.13964652920704124
ACH-000681,-0.17487059803995186
ACH-000683,-0.1501813682713845
ACH-000684,0.025563369672782055
ACH-000688,-0.1990261039683105
ACH-000693,-0.07996353580404145
ACH-000694,-0.12067099814159005
ACH-000695,-0.21461144128983184
ACH-000696,-0.1589999761593544
ACH-000697,0.06898433237283827
ACH-000699,-0.2331832560047312
ACH-000701,-0.12131664568423955
ACH-000706,-0.15754996651749106
ACH-000711,-0.27453761555616
ACH-000713,-0.107929720892374
ACH-000714,-0.20537614193880627
ACH-000718,-0.07409112951359284
ACH-000720,-0.07115474201668022
ACH-000721,-0.13713219604426685
ACH-000724,-0.17861276297253892
ACH-000725,-0.17480934058467226
ACH-000732,-0.2668980746831217
ACH-000734,-0.12696073912804665
ACH-000735,-0.27203185291755416
ACH-000736,-0.27192792301986457
ACH-000738,-0.15113545497661207
ACH-000746,-0.028348018413146443
ACH-000747,-0.2030734184961425
ACH-000748,-0.1489896486250348
ACH-000753,-0.17423478814256038
ACH-000756,-0.1291433153656355
ACH-000757,-0.2971024901890364
ACH-000758,-0.10139203800324717
ACH-000760,-0.11724244949775504
ACH-000762,0.007500722282511646
ACH-000763,-0.0714093996469625
ACH-000764,-0.017086747034838482
ACH-000765,-0.13073372211066156
ACH-000766,-0.2286605942330966
ACH-000767,-0.06828780146664917
ACH-000768,-0.05350011531325589
ACH-000769,-0.18244443422180828
ACH-000770,-0.18024849860385905
ACH-000771,-0.22128905378718366
ACH-000773,-0.185499949534706
ACH-000776,-0.10883544087311688
ACH-000777,-0.2611371257824247
ACH-000778,-0.14670562705171078
ACH-000781,-0.19747319776851133
ACH-000782,-0.2676117582559901
ACH-000783,-0.15709722279735547
ACH-000784,-0.2870001486445685
ACH-000785,-0.15903328634146227
ACH-000787,-0.15816858381745988
ACH-000788,-0.17414781207526306
ACH-000791,-0.19439568013476308
ACH-000792,-0.12354297874847738
ACH-000794,-0.21997193246837907
ACH-000796,-0.12843552876897474
ACH-000798,-0.1122472460229201
ACH-000799,-0.14553401477878194
ACH-000800,-0.1826424165357548
ACH-000802,-0.15606032543675524
ACH-000804,-0.2024156448360498
ACH-000805,-0.3352797421271435
ACH-000809,-0.15195295584878546
ACH-000810,-0.2425860805579121
ACH-000811,-0.31559919649087903
ACH-000817,-0.17507971406025682
ACH-000819,-0.2152904823801845
ACH-000820,-0.11351755407349848
ACH-000821,-0.1798717048609679
ACH-000822,-0.3103172172395371
ACH-000823,-0.16347795933654308
ACH-000824,-0.09263004781983088
ACH-000827,-0.2703112859185716
ACH-000829,-0.1700129164888376
ACH-000831,-0.2933518894084179
ACH-000832,-0.3098879707175985
ACH-000833,-0.1509421514524421
ACH-000834,-0.12552092600217604
ACH-000835,-0.06791137681089385
ACH-000836,-0.19052845147838854
ACH-000837,-0.16287607285605832
ACH-000838,-0.23218930924614914
ACH-000839,-0.14597527566787286
ACH-000840,-0.3435242864751989
ACH-000841,-0.1910271731652053
ACH-000843,-0.2119361965514538
ACH-000846,-0.017194169070925316
ACH-000847,-0.07325552513841294
ACH-000848,0.047235325043010784
ACH-000849,-0.16629413871844922
ACH-000851,-0.3313671698928725
ACH-000855,0.10466065227006867
ACH-000856,-0.11523660707522182
ACH-000858,-0.07149998858421898
ACH-000859,-0.10170090073692777
ACH-000861,-0.13825644390289432
ACH-000862,-0.03277584869776252
ACH-000865,-0.19115776643294752
ACH-000866,-0.10544464804516758
ACH-000867,-0.228958756406724
ACH-000869,-0.3314603217071516
ACH-000872,-0.0771464752042958
ACH-000873,-0.2498113340133735
ACH-000876,-0.2111130384823854
ACH-000878,-0.12449058925539908
ACH-000880,-0.1590059175194389
ACH-000881,-0.30560854233857376
ACH-000882,-0.14049617210164825
ACH-000884,-0.3201251826918459
ACH-000885,-0.09593371688465556
ACH-000887,-0.19940579566758734
ACH-000889,-0.12184308773892424
ACH-000896,-0.1624062717303835
ACH-000898,-0.24850648973801776
ACH-000900,-0.2526106997412123
ACH-000901,-0.20104068801053185
ACH-000905,-0.1887025201485584
ACH-000906,-0.08069134210294034
ACH-000907,-0.0978965159745509
ACH-000910,-0.11448361170716492
ACH-000911,-0.19767604621224968
ACH-000912,-0.25867824413079155
ACH-000913,-0.10314060632366
ACH-000915,-0.2658469325587158
ACH-000916,-0.3982931978295214
ACH-000917,-0.016165322847234338
ACH-000920,0.4030383146694513
ACH-000921,-0.11178771462457207
ACH-000924,-0.05912762657856891
ACH-000926,-0.24741601051139075
ACH-000928,-0.15987604413631973
ACH-000929,-0.016195354614375927
ACH-000932,-0.09154408725229547
ACH-000935,-0.3522831925201185
ACH-000936,-0.2010057072112584
ACH-000937,-0.1429956139957205
ACH-000938,-0.08699743779430179
ACH-000939,-0.04499293048358513
ACH-000941,-0.06196501326756443
ACH-000943,-0.06500687939098858
ACH-000946,-0.197585448635134
ACH-000947,-0.15155204535421898
ACH-000948,-0.10469336610210993
ACH-000950,-0.07993176369391436
ACH-000953,-0.11798943950766405
ACH-000954,0.1257361166851457
ACH-000957,-0.14120072020388538
ACH-000958,-0.022812559036209
ACH-000960,-0.1926711161772898
ACH-000963,-0.2125071446677569
ACH-000968,-0.02610572646635405
ACH-000969,-0.26534544836931273
ACH-000972,-0.34215118051564186
ACH-000973,-0.2497871018168255
ACH-000974,-0.1778424038954961
ACH-000978,-0.20886355352291924
ACH-000984,-0.2908325040325183
ACH-000986,-0.15990546495399904
ACH-000988,-0.3244937570848708
ACH-000993,-0.05461660268194755
ACH-000994,-0.2177426858807319
ACH-000996,-0.3607556757781173
ACH-001001,-0.1978740406308458
ACH-001020,-0.2842971231377117
ACH-001028,-0.16415191408619909
ACH-001031,-0.14341224350886228
ACH-001038,-0.19300556371606475
ACH-001048,-0.1712156589556118
ACH-001050,-0.21356656911705094
ACH-001053,-0.20495498229187134
ACH-001054,-0.07746024760707025
ACH-001061,-0.062193821719482276
ACH-001067,-0.1810067410353223
ACH-001075,-0.15145221532326394
ACH-001096,-0.05917327829653276
ACH-001111,-0.07995593999505185
ACH-001119,-0.06771887323323586
ACH-001128,-0.23363891551255325
ACH-001134,-0.18410258012427191
ACH-001151,-0.20889421115690546
ACH-001163,-0.21110238215821586
ACH-001164,-0.2232567516601082
ACH-001183,-0.2570866686830196
ACH-001192,-0.16157302643468227
ACH-001193,-0.26848161389240593
ACH-001196,-0.05314747950971483
ACH-001197,0.07732429933666388
ACH-001205,-0.14249657411026645
ACH-001211,-0.382235285085224
ACH-001212,-0.3900062136940978
ACH-001228,-0.26926073807798495
ACH-001232,-0.2415233854387638
ACH-001239,-0.21653994579769906
ACH-001270,0.033919631104857295
ACH-001274,-0.1479669182448906
ACH-001275,-0.0042158716441347095
ACH-001277,-0.14013367067140334
ACH-001278,-0.19600649742281007
ACH-001280,-0.07601913051560154
ACH-001283,-0.03735569401037588
ACH-001289,-0.13114197021817958
ACH-001300,-0.05396783744389382
ACH-001301,-0.13212127421649605
ACH-001302,-0.34443499745977624
ACH-001306,-0.16512896012117784
ACH-001318,-0.15012890273339216
ACH-001322,-0.20044697302368952
ACH-001328,-0.1802052042768573
ACH-001332,-0.2698120519089329
ACH-001336,-0.05958565861026854
ACH-001346,-0.20809927729172206
ACH-001353,-0.15494110262493702
ACH-001354,-0.01202517451774806
ACH-001367,-0.2402270636550085
ACH-001368,-0.18012506706234407
ACH-001374,0.11414251027553693
ACH-001377,-0.07586858815802906
ACH-001380,-0.15666522055346968
ACH-001391,-0.19194614734853505
ACH-001408,-0.12456023047325865
ACH-001430,-0.051092082191174684
ACH-001431,-0.2408419633523499
ACH-001450,-0.3191421893344884
ACH-001496,-0.09266177777948853
ACH-001500,-0.11345695949106326
ACH-001523,-0.13353299499791255
ACH-001532,-0.4227324106669245
ACH-001550,-0.14904800175800004
ACH-001552,-0.18671208074971396
ACH-001554,-0.15900325958481218
ACH-001654,-0.21374398827050345
ACH-001735,-0.19185194857454446
ACH-001736,-0.2404270728470252
ACH-001737,-0.22778087156702706
ACH-001740,-0.12210760205807543
ACH-001745,-0.1861953785424756
ACH-001765,-0.11667687082562365
