,UXS1 (80146)
ACH-000231,-0.3060673792434677
ACH-000232,-0.2808995966693835
ACH-000233,-0.3156607115759653
ACH-000234,-0.9863591080115844
ACH-000235,-1.186383855976832
ACH-000237,-0.2889072705053721
ACH-000238,-0.19459655182423755
ACH-000242,-0.37354994324935137
ACH-000243,-0.4812183825558161
ACH-000244,-0.021045540312433445
ACH-000246,-0.20353092672559409
ACH-000248,-1.0552134475527404
ACH-000250,-0.4073828274607932
ACH-000251,-0.6102587969388994
ACH-000252,-0.3095109266978216
ACH-000253,-0.4127129796390074
ACH-000255,-0.4584163441224494
ACH-000256,-0.27523783707923505
ACH-000257,-0.479089481008911
ACH-000258,-0.5315819632151823
ACH-000259,-0.20229658133634126
ACH-000260,-0.3197546898454263
ACH-000261,-0.32131568465358457
ACH-000262,-0.258378755764939
ACH-000263,-0.3393628842196006
ACH-000264,-0.3279123526343822
ACH-000265,-0.31634100822571976
ACH-000266,-0.4558767678487449
ACH-000272,-0.37341075793463263
ACH-000274,-0.3546897086775885
ACH-000277,-0.8550446515595737
ACH-000278,-0.24854991325397086
ACH-000279,-0.3500783435045756
ACH-000280,-0.21333936380384974
ACH-000281,-0.06810524424641128
ACH-000288,-0.3596352202744208
ACH-000291,-0.40789037431295583
ACH-000293,-0.5258517301525437
ACH-000294,0.3461787257951775
ACH-000295,-1.0941726563297656
ACH-000296,-0.2602465757031826
ACH-000302,-0.2248483279408592
ACH-000304,-0.3000145062322816
ACH-000307,-0.9050525850676456
ACH-000308,-0.6554481465927031
ACH-000310,-0.13459569274235694
ACH-000311,-0.8519055457355791
ACH-000312,-0.1723665583976245
ACH-000315,-0.7662866846004478
ACH-000316,-0.4280515953207152
ACH-000317,-0.4282858239563207
ACH-000318,-0.4891377113518829
ACH-000319,-0.2265787122517631
ACH-000320,-0.3151070647501179
ACH-000322,-0.2845165118420552
ACH-000323,-0.28834967517527005
ACH-000324,-0.5787615314618152
ACH-000329,-0.2365834652855155
ACH-000330,-0.7537596679498576
ACH-000331,-0.3248183932560287
ACH-000332,-0.14964262589430732
ACH-000334,-0.4264532284067912
ACH-000335,-0.21429980214119465
ACH-000336,-0.7289274573990352
ACH-000337,-1.105940884770156
ACH-000338,-0.2442200454971799
ACH-000339,-1.1558932948964458
ACH-000341,-0.12856320795495876
ACH-000348,-0.2146962830111493
ACH-000350,-0.08144176466605567
ACH-000352,-0.3432175997505393
ACH-000356,-0.5463692783047029
ACH-000361,-0.26199725215930275
ACH-000362,-0.3027639552161485
ACH-000363,-0.6749231302957472
ACH-000364,-0.4511575737884556
ACH-000365,-0.32085391125707285
ACH-000366,-0.13918382830541715
ACH-000368,-0.31041167705913913
ACH-000374,-0.5315367769291541
ACH-000375,-0.4305694860963653
ACH-000376,-0.41795573448036094
ACH-000381,-0.5866021552826358
ACH-000383,-0.6956373490053613
ACH-000387,-0.2654440993838933
ACH-000389,-0.36959865511041656
ACH-000390,-1.334633806755532
ACH-000393,-0.3043945178183116
ACH-000395,-0.4107200429041137
ACH-000396,-0.5422891585798569
ACH-000397,-0.20963746956431556
ACH-000401,-0.7390594149267506
ACH-000402,-0.4945651145587002
ACH-000403,-0.2375417954443027
ACH-000404,-0.5499280855239337
ACH-000406,-0.4903877906769237
ACH-000407,-0.27656195542871753
ACH-000408,-0.13356474441180752
ACH-000410,-0.3543010908395621
ACH-000411,-1.0318623313223223
ACH-000414,-0.8148546970316691
ACH-000415,-0.2976579816488039
ACH-000416,-0.6997339794690797
ACH-000420,-0.26776060536498697
ACH-000421,-0.2896151137649909
ACH-000424,-0.5379931404168397
ACH-000425,-0.7075704148457752
ACH-000426,-0.965073238180654
ACH-000427,-0.2447931888476729
ACH-000433,-0.05725615516773134
ACH-000435,-1.033946706482342
ACH-000436,-0.24641292042073806
ACH-000444,-0.4650853819450832
ACH-000445,-0.26950440533719217
ACH-000448,-0.09879206167444787
ACH-000450,-0.5389682975855867
ACH-000452,-0.3050460739347716
ACH-000454,-0.4172560514730725
ACH-000458,-0.4563439836283288
ACH-000459,-1.56565954158832
ACH-000460,-0.6646760929432273
ACH-000461,-0.455695974704094
ACH-000463,-0.5513075605817671
ACH-000464,-0.2927119431004022
ACH-000466,-0.4941755212719584
ACH-000467,-0.3072125347723704
ACH-000468,-0.22570016361870324
ACH-000469,-0.2593301247460662
ACH-000470,-0.1235075005603427
ACH-000471,-0.91912911844857
ACH-000472,-0.32371422887527285
ACH-000473,-0.29434149957819505
ACH-000475,-0.6370996480449311
ACH-000476,-0.4028907046862086
ACH-000477,-0.5559625993209087
ACH-000479,-0.4332115746189401
ACH-000480,-0.16834456672612114
ACH-000481,-0.3926037913009887
ACH-000483,-0.2459712774328705
ACH-000484,-0.6704085489679271
ACH-000485,-0.3603847726024002
ACH-000486,-0.2926997147385781
ACH-000487,-0.4641277307237606
ACH-000488,-0.4251483082101979
ACH-000490,-0.2601352591381523
ACH-000491,-1.25512618829622
ACH-000495,-0.3906335842344383
ACH-000496,-0.7394561934979432
ACH-000499,-0.5006011582104933
ACH-000500,-0.5892868459619468
ACH-000502,-0.8924882411331485
ACH-000503,-0.26524707826060073
ACH-000505,-0.3207950067630911
ACH-000507,-1.1242035163687618
ACH-000510,-0.39991691770902144
ACH-000511,-0.25569496698762645
ACH-000512,-0.3700034114722691
ACH-000516,-0.2887006096384354
ACH-000517,-0.33798205560809674
ACH-000518,-0.4164759071915052
ACH-000520,-0.31628752065029475
ACH-000521,-0.6436377665773956
ACH-000522,-0.3074037111335287
ACH-000524,-0.3495990975317723
ACH-000527,-0.30752174528504506
ACH-000528,-0.2334391622860548
ACH-000537,-0.7457995666776189
ACH-000541,-0.8108450530092788
ACH-000542,-0.14691611736712293
ACH-000544,-0.14625654508840374
ACH-000545,-0.5249963411583759
ACH-000547,-0.21137484155629185
ACH-000548,-0.4826543529974878
ACH-000549,-0.6452792971426801
ACH-000550,-0.4590150715590438
ACH-000552,-0.5321823865414124
ACH-000556,-0.9345455312558509
ACH-000557,-0.17305353507076224
ACH-000569,-0.22426193230445254
ACH-000570,-0.3335984172529996
ACH-000571,-0.2744387109215849
ACH-000573,-0.5320364230109108
ACH-000576,-0.5858657965437126
ACH-000579,-0.5407664671046513
ACH-000580,-0.25421719194695114
ACH-000584,-0.6503833111398042
ACH-000585,-0.07640965564201678
ACH-000588,-1.0873423183582145
ACH-000589,-0.5887334561329322
ACH-000591,-0.3205761595988784
ACH-000593,-0.5723706441521603
ACH-000600,-0.18673663983614133
ACH-000601,-0.5046892435080674
ACH-000605,-0.4900024442211224
ACH-000606,-0.270159781008754
ACH-000608,-0.1612576313009699
ACH-000614,-0.398703201495955
ACH-000616,-0.46728659906872294
ACH-000618,-0.5051862589620448
ACH-000619,-0.44225515577952973
ACH-000620,-0.5954199154746411
ACH-000621,-0.4884560275829262
ACH-000622,-0.26376872200310525
ACH-000623,-0.3578599596005525
ACH-000624,-0.4965681069986088
ACH-000627,-0.15426659856584055
ACH-000630,-0.4153424193274702
ACH-000631,-0.4436456187941514
ACH-000632,-0.3864508594530239
ACH-000633,-0.3733997115271036
ACH-000637,-0.09365472681615886
ACH-000638,-0.439527331882616
ACH-000646,-1.0973618439871875
ACH-000647,-0.3823798706166096
ACH-000648,-1.0114490705886152
ACH-000649,-0.1791855431189388
ACH-000651,-0.4956724611484719
ACH-000652,-0.8615460935158128
ACH-000653,-0.6657962626436168
ACH-000657,-0.3914067672634176
ACH-000658,-0.6820969529526791
ACH-000661,-0.6868452343505438
ACH-000662,-0.5339844344520117
ACH-000663,-1.11360593080046
ACH-000665,-0.4681599918334013
ACH-000671,-0.2720625813696029
ACH-000672,-0.12246454238532012
ACH-000673,-0.3316083326823182
ACH-000676,-0.8944268908404184
ACH-000677,-0.2870730984034545
ACH-000681,-0.44145339306583453
ACH-000683,-0.13262259839728613
ACH-000684,-0.348883573088412
ACH-000688,-0.3708381249279386
ACH-000693,-0.2210943259156108
ACH-000694,-0.3698350917657551
ACH-000695,-0.2891728292884903
ACH-000696,-0.3798682570995764
ACH-000697,-0.4458793334472483
ACH-000699,-0.4148052890254387
ACH-000701,-0.7129966407248479
ACH-000706,-0.5825514580419108
ACH-000711,-0.4933932365583064
ACH-000713,-0.4857650310151143
ACH-000714,-0.1874830307310912
ACH-000718,-0.1628106248547537
ACH-000720,-0.3263376580988422
ACH-000721,-0.3433604602126426
ACH-000724,-0.342779293446976
ACH-000725,-0.7931740679519957
ACH-000732,-0.2052516820605552
ACH-000734,-0.5943573706937617
ACH-000735,-0.39086848652643397
ACH-000736,-1.121844001418483
ACH-000738,-0.2847159898485134
ACH-000746,-0.3459011973306461
ACH-000747,-0.4721350724294858
ACH-000748,-0.29320581294403913
ACH-000753,-0.8206735937679827
ACH-000756,-0.2456796901424077
ACH-000757,-0.30667047333807634
ACH-000758,-0.3703694230096715
ACH-000760,-0.4562959086657966
ACH-000762,-0.4866920773807045
ACH-000763,-0.2831295113932161
ACH-000764,-0.36681028954691147
ACH-000765,-0.3773541427595319
ACH-000766,-1.0912469200244697
ACH-000767,-0.4378663229774845
ACH-000768,-0.26803246612794623
ACH-000769,-0.31582996794987384
ACH-000770,-0.7828871756655681
ACH-000771,-0.15213814825207733
ACH-000773,-0.20466602297405775
ACH-000776,-0.2791997999252274
ACH-000777,-0.3915077595617905
ACH-000778,-0.3253454558510294
ACH-000781,-0.9555989657533454
ACH-000782,-0.3497240602070777
ACH-000783,-0.32703756372310444
ACH-000784,-0.2617534125659476
ACH-000785,-1.2442865827203382
ACH-000787,-0.6716084005654579
ACH-000788,-0.4079503010754899
ACH-000791,-0.5549664267317311
ACH-000792,-0.2599367762242518
ACH-000794,-0.37609239206740536
ACH-000796,-0.4410917455065089
ACH-000798,-0.27365658867508824
ACH-000799,-0.2784162707889506
ACH-000800,-0.5763685694275383
ACH-000802,-0.2381977496334277
ACH-000804,-0.2715358504436873
ACH-000805,-0.13803296577346333
ACH-000809,-0.3467863941261719
ACH-000810,-0.28778864414730504
ACH-000811,-0.2318556207675033
ACH-000817,-0.5993203949575361
ACH-000819,-0.4003567113079956
ACH-000820,-0.3234533859280579
ACH-000821,-0.3288840396693777
ACH-000822,-0.6495017283406535
ACH-000823,-0.2150631817419077
ACH-000824,-0.2059188722269456
ACH-000827,-0.29354685489732324
ACH-000829,-0.3521756326772454
ACH-000831,-0.4316796458568355
ACH-000832,-0.4259517625488897
ACH-000833,-0.2596603100933337
ACH-000834,-0.5245554207327281
ACH-000835,-0.41294715209802935
ACH-000836,-0.4011480793079417
ACH-000837,-0.7581075748042992
ACH-000838,-0.5016734072430463
ACH-000839,-0.20051718097755955
ACH-000840,-0.13670162162599625
ACH-000841,-0.4399882607263688
ACH-000843,-0.6596697452790954
ACH-000846,-0.3040190910853528
ACH-000847,-0.4132905738945762
ACH-000848,-0.3293847088569424
ACH-000849,-0.42009059170081775
ACH-000851,-0.2438161650922899
ACH-000855,-0.3118854185558722
ACH-000856,-0.5153809339931446
ACH-000858,-0.3991393244615858
ACH-000859,-0.7215985333016929
ACH-000861,-0.2331917843187009
ACH-000862,-0.5271024094158426
ACH-000865,-0.4046203072982836
ACH-000866,-0.5981564083319093
ACH-000867,-0.3511421835513667
ACH-000869,-0.32845518477883023
ACH-000872,-0.6917660004511981
ACH-000873,-0.5877024367491412
ACH-000876,-1.4041658787228062
ACH-000878,-0.3022927243868265
ACH-000880,-0.8912329751057131
ACH-000881,-0.22458347912793453
ACH-000882,-0.5254897217385119
ACH-000884,-0.2850764388275176
ACH-000885,-0.4268318517925376
ACH-000887,-0.3259094361968605
ACH-000889,-0.3306641951328889
ACH-000896,-0.4682262644524593
ACH-000898,-1.2232992203207032
ACH-000900,-0.2550432430851422
ACH-000901,-0.0952750480168192
ACH-000905,-0.2569273534634065
ACH-000906,-0.2674001117973528
ACH-000907,-0.38172541303240337
ACH-000910,-0.5123639201057407
ACH-000911,-0.22105796703622646
ACH-000912,-0.3563631458001168
ACH-000913,-0.3527988647882777
ACH-000915,-0.3098931807922468
ACH-000916,-0.6530186955971042
ACH-000917,-0.3539153864740749
ACH-000920,-0.5212174924035383
ACH-000921,-0.6696586160659225
ACH-000924,-0.6910332630932058
ACH-000926,-0.2429223202642099
ACH-000928,-0.5245294514134534
ACH-000929,-0.8348167857752
ACH-000932,-0.8868070000888876
ACH-000935,-0.2816782224637357
ACH-000936,-0.4267254222563076
ACH-000937,-0.552445910346826
ACH-000938,-0.6210762634032625
ACH-000939,-0.3179053469868305
ACH-000941,-0.5166134982975328
ACH-000943,-0.5545143450522783
ACH-000946,-0.7660649768162695
ACH-000947,-0.3397301231751804
ACH-000948,-0.6672583591627004
ACH-000950,-0.5199697119621437
ACH-000953,-0.3324485558406385
ACH-000954,-0.657449320244604
ACH-000957,-0.37110408765741465
ACH-000958,-0.4888466507551265
ACH-000960,-0.4676027598850929
ACH-000963,-0.3120575204316426
ACH-000968,-0.2366012107765813
ACH-000969,-0.4284778786083634
ACH-000972,-0.17638129561396534
ACH-000973,-0.4196511417015063
ACH-000974,-0.7819857957394566
ACH-000978,-0.5574374822855378
ACH-000984,-0.2354163195397887
ACH-000986,-0.4612162194608486
ACH-000988,-0.5189850017423281
ACH-000993,-0.6431382979437988
ACH-000994,-0.4548752922403084
ACH-000996,-0.2348330241964608
ACH-001001,-0.21529023594500168
ACH-001020,-0.1141129046355438
ACH-001028,-0.37776660754720737
ACH-001031,-0.363198319757303
ACH-001038,-0.4226272248275216
ACH-001048,-0.6689994082588221
ACH-001050,-0.3370691823107935
ACH-001053,-0.21294441502955966
ACH-001054,-0.4760355977213286
ACH-001061,-0.954155600390832
ACH-001067,-0.4678967273497194
ACH-001075,-0.4387151768470448
ACH-001096,-0.1201718449943237
ACH-001111,-0.1704952094895785
ACH-001119,-0.18032491675396375
ACH-001128,-0.2805678727685919
ACH-001134,-0.5076101133186257
ACH-001151,-1.1482216825635037
ACH-001163,-0.6707991961130516
ACH-001164,-0.39423957603803694
ACH-001183,-0.22645876688649305
ACH-001192,-0.3865501646848206
ACH-001193,-0.40497038913409306
ACH-001196,-0.4482689875635874
ACH-001197,-0.07400754502445066
ACH-001205,-0.5428355528126919
ACH-001211,-0.5554773467017903
ACH-001212,-0.40278250308500746
ACH-001228,-0.2930783157627581
ACH-001232,-0.2594733712279768
ACH-001239,-0.3529851380307578
ACH-001270,-0.4699320840357916
ACH-001274,-0.7047506908655655
ACH-001275,-0.433545996198739
ACH-001277,-0.2886956205763401
ACH-001278,-0.671855864090282
ACH-001280,-0.2599042958567857
ACH-001283,-0.2703277375063511
ACH-001289,-0.5006586477002766
ACH-001300,-0.21590910282802225
ACH-001301,-0.1650609273044981
ACH-001302,-0.29336416079574523
ACH-001306,-0.22913900239516474
ACH-001318,-0.529473979546507
ACH-001322,-0.22107679642791125
ACH-001328,-0.38122784370381496
ACH-001332,-0.4564412761282219
ACH-001336,-0.31707424649850363
ACH-001346,-0.3670438283950582
ACH-001353,-0.17980589610050626
ACH-001354,-0.6575804036729129
ACH-001367,-0.5058921868959606
ACH-001368,-0.8575284982765178
ACH-001374,-0.1026288976785821
ACH-001377,-0.33001109049232097
ACH-001380,-0.9124206450024344
ACH-001391,-0.35401470517222355
ACH-001408,-0.8939763209246514
ACH-001430,-0.3936126121903348
ACH-001431,-0.4644269059602225
ACH-001450,-0.17549606510193394
ACH-001496,-0.7592515286589959
ACH-001500,-0.1941536818456661
ACH-001523,-0.4356640897591424
ACH-001532,-0.6814885089985607
ACH-001550,-0.35153183170967583
ACH-001552,-0.2471833405662988
ACH-001554,-0.4719785705110113
ACH-001654,-0.37701491825429057
ACH-001735,-0.2850970071470371
ACH-001736,-0.4065484739443869
ACH-001737,-0.908012859117723
ACH-001740,-0.2310504662237489
ACH-001745,-0.1933165669406401
ACH-001765,-0.2903401902701364
