,NLE1 (54475)
ACH-000238,-1.1888982011367384
ACH-000242,-0.9760112637846302
ACH-000243,-0.9205492002894384
ACH-000244,-0.909355699635142
ACH-000246,-0.7544681119014225
ACH-000248,-1.1416113528167882
ACH-000250,-0.7612608424910955
ACH-000251,-0.8799055705124056
ACH-000252,-1.1777443533924987
ACH-000253,-0.9522129805806072
ACH-000255,-0.8661115949155349
ACH-000256,-0.8506557968144051
ACH-000257,-0.5805515459535998
ACH-000258,-0.7871101791993476
ACH-000259,-0.8484324093751268
ACH-000260,-0.8637134021149581
ACH-000261,-0.9191391278857568
ACH-000262,-0.954191485044588
ACH-000263,-0.7157344884548008
ACH-000264,-1.061429929815033
ACH-000265,-0.7777653653315124
ACH-000266,-0.7753166890195278
ACH-000272,-0.7943628352149175
ACH-000274,-0.7361347458728129
ACH-000277,-0.9476001419232328
ACH-000278,-1.0642127998762272
ACH-000279,-0.7568933148441468
ACH-000280,-0.9008796001509796
ACH-000281,-0.8798120720189934
ACH-000288,-0.9250126372928358
ACH-000291,-0.8560436567544369
ACH-000293,-0.6771258059714282
ACH-000294,-0.8379807444267889
ACH-000295,-0.7252103188548298
ACH-000296,-0.7536185708200159
ACH-000302,-0.8972678411515957
ACH-000304,-0.8438444208096484
ACH-000307,-1.058285925769067
ACH-000308,-0.7157399955975388
ACH-000310,-0.9039645336419428
ACH-000311,-0.7141483985819899
ACH-000312,-0.814227413830158
ACH-000315,-0.8825661718131351
ACH-000316,-0.7977386239782369
ACH-000317,-0.9509055732678432
ACH-000318,-0.9857531692151223
ACH-000319,-0.9476447945199572
ACH-000320,-0.6896148387146132
ACH-000322,-0.8344395134562574
ACH-000323,-0.9839700661401104
ACH-000324,-0.6892269111750873
ACH-000329,-0.8326413484682864
ACH-000330,-0.8478330065334693
ACH-000331,-0.9160002729603912
ACH-000332,-0.8068596259555192
ACH-000334,-0.7760909573477585
ACH-000335,-0.8393372435503013
ACH-000336,-0.6441037832009594
ACH-000337,-0.9483000359271936
ACH-000338,-1.3006143993992088
ACH-000339,-0.9495629198312988
ACH-000341,-0.7467456398617603
ACH-000348,-0.9606887490739696
ACH-000350,-1.111660922590282
ACH-000352,-1.1144549695908268
ACH-000356,-0.8528810600005915
ACH-000361,-0.5723829314193788
ACH-000362,-0.7438953250148267
ACH-000363,-0.8956068570631089
ACH-000364,-0.7920922900312226
ACH-000365,-0.9418285997233988
ACH-000366,-0.7893413537121793
ACH-000368,-0.6435544612934447
ACH-000374,-0.8453425281533229
ACH-000375,-0.6541823286722769
ACH-000376,-0.6816992683146986
ACH-000381,-0.9396104423258812
ACH-000383,-0.8285270149104897
ACH-000387,-1.0030534649250236
ACH-000389,-0.724762055329511
ACH-000390,-0.7588694591062242
ACH-000393,-0.6722903671184143
ACH-000395,-0.9043543552246678
ACH-000396,-0.8672238296815451
ACH-000397,-1.1105354507555518
ACH-000401,-0.9883999012174044
ACH-000402,-0.7586317598123434
ACH-000403,-0.7162439806294767
ACH-000404,-0.9103699771939442
ACH-000406,-0.9314867006770012
ACH-000407,-0.8105430357357739
ACH-000408,-1.1107336380097623
ACH-000410,-0.8951438680563422
ACH-000411,-0.7992972016175186
ACH-000414,-0.7753778119314765
ACH-000415,-1.0359492600749691
ACH-000416,-0.8943190643288298
ACH-000420,-0.7272635151565999
ACH-000421,-0.8558475971380559
ACH-000424,-1.1332044618181436
ACH-000425,-0.8768729532264804
ACH-000426,-0.8253146689422752
ACH-000427,-0.8514814742739197
ACH-000433,-0.8030583653765748
ACH-000435,-0.7829865190552713
ACH-000436,-0.9030962669082604
ACH-000444,-0.7568913609296695
ACH-000445,-1.0745347468697974
ACH-000448,-0.7203725756648569
ACH-000450,-0.724528491726999
ACH-000452,-0.9034946635241596
ACH-000454,-0.8073685028741353
ACH-000458,-0.8140337560798836
ACH-000459,-0.7705070600532073
ACH-000460,-0.7436821057388897
ACH-000461,-0.6089315971811435
ACH-000463,-0.9877193345232684
ACH-000464,-0.6624153841434772
ACH-000466,-0.8828480791096903
ACH-000467,-1.1195187675031553
ACH-000468,-0.7992386425150158
ACH-000469,-0.7949203355416594
ACH-000470,-0.8376287725316839
ACH-000471,-0.8634920802779478
ACH-000472,-0.8691450376070263
ACH-000473,-0.7430184014768255
ACH-000475,-0.810834380345094
ACH-000476,-0.6442922611656761
ACH-000477,-0.7771250252246411
ACH-000479,-0.8616400482126472
ACH-000480,-0.9226830169042142
ACH-000481,-0.8946783463091486
ACH-000483,-0.9714295343976692
ACH-000484,-0.5270371343966388
ACH-000485,-0.6175752835352653
ACH-000486,-0.8562847254401492
ACH-000487,-0.9742295198036024
ACH-000488,-1.0216673625684447
ACH-000490,-1.0061637765131772
ACH-000491,-0.8334887336024471
ACH-000495,-0.8184445476664188
ACH-000496,-0.7095513009670154
ACH-000499,-0.7260262668766645
ACH-000500,-1.0000905209595603
ACH-000502,-0.8679032154892797
ACH-000503,-0.7989079267019478
ACH-000505,-0.9932126729440292
ACH-000507,-0.7772098627308199
ACH-000510,-0.9575956470568076
ACH-000511,-0.907727435897206
ACH-000512,-0.8704831654942573
ACH-000516,-1.0558368262906817
ACH-000517,-0.7753689166568327
ACH-000518,-0.8446361304671859
ACH-000520,-0.9687936720563456
ACH-000521,-0.9787211106475586
ACH-000522,-0.7100739691462419
ACH-000524,-0.9810617191311236
ACH-000527,-0.8499280385310405
ACH-000528,-0.910404613155286
ACH-000537,-1.0041614540960044
ACH-000541,-0.8690026757222175
ACH-000542,-1.002537445477598
ACH-000544,-0.9584686576320712
ACH-000545,-0.9523744343931791
ACH-000547,-0.6811831419864391
ACH-000548,-0.9541199602784158
ACH-000549,-0.8867100921645675
ACH-000550,-1.0061836491887046
ACH-000552,-0.7574986999555697
ACH-000556,-0.9430318029019448
ACH-000557,-0.7344800261844812
ACH-000569,-0.7565559854801032
ACH-000570,-0.7420187987761344
ACH-000571,-0.6924692425730273
ACH-000573,-0.917551085341547
ACH-000576,-0.9415459971959712
ACH-000579,-0.7282843680167719
ACH-000580,-0.7719498004627408
ACH-000584,-0.8409485381916987
ACH-000585,-0.7308474727794178
ACH-000588,-0.821718258653391
ACH-000589,-1.0697337892457677
ACH-000591,-0.6875816823384856
ACH-000593,-0.8180582068013214
ACH-000600,-0.8607565057664309
ACH-000601,-0.9500268926163724
ACH-000605,-1.0066826300114688
ACH-000606,-0.8710680010681771
ACH-000608,-0.7100558782506042
ACH-000614,-0.8747138614581909
ACH-000616,-0.94292051352557
ACH-000618,-0.8126994299852414
ACH-000619,-0.7908964657381635
ACH-000620,-0.8675843536032574
ACH-000621,-0.8889237844669997
ACH-000622,-0.7564429682452163
ACH-000623,-0.88494508112375
ACH-000624,-0.9105955266306776
ACH-000627,-0.8127024965246225
ACH-000630,-0.9654225428582544
ACH-000631,-1.0818907962855653
ACH-000632,-0.7777905346884312
ACH-000633,-0.6957236180545838
ACH-000637,-0.9948374490783444
ACH-000638,-0.7899296776084083
ACH-000646,-0.5234522025884706
ACH-000647,-1.2333702931709227
ACH-000648,-0.7472961738272192
ACH-000649,-0.8649363137542275
ACH-000651,-0.9263980766809438
ACH-000652,-0.8290434889172045
ACH-000653,-0.6436656627758939
ACH-000657,-0.92474642686412
ACH-000658,-0.7014642476516982
ACH-000661,-0.762412693657341
ACH-000662,-0.6059459544290083
ACH-000663,-1.0294768915138761
ACH-000665,-0.903108423701332
ACH-000671,-0.7789400935724536
ACH-000672,-0.6464643041749256
ACH-000673,-0.8847310398701008
ACH-000676,-0.9763407027920771
ACH-000677,-0.7170494714996001
ACH-000681,-0.7361680523679757
ACH-000683,-0.9002251812912745
ACH-000684,-0.9241109480952872
ACH-000688,-0.7538158000806855
ACH-000693,-0.8297211752875748
ACH-000694,-0.8794866440207382
ACH-000695,-1.0239376586741442
ACH-000696,-1.0225004766776271
ACH-000697,-0.6949462582531767
ACH-000699,-0.8761183862313974
ACH-000701,-0.8847191059669754
ACH-000706,-0.8310064489688559
ACH-000711,-0.936114869990735
ACH-000713,-1.0901413439144358
ACH-000714,-0.8118441109036865
ACH-000718,-0.6051206787053591
ACH-000720,-0.9132138944915044
ACH-000721,-0.6588081494689002
ACH-000724,-0.9420808379406286
ACH-000725,-0.5211715139341255
ACH-000732,-0.8624193396740929
ACH-000734,-0.7955198736113481
ACH-000735,-0.8597248443011722
ACH-000736,-0.8776945963156201
ACH-000738,-0.8438459652805621
ACH-000746,-0.7860977982586655
ACH-000747,-0.7594493868369471
ACH-000748,-0.956897458472962
ACH-000753,-0.8661600794234137
ACH-000756,-0.7775026505063809
ACH-000757,-0.6784691250034871
ACH-000758,-0.8376132582008803
ACH-000760,-0.9513023369124092
ACH-000762,-0.9179413754461704
ACH-000763,-0.8218203075140194
ACH-000764,-0.8326293220004596
ACH-000765,-1.1007552062340318
ACH-000766,-0.8750399665323311
ACH-000767,-1.0136654195497383
ACH-000768,-0.936356224719004
ACH-000769,-0.6958108244088801
ACH-000770,-0.9428008536165626
ACH-000771,-0.9121172380478376
ACH-000773,-0.9035004268491056
ACH-000776,-0.8837649576190029
ACH-000777,-0.9042609661597264
ACH-000778,-0.7428241952302379
ACH-000781,-0.9236332921720048
ACH-000782,-0.8385591448905884
ACH-000783,-0.7754979263109641
ACH-000784,-0.977918891910366
ACH-000785,-0.7730016706281921
ACH-000787,-0.8748013749538631
ACH-000788,-1.1509801889380196
ACH-000791,-0.8961256878736892
ACH-000792,-0.9063912262539642
ACH-000794,-0.9877289476714948
ACH-000796,-0.7427887757458539
ACH-000798,-1.0148114337965366
ACH-000799,-1.063935610417056
ACH-000800,-0.8859202809046903
ACH-000802,-0.8450110624089637
ACH-000804,-0.95206380083069
ACH-000805,-0.8758906066522045
ACH-000809,-0.8437011134136899
ACH-000810,-1.2753509512629089
ACH-000811,-0.8579595580578925
ACH-000817,-1.0042431830219785
ACH-000819,-0.9434404320299684
ACH-000820,-0.8417456779322856
ACH-000821,-1.1397108254130466
ACH-000822,-0.6711799940157398
ACH-000823,-0.8950553313639988
ACH-000824,-0.7197040756765999
ACH-000827,-0.9373944912947672
ACH-000829,-0.6330781166286334
ACH-000831,-0.7342285269314438
ACH-000832,-0.6793912550530772
ACH-000833,-0.7780776575579202
ACH-000834,-0.8481167157542828
ACH-000835,-0.9714683186748334
ACH-000836,-0.9142796693188424
ACH-000837,-1.049106732107843
ACH-000838,-0.7732637967438124
ACH-000839,-1.031525876903708
ACH-000840,-1.0129483530098102
ACH-000841,-0.7518011942344244
ACH-000843,-0.91626623630283
ACH-000846,-0.7054163883852981
ACH-000847,-0.8919140937914031
ACH-000848,-0.8202869745114509
ACH-000849,-1.1152075592994672
ACH-000851,-0.8347973734638039
ACH-000855,-0.8238055788935009
ACH-000856,-0.7752303923846701
ACH-000858,-0.9723388101018208
ACH-000859,-0.6996459386183995
ACH-000861,-0.6976435194028905
ACH-000862,-0.9177920189445828
ACH-000865,-0.7744312327496179
ACH-000866,-0.8840655520506292
ACH-000867,-0.9035277693294482
ACH-000869,-0.9889741518272706
ACH-000872,-1.0074972460619398
ACH-000873,-0.8945842151081641
ACH-000876,-0.6123597853136367
ACH-000878,-0.8368594722583317
ACH-000880,-0.8589295668220835
ACH-000881,-0.8606159418934103
ACH-000882,-0.8141312117311279
ACH-000884,-0.9506890676938416
ACH-000885,-0.8577059143831879
ACH-000887,-1.055364326865161
ACH-000889,-0.7064782245621521
ACH-000896,-0.7633511868318326
ACH-000898,-0.8341553884274967
ACH-000900,-0.7958896553249447
ACH-000901,-0.9959110885683496
ACH-000905,-0.6729119344198451
ACH-000906,-0.8401032051595217
ACH-000907,-0.8228040549713933
ACH-000910,-0.7110307031934356
ACH-000911,-0.8083429037998608
ACH-000912,-0.8586730615044459
ACH-000913,-0.7320023876720675
ACH-000915,-1.08182289594191
ACH-000916,-0.8650204585435022
ACH-000917,-0.9819404151208162
ACH-000920,-1.062951650829116
ACH-000921,-0.8544436696774518
ACH-000924,-0.986489477464844
ACH-000926,-0.8880289298631572
ACH-000928,-0.5679691110606185
ACH-000929,-1.001410206164461
ACH-000932,-0.7794417363649653
ACH-000935,-1.0358515753258388
ACH-000936,-0.6982772986860983
ACH-000937,-0.6897411892250489
ACH-000938,-0.6659696508443737
ACH-000939,-1.1803508503677176
ACH-000941,-0.7141270343055663
ACH-000943,-0.7922778197638652
ACH-000946,-0.7733618952787781
ACH-000947,-0.9442100743662392
ACH-000948,-1.0996215793036002
ACH-000950,-0.9781216649912648
ACH-000953,-0.6499083112451886
ACH-000954,-0.951784696869192
ACH-000957,-0.7479643049572317
ACH-000958,-1.0240729484754192
ACH-000960,-0.8801452980519588
ACH-000963,-0.8625435046449499
ACH-000968,-0.784699550466446
ACH-000969,-0.8968963842676879
ACH-000972,-0.680955913063509
ACH-000973,-0.9567939710185924
ACH-000974,-0.7814771647002856
ACH-000978,-0.92149438875378
ACH-000984,-0.8448253178687446
ACH-000986,-0.8608269285487661
ACH-000988,-0.6868632136869407
ACH-000993,-0.8631910186986504
ACH-000994,-0.804162989619227
ACH-000996,-0.8982783992501652
ACH-001001,-0.8866001771804516
ACH-001020,-0.7948485309457785
ACH-001028,-0.8878034950601275
ACH-001031,-0.90459041790831
ACH-001038,-0.7944621563387921
ACH-001048,-0.8496679039243742
ACH-001050,-0.7778576414268729
ACH-001053,-0.6396704733530614
ACH-001054,-0.9424388077064983
ACH-001061,-1.1146022942612352
ACH-001067,-0.898641943084664
ACH-001075,-0.9837087630083116
ACH-001096,-0.8103155528203229
ACH-001111,-0.7660463649126107
ACH-001119,-0.7833743513854311
ACH-001128,-0.90459017911979
ACH-001134,-0.9473528777673336
ACH-001151,-0.6754935305070292
ACH-001163,-0.7584135585955082
ACH-001164,-0.8213427940000125
ACH-001183,-1.0018136738530683
ACH-001192,-0.6723475393055736
ACH-001193,-1.1025489354007911
ACH-001196,-1.2686833167568208
ACH-001197,-0.8692365425445042
ACH-001205,-0.8882460203131055
ACH-001211,-0.88710842811687
ACH-001212,-0.9052675589901658
ACH-001228,-0.8691634772794548
ACH-001232,-1.024983432275661
ACH-001239,-0.8081941829984038
ACH-001270,-0.938181365250218
ACH-001274,-0.9069302413685196
ACH-001275,-0.7474896021703654
ACH-001277,-1.0081605175665658
ACH-001278,-0.9061635106465129
ACH-001280,-0.9036760851971756
ACH-001283,-0.912897231326716
ACH-001289,-0.8186857333016541
ACH-001300,-0.7716395334298289
ACH-001301,-0.9882144683024956
ACH-001302,-0.9343954297742554
ACH-001306,-0.9607320121623184
ACH-001318,-0.9955845048246336
ACH-001322,-0.9426051150779166
ACH-001328,-0.8133305894795806
ACH-001332,-0.954847832464063
ACH-001336,-0.8706119297758274
ACH-001346,-0.9296281141708911
ACH-001353,-0.8512386046839079
ACH-001354,-1.0869911880357923
ACH-001367,-0.8660140872368686
ACH-001368,-0.9014036956461376
ACH-001374,-0.9013777180835384
ACH-001377,-0.7415411588212174
ACH-001380,-0.7424571529546818
ACH-001391,-0.7659553301523081
ACH-001408,-0.7023422861400891
ACH-001430,-0.7257411634676788
ACH-001431,-0.6784730134039147
ACH-001450,-0.8015379793398028
ACH-001496,-1.1270949717772352
ACH-001500,-0.8503618191178199
ACH-001523,-1.153186138553708
ACH-001532,-0.8709351887893195
ACH-001550,-0.9407514574576764
ACH-001552,-1.0096227560105238
ACH-001554,-0.8328497437160824
ACH-001654,-0.8884890270073059
ACH-001735,-0.7859723339921885
ACH-001736,-0.6018368530883651
ACH-001737,-1.0451532549918736
ACH-001740,-0.9011980294231676
ACH-001745,-0.546608861339937
ACH-001765,-0.8004859925823995
