,DCST1 (149095)
ACH-000234,-0.13362309904043426
ACH-000235,-0.19382609343399532
ACH-000237,-0.1778229849629274
ACH-000238,0.03488653580762656
ACH-000242,-0.19176507936863826
ACH-000243,-0.11310066139394208
ACH-000244,0.14399754777645712
ACH-000246,-0.17092878769218162
ACH-000248,-0.002855826969702266
ACH-000250,-0.13857025977179235
ACH-000251,-0.22448540595034666
ACH-000252,-0.15872329817280678
ACH-000253,-0.21108775481839345
ACH-000255,-0.10293178510956882
ACH-000256,-0.18756175888803034
ACH-000257,-0.18517275584354492
ACH-000258,-0.14686498118174354
ACH-000259,-0.2004179982059484
ACH-000260,-0.13217953912621022
ACH-000261,-0.22074953643842074
ACH-000262,-0.11957834451198128
ACH-000263,-0.19187151658072432
ACH-000264,-0.21525908424821694
ACH-000265,-0.1853382285591652
ACH-000266,-0.16650241868051854
ACH-000272,-0.13719757037820632
ACH-000274,-0.03556244969425166
ACH-000277,-0.17406041032953182
ACH-000278,-0.24037855225409135
ACH-000279,-0.08316180161655545
ACH-000280,-0.15159908818414855
ACH-000281,-0.2897010759416509
ACH-000288,-0.2231818288476162
ACH-000291,-0.20188855896279825
ACH-000293,-0.08381505008979112
ACH-000294,-0.07291610136804726
ACH-000295,-0.01733575680174705
ACH-000296,-0.08691240682161537
ACH-000302,-0.1562252683053417
ACH-000304,0.1548276647917941
ACH-000307,-0.07140219231716023
ACH-000308,-0.1936721991878846
ACH-000310,-0.2785701646961598
ACH-000311,-0.24715806679306426
ACH-000312,-0.21188825115089996
ACH-000315,-0.14966082960102084
ACH-000316,-0.08953009478728223
ACH-000317,-0.11525572986400087
ACH-000318,-0.16929534510591784
ACH-000319,-0.14525106859719142
ACH-000320,-0.09996728435148076
ACH-000322,-0.19891032410363327
ACH-000323,-0.21908985398591935
ACH-000324,-0.14284301296451446
ACH-000329,-0.10248590574322633
ACH-000330,-0.010029855616778341
ACH-000331,-0.011778540695064213
ACH-000332,-0.17096589935147238
ACH-000334,-0.08590881528974209
ACH-000335,-0.14950754502364574
ACH-000336,-0.3490384019774663
ACH-000337,-0.0955388300318511
ACH-000338,-0.3691195489045978
ACH-000339,-0.04238395661738298
ACH-000341,-0.21363480722869105
ACH-000348,-0.010457639964525927
ACH-000350,-0.1551627418637261
ACH-000352,-0.07475841579337515
ACH-000356,-0.31129363620112044
ACH-000361,-0.16330065830438642
ACH-000362,-0.12156542656587115
ACH-000363,-0.17508244005286638
ACH-000364,-0.21203082348236804
ACH-000365,-0.03860484762775725
ACH-000366,-0.16792234644400728
ACH-000368,-0.05358651615484279
ACH-000374,-0.0620277559600062
ACH-000375,-0.3187723852141464
ACH-000376,-0.2264664183833475
ACH-000381,-0.3151346543633425
ACH-000383,-0.16826426342715578
ACH-000387,-0.14964437431657246
ACH-000389,-0.0037575512550481584
ACH-000390,-0.28255709225368303
ACH-000393,-0.07756702546785912
ACH-000395,-0.1415658578034066
ACH-000396,0.0522729375865319
ACH-000397,-0.17113825504100946
ACH-000401,-0.2494636244319597
ACH-000402,-0.2016375674803774
ACH-000403,-0.0694111240970111
ACH-000404,-0.4037411957797735
ACH-000406,-0.21925981796365676
ACH-000407,-0.29820548500521826
ACH-000408,-0.2624558482329662
ACH-000410,-0.34476420014802184
ACH-000411,-0.042486777327882384
ACH-000414,-0.05171117154555596
ACH-000415,-0.015484386780142162
ACH-000416,-0.2698218564554638
ACH-000420,-0.20988370440123236
ACH-000421,-0.09935999550250496
ACH-000424,0.04019519291132877
ACH-000425,-0.10701094952618084
ACH-000426,-0.2943161907717478
ACH-000427,-0.06367768308847348
ACH-000433,-0.09029770837921296
ACH-000435,-0.4631607134416856
ACH-000436,-0.16059232658879566
ACH-000444,-0.15847629285995132
ACH-000445,-0.06451570748027996
ACH-000448,-0.13028102373344222
ACH-000450,-0.09767839731793257
ACH-000452,-0.2194098564750264
ACH-000454,-0.26043231993934274
ACH-000458,-0.001960612927380972
ACH-000459,-0.0030315600996343645
ACH-000460,-0.08062581158859007
ACH-000461,0.021925380424287218
ACH-000463,-0.02537468040549046
ACH-000464,-0.15530457534903047
ACH-000466,-0.027565091230051204
ACH-000467,-0.005756072291874189
ACH-000468,-0.12300889382075875
ACH-000469,-0.033535810320770146
ACH-000470,-0.07064094096865052
ACH-000471,-0.18760362747500275
ACH-000472,-0.07592711590230608
ACH-000473,-0.3148090991251498
ACH-000475,-0.16453220178923267
ACH-000476,-0.11775896964208962
ACH-000477,0.007948518500926005
ACH-000479,-0.10330525792969283
ACH-000480,-0.12281562346239346
ACH-000481,-0.19022979228582906
ACH-000483,-0.06775198687087314
ACH-000484,-0.17823819498748228
ACH-000485,-0.2358204485457553
ACH-000486,-0.06857216973642796
ACH-000487,-0.025382176980308733
ACH-000488,-0.08207083090650162
ACH-000490,-0.21901786172993065
ACH-000491,-0.22495841439183745
ACH-000495,-0.21355249337582602
ACH-000496,-0.15711552119624506
ACH-000499,-0.13044974487266536
ACH-000500,-0.1574971388339292
ACH-000502,-0.07610252793469326
ACH-000503,-0.2525603016642562
ACH-000505,-0.1319515606226495
ACH-000507,-0.10951567235209367
ACH-000510,-0.2328974304139275
ACH-000511,-0.00729172596554999
ACH-000512,-0.040778943970636035
ACH-000516,-0.3049906051099854
ACH-000517,-0.24832992695775005
ACH-000518,-0.09685485375217574
ACH-000520,-0.16288530696224945
ACH-000521,-0.2484622529871719
ACH-000522,-0.26141613467246205
ACH-000524,-0.20158737231875345
ACH-000527,-0.1504797364005839
ACH-000528,-0.15210188794233645
ACH-000537,-0.0486898313858153
ACH-000541,0.0954207690831359
ACH-000542,-0.18462249937274228
ACH-000544,-0.17876209648208166
ACH-000545,-0.13403129739090722
ACH-000547,-0.5114701167897603
ACH-000548,-0.3085580810029587
ACH-000549,-0.1358453303010353
ACH-000550,-0.08530754231370645
ACH-000552,-0.14064388567372413
ACH-000556,-0.2933945775779478
ACH-000557,-0.11021631455802587
ACH-000569,-0.03887415974168377
ACH-000570,-0.12439025624496028
ACH-000571,-0.2395901079901627
ACH-000573,-0.14388072233214844
ACH-000576,-0.12941140738429222
ACH-000579,-0.17664722176999725
ACH-000580,-0.110458150681447
ACH-000584,-0.1506839761902353
ACH-000585,-0.16241357742641424
ACH-000588,-0.2786975800195969
ACH-000589,0.010150946956638807
ACH-000591,0.20074978106438726
ACH-000593,-0.2352123048876684
ACH-000600,-0.2681441841364739
ACH-000601,-0.14192489919150375
ACH-000605,-0.07367518462833897
ACH-000606,-0.18372088561166736
ACH-000608,-0.10703099136389006
ACH-000614,-0.0019021189746832405
ACH-000616,-0.2161206659796516
ACH-000618,-0.2093395249776244
ACH-000619,-0.05867659417597994
ACH-000620,-0.07621033615033787
ACH-000621,-0.0713415610694871
ACH-000622,-0.19779963190118405
ACH-000623,-0.05637025073624623
ACH-000624,-0.10348277471871818
ACH-000627,-0.1876379709791551
ACH-000630,-0.1609074939777981
ACH-000631,-0.13457148763063
ACH-000632,-0.10833779428653208
ACH-000633,-0.05033132050496835
ACH-000637,-0.06405584081858172
ACH-000638,-0.14052038245090773
ACH-000646,-0.1452267862109655
ACH-000647,-0.28049992291952475
ACH-000648,-0.40650623148561976
ACH-000649,-0.15091724478933946
ACH-000651,-0.19249095591915344
ACH-000652,-0.1033312851996014
ACH-000653,-0.1912458519358321
ACH-000657,-0.2551272794810128
ACH-000658,-0.2934886619894155
ACH-000661,0.05162184838710705
ACH-000662,-0.31340282181237794
ACH-000663,0.03117719657353355
ACH-000665,-0.20219901555763006
ACH-000671,-0.1292258331790461
ACH-000672,-0.2580064229039647
ACH-000673,-0.11435845176682988
ACH-000676,-0.36988625908114464
ACH-000677,-0.32089210925646605
ACH-000681,-0.12012690838195175
ACH-000683,-0.4005166778344208
ACH-000684,-0.0518540413497368
ACH-000688,0.054476168006697655
ACH-000693,-0.2368398654897681
ACH-000694,-0.10614499464903837
ACH-000695,-0.18730254837635274
ACH-000696,-0.2113642081204473
ACH-000697,-0.2123244338743659
ACH-000699,-0.14527064248228874
ACH-000701,-0.0169235472323365
ACH-000706,-0.20464828366723006
ACH-000711,-0.12318193043211473
ACH-000713,-0.3916806079437212
ACH-000714,-0.10642496061806124
ACH-000718,-0.18993955407359128
ACH-000720,-0.17961818916349645
ACH-000721,-0.20738329026609265
ACH-000724,-0.32344249790459245
ACH-000725,-0.21103502019910556
ACH-000732,-0.2078707152043604
ACH-000734,-0.15756036526725695
ACH-000735,-0.17373690765029334
ACH-000736,-0.22225342583091007
ACH-000738,-0.1248250579912263
ACH-000746,-0.3407971062162181
ACH-000747,-0.3188611237743226
ACH-000748,-0.2893269115995278
ACH-000753,-0.2589980236101985
ACH-000756,-0.10962135716088084
ACH-000757,-0.2651099378210008
ACH-000758,-0.14459237272776482
ACH-000760,-0.20606874191888733
ACH-000762,-0.2268140932697643
ACH-000763,-0.030839873512485187
ACH-000764,-0.015424113655026491
ACH-000765,-0.4118265291065633
ACH-000766,-0.20854175830932384
ACH-000767,-0.2613107136042611
ACH-000768,-0.21941056923667485
ACH-000769,-0.23634189971032454
ACH-000770,-0.11521301911662132
ACH-000771,-0.14442256424162148
ACH-000773,-0.3142503485098448
ACH-000776,-0.17170930873306414
ACH-000777,-0.18858085314823647
ACH-000778,-0.037376509635604085
ACH-000781,-0.1786147431014109
ACH-000782,-0.17718956269033298
ACH-000783,-0.13659266743455814
ACH-000784,-0.17282571463422414
ACH-000785,-0.3105814897222247
ACH-000787,-0.2650775888135829
ACH-000788,-0.15048709582953876
ACH-000791,-0.12570707921189553
ACH-000792,-0.2482437407643132
ACH-000794,-0.06187290033679705
ACH-000796,-0.15424935546130705
ACH-000798,-0.2575488661483407
ACH-000799,0.09952111665901997
ACH-000800,-0.1496544673108225
ACH-000802,-0.24186974765145774
ACH-000804,-0.3151275114177798
ACH-000805,-0.3267611905884943
ACH-000809,-0.12056442261892035
ACH-000810,-0.14618816089351455
ACH-000811,-0.16000718845157694
ACH-000817,-0.2081862616038209
ACH-000819,-0.3174141163214449
ACH-000820,-0.6468541701491525
ACH-000821,-0.03717016631665592
ACH-000822,-0.1548136972950351
ACH-000823,-0.2307118299202419
ACH-000824,-0.2511857966668059
ACH-000827,-0.15722920903273113
ACH-000829,-0.14574553226394665
ACH-000831,-0.06345742138407151
ACH-000832,-0.1678400293762326
ACH-000833,-0.09029156089345412
ACH-000834,-0.17824923087867645
ACH-000835,-0.035111467305874534
ACH-000836,-0.1730610713272186
ACH-000837,-0.17667872290881584
ACH-000838,-0.3807444537467395
ACH-000839,-0.15940887123045933
ACH-000840,-0.1099543689482295
ACH-000841,-0.13418958141788875
ACH-000843,-0.18360779380290387
ACH-000846,-0.29258423999497124
ACH-000847,-0.24458950429399934
ACH-000848,-0.1278636264455302
ACH-000849,-0.07456270354316619
ACH-000851,-0.16110775633195565
ACH-000855,-0.12650178635305528
ACH-000856,-0.07584466412599
ACH-000858,-0.16794006257277094
ACH-000859,-0.04660656815973218
ACH-000861,-0.16220837992709553
ACH-000862,-0.13339665086562688
ACH-000865,-0.09846829818258078
ACH-000866,-0.1967272960055516
ACH-000867,-0.1288260634278248
ACH-000869,-0.18967243038156173
ACH-000872,-0.05210520166399995
ACH-000873,-0.3674947634423144
ACH-000876,-0.07868775840914392
ACH-000878,0.06185739676180513
ACH-000880,-0.3571149000637483
ACH-000881,0.00036584560760239787
ACH-000882,-0.030296216125915137
ACH-000884,-0.16315294279235187
ACH-000885,-0.1773377835617613
ACH-000887,-0.17448131945280784
ACH-000889,-0.2325802514170026
ACH-000896,-0.2441061303172494
ACH-000898,-0.0920026886349284
ACH-000900,-0.24262337385214575
ACH-000901,-0.15924075908339996
ACH-000905,-0.1933830334004717
ACH-000906,-0.1231647852855615
ACH-000907,-0.1241967924498591
ACH-000910,-0.051373078232037066
ACH-000911,-0.14036048366005272
ACH-000912,-0.17327646946863387
ACH-000913,-0.15278871584581732
ACH-000915,-0.17173711287904475
ACH-000916,-0.3031161646135941
ACH-000917,-0.2710452090769101
ACH-000920,-0.014858786590019487
ACH-000921,-0.12802529436251409
ACH-000924,-0.2412257006342745
ACH-000926,-0.16969652114786546
ACH-000928,-0.3993930118323199
ACH-000929,-0.22497597344690412
ACH-000932,-0.2958654983245422
ACH-000935,-0.10168708175349286
ACH-000936,-0.2357020872608316
ACH-000937,-0.11593111885061527
ACH-000938,-0.29073000781939545
ACH-000939,-0.3036387226035026
ACH-000941,-0.2097592048973363
ACH-000943,-0.125865202232391
ACH-000946,-0.03578325852886136
ACH-000947,-0.2104595741880454
ACH-000948,0.046923424058695706
ACH-000950,-0.2715515335736977
ACH-000953,-0.09321689832067072
ACH-000954,-0.10948332190089358
ACH-000957,-0.09328810023423888
ACH-000958,-0.11398596783658901
ACH-000960,-0.13566136848485538
ACH-000963,-0.2597169639312934
ACH-000968,-0.19365727920998044
ACH-000969,-0.30382741943218666
ACH-000972,-0.058335152667587827
ACH-000973,-0.13345201588531672
ACH-000974,-0.1863214504342064
ACH-000978,-0.241712210213087
ACH-000984,-0.2627096766100172
ACH-000986,-0.18412828634502787
ACH-000988,-0.11866843783313608
ACH-000993,-0.08716068684979608
ACH-000994,-0.08298150470516383
ACH-000996,0.006514094417762142
ACH-001001,-0.25136203482877456
ACH-001020,0.08786658144990171
ACH-001028,-0.17772462834918615
ACH-001031,0.030875265463000155
ACH-001038,-0.16615046642200307
ACH-001048,-0.11910618900550865
ACH-001050,-0.13345007340741832
ACH-001053,-0.1103489994112218
ACH-001054,0.024301501499544628
ACH-001061,-0.15646069979223362
ACH-001067,-0.13070973075708234
ACH-001075,-0.012246357978752334
ACH-001096,-0.31142004503587445
ACH-001111,-0.11900097844879196
ACH-001119,-0.13396532936404545
ACH-001128,-0.4108328796197149
ACH-001134,-0.11453229473911698
ACH-001151,-0.22005572031643444
ACH-001163,-0.329343146221729
ACH-001164,0.2764118383235604
ACH-001183,-0.07149500833713165
ACH-001192,-0.3738970488338399
ACH-001193,-0.26880640575632425
ACH-001196,-0.02705452052481156
ACH-001197,-0.045511634339311234
ACH-001205,-0.3345079345616479
ACH-001211,-0.0626590843027226
ACH-001212,-0.32223412985343197
ACH-001228,-0.08211941497583385
ACH-001232,-0.13701437829011967
ACH-001239,-0.13175230522897086
ACH-001270,-0.054962221461292836
ACH-001274,-0.2700140274536819
ACH-001275,-0.07521144077380401
ACH-001277,-0.2947177935945521
ACH-001278,-0.13230543205664078
ACH-001280,0.035618286985624414
ACH-001283,-0.03554822225579005
ACH-001289,-0.049443195882259316
ACH-001300,-0.2063193565944368
ACH-001301,0.001923574253200864
ACH-001302,-0.15444430521401906
ACH-001306,-0.024853683216482642
ACH-001318,-0.30964551676291874
ACH-001322,-0.1855642081337694
ACH-001328,-0.11388282549999255
ACH-001332,-0.08396613732476044
ACH-001336,-0.3947665952998712
ACH-001346,-0.1587206239106276
ACH-001353,-0.17824911853232048
ACH-001354,-0.448706703215607
ACH-001367,-0.14047348339417656
ACH-001368,-0.15859432645252153
ACH-001374,0.17340211678063044
ACH-001377,-0.0706449475513992
ACH-001380,-0.10604074301753977
ACH-001391,-0.11825944648488175
ACH-001408,-0.12163790898171215
ACH-001430,-0.317908032104589
ACH-001431,-0.19936641195888788
ACH-001450,-0.09328469706818672
ACH-001496,-0.004899757659061608
ACH-001500,-0.2930103920049768
ACH-001523,-0.16768560003335056
ACH-001532,0.028877232360939906
ACH-001550,-0.14116150194375104
ACH-001552,-0.08134518927887198
ACH-001554,-0.10837378360752048
ACH-001654,-0.14201630840763202
ACH-001735,-0.13916500905268991
ACH-001736,-0.11161596495086877
ACH-001737,0.05092943406908288
ACH-001740,-0.13785777791545067
ACH-001745,-0.015597403176808085
ACH-001765,-0.2261580142238753
