,SBK1 (388228)
ACH-000222,-0.2148648265040418
ACH-000223,-0.1394637164354572
ACH-000226,-0.09664684941341696
ACH-000227,-0.04835548385176286
ACH-000228,-0.373196679255687
ACH-000231,-0.3541799093198557
ACH-000232,-0.13270080265223952
ACH-000233,-0.17131955961831852
ACH-000234,-0.24050867425862035
ACH-000235,-0.10144253814758
ACH-000237,-0.21885296891006464
ACH-000238,-0.01108066280744177
ACH-000242,-0.3143950027265981
ACH-000243,-0.25432879562491045
ACH-000244,-0.14468248225058525
ACH-000246,-0.25167163337370385
ACH-000248,-0.3212159264136036
ACH-000250,-0.14511538762196782
ACH-000251,-0.24111254996902076
ACH-000252,-0.3055661818219557
ACH-000253,-0.1060110266922738
ACH-000255,-0.3098468389011101
ACH-000256,-0.15575895592405598
ACH-000257,-0.0072124849571450845
ACH-000258,0.0010531100810052686
ACH-000259,-0.1095146694804926
ACH-000260,-0.23851170392089266
ACH-000261,-0.15684307301464262
ACH-000262,-0.2461783299300528
ACH-000263,-0.2505041461648304
ACH-000264,-0.14438036614792696
ACH-000265,-0.2819647315773357
ACH-000266,-0.11838631378677796
ACH-000272,-0.04993697254221407
ACH-000274,-0.1866527226925037
ACH-000277,-0.14809913247590753
ACH-000278,-0.17908160594037398
ACH-000279,-0.241179484972133
ACH-000280,-0.1662764551530689
ACH-000281,-0.0980553809130022
ACH-000288,-0.3233016940621369
ACH-000291,-0.1750364943602564
ACH-000293,-0.14983101979110758
ACH-000294,-0.2769633031754287
ACH-000295,-0.22557665094874335
ACH-000296,-0.4927042903345889
ACH-000302,-0.2419950239809473
ACH-000304,-0.17697483664252686
ACH-000307,-0.08049399030039141
ACH-000308,-0.3680599744162573
ACH-000310,-0.16841289686515928
ACH-000311,-0.2103540935896972
ACH-000312,-0.07713829855616854
ACH-000315,-0.3726308622632049
ACH-000316,-0.184673151500004
ACH-000317,-0.04505368985098559
ACH-000318,-0.3120124617864241
ACH-000319,-0.3039849968995205
ACH-000320,0.019894296082180227
ACH-000322,-0.4392498020486479
ACH-000323,-0.3766270988188757
ACH-000324,-0.14987517513190196
ACH-000329,-0.04030010418842803
ACH-000330,-0.204956874465665
ACH-000331,-0.1593877912944844
ACH-000332,-0.18071925591092253
ACH-000334,-0.20657241456499986
ACH-000335,0.038093121871181
ACH-000336,0.025685959913693625
ACH-000337,-0.24888113130467546
ACH-000338,-0.11207557468701987
ACH-000339,-0.24108535957651514
ACH-000341,-0.0025358819714273663
ACH-000348,-0.2301807712787257
ACH-000350,-0.14189773364590605
ACH-000352,-0.14516500824844225
ACH-000356,-0.2836304143884952
ACH-000361,-0.3091643219003071
ACH-000362,-0.10911349847269132
ACH-000363,-0.35775219048707674
ACH-000364,-0.1194452339826107
ACH-000365,-0.34430240216573776
ACH-000366,-0.16779837911829734
ACH-000368,-0.13099971160615834
ACH-000374,-0.18239343043466028
ACH-000375,-0.3351547462581496
ACH-000376,-0.20359625991215796
ACH-000381,-0.2865947467721281
ACH-000383,-0.14116722195006196
ACH-000387,-0.1356396767065179
ACH-000389,-0.39185263446544666
ACH-000390,-0.25577780595157296
ACH-000393,-0.09795516386676707
ACH-000395,-0.07110112389434534
ACH-000396,-0.2448247951933528
ACH-000397,-0.21637601781271815
ACH-000401,-0.22910585771428504
ACH-000402,-0.2410854857089003
ACH-000403,-0.05293391211513475
ACH-000404,-0.36333304274764217
ACH-000406,-0.28815445356594216
ACH-000407,-0.15941202966345122
ACH-000408,-0.3597296897027854
ACH-000410,-0.07528539354226366
ACH-000411,-0.2988643124164378
ACH-000414,-0.2371556229302309
ACH-000415,-0.33904130348869443
ACH-000416,-0.3313919478866295
ACH-000420,-0.40543808144974697
ACH-000421,-0.35742507166502685
ACH-000424,-0.23711007061463935
ACH-000425,-0.32730617345028273
ACH-000426,-0.14734520910275148
ACH-000427,-0.20690941009678893
ACH-000433,-0.2654599855723793
ACH-000435,-0.3898383050736819
ACH-000436,-0.21269752845956286
ACH-000444,-0.1907707861667375
ACH-000445,-0.3853776072940687
ACH-000448,-0.2330123780089542
ACH-000450,-0.18290024480390926
ACH-000452,-0.26990098870430024
ACH-000454,-0.3605994058296507
ACH-000458,-0.1798898266947472
ACH-000459,-0.35422261890337536
ACH-000460,-0.2541492546623361
ACH-000461,-0.08592207318041667
ACH-000463,-0.2552330267352976
ACH-000464,-0.04470212917518503
ACH-000466,-0.07563703041643212
ACH-000467,0.00477080334553534
ACH-000468,-0.14011924042059642
ACH-000469,-0.18289389432905168
ACH-000470,-0.04746495490655967
ACH-000471,-0.3626828876455575
ACH-000472,-0.2664461447855131
ACH-000473,-0.17158495873525584
ACH-000475,-0.2148018089480357
ACH-000476,-0.10178203141973403
ACH-000477,-0.13506028244701168
ACH-000479,0.047474046989898926
ACH-000480,-0.1622922926463747
ACH-000481,-0.15702946335909768
ACH-000483,-0.4463942446005706
ACH-000484,-0.2428106982501468
ACH-000485,-0.12427017623010825
ACH-000486,-0.2478101664313861
ACH-000487,0.04230799030545939
ACH-000488,-0.3513554955738681
ACH-000490,-0.11034001782897936
ACH-000491,-0.23465562423424602
ACH-000495,-0.3674925184189117
ACH-000496,-0.2349477883401546
ACH-000499,-0.2279312707835784
ACH-000500,-0.3488316490712593
ACH-000502,-0.2645420709217459
ACH-000503,-0.09125354084427513
ACH-000505,-0.25567323942857634
ACH-000507,-0.19180902220925053
ACH-000510,-0.3455951913458803
ACH-000511,-0.10460404582614688
ACH-000512,-0.08826949095440245
ACH-000516,-0.16051370998802222
ACH-000517,-0.13187893925588007
ACH-000518,-0.2920446087847789
ACH-000520,-0.1411286690940274
ACH-000521,-0.11459586744081154
ACH-000522,-0.2136492819747743
ACH-000524,-0.06526698102636468
ACH-000527,-0.3641346562405437
ACH-000528,-0.18003270609550634
ACH-000537,-0.4192742583528639
ACH-000541,-0.3743923218503824
ACH-000542,-0.11835775996060575
ACH-000544,-0.2533478917606223
ACH-000545,-0.28533416197301353
ACH-000547,-0.08408326084764138
ACH-000548,-0.2498056064158757
ACH-000549,-0.25138042356702395
ACH-000550,-0.16951906696322214
ACH-000552,-0.05944460336220603
ACH-000556,-0.2772442907032733
ACH-000557,-0.1290879269428728
ACH-000569,-0.35044323640589026
ACH-000570,-0.1127296353515441
ACH-000571,-0.08776602332810791
ACH-000573,-0.2196162891787312
ACH-000576,-0.1544614257794289
ACH-000579,-0.26229477611164365
ACH-000580,-0.3017532730200811
ACH-000584,-0.11298449261207552
ACH-000585,-0.2846977403477988
ACH-000588,-0.2826593132210857
ACH-000589,-0.3128994337467885
ACH-000591,-0.05044997505074402
ACH-000593,-0.23687143758417675
ACH-000600,-0.13517440759940774
ACH-000601,-0.3498635440600692
ACH-000605,-0.3580421748254333
ACH-000606,-0.3032548243112536
ACH-000608,-0.1087094020457581
ACH-000614,-0.20472456237808784
ACH-000616,-0.22463250114472694
ACH-000618,-0.10512891406733872
ACH-000619,-0.05724266818237834
ACH-000620,-0.3872487298907084
ACH-000621,-0.27018496938534936
ACH-000622,-0.3173723368418892
ACH-000623,-0.15531726317864056
ACH-000624,-0.4055874300019411
ACH-000627,-0.031835610071431535
ACH-000630,-0.2279033348253903
ACH-000631,0.034464287435196035
ACH-000632,-0.1345708764997114
ACH-000633,-0.21106813919347533
ACH-000637,-0.6549991434065426
ACH-000638,-0.14521864396913986
ACH-000646,-0.1889878315414228
ACH-000647,-0.16212774283369233
ACH-000648,-0.07590476057078943
ACH-000649,-0.11104087040084352
ACH-000651,-0.2406975310728764
ACH-000652,-0.10897069481182893
ACH-000653,-0.19442109033110846
ACH-000657,-0.27767776313104153
ACH-000658,-0.3283719542494015
ACH-000661,-0.22366314808114632
ACH-000662,0.0835673111852676
ACH-000663,-0.27332773246090736
ACH-000665,-0.1713336149072249
ACH-000671,-0.34098498077139183
ACH-000672,-0.5701645625992076
ACH-000673,-0.18210880603542728
ACH-000676,-0.25203745422991125
ACH-000677,-0.1527412287209683
ACH-000681,-0.16006998480366688
ACH-000683,-0.4246564846308812
ACH-000684,-0.2253481475390201
ACH-000688,-0.09548117725042407
ACH-000693,-0.1838282070320721
ACH-000694,-0.09091355239404117
ACH-000695,-0.036141811170884885
ACH-000696,-0.19287834693343714
ACH-000697,-0.30099374475534
ACH-000699,-0.28356435297239585
ACH-000701,-0.07056637599716152
ACH-000706,-0.17485656533855565
ACH-000711,-0.20476271265434945
ACH-000713,-0.5436656546553353
ACH-000714,-0.33433895643178585
ACH-000718,-0.16912669599534452
ACH-000720,-0.04344739831998693
ACH-000721,-0.22935118747221075
ACH-000724,-0.2833122093357842
ACH-000725,-0.3312101251011406
ACH-000732,-0.3656378167533885
ACH-000734,-0.17870436867385492
ACH-000735,-0.007235667532959994
ACH-000736,-0.19366423165833194
ACH-000738,-0.13185889888348604
ACH-000746,-0.010667595758215851
ACH-000747,-0.3543142074722612
ACH-000748,-0.24571209460307786
ACH-000753,-0.21296330150656145
ACH-000756,-0.31439025293232137
ACH-000757,-0.3094196735913113
ACH-000758,-0.3410711259859128
ACH-000760,-0.21498431094733486
ACH-000762,-0.1318223936982483
ACH-000763,-0.2501936244067654
ACH-000764,-0.3602123138373553
ACH-000765,-0.1997810658883344
ACH-000766,-0.31761617746559195
ACH-000767,-0.161034095393256
ACH-000768,-0.23652033201354736
ACH-000769,-0.3022754175459495
ACH-000770,-0.10698979834257663
ACH-000771,-0.07510571495153186
ACH-000773,-0.18449379523293905
ACH-000776,-0.22404031323787288
ACH-000777,-0.17403987076679692
ACH-000778,-0.16728867516185725
ACH-000781,-0.1778927578871257
ACH-000782,-0.02470275450853554
ACH-000783,-0.2226100830944328
ACH-000784,-0.24708116758966595
ACH-000785,-0.1081130380389961
ACH-000787,-0.03464990564711435
ACH-000788,-0.2559342007370564
ACH-000791,-0.15433609897295025
ACH-000792,-0.12606261383098008
ACH-000794,-0.27029837772440146
ACH-000796,-0.13486523464952355
ACH-000798,-0.33976824986451554
ACH-000799,-0.2449993425127085
ACH-000800,-0.26575829199007395
ACH-000802,-0.2254787826240604
ACH-000804,-0.30916730424630484
ACH-000805,-0.26658829068135786
ACH-000809,-0.16280312644101194
ACH-000810,-0.32425578568436925
ACH-000811,-0.15835615076761606
ACH-000817,-0.09774647823990966
ACH-000819,-0.42896829364070665
ACH-000820,-0.3223948993010076
ACH-000821,-0.3873175460033753
ACH-000822,-0.12605028460644502
ACH-000823,-0.1009446097529334
ACH-000824,-0.18530695584365744
ACH-000827,-0.24706525107163585
ACH-000829,-0.2110528985219309
ACH-000831,-0.17223202516310593
ACH-000832,-0.256953721150476
ACH-000833,-0.3026589712037886
ACH-000834,-0.2607811442069025
ACH-000835,-0.17505919572844808
ACH-000836,-0.25527401194774485
ACH-000837,-0.04816745174865699
ACH-000838,-0.2786624930017416
ACH-000839,-0.193146176398044
ACH-000840,-0.3804799649848817
ACH-000841,-0.2999621082685002
ACH-000843,-0.3975101028535024
ACH-000846,-0.3834236312077952
ACH-000847,-0.012869549143058313
ACH-000848,-0.13881026632982707
ACH-000849,-0.10489416193498848
ACH-000851,-0.04711238380788843
ACH-000855,0.020554379389866647
ACH-000856,-0.2624560593055004
ACH-000858,-0.2211032295253348
ACH-000859,-0.12849753853201867
ACH-000861,-0.2866975452342359
ACH-000862,-0.157769744698864
ACH-000865,-0.17038864516435953
ACH-000866,-0.03943452090155604
ACH-000867,-0.24847746121634695
ACH-000869,-0.3162473376369941
ACH-000872,-0.24840287253158286
ACH-000873,-0.01338200384486439
ACH-000876,-0.14494741352916593
ACH-000878,-0.2394137299445273
ACH-000880,-0.18354645645739134
ACH-000881,-0.08132982845478316
ACH-000882,-0.2419414516924823
ACH-000884,-0.18061481325424306
ACH-000885,-0.25153204332312595
ACH-000887,-0.18026683040228425
ACH-000889,-0.21375391980939296
ACH-000896,-0.4303300548125304
ACH-000898,-0.4597739185886485
ACH-000900,-0.2923720444357231
ACH-000901,-0.31875075697589506
ACH-000905,-0.2409797168064331
ACH-000906,-0.09515556216417824
ACH-000907,-0.2349306696502452
ACH-000910,-0.2514181292969324
ACH-000911,-0.14558980614173914
ACH-000912,-0.19481301678617546
ACH-000913,-0.13703089138449226
ACH-000915,-0.27742836148981265
ACH-000916,-0.2809161304340225
ACH-000917,-0.4651307032564225
ACH-000920,-0.08970242801382994
ACH-000921,-0.2773334142014746
ACH-000924,-0.2176265525817511
ACH-000926,-0.28061544641834035
ACH-000928,-0.3128863417544879
ACH-000929,-0.14575223490893574
ACH-000932,-0.23327468823000605
ACH-000935,-0.2654440600004715
ACH-000936,-0.30982214576184663
ACH-000937,-0.13259269309751495
ACH-000938,-0.15779948460535875
ACH-000939,-0.28364659166630096
ACH-000941,-0.24501094273917545
ACH-000943,-0.13283078872435858
ACH-000946,-0.1874893730952937
ACH-000947,-0.2134881222376313
ACH-000948,-0.2182320401891248
ACH-000950,-0.2742318114759734
ACH-000953,-0.2383997772005721
ACH-000954,-0.2877674123376323
ACH-000957,-0.4388624684867336
ACH-000958,-0.042524131517337416
ACH-000960,-0.11678152087058133
ACH-000963,-0.12167568748289576
ACH-000968,-0.09506659618744008
ACH-000969,-0.22397139045898412
ACH-000972,-0.3795318447983058
ACH-000973,-0.1572444607164359
ACH-000974,-0.3078674051229452
ACH-000978,-0.26258847869376445
ACH-000984,-0.2744623991880093
ACH-000986,-0.2192725020371821
ACH-000988,-0.3277582855930043
ACH-000993,-0.3565028684255728
ACH-000994,-0.3853358144467327
ACH-000996,-0.16672377895569612
ACH-001001,-0.17542222299728755
ACH-001020,-0.3655238563477757
ACH-001028,-0.16777526923928934
ACH-001031,-0.11864209735205193
ACH-001038,-0.2266975626411583
ACH-001048,-0.16960936954524028
ACH-001050,-0.12911323410527142
ACH-001053,0.024259192270655757
ACH-001054,-0.3335766223613673
ACH-001061,-0.23556373147765197
ACH-001067,-0.12355861827275365
ACH-001075,-0.31811120321817044
ACH-001096,-0.1684462926777659
ACH-001111,-0.15054845696592067
ACH-001119,-0.09273830715194407
ACH-001128,-0.253784312737914
ACH-001134,-0.3139834579110453
ACH-001151,-0.08248954981742655
ACH-001163,-0.17502927637160606
ACH-001164,-0.4046249791639031
ACH-001183,-0.19684951076913254
ACH-001192,-0.09658110187272123
ACH-001193,-0.038809825291759296
ACH-001196,-0.3788426860634334
ACH-001197,0.0295571367737974
ACH-001205,0.03594918632506064
ACH-001211,-0.4469686327091004
ACH-001212,-0.1053982106070621
ACH-001228,-0.2856006772620449
ACH-001232,-0.17399424749193165
ACH-001239,-0.29180623224900376
ACH-001270,-0.4572743441570898
ACH-001274,-0.15254733647925006
ACH-001275,-0.1626911679601389
ACH-001277,-0.3645806130432534
ACH-001278,-0.12143602060845783
ACH-001280,-0.008565643525934053
ACH-001283,-0.16621032389142051
ACH-001289,-0.1611349830328894
ACH-001300,-0.07127170225680837
ACH-001301,-0.033698232950767334
ACH-001302,-0.059843665628744075
ACH-001306,-0.1134770836630786
ACH-001318,-0.2761272566994063
ACH-001322,-0.273000749285271
ACH-001328,-0.19875746392665827
ACH-001332,-0.3185858138353295
ACH-001336,-0.37239257642872464
ACH-001346,-0.2165560593416313
ACH-001353,-0.19696996780781748
ACH-001354,-0.1382340758332116
ACH-001367,-0.05422219445862577
ACH-001368,-0.2442389252561337
ACH-001374,-0.34523557946650363
ACH-001377,-0.2659901922600602
ACH-001380,-0.05722846073375217
ACH-001391,-0.1227893582549706
ACH-001408,-0.2242871478102202
ACH-001430,-0.2455505547356593
ACH-001431,-0.3201282788400856
ACH-001450,-0.11988905466229825
ACH-001496,-0.36137636778887533
ACH-001500,-0.11415611633092212
ACH-001523,-0.2612515893550686
ACH-001532,-0.18409151520553788
ACH-001550,-0.17370443148340814
ACH-001552,-0.24912134535787975
ACH-001554,-0.14433211011058006
ACH-001654,-0.2753234338496593
ACH-001735,-0.1897750289705444
ACH-001736,-0.17918938207222135
ACH-001737,0.04304975379266252
ACH-001740,-0.14614345480446264
ACH-001745,-0.3027279300890196
ACH-001765,-0.04248227297009726
