,PIK3C3 (5289)
ACH-000257,-0.447193360078651
ACH-000258,-0.6780388477214966
ACH-000259,-0.8918666086610773
ACH-000260,-0.9652283627559544
ACH-000261,-0.8080291372427362
ACH-000262,-0.8026775992987636
ACH-000263,-0.7368005550537838
ACH-000264,-0.6800158106550039
ACH-000265,-0.7317387833621989
ACH-000266,-1.0203676981459715
ACH-000272,-0.8360847712770917
ACH-000274,-0.28806669022654163
ACH-000277,-1.1880886214511586
ACH-000278,-0.7855897048865269
ACH-000279,-0.7071465468339004
ACH-000280,-0.5464016284864565
ACH-000281,-0.895290088749636
ACH-000288,-0.6527264513298228
ACH-000291,-0.9045659628733552
ACH-000293,-0.6099165396467742
ACH-000294,-0.7177917862310795
ACH-000295,-0.5525375359963339
ACH-000296,-1.1743517012430256
ACH-000302,-0.9907072200198584
ACH-000304,-0.6728325518768623
ACH-000307,-0.8529689459501927
ACH-000308,-1.1001223696174949
ACH-000310,-0.3815391629055508
ACH-000311,-0.7050510565643775
ACH-000312,-0.5661489422121297
ACH-000315,-0.3903883593005991
ACH-000316,-0.7462499610926506
ACH-000317,-0.5339853620480447
ACH-000318,-0.8130862741611399
ACH-000319,-0.7449522695285318
ACH-000320,-0.95685276187064
ACH-000322,-0.9574697207462
ACH-000323,-0.8011125137467738
ACH-000324,-0.8228021250124794
ACH-000329,-0.4198717641698701
ACH-000330,-0.9194906871045424
ACH-000331,-0.8595557383675199
ACH-000332,-0.990090018282066
ACH-000334,-0.2135823910875589
ACH-000335,-0.6290395460187849
ACH-000336,-0.7271112793286052
ACH-000337,-0.8242064625699762
ACH-000338,-1.1838136314527945
ACH-000339,-0.8922379626863761
ACH-000341,-0.5946144270459132
ACH-000348,-0.7869349837621056
ACH-000350,-0.29775627853084025
ACH-000352,-0.8135060175496333
ACH-000356,-0.7674406248230224
ACH-000361,-0.9019529453698218
ACH-000362,-0.6332345201927841
ACH-000363,-0.21046959675818105
ACH-000364,-0.7540260456980553
ACH-000365,-0.4729627218010362
ACH-000366,-0.66065511084711
ACH-000368,-0.8860157481771782
ACH-000374,-0.7262452428382936
ACH-000375,-0.9371477593874056
ACH-000376,-0.7588478811904049
ACH-000381,-0.8974390489078986
ACH-000383,-0.7472564305531358
ACH-000387,-0.5741845618870867
ACH-000389,-0.7152456486168928
ACH-000390,-0.6508847969902899
ACH-000393,-0.7664211172126658
ACH-000395,-0.6963801457589334
ACH-000396,-1.1511323167155956
ACH-000397,-1.0004721612652343
ACH-000401,-0.7359805231530476
ACH-000402,-0.4242991897564369
ACH-000403,-0.7760379512994218
ACH-000404,-0.7131881990238771
ACH-000406,-0.6273018580648358
ACH-000407,-0.9963907615562202
ACH-000408,-1.052478348579072
ACH-000410,-0.5940218595582547
ACH-000411,-0.8518271302781023
ACH-000414,-0.7509739413161836
ACH-000415,-0.6592455230792914
ACH-000416,-0.8486254153473257
ACH-000420,-0.8685787052847914
ACH-000421,-0.9674145645261822
ACH-000424,-0.8668418791667466
ACH-000425,-1.0584941862996289
ACH-000426,-0.554682475522339
ACH-000427,-0.7041451385392179
ACH-000433,-0.8479917637480774
ACH-000435,-1.0961599824809485
ACH-000436,-0.5125710926588741
ACH-000444,-0.8067822761418447
ACH-000445,-0.7490724358267935
ACH-000448,-0.8701646907622741
ACH-000450,-0.9459866305937792
ACH-000452,-0.9636349855217604
ACH-000454,-0.9894815088268388
ACH-000458,-0.838600931721702
ACH-000459,-0.1684768189877157
ACH-000460,-1.0414864132709245
ACH-000461,-0.7035143354807488
ACH-000463,-0.5194660826808474
ACH-000464,-0.6317377742239122
ACH-000466,-1.0369920619747641
ACH-000467,-0.8381873724862026
ACH-000468,-0.8882491270301324
ACH-000469,-0.7367626079625516
ACH-000470,-1.1340380461914463
ACH-000471,-0.8123011226209208
ACH-000472,-0.96666100086657
ACH-000473,-1.010316674212242
ACH-000475,-1.0875765805284945
ACH-000476,-0.8964122521375663
ACH-000477,-0.754111584990904
ACH-000479,-0.8174389041114414
ACH-000480,-0.8676748557204704
ACH-000481,-0.6815114700549392
ACH-000483,-0.6259800140649251
ACH-000484,-0.5671919090759218
ACH-000485,-0.6519909767902771
ACH-000486,-0.8054476667563698
ACH-000487,-0.7280735968797089
ACH-000488,-0.8402163251651342
ACH-000490,-0.8973552589014723
ACH-000491,-0.5018697715976144
ACH-000495,-0.8112689840179002
ACH-000496,-0.7147056731401997
ACH-000499,-0.689319234511759
ACH-000500,-0.7413208965251749
ACH-000502,-0.8375835770502197
ACH-000503,-0.5425395584873856
ACH-000505,-0.6227259196591196
ACH-000507,-0.909912245768264
ACH-000510,-0.6917633006173174
ACH-000511,-0.8229104507350569
ACH-000512,-0.5859803275806615
ACH-000516,-1.025949732749994
ACH-000517,-0.8201573759333964
ACH-000518,-0.9254619814312414
ACH-000520,-0.7666830615460948
ACH-000521,-0.8426551214432607
ACH-000522,-0.9290104649985188
ACH-000524,-0.7405673598647105
ACH-000527,-0.9012934391020588
ACH-000528,-0.8716894272611584
ACH-000537,-1.0883324679549389
ACH-000541,-0.6680050919966685
ACH-000542,-0.8974759356949183
ACH-000544,-0.7428778925732888
ACH-000545,-0.8457125113664299
ACH-000547,-0.7362731509936178
ACH-000548,-1.0624477085990485
ACH-000549,-0.7473264855754305
ACH-000550,-0.5754064266119501
ACH-000552,-0.6619573166295213
ACH-000556,-0.9223292266345358
ACH-000557,0.060541201199828164
ACH-000569,-0.7367166041924553
ACH-000570,-0.4701490788969396
ACH-000571,-1.0553708121108425
ACH-000573,-0.7989019380520955
ACH-000576,-0.508050419653947
ACH-000579,-0.7179488249568994
ACH-000580,-0.9080834602504884
ACH-000584,-0.892830849176317
ACH-000585,-1.312978596810256
ACH-000588,-0.4274453231724352
ACH-000589,-0.5060985842288971
ACH-000591,-0.8966407649877629
ACH-000593,-0.9757630599292828
ACH-000600,-0.9968063207704606
ACH-000601,-0.8643329132059735
ACH-000605,-0.5588759963956329
ACH-000606,-0.8869783817293104
ACH-000608,-0.4696910738274926
ACH-000614,-0.7817122728765853
ACH-000616,-1.0406008880815405
ACH-000618,-0.9391234470391026
ACH-000619,-0.8580582945210702
ACH-000620,-0.9034291423159232
ACH-000621,-0.9971587357256416
ACH-000622,-0.51794942839596
ACH-000623,-0.4559313160816999
ACH-000624,-0.5660177267956765
ACH-000627,-0.7692654349210636
ACH-000630,-0.9092919842731492
ACH-000631,-0.9389047888561792
ACH-000632,-0.7327663327158339
ACH-000633,-0.7451664450691685
ACH-000637,-0.7077010865340416
ACH-000638,-0.6910409859774007
ACH-000646,-0.8874746424044802
ACH-000647,-0.5741140283566448
ACH-000648,-1.0093392441743576
ACH-000649,-0.8862914496552133
ACH-000651,-0.8057643727276361
ACH-000652,-0.934906113908582
ACH-000653,-0.418988816745366
ACH-000657,-0.7265605547939079
ACH-000658,-0.36624354547498505
ACH-000661,-0.7919633903816831
ACH-000662,-0.6887357737571508
ACH-000663,-0.8524172003000399
ACH-000665,-0.5860371076109957
ACH-000671,-0.7217584438580581
ACH-000672,-0.9126477104469868
ACH-000673,-0.613525788910545
ACH-000676,-0.6557775238514724
ACH-000677,-0.2725186538237604
ACH-000681,-0.7853831409827218
ACH-000683,-1.061645828085548
ACH-000684,-1.155590818277773
ACH-000688,-0.7822219122391282
ACH-000693,-0.933074116342418
ACH-000694,-0.9349649372135492
ACH-000695,-0.7175432060996256
ACH-000696,-0.9812041055653178
ACH-000697,-0.7550537533786679
ACH-000699,-0.7066208326164107
ACH-000701,-0.6368265813941784
ACH-000706,-0.7587456470899941
ACH-000711,-0.8219805714780063
ACH-000713,-0.8848212308369119
ACH-000714,-0.5922510782354697
ACH-000718,-1.0273769336950975
ACH-000720,-0.7997757093615891
ACH-000721,-0.7653835005844567
ACH-000724,-0.7017695437593668
ACH-000725,-1.1416870008730464
ACH-000732,-0.8729513983324203
ACH-000734,-0.8002827648138588
ACH-000735,-1.0359373977899724
ACH-000736,-0.6977228081596069
ACH-000738,-0.4288506229052041
ACH-000746,-0.425999497980484
ACH-000747,-0.8301541107015094
ACH-000748,-0.4825060285808195
ACH-000753,-0.8644918506398781
ACH-000756,-0.7332828971485031
ACH-000757,-0.9014440045082702
ACH-000758,-1.0442267866615742
ACH-000760,-0.4317534815410639
ACH-000762,-0.958509791191082
ACH-000763,-0.3781845860396403
ACH-000764,-0.8525001671477125
ACH-000765,-0.9730563417546192
ACH-000766,-0.8974575373831686
ACH-000767,-0.6664094973741956
ACH-000768,-0.8034321305987152
ACH-000769,-0.7963001656378058
ACH-000770,-0.501709955664124
ACH-000771,-0.8335029691737093
ACH-000773,-0.6858982709188929
ACH-000776,-0.7747414555371123
ACH-000777,-0.8787857657506489
ACH-000778,-1.036010936800203
ACH-000781,-0.7579981996874049
ACH-000782,-0.6690737385884757
ACH-000783,-1.1049185926512608
ACH-000784,-0.9792324392066372
ACH-000785,-0.8187858402294595
ACH-000787,-0.8474728202491317
ACH-000788,-0.9199631008851552
ACH-000791,-0.7950530976376036
ACH-000792,-0.7097599928636877
ACH-000794,-0.9262614255615258
ACH-000796,-1.1765612908050749
ACH-000798,-0.8178807160337584
ACH-000799,-0.6674014275241291
ACH-000800,-0.7464629318669754
ACH-000802,-0.7700417454072083
ACH-000804,-0.8411072014077895
ACH-000805,-0.9220250136936642
ACH-000809,-0.7223028654577179
ACH-000810,-1.0424601097102923
ACH-000811,-0.5352950244942049
ACH-000817,-0.3252505292320945
ACH-000819,-0.7235641559896079
ACH-000820,-0.8891949089769058
ACH-000821,-0.3556052986927377
ACH-000822,-1.1946970854760408
ACH-000823,-0.8764187301539901
ACH-000824,-1.1000698662692676
ACH-000827,-0.9199243438884708
ACH-000829,-0.6915353789029552
ACH-000831,-0.6796086481901388
ACH-000832,-0.8284615221411684
ACH-000833,-0.8320638817921486
ACH-000834,-0.6681963710387213
ACH-000835,-0.9567360092201601
ACH-000836,-0.9765340628352386
ACH-000837,-0.8545762810425307
ACH-000838,-0.6183822022732431
ACH-000839,-0.7509501286639784
ACH-000840,-0.8730961432685059
ACH-000841,-0.8032921276061149
ACH-000843,-0.5802185774924064
ACH-000846,-0.8175104464262329
ACH-000847,-1.0877951969047337
ACH-000848,-0.8445577890724295
ACH-000849,-0.6267602151873419
ACH-000851,-1.0191671725589309
ACH-000855,-0.6456170662589502
ACH-000856,-0.773638512001338
ACH-000858,-1.0636186380882096
ACH-000859,-0.9898976456116984
ACH-000861,-0.7536511094436523
ACH-000862,-0.5828753453251393
ACH-000865,-0.9277891956288868
ACH-000866,-0.7333289722294266
ACH-000867,-0.357408253752658
ACH-000869,-0.8694968402692843
ACH-000872,-0.8361531753510859
ACH-000873,-0.8313326432456833
ACH-000876,-0.8458957304614578
ACH-000878,-1.0896411043824772
ACH-000880,-1.1273908362570717
ACH-000881,-0.7986989497293391
ACH-000882,-0.8721704702523485
ACH-000884,-0.4760348990926458
ACH-000885,-0.9283391437319628
ACH-000887,-0.9631873359916271
ACH-000889,-0.4003924862375892
ACH-000896,-0.9399191069019714
ACH-000898,-0.9650519325470908
ACH-000900,-0.5887883069248446
ACH-000901,-0.39726180517841453
ACH-000905,-0.7008257424019307
ACH-000906,-0.8047968998894888
ACH-000907,-0.9703802388944301
ACH-000910,-0.6000713010245918
ACH-000911,-0.6780486711661579
ACH-000912,-0.38486908119984703
ACH-000913,-0.7516648206416441
ACH-000915,-0.7329180671273059
ACH-000916,-1.2765842956014304
ACH-000917,-1.0104734039530243
ACH-000920,-0.4502125991825076
ACH-000921,-1.0514400216785122
ACH-000924,-0.8426729117643821
ACH-000926,-0.9529722195551832
ACH-000928,-0.7019621665006017
ACH-000929,-0.8183489410219051
ACH-000932,-0.938350175773726
ACH-000935,-0.8017788734950986
ACH-000936,-0.9295567132288408
ACH-000937,-0.6981083082576597
ACH-000938,-0.7488862622921787
ACH-000939,-0.4815019406653114
ACH-000941,-0.9460585024706896
ACH-000943,-0.9602572049328236
ACH-000946,-0.6052162386879354
ACH-000947,-0.8285599204673019
ACH-000948,-0.5038985330027081
ACH-000950,-0.9359133873782012
ACH-000953,-0.3430389152076443
ACH-000954,-0.9959131880476436
ACH-000957,-0.7776421292946996
ACH-000958,-0.6710896351673071
ACH-000960,-0.6029530023577083
ACH-000963,-0.6317027779729449
ACH-000968,-0.6252764197213914
ACH-000969,-0.7503712249764943
ACH-000972,-0.7047362095094857
ACH-000973,-0.9167683730747992
ACH-000974,-0.7111067045516611
ACH-000978,-0.4573547440142804
ACH-000984,-0.6754898990758622
ACH-000986,-0.795590807049273
ACH-000988,-0.7152652694233245
ACH-000993,-0.8218783342380677
ACH-000994,-0.7212538695291655
ACH-000996,-0.7014236065638441
ACH-001001,-0.8166422344039554
ACH-001020,-0.8499497673668558
ACH-001028,-0.7084040035301942
ACH-001031,-0.6286629985090261
ACH-001038,-0.5473125411846423
ACH-001048,-0.6056906164347347
ACH-001050,-0.7064240360218498
ACH-001053,-0.9852463475906534
ACH-001054,-0.6526764717250568
ACH-001061,-0.9480197179242468
ACH-001067,-0.8021384339918481
ACH-001075,-0.7367756430441535
ACH-001096,-0.8348310105068939
ACH-001111,-0.7278890088715979
ACH-001119,-0.7933687053556604
ACH-001128,-1.1709226642826958
ACH-001134,-0.504469711688022
ACH-001151,-1.0244081147189052
ACH-001163,-0.8643189256504572
ACH-001164,-0.8961575110373293
ACH-001183,-0.7525055212582691
ACH-001192,-0.8139257685616497
ACH-001193,-1.1694551798650088
ACH-001196,-0.6299977997114072
ACH-001197,-0.8084603137834588
ACH-001205,-0.9051672333641648
ACH-001211,-0.7364696447818199
ACH-001212,-0.8563829020386207
ACH-001228,-0.5431827981827801
ACH-001232,-0.8870421508844695
ACH-001239,-0.5821070988313483
ACH-001270,-0.6818422500571923
ACH-001274,-0.8461755639226453
ACH-001275,-0.6150604254914365
ACH-001277,-0.5344470744342058
ACH-001278,-0.7826724005853148
ACH-001280,-0.4088002802600317
ACH-001283,-0.8644748404900604
ACH-001289,-0.7208299882905687
ACH-001300,-0.7404557280714721
ACH-001301,-0.5895816051469629
ACH-001302,-0.4508410969854942
ACH-001306,-0.9002627381785137
ACH-001318,-0.8537160845950204
ACH-001322,-0.89366562785206
ACH-001328,-0.8095171484364022
ACH-001332,-0.6502469161401102
ACH-001336,-1.121180550132165
ACH-001346,-0.8046128910891287
ACH-001353,-0.7568819824840851
ACH-001354,-1.2844490187235071
ACH-001367,-0.9936960030029665
ACH-001368,-0.7323481667253269
ACH-001374,-1.1500966733699427
ACH-001377,-0.9166550327026244
ACH-001380,-0.9530219095711566
ACH-001391,-0.7750841151020915
ACH-001408,-0.8888420199555744
ACH-001430,-0.8778595817332824
ACH-001431,-0.7284856005875202
ACH-001450,-0.7002751021572856
ACH-001496,-0.9948802068197574
ACH-001500,-0.9771193580618236
ACH-001523,-1.1091748014474552
ACH-001532,-0.6412054131367341
ACH-001550,-0.9112545957281282
ACH-001552,-0.9260728590572712
ACH-001554,-0.9008983736633378
ACH-001654,-0.9573366323737156
ACH-001735,-0.7344345460993392
ACH-001736,-0.7292366081112559
ACH-001737,-0.6348472645666935
ACH-001740,-0.8343237157199174
ACH-001745,-0.9324238829422252
ACH-001765,-0.7978193886150418
