,ABCD2 (225)
ACH-000004,-0.1941464495237432
ACH-000005,-0.036227543590524214
ACH-000007,0.2100638207932153
ACH-000009,0.07042556041956667
ACH-000011,-0.0476876626400906
ACH-000012,0.06174949241997136
ACH-000013,0.08676852288412006
ACH-000014,-0.01131099275815222
ACH-000015,-0.027042227828798896
ACH-000017,-0.009398754170124864
ACH-000018,0.06760635378085535
ACH-000019,0.01889440547967513
ACH-000021,0.06258291954531778
ACH-000022,-0.06498765456549853
ACH-000025,-0.2030571748473913
ACH-000028,-0.11431794427532765
ACH-000030,0.03662562738858082
ACH-000035,-0.0585395826577541
ACH-000036,-0.006198222483706686
ACH-000037,0.05511474768318629
ACH-000039,0.2103918870309963
ACH-000040,-0.06900933286063349
ACH-000041,0.1120294353165145
ACH-000042,0.07731648427582498
ACH-000045,0.07769184526943118
ACH-000047,0.05093523123659989
ACH-000052,-0.04079335331658267
ACH-000053,0.002774601822959237
ACH-000054,-0.02617530467815581
ACH-000055,0.018343405884615888
ACH-000060,0.050568626178846415
ACH-000067,-0.07403844754084614
ACH-000070,-0.016663230171285928
ACH-000075,0.15139287653339506
ACH-000078,0.07114728373930378
ACH-000082,0.011705922063422315
ACH-000085,0.02522981757132695
ACH-000086,-0.1022913088504066
ACH-000087,-0.16355223731314233
ACH-000092,-0.00510915333618942
ACH-000095,0.055764813043604256
ACH-000097,0.013757923426783574
ACH-000098,0.1262307664401594
ACH-000099,0.16628622970796236
ACH-000108,-0.029238105896057163
ACH-000113,-0.050644745627137285
ACH-000116,0.0032126936774400567
ACH-000118,0.0880256736428193
ACH-000120,0.12665823925512967
ACH-000123,-0.13118896140118155
ACH-000127,0.0323817635116244
ACH-000128,0.07429714238959459
ACH-000132,-0.08433679315571567
ACH-000133,0.01194585504823149
ACH-000137,-9.777514557378038e-05
ACH-000138,0.09391311367620504
ACH-000142,-0.043341295462362664
ACH-000143,0.038081993889027305
ACH-000146,-0.12054469089273452
ACH-000148,-0.017650444998102532
ACH-000150,0.005847405504310357
ACH-000152,-0.07718798626644202
ACH-000153,-0.05062563656545057
ACH-000159,0.04695988036248745
ACH-000160,0.040130446305292215
ACH-000163,-0.08704775927655088
ACH-000167,-0.11599031312697625
ACH-000168,0.016425214323469422
ACH-000169,0.04577727527770888
ACH-000178,0.1354573103652349
ACH-000183,0.05041971970613405
ACH-000188,0.018116209479931627
ACH-000189,-0.2165188735222952
ACH-000190,0.19906359341123595
ACH-000198,0.02125255363877006
ACH-000203,0.4996374111039278
ACH-000204,-0.09964670172150768
ACH-000206,-0.023965836855233062
ACH-000207,0.1679725555837762
ACH-000208,0.08261579185650529
ACH-000210,-0.027533273903976405
ACH-000211,0.09232468716288544
ACH-000215,0.05515174623101226
ACH-000221,0.13460630605199522
ACH-000222,0.2293130920712027
ACH-000223,-0.12075704909190632
ACH-000226,0.017296410492015347
