,PRKCD (5580)
ACH-000004,-0.2300552980035264
ACH-000005,-0.1587208344406337
ACH-000007,-0.06822992338984951
ACH-000009,-0.15654059385360206
ACH-000011,-0.02294209133637877
ACH-000012,-0.1119034738872546
ACH-000013,0.005111793992956757
ACH-000014,0.013877972047555788
ACH-000015,-0.11478897801837484
ACH-000017,-0.08106603561235269
ACH-000018,0.07553384715217977
ACH-000019,0.04417898575954489
ACH-000021,-0.0734588785682592
ACH-000022,0.10125586488937698
ACH-000025,-0.17324430918991485
ACH-000028,-0.024399578656643932
ACH-000030,-0.1659140875587761
ACH-000035,-0.02609394054288909
ACH-000036,-0.1584309415764212
ACH-000037,0.04283985506392679
ACH-000039,-0.2315823195263083
ACH-000040,-0.1351571874415632
ACH-000041,0.013216078342911424
ACH-000042,-0.19655397312499687
ACH-000045,0.0813610811495016
ACH-000047,-0.07988963660736728
ACH-000052,0.0014610829954491394
ACH-000053,-0.025363227252244918
ACH-000054,-0.0826347667041657
ACH-000055,-0.12759770897243955
ACH-000060,-0.3017683355267337
ACH-000067,-0.06575565715903928
ACH-000070,0.12405742279339435
ACH-000075,0.030349746364636238
ACH-000078,0.016870586451733085
ACH-000082,-0.07623630745020707
ACH-000085,-0.06827550802724908
ACH-000086,-0.12136879209578852
ACH-000087,-0.03356881782075378
ACH-000092,0.02848364339805818
ACH-000095,-0.09125716598240408
ACH-000097,-0.013792799172495221
ACH-000098,-0.14606109069024506
ACH-000099,-0.08086037323791195
ACH-000108,-0.07888193508712743
ACH-000113,-0.07811389260885432
ACH-000116,-0.005451584317355939
ACH-000118,-0.07529465962485868
ACH-000120,-0.034001029092401554
ACH-000123,-0.1198838565286759
ACH-000127,-0.05318269602138482
ACH-000128,-0.08627949750865305
ACH-000132,-0.0553445715678339
ACH-000133,0.009587591695875338
ACH-000137,-0.11003803861604652
ACH-000138,-0.06878723040880631
ACH-000142,-0.061468973480910814
ACH-000143,-0.07457189933556099
ACH-000146,-0.09044480684542376
ACH-000148,0.08041548019261395
ACH-000150,-0.05168774976555587
ACH-000152,-0.15709542908588656
ACH-000153,-0.2373466787725336
ACH-000159,-0.06109658616513335
ACH-000160,-0.014262516043025284
ACH-000163,-0.01444360251584153
ACH-000167,-0.04584399128514169
ACH-000168,-0.188087834581422
ACH-000169,-0.11466819956804945
ACH-000178,-0.06812875913034656
ACH-000183,-0.07569479644244809
ACH-000188,-0.0301796245482644
ACH-000189,0.043913349307323366
ACH-000190,0.12409476494396468
ACH-000198,0.11944732870963193
ACH-000203,0.414083016671206
ACH-000204,0.014525100434336125
ACH-000206,-0.16139323487449808
ACH-000207,-0.08743278351695752
ACH-000208,-0.1400988224204173
ACH-000210,0.0578664986244057
ACH-000211,-0.16627361593008794
ACH-000215,-0.08397483689917436
ACH-000221,-0.17390125839750098
ACH-000222,-0.04281971905926981
ACH-000223,0.04753663984763061
ACH-000226,0.018141508075414512
ACH-000227,-0.21489215461019232
ACH-000228,-0.0347723462963168
ACH-000231,-0.051793721006692175
ACH-000232,-0.0804456917126058
ACH-000233,-0.10999547506010733
ACH-000234,-0.062492964287156526
ACH-000235,-0.05460103994466143
ACH-000237,-0.15357352520022294
ACH-000238,-0.08268966519934089
ACH-000242,-0.12487484114667828
ACH-000243,-0.0722085900661899
ACH-000244,-0.06370896556020109
ACH-000246,-0.12148907622482295
ACH-000248,0.05931714302421854
ACH-000250,-0.14155018573710776
ACH-000251,0.05738141024132382
ACH-000252,-0.06749666972652875
ACH-000253,-0.04838010632153754
ACH-000255,-0.158396616028505
ACH-000256,-0.04779880847219865
ACH-000257,-0.036107173192735466
ACH-000258,-0.1642074474129143
ACH-000259,-0.046291780723054
ACH-000260,-0.12796455244802885
ACH-000261,-0.0421000375801725
ACH-000262,-0.13619303729413731
ACH-000263,0.0686930218329811
ACH-000264,-0.10886026671577227
ACH-000265,-0.14078519031994075
ACH-000266,-0.03663154455135673
ACH-000272,-0.07612824635085064
ACH-000274,-0.11101783865295396
ACH-000277,-0.0881649901046061
ACH-000278,-0.07378319891807374
ACH-000279,-0.042045864072984385
ACH-000280,-0.10130101092323272
ACH-000281,-0.17713672035688285
ACH-000288,-0.13000598137476652
ACH-000291,-0.15127816274466424
ACH-000293,-0.10073809798876653
ACH-000294,-0.0586874647574847
ACH-000295,-0.16681375266541984
ACH-000296,-0.10596758346912938
ACH-000302,-0.2297527968795872
ACH-000304,-0.016255661408800824
ACH-000307,-0.07161738720747962
ACH-000308,-0.10929945678263064
ACH-000310,-0.1780345996287801
ACH-000311,0.019007941340358048
ACH-000312,0.05347094006763368
ACH-000315,-0.03230882544394414
ACH-000316,-0.06621999990475431
ACH-000317,-0.19958392771472386
ACH-000318,-0.11110962359483724
ACH-000319,-0.1126073525897278
ACH-000320,-0.11440454656134635
ACH-000322,-0.054335775119230136
ACH-000323,0.016701270450749192
ACH-000324,-0.028695835354875156
ACH-000329,-0.068346803459238
ACH-000330,-0.048316849663839284
ACH-000331,-0.09783608271276666
ACH-000332,-0.08919044228176637
ACH-000334,0.2160107630441793
ACH-000335,-0.20841743417599773
ACH-000336,-0.061344007242010175
ACH-000337,-0.07728206172043407
ACH-000338,-0.039232223263804385
ACH-000339,-0.10273241680174093
ACH-000341,-0.15060435839768338
ACH-000348,-0.10254215468776706
ACH-000350,0.054748949606072614
ACH-000352,0.0008528340513800943
ACH-000356,-0.01779849122013333
ACH-000361,-0.15995169367817216
ACH-000362,-0.11985221733761013
ACH-000363,-0.02291564926996461
ACH-000364,-0.05765240868879255
ACH-000365,-0.11333330973765182
ACH-000366,-0.09836136945525513
ACH-000368,0.03370283535669768
ACH-000374,0.00429319289950821
ACH-000375,-0.13344075998106766
ACH-000376,0.005709199280355407
ACH-000381,-0.08784025168807813
ACH-000383,-0.08856129974126134
ACH-000387,-0.0402633491183165
ACH-000389,0.11970794885864355
ACH-000390,-0.11910744190741013
ACH-000393,-0.17010369976015038
ACH-000395,-0.17461809801645206
ACH-000396,0.10918330452684248
ACH-000397,0.0237155991806886
ACH-000401,-0.011356560464508898
ACH-000402,-0.21116535334072967
ACH-000403,-0.1566726276800836
ACH-000404,0.10259312202674536
ACH-000406,-0.1364513489725649
ACH-000407,-0.17871510880404273
ACH-000408,-0.21989044876236905
ACH-000410,-0.15151566260405314
ACH-000411,0.013644973248283095
ACH-000414,-0.05605106423730332
ACH-000415,-0.1881391835587537
ACH-000416,-0.10492364476647337
ACH-000420,-0.07488393587419492
ACH-000421,-0.02536283327465794
