,OR1L4 (254973)
ACH-000697,-0.07932584990205348
ACH-000699,0.016088400511697982
ACH-000701,0.022986030951765612
ACH-000706,-0.07853481906947618
ACH-000711,-0.03773797829082322
ACH-000713,0.010544356273998929
ACH-000714,0.17376575544164272
ACH-000718,-0.11989508989893947
ACH-000720,0.1330376512398362
ACH-000721,-0.09463371897654344
ACH-000724,0.0455055223156089
ACH-000725,-0.030002263910882187
ACH-000732,0.08898954296313626
ACH-000734,-0.025043558800249454
ACH-000735,0.0704402535559402
ACH-000736,-0.16742606637864327
ACH-000738,0.021548732616081395
ACH-000746,-0.005172403398929885
ACH-000747,-0.06624550904618752
ACH-000748,-0.061854545426757376
ACH-000753,0.0002070476172554386
ACH-000756,-0.10089615598160692
ACH-000757,-0.13026339266765122
ACH-000758,-0.059590312657126165
ACH-000760,0.04568849287981222
ACH-000762,-0.10878683083843453
ACH-000763,0.01182123156370504
ACH-000764,-0.022328910614539836
ACH-000765,0.01600251585520874
ACH-000766,0.0006567449590486398
ACH-000767,-0.17220997877812386
ACH-000768,0.040758517264717
ACH-000769,0.08504405172483781
ACH-000770,-0.029692863607704862
ACH-000771,-0.08407663896496109
ACH-000773,-0.15213418815938495
ACH-000776,-0.12123729304896297
ACH-000777,0.042678107191060966
ACH-000778,-0.0026881852553258725
ACH-000781,0.009758362145553449
ACH-000782,-0.08481683914854407
ACH-000783,-0.08664668382506044
ACH-000784,-0.002706691498034671
ACH-000785,-0.0003841476068534268
ACH-000787,-0.015032283370810922
ACH-000788,-0.08394873111717781
ACH-000791,0.010970796788387386
ACH-000792,0.03704218923375115
ACH-000794,-0.0007531211295064811
ACH-000796,0.0038782006289321187
ACH-000798,0.009745520671143105
ACH-000799,0.044299316001780636
ACH-000800,0.17793025453918798
ACH-000802,0.14318390901930558
ACH-000804,-0.060469946521582364
ACH-000805,-0.08813438620531144
ACH-000809,-0.005802231438727935
ACH-000810,0.4599744961784881
ACH-000811,-0.03282165007115192
ACH-000817,0.2127567673943796
ACH-000819,-0.18682177204845926
ACH-000820,0.2138096203588681
ACH-000821,-0.04927508895287647
ACH-000822,-0.00947143082662692
ACH-000823,-0.05038075960797853
ACH-000824,-0.11746501802798935
ACH-000827,-0.09172129865204176
ACH-000829,0.12173058194804275
ACH-000831,0.03759242848413656
ACH-000832,-0.009005298322349467
ACH-000833,0.036918390796295664
ACH-000834,-0.01062240191385845
ACH-000835,-0.08327506410769348
ACH-000836,-0.012796822153900274
ACH-000837,-0.07736473558551107
ACH-000838,-0.07709070554162235
ACH-000839,0.029647769543500426
ACH-000840,-0.024954968697107918
ACH-000841,-0.01909822276098249
ACH-000843,0.11063963871211517
ACH-000846,-0.1530297518139161
ACH-000847,-0.03700073961185733
ACH-000848,-0.004936115232860915
ACH-000849,-0.06162723945181992
ACH-000851,-0.07149441730368546
ACH-000855,-0.184116457083679
ACH-000856,-0.02329422403274327
ACH-000858,-0.02105593925340495
ACH-000859,0.05458634994292174
ACH-000861,0.0059354861299632435
ACH-000862,-0.12491911865417656
ACH-000865,-0.004506890419929096
ACH-000866,0.0021551757233891308
ACH-000867,0.0101555443620031
ACH-000869,0.12030110630375952
ACH-000872,0.05555334810284658
ACH-000873,-0.08427234946784233
ACH-000876,-0.16900401293801215
ACH-000878,0.04507445486655647
ACH-000880,-0.09198818677299646
ACH-000881,0.03244609211603846
ACH-000882,0.023429273470156137
ACH-000884,-0.09632570194736946
ACH-000885,0.08462238631042902
ACH-000887,0.009545883378020198
ACH-000889,0.024181620026716137
ACH-000896,-0.016019083254306364
ACH-000898,-0.04924606021056885
ACH-000900,0.007303235204659931
ACH-000901,-0.02407162117251783
ACH-000905,-0.07113803290512072
ACH-000906,-0.04271918029085303
ACH-000907,-0.029493169923138086
ACH-000910,-0.09481380805773884
ACH-000911,-0.038769537257525806
ACH-000912,-0.06264466879596511
ACH-000913,-0.12341163257718615
ACH-000915,-0.026469397995813944
ACH-000916,-0.3060934231357277
ACH-000917,-0.0300779317795928
ACH-000920,0.059874258371170275
ACH-000921,-0.00790278226724951
ACH-000924,-0.001818442891465962
ACH-000926,-0.08126343817989536
ACH-000928,-0.10076752486165648
ACH-000929,0.042463656575935774
ACH-000932,-0.004232095359625867
ACH-000935,-0.20477784477346767
ACH-000936,-0.0899879374191666
ACH-000937,-0.07776471862595684
ACH-000938,0.2572351439612321
ACH-000939,-0.12285629241140855
ACH-000941,-0.059797084927088025
ACH-000943,-0.07795279478696543
ACH-000946,0.07255090605368174
ACH-000947,0.0954509601655408
ACH-000948,0.07005758202112213
ACH-000950,0.2108894143946971
ACH-000953,-0.06452564719079752
ACH-000954,-0.1326415985766367
ACH-000957,-0.042694734074855085
ACH-000958,0.06311927623751043
ACH-000960,-0.19002098052162386
ACH-000963,-0.141475509192219
ACH-000968,0.02327159969194123
ACH-000969,0.10020304830353394
ACH-000972,0.036935669651168505
ACH-000973,-0.07493090409469755
ACH-000974,-0.07184965859532852
ACH-000978,-0.029271925830853317
ACH-000984,-0.05279665268610844
ACH-000986,-0.009003807426524606
ACH-000988,0.0186187504451373
ACH-000993,0.10440892281928227
ACH-000994,-0.06991158905595964
ACH-000996,-0.09437581267977352
ACH-001001,0.04422118946973951
ACH-001020,-0.011047631223763585
ACH-001028,-0.06583051535984003
ACH-001031,-0.05523356284291936
ACH-001038,0.0007466698646586767
ACH-001048,-0.001991521599302986
ACH-001050,-0.04773439764034172
ACH-001053,-0.11151992653584733
ACH-001054,-0.02213568805412081
ACH-001061,-0.16531900558892448
ACH-001067,0.05889474980384572
ACH-001075,0.19666449469002734
ACH-001096,-0.0041566898644172755
ACH-001111,-0.04774908511450438
ACH-001119,-0.00693652087368278
ACH-001128,-0.1533861454169915
ACH-001134,0.08474835062278765
ACH-001151,-0.12504627263576354
ACH-001163,-0.05056250916875208
ACH-001164,-0.038115788167288285
ACH-001183,0.10798575243699438
ACH-001192,0.03496601495644727
ACH-001193,0.13533912456719538
ACH-001196,0.016787269013012647
ACH-001197,-0.003362441032843429
ACH-001205,-0.1092848094016542
ACH-001211,-0.016031527104877222
ACH-001212,-0.06822788043681481
ACH-001228,-0.022454289069025732
ACH-001232,-0.05102329814527932
ACH-001239,-0.07247704218246283
ACH-001270,-0.4424743417993408
ACH-001274,-0.03936425567518577
ACH-001275,-0.05191285368156948
ACH-001277,0.09239465289421428
ACH-001278,0.002454500797771161
ACH-001280,0.02675893391632555
ACH-001283,0.16760558536858386
ACH-001289,0.09685994069752524
ACH-001300,0.07529811575711823
ACH-001301,-0.13012331751136785
ACH-001302,0.10813889031954474
ACH-001306,0.07238574142464925
ACH-001318,0.07874808112963602
ACH-001322,0.17207256447076938
ACH-001328,-0.02446626719163892
ACH-001332,-0.17182840136144606
ACH-001336,0.03774845285838487
ACH-001346,0.09048555301496844
ACH-001353,-0.1578570991795357
ACH-001354,-0.18392447651463795
ACH-001367,0.003601592403297379
ACH-001368,-0.04184495074987146
ACH-001374,0.0782628736583689
ACH-001377,0.08180354511792959
ACH-001380,-0.0715181747160132
ACH-001391,-0.09926564744999884
ACH-001408,-0.02459467394223337
ACH-001430,-0.011012565911197168
ACH-001431,0.03579533790497433
ACH-001450,0.01523141550029234
ACH-001496,0.08239838462671112
ACH-001500,0.035133607471112924
ACH-001523,0.025008348758779667
ACH-001532,-0.016978577689333318
ACH-001550,0.028351838855578695
ACH-001552,0.05846818992813128
ACH-001554,0.07029478680641855
ACH-001654,-0.008988340907618733
ACH-001735,-0.08449609621906763
ACH-001736,0.0007310300379330675
ACH-001737,-0.19155760207608294
ACH-001740,0.0348036566660805
ACH-001745,0.04992777507285815
ACH-001765,-0.009011904671632251
