,LSAMP (4045)
ACH-000004,-0.017693516302078133
ACH-000005,0.10945173578231376
ACH-000007,0.09648348310023937
ACH-000009,0.004354145332806951
ACH-000011,0.09878796300893546
ACH-000012,0.13307427907997854
ACH-000013,0.19211253074163
ACH-000014,-0.029666473541246463
ACH-000015,0.16157732320548604
ACH-000017,0.12374315704706165
ACH-000018,-0.07587735761718895
ACH-000019,-0.06830770867663401
ACH-000021,0.07200914113110554
ACH-000022,0.0019015327530344508
ACH-000025,-0.10983100407330024
ACH-000028,-0.02041867039737934
ACH-000030,0.10752473636510043
ACH-000035,-0.05986356372472103
ACH-000036,0.1216973846629038
ACH-000037,0.15466032150849024
ACH-000039,-0.09441833237479352
ACH-000040,0.14936564631200006
ACH-000041,0.05635605207462995
ACH-000042,0.09854410043833764
ACH-000045,-0.006499593812678139
ACH-000047,0.0425579516242032
ACH-000052,0.05560186749691511
ACH-000053,0.050198065442336084
ACH-000054,0.031515558023949466
ACH-000055,-0.09125091905614252
ACH-000060,-0.06972084492541472
ACH-000067,0.09589281902322427
ACH-000070,-0.08864554100479564
ACH-000075,0.22177646989848224
ACH-000078,0.011917338134815162
ACH-000082,0.027405124460236286
ACH-000085,0.19171287693171474
ACH-000086,0.10110747152114764
ACH-000087,0.04413204406263088
ACH-000092,0.06700069980368083
ACH-000095,0.096908959700086
ACH-000097,0.018968970281743682
ACH-000098,0.11011042409418853
ACH-000099,0.10579872512428944
ACH-000108,-0.18512694060839094
ACH-000113,-0.08150596560117719
ACH-000116,0.14266011053507788
ACH-000118,-0.006727784270905585
ACH-000120,0.01920742501717968
ACH-000123,0.0020226805350188047
ACH-000127,0.0764838006701294
ACH-000128,-0.08562865253747817
ACH-000132,0.04667132808075106
ACH-000133,0.03674628994031506
ACH-000137,0.06760534038556118
ACH-000138,-0.0074567699775234236
ACH-000142,0.10944700512642948
ACH-000143,-0.04449528841504132
ACH-000146,0.17293264262722086
ACH-000148,0.17405877483084947
ACH-000150,0.09420271960989658
ACH-000152,0.028784608780312068
ACH-000153,0.01268078370241874
ACH-000159,0.04838761015292237
ACH-000160,0.053622198785848174
ACH-000163,0.012741600105771387
ACH-000167,0.2395003892653739
ACH-000168,0.17203423908370974
ACH-000169,0.031834052867952226
ACH-000178,0.10084131081513832
ACH-000183,-0.003888871919819148
ACH-000188,0.0850617488243268
ACH-000189,-0.06686473922905546
ACH-000190,0.1861296227461587
ACH-000198,0.09293926446310874
ACH-000203,-0.279112864878522
ACH-000204,0.15461892165950314
ACH-000206,0.2191301326142614
ACH-000207,0.03540038184446417
ACH-000208,0.1184619143379982
ACH-000210,0.06536650997394995
ACH-000211,0.02404921711287911
ACH-000215,0.09047152083020113
ACH-000221,0.06880362417630602
ACH-000222,0.10836455634273373
ACH-000223,0.11761100826367828
ACH-000226,0.05473145365244734
ACH-000227,-0.007439626220593445
ACH-000228,-0.010503851482980829
ACH-000231,0.08592355564058111
ACH-000232,0.09938936574811244
ACH-000233,0.040756730520672815
ACH-000234,-0.002509982789728773
ACH-000235,0.011047150110380162
ACH-000237,0.15167937792570174
ACH-000238,0.15443844617052538
ACH-000242,-0.08145916857144057
ACH-000243,0.06279424383656408
ACH-000244,0.2501103289938013
ACH-000246,0.0800640832286898
ACH-000248,-0.12161636461029178
ACH-000250,0.04162144251557195
ACH-000251,0.08671832914491087
ACH-000252,0.061258047396868576
ACH-000253,0.06357688303913081
ACH-000255,0.24751462075143715
ACH-000256,0.052977979894215065
ACH-000257,0.012235036857840772
ACH-000258,0.07143335199705624
ACH-000259,0.051567108060791525
ACH-000260,0.07273083284645007
ACH-000261,-0.02287816922801957
ACH-000262,-0.3298331409451937
ACH-000263,-0.047532229444462885
ACH-000264,0.0359948690144864
ACH-000265,-0.0283823507121446
ACH-000266,0.07419366664028544
ACH-000272,0.027211998732692443
ACH-000274,0.09621756237267927
ACH-000277,0.05473144140423685
ACH-000278,0.14889100343435496
ACH-000279,0.0812955963355479
ACH-000280,0.09129371351736387
ACH-000281,0.12860563570872002
ACH-000288,0.07335865774753206
ACH-000291,0.05432745990431606
ACH-000293,0.28639736439221314
ACH-000294,0.039063411642352684
ACH-000295,0.018001763065769952
ACH-000296,-0.1448065138629354
ACH-000302,0.016228230298383772
ACH-000304,0.1877279601724891
ACH-000307,-0.0003418929394412268
ACH-000308,0.11030084913215302
ACH-000310,0.14188894571841776
ACH-000311,0.008840843460961659
ACH-000312,0.03836433602986127
ACH-000315,0.24702245692705824
ACH-000316,0.043821377834138586
ACH-000317,0.1864057180523682
ACH-000318,0.009018480456309923
ACH-000319,0.012747766580990402
ACH-000320,0.1350520850067903
ACH-000322,0.2094641845539343
ACH-000323,0.07863537603115646
ACH-000324,-0.040609439041468666
ACH-000329,0.23443511491985414
ACH-000330,0.12664171568751492
ACH-000331,0.12738232364591262
ACH-000332,0.06724140197807901
ACH-000334,0.1774753729938255
ACH-000335,-0.03902319690689996
ACH-000336,0.40294807676760624
ACH-000337,0.11711815976851693
ACH-000338,-0.059064632930658986
ACH-000339,0.04818276934944205
ACH-000341,0.04199228374062953
ACH-000348,0.06517649240951581
ACH-000350,0.0367999315060767
ACH-000352,-0.06632055265667144
ACH-000356,-0.15096497465398526
ACH-000361,0.04728433505427121
ACH-000362,0.10359005623765284
ACH-000363,-0.02621381975354356
ACH-000364,-0.03983987518477652
ACH-000365,0.12194652480331535
ACH-000366,-0.004774343649738326
ACH-000368,-0.0879440814338372
ACH-000374,0.14096296575620934
ACH-000375,0.2494332531569929
ACH-000376,0.03306817782844216
ACH-000381,0.01007879027820989
ACH-000383,0.07413563240968432
ACH-000387,0.18407783073644188
ACH-000389,0.13870513598131462
ACH-000390,0.024287075668495462
ACH-000393,0.11556620600020967
ACH-000395,-0.03627306739579002
ACH-000396,0.17154796830647015
ACH-000397,-0.03700887970585605
ACH-000401,0.08400038250990109
ACH-000402,0.05519311580872896
ACH-000403,0.05639839975671489
ACH-000404,0.09804465818428916
ACH-000406,0.03590061648175412
ACH-000407,-0.026022699293052776
ACH-000408,0.057157993346059276
ACH-000410,0.06805544915414545
ACH-000411,0.048609684118171424
ACH-000414,0.01871290296129393
ACH-000415,0.02038975404313096
ACH-000416,0.08030286913947808
ACH-000420,0.05085049186149671
ACH-000421,0.0025713866036863467
ACH-000424,0.13273920666655653
ACH-000425,-0.005014302495779759
ACH-000426,0.1894870821731972
ACH-000427,0.07405143836889072
ACH-000433,-0.14996953147734593
ACH-000435,-0.17161732763090873
ACH-000436,0.09272808740409404
ACH-000444,0.0254567086027427
ACH-000445,0.013468416513426949
ACH-000448,-0.05471268370180171
ACH-000450,-0.21481323791329732
ACH-000452,-0.012377314019703885
ACH-000454,0.13056615029312685
ACH-000458,0.06409935784565382
ACH-000459,0.092117759527722
ACH-000460,0.1024088818196134
ACH-000461,0.09148112993373217
ACH-000463,-0.030722662649810436
ACH-000464,0.04638910099547913
ACH-000466,0.17695876105253475
ACH-000467,0.050574630436951436
ACH-000468,0.2138603696408819
ACH-000469,0.13345326876968608
ACH-000470,0.0657679200039901
ACH-000471,0.023842568120774198
ACH-000472,0.10417886523899207
ACH-000473,-0.0008384524353338878
ACH-000475,0.03353075771394224
ACH-000476,0.1611071325240038
ACH-000477,0.026321876072250432
ACH-000479,0.2928421553467355
ACH-000480,0.18415479114501127
ACH-000481,-0.004397679340432991
ACH-000483,0.1818349676399924
ACH-000484,0.16172741001773794
ACH-000485,0.05600951427701782
ACH-000486,0.036771309474497964
ACH-000487,0.14080543743767984
ACH-000488,0.11283971527234984
ACH-000490,-0.030549104757350638
ACH-000491,0.09481217545785282
ACH-000495,0.0836110286467987
ACH-000496,0.06117030132182484
ACH-000499,0.19157276293632214
ACH-000500,-0.17738957057440607
ACH-000502,0.018769498341939462
ACH-000503,0.14505630795697305
ACH-000505,-0.00045775464364771016
ACH-000507,0.07124442732882938
ACH-000510,0.19615679661190136
ACH-000511,0.20905811848579212
ACH-000512,0.0068463795744988
ACH-000516,0.1060518074479248
ACH-000517,0.044995464537444116
ACH-000518,0.13307422785824166
ACH-000520,-0.0315911185557503
ACH-000521,0.15518028723500302
ACH-000522,0.055260271379689085
ACH-000524,0.030699127827056576
ACH-000527,0.06089138895063629
ACH-000528,0.036266851772260016
ACH-000537,0.10947157463107596
ACH-000541,0.0059081471282734655
ACH-000542,0.011296514843357095
ACH-000544,0.012715827571286423
ACH-000545,0.04545738039364915
ACH-000547,0.06038726347310841
ACH-000548,0.13610287320860115
ACH-000549,0.03860413615706467
ACH-000550,0.03838729857015898
ACH-000552,0.12378175527321204
ACH-000556,0.04576241364871009
ACH-000557,0.12013292897326705
ACH-000569,-0.044508489624620784
ACH-000570,-0.014783196993338297
ACH-000571,0.1257796447327678
ACH-000573,-0.03475281703661905
ACH-000576,0.16989889763329188
ACH-000579,0.046768487591402216
ACH-000580,0.12176657476436288
ACH-000584,0.02836131601224348
ACH-000585,0.035623030356189134
ACH-000588,0.02629655588267612
ACH-000589,0.0981333992376458
ACH-000591,0.046288792633920536
ACH-000593,-0.043593814407314864
ACH-000600,0.07686147775784657
ACH-000601,0.12175875705187784
ACH-000605,0.051901157612863576
ACH-000606,0.20458377243610001
ACH-000608,0.0993340223350759
ACH-000614,0.10359425587346464
ACH-000616,0.0700536672302478
ACH-000618,0.1367803016153311
ACH-000619,0.02807980299241489
ACH-000620,0.003603117278188948
ACH-000621,-0.002038256632425394
ACH-000622,0.010731728915766962
ACH-000623,0.008545005680961969
ACH-000624,0.03191609410953568
