,PPP4C (5531)
ACH-000223,-0.916882961557002
ACH-000226,-0.7956046540559747
ACH-000227,-0.8473761701491236
ACH-000228,-0.7129168725482276
ACH-000231,-1.1992460896717312
ACH-000232,-0.8425947332559445
ACH-000233,-1.0003370552029227
ACH-000234,-0.7398515777293626
ACH-000235,-0.9575671658779286
ACH-000237,-1.095827668934624
ACH-000238,-1.0103216010061853
ACH-000242,-0.9369798382640566
ACH-000243,-0.9577427828936004
ACH-000244,-1.1970561714288062
ACH-000246,-0.8947827112729257
ACH-000248,-1.0379916469445836
ACH-000250,-1.2325686938273992
ACH-000251,-0.6209530451105248
ACH-000252,-0.9488629559078312
ACH-000253,-0.8245614322465143
ACH-000255,-0.9120924507777324
ACH-000256,-1.1946097182905917
ACH-000257,-0.8861699029326202
ACH-000258,-1.0671725929245717
ACH-000259,-1.002659951302324
ACH-000260,-1.0672004799915238
ACH-000261,-0.7527968390903171
ACH-000262,-0.8130571663660463
ACH-000263,-1.114332213795352
ACH-000264,-0.8316413802790105
ACH-000265,-1.1701274601738427
ACH-000266,-0.7324583605258979
ACH-000272,-0.6959007387949989
ACH-000274,-0.8602529188933301
ACH-000277,-0.7396678864052234
ACH-000278,-1.0341502160875882
ACH-000279,-1.2253310470455014
ACH-000280,-1.0571520133016967
ACH-000281,-1.0607505371509751
ACH-000288,-1.148762226375007
ACH-000291,-0.9078563936158974
ACH-000293,-0.967071511183972
ACH-000294,-1.2070415666543284
ACH-000295,-1.1013882581275478
ACH-000296,-1.2991307874913929
ACH-000302,-1.2182912683369636
ACH-000304,-0.990490726651336
ACH-000307,-1.0498536500192193
ACH-000308,-1.0876924929100686
ACH-000310,-0.8391470495324463
ACH-000311,-0.9073416369396212
ACH-000312,-1.0008581369892449
ACH-000315,-0.9566833922440898
ACH-000316,-1.1611852081981842
ACH-000317,-1.0263295185561676
ACH-000318,-0.6993512075557555
ACH-000319,-0.9066907009424808
ACH-000320,-1.0385920747358035
ACH-000322,-1.1536362083193763
ACH-000323,-0.7648780967189723
ACH-000324,-0.9752878340961793
ACH-000329,-0.6689484626018016
ACH-000330,-1.0454615512864425
ACH-000331,-0.9484980343532248
ACH-000332,-1.112250840001707
ACH-000334,-0.9913653864886188
ACH-000335,-0.9094516373328904
ACH-000336,-0.6664479821698298
ACH-000337,-1.1679067935879062
ACH-000338,-1.0355264009850698
ACH-000339,-1.0624740676015156
ACH-000341,-0.7686285061530357
ACH-000348,-0.8598488163916383
ACH-000350,-0.8587789162471272
ACH-000352,-0.8757590025132093
ACH-000356,-1.004091614607138
ACH-000361,-1.1690605440250343
ACH-000362,-0.9565377944859405
ACH-000363,-0.5740258025997226
ACH-000364,-0.7140945891290278
ACH-000365,-1.026336930929
ACH-000366,-0.9516506609722429
ACH-000368,-1.0162616097462698
ACH-000374,-0.9269961680560556
ACH-000375,-0.988756563244282
ACH-000376,-1.0570586603835272
ACH-000381,-1.0366098941797892
ACH-000383,-0.8282264283890516
ACH-000387,-1.0938920724198462
ACH-000389,-1.01908786755839
ACH-000390,-1.1194739314045277
ACH-000393,-0.8021216620217801
ACH-000395,-0.862542045989761
ACH-000396,-1.1824090044939253
ACH-000397,-1.077511911345039
ACH-000401,-0.9514303232726014
ACH-000402,-0.8211125386136429
ACH-000403,-0.8182597909475184
ACH-000404,-1.0270942310786584
ACH-000406,-1.09443633706596
ACH-000407,-1.213809096783464
ACH-000408,-1.0979296769631346
ACH-000410,-0.8470118876708047
ACH-000411,-0.9415021627715022
ACH-000414,-0.906561137035539
ACH-000415,-1.068545381020466
ACH-000416,-1.019336481906198
ACH-000420,-0.8430152995665006
ACH-000421,-1.1183711982235065
ACH-000424,-1.1829651924262048
ACH-000425,-1.2151186896475912
ACH-000426,-0.6179140499581028
ACH-000427,-0.6826669586996056
ACH-000433,-0.9934244159318766
ACH-000435,-1.0789574029924498
ACH-000436,-1.2266594930286217
ACH-000444,-0.99214551361911
ACH-000445,-0.9263378401270568
ACH-000448,-0.6546034477505585
ACH-000450,-0.8023182191773855
ACH-000452,-1.228956513640166
ACH-000454,-1.1209444027309574
ACH-000458,-0.8977891420872625
ACH-000459,-1.317520131085676
ACH-000460,-0.9670800358479064
ACH-000461,-0.8393443399987717
ACH-000463,-1.0856643654591966
ACH-000464,-0.7092488294419836
ACH-000466,-0.8922220803339914
ACH-000467,-0.7458449619139665
ACH-000468,-1.0413599266970628
ACH-000469,-0.862546799467386
ACH-000470,-0.966108968904738
ACH-000471,-1.1487174430863392
ACH-000472,-1.0134991263972206
ACH-000473,-0.9042049929240036
ACH-000475,-1.1500203437418637
ACH-000476,-0.7609283316215947
ACH-000477,-0.9368511270204796
ACH-000479,-1.1772046096417554
ACH-000480,-0.9666320478759018
ACH-000481,-1.0550371881302194
ACH-000483,-0.9480855524853892
ACH-000484,-1.0358455652720313
ACH-000485,-1.0032888167471654
ACH-000486,-0.9649838029774159
ACH-000487,-1.0204766043739284
ACH-000488,-0.8047911413861124
ACH-000490,-0.9900602612084564
ACH-000491,-0.909201197155292
ACH-000495,-0.9599377387515472
ACH-000496,-1.1007220968549978
ACH-000499,-0.9722896327749272
ACH-000500,-0.8008300254812226
ACH-000502,-0.8477539372539451
ACH-000503,-0.8019348704108189
ACH-000505,-1.1322089996235207
ACH-000507,-0.7864135554169897
ACH-000510,-1.0050011953104867
ACH-000511,-1.0673050372564334
ACH-000512,-0.9605098179722044
ACH-000516,-0.9517511845459704
ACH-000517,-1.1804890290971213
ACH-000518,-1.023421886235236
ACH-000520,-1.1128925604488349
ACH-000521,-0.974677247418565
ACH-000522,-0.9066303008698448
ACH-000524,-0.7543752789793987
ACH-000527,-0.814484081052456
ACH-000528,-1.0020162058290514
ACH-000537,-0.8288006789678305
ACH-000541,-0.5999236435625238
ACH-000542,-1.0893096377884548
ACH-000544,-1.0510234762920843
ACH-000545,-1.0330763304830457
ACH-000547,-0.9745627076161272
ACH-000548,-0.8245012158120459
ACH-000549,-1.1786861030175888
ACH-000550,-0.5018118241754177
ACH-000552,-1.181200454312833
ACH-000556,-0.6242616927350915
ACH-000557,-0.8548009481985548
ACH-000569,-0.9238714291151482
ACH-000570,-0.9818290961814528
ACH-000571,-0.5408996414133108
ACH-000573,-0.8340231416912331
ACH-000576,-0.8274941048075629
ACH-000579,-1.07139995565575
ACH-000580,-1.101035954791702
ACH-000584,-1.1772841328769386
ACH-000585,-0.7999724540356755
ACH-000588,-0.6750458844702091
ACH-000589,-0.541307632835505
ACH-000591,-0.8452134171189251
ACH-000593,-0.8719939156476493
ACH-000600,-0.8433209663856258
ACH-000601,-0.9835888552754006
ACH-000605,-1.0365120381183308
ACH-000606,-0.9278701779416187
ACH-000608,-0.6922293123374714
ACH-000614,-1.070267714927415
ACH-000616,-0.9883643191552092
ACH-000618,-0.8094447310554255
ACH-000619,-0.9290353293661829
ACH-000620,-1.0648678324438576
ACH-000621,-0.8193543258989718
ACH-000622,-0.9651338512091509
ACH-000623,-1.0189025790864328
ACH-000624,-0.9725482272879546
ACH-000627,-0.9557365225915668
ACH-000630,-0.9467794010330716
ACH-000631,-1.170213675386172
ACH-000632,-1.067160425514511
ACH-000633,-0.9024756237448642
ACH-000637,-0.7183403665408077
ACH-000638,-0.9478931141128204
ACH-000646,-0.7829772124401576
ACH-000647,-0.6154215088214612
ACH-000648,-0.9122878851023892
ACH-000649,-1.1379214855540405
ACH-000651,-0.8616785957229904
ACH-000652,-0.9857854599802298
ACH-000653,-0.9523584999257771
ACH-000657,-0.896620435721467
ACH-000658,-0.8355500150278143
ACH-000661,-0.948628511773284
ACH-000662,-0.9324547850539364
ACH-000663,-1.015447135218176
ACH-000665,-0.9146959759137429
ACH-000671,-1.1539618476413736
ACH-000672,-1.3554120662186735
ACH-000673,-0.9178966059720144
ACH-000676,-1.0759680877489055
ACH-000677,-0.678825490003532
ACH-000681,-0.9145577535658064
ACH-000683,-1.0073546009395242
ACH-000684,-1.0193109168684975
ACH-000688,-0.7916521885932352
ACH-000693,-1.054535446775034
ACH-000694,-0.9214056488504456
ACH-000695,-0.6574528657608693
ACH-000696,-1.0498668994614404
ACH-000697,-0.7042361260740039
ACH-000699,-0.7863471087286694
ACH-000701,-0.9077174010437372
ACH-000706,-0.7773774760279384
ACH-000711,-1.086569519469021
ACH-000713,-0.9496505793170892
ACH-000714,-1.083394625457971
ACH-000718,-0.8816196763958041
ACH-000720,-0.9081415814458191
ACH-000721,-1.055720853482909
ACH-000724,-0.795809680294471
ACH-000725,-1.020046786916352
ACH-000732,-1.0141366057439931
ACH-000734,-1.0045284952738092
ACH-000735,-1.0040245523476976
ACH-000736,-1.055445747924488
ACH-000738,-0.959402419764438
ACH-000746,-1.0005373933746589
ACH-000747,-0.9361824363643759
ACH-000748,-0.8948243343815709
ACH-000753,-1.1737610465065018
ACH-000756,-1.137824541091537
ACH-000757,-1.1591935221814236
ACH-000758,-1.0987681843815582
ACH-000760,-1.1173246078239327
ACH-000762,-0.9844970383169428
ACH-000763,-0.7500313391580414
ACH-000764,-1.167923398036116
ACH-000765,-1.1669546735864766
ACH-000766,-0.9176115834309404
ACH-000767,-0.8230935602984453
ACH-000768,-1.0963399901826358
ACH-000769,-0.9106104977947792
ACH-000770,-0.922983525097183
ACH-000771,-0.8811440999139448
ACH-000773,-0.8864158682009208
ACH-000776,-0.9232429010595166
ACH-000777,-1.0630373217046882
ACH-000778,-0.8760436088652154
ACH-000781,-1.027280883200802
ACH-000782,-0.7525278393110139
ACH-000783,-0.8495905279670561
ACH-000784,-1.0712641287071958
ACH-000785,-0.43245189742224216
ACH-000787,-1.0051780340348158
ACH-000788,-1.1212938027521298
ACH-000791,-0.8679041506380609
ACH-000792,-0.930046727018454
ACH-000794,-1.111541580479557
ACH-000796,-0.6689189512750636
ACH-000798,-0.9889049782935548
ACH-000799,-1.0259602852770795
ACH-000800,-1.0143066124218247
ACH-000802,-1.1696857995922223
ACH-000804,-1.0328457602505725
ACH-000805,-0.8927070802058629
ACH-000809,-0.9549225645120502
ACH-000810,-1.3382063485934697
ACH-000811,-0.3908990736764915
ACH-000817,-0.7754197325877744
ACH-000819,-0.8167603091998947
ACH-000820,-1.3571815623523238
ACH-000821,-0.7261843822454807
ACH-000822,-1.2433387054667533
ACH-000823,-0.8504732383607149
ACH-000824,-0.6698009458483861
ACH-000827,-1.1021807554414675
ACH-000829,-1.0246899107130825
ACH-000831,-0.9474536472477412
ACH-000832,-0.918978929239364
ACH-000833,-0.905789504940444
ACH-000834,-1.0021288133217596
ACH-000835,-0.8404237928143671
ACH-000836,-1.040388580175092
ACH-000837,-0.979325240932576
ACH-000838,-1.1366034580801176
ACH-000839,-0.9789676839131332
ACH-000840,-0.9821175052816434
ACH-000841,-0.9180710783313182
ACH-000843,-0.97929249962993
ACH-000846,-0.771688516429942
ACH-000847,-1.0156169642303658
ACH-000848,-0.911524982137976
ACH-000849,-1.0368757367737895
ACH-000851,-0.8510423701100841
ACH-000855,-0.913476222052766
ACH-000856,-0.8004167840272337
ACH-000858,-1.0579755299057858
ACH-000859,-1.0074037515745753
ACH-000861,-0.8306725937566689
ACH-000862,-0.8038337848187984
ACH-000865,-1.2729948160108495
ACH-000866,-1.1578798172045133
ACH-000867,-0.848790975460234
ACH-000869,-0.7432839289537234
ACH-000872,-1.1192837842749923
ACH-000873,-1.1231674608181754
ACH-000876,-0.6732317679399146
ACH-000878,-1.1842075622515191
ACH-000880,-0.9333592632346271
ACH-000881,-0.8801012042730315
ACH-000882,-1.1696409088464954
ACH-000884,-1.109673484073274
ACH-000885,-0.849043814266286
ACH-000887,-1.1028575329954602
ACH-000889,-1.0550662454274928
ACH-000896,-1.057930287381848
ACH-000898,-0.9912536771237976
ACH-000900,-1.1938817432197657
ACH-000901,-1.025991556518645
ACH-000905,-1.1058523939047622
ACH-000906,-1.1441343502393244
ACH-000907,-1.120266258620333
ACH-000910,-0.8310413310781914
ACH-000911,-0.9301221319026591
ACH-000912,-1.0160862930350338
ACH-000913,-1.0926473145563345
ACH-000915,-1.0449710979725884
ACH-000916,-0.9330511679323468
ACH-000917,-0.9948280013472982
ACH-000920,-1.1970110341067974
ACH-000921,-0.9980487812197572
ACH-000924,-0.7303383493784543
ACH-000926,-1.0328078223687724
ACH-000928,-1.0622808131799422
ACH-000929,-1.0238789560166486
ACH-000932,-0.9631852368166088
ACH-000935,-1.0308131565398448
ACH-000936,-0.8945111604448371
ACH-000937,-1.1030745948746892
ACH-000938,-1.0519650355099324
ACH-000939,-0.9306142483570644
ACH-000941,-0.8429638414535449
ACH-000943,-0.9829936212132592
ACH-000946,-0.8673951363124727
ACH-000947,-0.9590812192550444
ACH-000948,-0.7557975812361846
ACH-000950,-1.0833507459277163
ACH-000953,-1.0634197896299489
ACH-000954,-0.693427692496918
ACH-000957,-1.0408866977106532
ACH-000958,-0.8207756194463082
ACH-000960,-1.1276437022669112
ACH-000963,-1.1077180933774642
ACH-000968,-0.8579983007673291
ACH-000969,-0.7895823435914807
ACH-000972,-1.2268242998555878
ACH-000973,-1.1220371715692372
ACH-000974,-0.7965249602441864
ACH-000978,-1.13199554442034
ACH-000984,-1.0000140577602306
ACH-000986,-0.8601787945819116
ACH-000988,-0.922587450889239
ACH-000993,-1.0179878938657112
ACH-000994,-1.1861748727987245
ACH-000996,-0.9208439951224804
ACH-001001,-0.7849018628455073
ACH-001020,-0.8461921717025946
ACH-001028,-1.066833784089141
ACH-001031,-1.1164506516390358
ACH-001038,-1.0339048322396214
ACH-001048,-0.8107124659004594
ACH-001050,-0.8366720616182121
ACH-001053,-1.0771037776342778
ACH-001054,-1.2150891292199355
ACH-001061,-0.8639288583169603
ACH-001067,-0.9774876727219826
ACH-001075,-0.8347321833553268
ACH-001096,-0.9297214613155559
ACH-001111,-0.9216130207265916
ACH-001119,-0.9302258962630101
ACH-001128,-0.6327674035903166
ACH-001134,-1.0637157553007666
ACH-001151,-1.030433155871208
ACH-001163,-0.9706702929298284
ACH-001164,-0.740391824640566
ACH-001183,-0.9809281484136648
ACH-001192,-0.9986475406027956
ACH-001193,-1.172889092595599
ACH-001196,-0.8888721789759512
ACH-001197,-0.8691632584319945
ACH-001205,-0.8206349963948476
ACH-001211,-0.8682824659556693
ACH-001212,-1.1264408968372823
ACH-001228,-1.0012544836744692
ACH-001232,-0.9800664520619776
ACH-001239,-1.0652172315700683
ACH-001270,-0.8786101268378017
ACH-001274,-0.7680890989525923
ACH-001275,-0.8463867808180223
ACH-001277,-1.0919906283070642
ACH-001278,-0.6275067325359345
ACH-001280,-0.5965403035903231
ACH-001283,-0.9665370722423896
ACH-001289,-0.8709347496849549
ACH-001300,-0.8390485333944974
ACH-001301,-0.9251133764892489
ACH-001302,-1.1023671139028839
ACH-001306,-0.8189184692447572
ACH-001318,-1.0537676416750776
ACH-001322,-0.9945414346991278
ACH-001328,-0.8494091841542454
ACH-001332,-0.7942727049157304
ACH-001336,-1.2142811930204511
ACH-001346,-0.9690838756975132
ACH-001353,-1.269038749906864
ACH-001354,-1.3186665533268116
ACH-001367,-0.7519668593630472
ACH-001368,-0.7962613023780822
ACH-001374,-1.1736702021887178
ACH-001377,-0.7854242331004928
ACH-001380,-0.8991162609791067
ACH-001391,-0.7244707086976817
ACH-001408,-1.1523458888059372
ACH-001430,-0.7525558156111253
ACH-001431,-0.9863887463646321
ACH-001450,-1.006422272385883
ACH-001496,-0.965595430570342
ACH-001500,-0.9889630206401052
ACH-001523,-1.0848226588734036
ACH-001532,-0.6766023082602166
ACH-001550,-0.6645421522085311
ACH-001552,-0.8678295608661383
ACH-001554,-0.9205487764886591
ACH-001654,-1.0050533671281952
ACH-001735,-0.9321877217678276
ACH-001736,-0.9374532964821912
ACH-001737,-1.4218620320148274
ACH-001740,-1.1013964179679578
ACH-001745,-0.9485530229511224
ACH-001765,-0.9921584106957672
