,HK2 (3099)
ACH-000278,-0.4335820533118277
ACH-000279,-0.3274839195034043
ACH-000280,-0.2337507051147456
ACH-000281,-0.4316661756285847
ACH-000288,-0.2959191439850671
ACH-000291,-0.2010239960232761
ACH-000293,-0.2883994969865885
ACH-000294,0.3753398472467576
ACH-000295,-0.480015730689193
ACH-000296,-0.14009434593788767
ACH-000302,-0.6738906053240444
ACH-000304,-0.4074241036587051
ACH-000307,-0.2933542249822535
ACH-000308,-0.29431821257244045
ACH-000310,-0.08143764123780467
ACH-000311,-0.3584707966029214
ACH-000312,-0.17275358146341047
ACH-000315,-0.1950207892062087
ACH-000316,-0.2550929170704448
ACH-000317,-0.3194291386073425
ACH-000318,-0.32544011825982216
ACH-000319,-0.3699689143753017
ACH-000320,-0.16726134076051652
ACH-000322,-0.27852086673699755
ACH-000323,-0.11148457573859093
ACH-000324,0.012390353948106385
ACH-000329,-0.09273922915471727
ACH-000330,-0.30721427794893136
ACH-000331,-0.3554558103667994
ACH-000332,-0.2070746175392676
ACH-000334,-0.0430914738376349
ACH-000335,-0.25290986764237866
ACH-000336,-0.1707553116623089
ACH-000337,-0.2505299520140325
ACH-000338,-0.3277717598989786
ACH-000339,0.01983331411382521
ACH-000341,-0.3651778627726758
ACH-000348,-0.20464554578950367
ACH-000350,-0.2269163425343237
ACH-000352,-0.08882734507981198
ACH-000356,-0.6872192107302861
ACH-000361,-0.08427101715664165
ACH-000362,0.3609751698276006
ACH-000363,-0.15229364600131018
ACH-000364,-0.16398595230080926
ACH-000365,-0.1806589867185429
ACH-000366,-0.10383505379484533
ACH-000368,-0.2515405963856875
ACH-000374,-0.1926980023078733
ACH-000375,-0.13036179235586615
ACH-000376,-0.34076719123540306
ACH-000381,-0.2509381786085607
ACH-000383,-0.1570295346136379
ACH-000387,-0.20484695390915164
ACH-000389,-0.14978506733233482
ACH-000390,-0.3851456679033152
ACH-000393,-0.1937459494334473
ACH-000395,-0.3538712635866686
ACH-000396,-0.4530898226625102
ACH-000397,-0.08204453989087666
ACH-000401,-0.0623205947054396
ACH-000402,0.3537319546750589
ACH-000403,-0.3842815245979652
ACH-000404,-0.8068634955289321
ACH-000406,-0.5799662886101472
ACH-000407,-0.4661230675875458
ACH-000408,-0.4497766386410307
ACH-000410,-0.19857714459981726
ACH-000411,-0.1476106111832163
ACH-000414,-0.23881396016838746
ACH-000415,-0.4291153026346408
ACH-000416,-0.21199872354936547
ACH-000420,-0.2546157618865309
ACH-000421,-0.08887730095640667
ACH-000424,-0.328337596054317
ACH-000425,-0.2704515723977813
ACH-000426,-0.4755373559114727
ACH-000427,-0.1498893653280589
ACH-000433,-0.15338969897192786
ACH-000435,-0.4023670649925305
ACH-000436,-0.2689145151715266
ACH-000444,-0.09123793437136887
ACH-000445,-0.11989934852009805
ACH-000448,-0.2394479037170181
ACH-000450,-0.11669852539718585
ACH-000452,-0.21631243276100645
ACH-000454,-0.42782768453405795
ACH-000458,-0.3471585022475309
ACH-000459,-0.1933305484749722
ACH-000460,-0.5674658334272739
ACH-000461,-0.3855402441060432
ACH-000463,-0.1957829625438268
ACH-000464,-0.04509719343497267
ACH-000466,-0.19479255602695048
ACH-000467,-0.3059583552453019
ACH-000468,-0.3026159645790779
ACH-000469,-0.2916505936590933
ACH-000470,-0.1876264369715689
ACH-000471,-0.03946864993962986
ACH-000472,-0.27474197525621125
ACH-000473,-0.18045306573084927
ACH-000475,-0.1520303420516779
ACH-000476,-0.058989443776312815
ACH-000477,-0.18019157588156345
ACH-000479,-0.2932569999021412
ACH-000480,-0.3702874218493334
ACH-000481,-0.2927616090572481
ACH-000483,-0.3550218726110205
ACH-000484,-0.4089922777072609
ACH-000485,-0.2824476934868731
ACH-000486,-0.3269822329832591
ACH-000487,-0.6064011301588855
ACH-000488,-0.2593401839610674
ACH-000490,-0.2665113580957755
ACH-000491,-0.2114932310108884
ACH-000495,-0.17223504615865073
ACH-000496,-0.3162268632329451
ACH-000499,-0.116566319394198
ACH-000500,-0.41842354557863337
ACH-000502,-0.20546238254206706
ACH-000503,-0.2116351052365651
ACH-000505,-0.1731247012381125
ACH-000507,-0.25431952606571
ACH-000510,-0.35905526520356656
ACH-000511,-0.8380918150403603
ACH-000512,-0.3639016982015368
ACH-000516,-0.1853015684578816
ACH-000517,-0.2754344153423412
ACH-000518,-0.21568883813876127
ACH-000520,-0.17938919478373022
ACH-000521,-0.3969103108224972
ACH-000522,-0.9335367484214168
ACH-000524,-0.3445358458563565
ACH-000527,-0.19768604412563454
ACH-000528,-0.12322027971506612
ACH-000537,-0.11595580990480488
ACH-000541,-0.7365132608651689
ACH-000542,-0.23394103174359845
ACH-000544,-0.14971558222041795
ACH-000545,-0.256840274232012
ACH-000547,-0.5343335295711575
ACH-000548,-0.3746923357258067
ACH-000549,-0.17810237825431735
ACH-000550,-0.09290704685054592
ACH-000552,-0.4447081851874876
ACH-000556,-0.23054126176573075
ACH-000557,-0.1975973723254357
ACH-000569,-0.3040657863772101
ACH-000570,-0.13705251041527827
ACH-000571,-0.03315936771115457
ACH-000573,-0.2556165665541649
ACH-000576,-0.453202132425727
ACH-000579,-0.2809223622939073
ACH-000580,0.1385805870522643
ACH-000584,-0.39930348159497997
ACH-000585,-0.16830906700523454
ACH-000588,-0.3045804210700095
ACH-000589,-0.2927215888902772
ACH-000591,-0.25130495136713304
ACH-000593,-0.2371404079275437
ACH-000600,-0.09361091936703313
ACH-000601,-0.1899685807268929
ACH-000605,-0.3646074340716906
ACH-000606,-0.481339299985717
ACH-000608,-0.3795426997711495
ACH-000614,-0.5973921416013575
ACH-000616,-0.07101486755811212
ACH-000618,-0.3436911616530497
ACH-000619,-0.6431716586512839
ACH-000620,-0.243602122605074
ACH-000621,-0.1706598587981413
ACH-000622,-0.19683262724067027
ACH-000623,-0.16762374913717887
ACH-000624,-0.09291013228197847
ACH-000627,-0.3874960205252884
ACH-000630,-0.3489371280629823
ACH-000631,-0.08888131075923336
ACH-000632,-0.28344200211818577
ACH-000633,-0.18311755451273626
ACH-000637,-0.3305796778406895
ACH-000638,-0.4666863071585104
ACH-000646,-0.26401153532681
ACH-000647,-0.2890900270185787
ACH-000648,-0.7153053071941815
ACH-000649,-0.2611426945523227
ACH-000651,-0.2850495978451569
ACH-000652,-0.12108892034894153
ACH-000653,-0.4484971336134718
ACH-000657,-0.3490005241865957
ACH-000658,-0.3864708161991429
ACH-000661,-0.24014054971344334
ACH-000662,-0.15738488411910329
ACH-000663,-0.08948429295762657
ACH-000665,-0.21071498032407812
ACH-000671,-0.4061959410246074
ACH-000672,0.0269657340961354
ACH-000673,-0.2093412764656932
ACH-000676,-0.06057355905506465
ACH-000677,-0.12558021229746885
ACH-000681,-0.2035343778146753
ACH-000683,-0.1523428966852813
ACH-000684,0.056634763402747264
ACH-000688,-0.36971693998276095
ACH-000693,-0.3523925479729175
ACH-000694,-0.3732081428852662
ACH-000695,-0.31811401773063697
ACH-000696,-0.2504233913917672
ACH-000697,-0.6116260838683214
ACH-000699,-0.21808684803818296
ACH-000701,-0.24498975191973665
ACH-000706,-0.2128921352612976
ACH-000711,-0.22157699832700967
ACH-000713,-0.2840343057057743
ACH-000714,-0.449823093632807
ACH-000718,-0.3314132183335138
ACH-000720,-0.2785707407149751
ACH-000721,-0.3526390187768028
ACH-000724,-0.3185668110584417
ACH-000725,-0.3300573672485567
ACH-000732,-0.6306688763588273
ACH-000734,-0.2118698446786416
ACH-000735,-0.1375757704938634
ACH-000736,-0.5219222225135105
ACH-000738,-0.29080741699246865
ACH-000746,-0.22349246455705835
ACH-000747,-0.18701917095029874
ACH-000748,-0.17099623816598836
ACH-000753,-0.4160890921601737
ACH-000756,-0.3120182314973546
ACH-000757,-0.35282870947859785
ACH-000758,-0.2174543300104736
ACH-000760,-0.3399654532626419
ACH-000762,-0.1894575360424535
ACH-000763,-0.2764333994140581
ACH-000764,-0.19396814712699104
ACH-000765,-0.09066063177932633
ACH-000766,-0.27125580670716953
ACH-000767,-0.11165732053925037
ACH-000768,-0.24136435426909636
ACH-000769,-0.2147860990370191
ACH-000770,-0.3684128928980676
ACH-000771,-0.22612873226664254
ACH-000773,0.11301354401298826
ACH-000776,-0.2389423393889869
ACH-000777,-0.4253543437082667
ACH-000778,-0.13026894329259833
ACH-000781,-0.18868680571068855
ACH-000782,-0.2771557126368877
ACH-000783,-0.13395783585239748
ACH-000784,-0.2280814352490028
ACH-000785,-0.3504065760782021
ACH-000787,-0.20363834943754536
ACH-000788,-0.21650627213223628
ACH-000791,-0.5234938910974857
ACH-000792,-0.16427818893586862
ACH-000794,-0.13594695772807916
ACH-000796,-0.18147086698661147
ACH-000798,-0.3867176983852248
ACH-000799,-0.3394202680564554
ACH-000800,-0.5281883399905716
ACH-000802,-0.3441726942152998
ACH-000804,-0.24461596752630024
ACH-000805,-0.5039245408162493
ACH-000809,-0.3856985163695246
ACH-000810,-0.4840118750567579
ACH-000811,-0.15589621681912655
ACH-000817,-0.6855145399280991
ACH-000819,-0.24839076372915794
ACH-000820,-0.30403614822328145
ACH-000821,-0.19762902320437745
ACH-000822,-0.24606910212981026
ACH-000823,-0.17211742860830642
ACH-000824,-0.20460170884687
ACH-000827,-0.3374783799970556
ACH-000829,-0.4650570204060358
ACH-000831,-0.1191023679741699
ACH-000832,-0.3998049336240989
ACH-000833,-0.12120829530953765
ACH-000834,-0.2374194557195822
ACH-000835,-0.41819082671626223
ACH-000836,-0.21629900504479774
ACH-000837,-0.3871879552866524
ACH-000838,-0.3966705277087248
ACH-000839,-0.2450944760250992
ACH-000840,-0.2664659871246842
ACH-000841,-0.5080643353213059
ACH-000843,-0.3854555659887941
ACH-000846,-0.2955006332744519
ACH-000847,-0.4082816390113996
ACH-000848,-0.7780645233576667
ACH-000849,-0.23236274479977476
ACH-000851,-0.24170139518265304
ACH-000855,-0.5674814994354124
ACH-000856,-0.34500729637327265
ACH-000858,-0.31777787681486985
ACH-000859,0.006093580823237043
ACH-000861,-0.27156235658135497
ACH-000862,-0.3338551561852011
ACH-000865,-0.21862252754475472
ACH-000866,-0.2649825327946802
ACH-000867,-0.20803059168504515
ACH-000869,-0.5934839069381557
ACH-000872,-0.28623947224988805
ACH-000873,-0.2959228945681863
ACH-000876,-0.2151558192052138
ACH-000878,-0.18364466998404624
ACH-000880,-0.2439238700384863
ACH-000881,-0.24324437242134436
ACH-000882,-0.2195187676961368
ACH-000884,-0.11046047831765712
ACH-000885,-0.12265902934798975
ACH-000887,-0.476118213981913
ACH-000889,-0.564262668196925
ACH-000896,-0.3650714627532554
ACH-000898,-0.1498532236055624
ACH-000900,-0.27535748418329004
ACH-000901,-0.3416058880201249
ACH-000905,-0.2423082439332649
ACH-000906,-0.23588192838462985
ACH-000907,-0.21830144633265508
ACH-000910,-0.10356432702119488
ACH-000911,-0.4993761680513507
ACH-000912,-0.4843252503251448
ACH-000913,-0.12622603714469274
ACH-000915,-0.2039123681826277
ACH-000916,-0.0910700016186336
ACH-000917,-0.12785676720888536
ACH-000920,-0.09743986545379044
ACH-000921,-0.1355963605233366
ACH-000924,-0.1921238972969666
ACH-000926,-0.18556879461860812
ACH-000928,-0.3251665465660657
ACH-000929,-0.5156735083227397
ACH-000932,-0.19776127381212133
ACH-000935,-0.29675625441079223
ACH-000936,-0.2502961786532361
ACH-000937,-0.2608856334199313
ACH-000938,-0.4735955496327365
ACH-000939,0.09419619986209553
ACH-000941,-0.202075554098818
ACH-000943,-0.12373654874163907
ACH-000946,-0.14657153169121362
ACH-000947,-0.09580317088731688
ACH-000948,-0.3152769796341397
ACH-000950,-0.19405899638354634
ACH-000953,-0.20646242128528575
ACH-000954,0.1242908758591128
ACH-000957,-0.3172349704850748
ACH-000958,-0.2002204064059603
ACH-000960,-0.039782108784927626
ACH-000963,-0.38648434655310093
ACH-000968,-0.004633381127296262
ACH-000969,-0.2092181656557164
ACH-000972,-0.2238410806871314
ACH-000973,-0.18607762273467054
ACH-000974,-0.2343817077524729
ACH-000978,-0.4403370648603175
ACH-000984,-0.1948830803885056
ACH-000986,-0.30535472535651137
ACH-000988,-0.3220607301175042
ACH-000993,-0.14269348962902095
ACH-000994,-0.10699003038144203
ACH-000996,0.031678492045716364
ACH-001001,-0.16653557813886374
ACH-001020,0.04875241921212825
ACH-001028,-0.4584383356006696
ACH-001031,-0.4244154535959507
ACH-001038,-0.007296468248423962
ACH-001048,-0.3304532155118688
ACH-001050,-0.3913058892619394
ACH-001053,-0.36025150774862685
ACH-001054,-0.5128589711489255
ACH-001061,-0.4730563050899656
ACH-001067,-0.23329879942674195
ACH-001075,-0.16091398065580348
ACH-001096,-0.25196130829842744
ACH-001111,0.08311472303335121
ACH-001119,-0.3415841679489233
ACH-001128,-0.09244538353778213
ACH-001134,-0.5377386266088442
ACH-001151,-0.22876106985993214
ACH-001163,-0.7182652535134507
ACH-001164,-0.04942092326000195
ACH-001183,-0.20005279083207125
ACH-001192,-0.353730579851935
ACH-001193,-0.1572833982028244
ACH-001196,-0.3255519111377638
ACH-001197,-0.3944460709598607
ACH-001205,-0.2657613324825239
ACH-001211,-0.5148620536921256
ACH-001212,-0.3025316150271051
ACH-001228,-0.14660265631497774
ACH-001232,-0.031042563146706663
ACH-001239,-0.14713360628703234
ACH-001270,-0.1950025456663651
ACH-001274,-0.1955286519521152
ACH-001275,-0.1974910488763746
ACH-001277,-0.4172138928470745
ACH-001278,-0.2930610492847689
ACH-001280,-0.3032332218392204
ACH-001283,-0.18680526364646152
ACH-001289,-0.39816814246646304
ACH-001300,-0.1968548533514785
ACH-001301,-0.2850322238404167
ACH-001302,-0.4164514732223494
ACH-001306,-0.2372556310711441
ACH-001318,-0.08173235184269792
ACH-001322,-0.4889697036526882
ACH-001328,-0.2416713358301865
ACH-001332,-0.553937246982146
ACH-001336,-0.35300342047437383
ACH-001346,-0.09304753674206312
ACH-001353,-0.4846846784445093
ACH-001354,-0.4875925529477063
ACH-001367,-0.14192017342537833
ACH-001368,-0.3238621444534225
ACH-001374,-0.6748129550248138
ACH-001377,-0.22403151633331445
ACH-001380,-0.2477189885061379
ACH-001391,-0.33450683780882057
ACH-001408,-0.2302931189316466
ACH-001430,-0.1962931059761549
ACH-001431,-0.14077097721602624
ACH-001450,-0.5472371422715668
ACH-001496,-0.20438530788788412
ACH-001500,-0.5008510778893033
ACH-001523,-0.2659901114492622
ACH-001532,-0.2728487013255716
ACH-001550,-0.4168812172296837
ACH-001552,-0.19284313780727444
ACH-001554,-0.2983659431297759
ACH-001654,-0.11773576716230033
ACH-001735,-0.15229867970229904
ACH-001736,0.12612368702688898
ACH-001737,-0.16595735589240526
ACH-001740,-0.14478367897424047
ACH-001745,-0.34247621484861024
ACH-001765,-0.16112795721179335
