,LPCAT1 (79888)
ACH-000004,-0.02737682350308062
ACH-000005,0.24568144187887425
ACH-000007,0.14952800259517532
ACH-000009,0.10415168657009648
ACH-000011,0.024331270662922032
ACH-000012,0.05584890142359279
ACH-000013,0.06055413444780666
ACH-000014,0.0203754654685001
ACH-000015,0.11052026861300164
ACH-000017,-0.0675494104554556
ACH-000018,-0.2297446959685775
ACH-000019,0.021147335847775797
ACH-000021,0.06822459040161026
ACH-000022,0.12308480411154173
ACH-000025,0.09903047224544592
ACH-000028,0.12074067204630548
ACH-000030,0.030094902369270125
ACH-000035,0.18740589591679715
ACH-000036,0.1386119977738107
ACH-000037,0.08336804902958403
ACH-000039,0.08249182863954838
ACH-000040,-0.0222326588967912
ACH-000041,-0.027756160532999175
ACH-000042,-0.07867364752088933
ACH-000045,-0.3884085049449048
ACH-000047,-0.11143698899584388
ACH-000052,-0.3264550192556791
ACH-000053,-0.03144629387512704
ACH-000054,0.03245760504290246
ACH-000055,0.1672562798596445
ACH-000060,0.1732684961835342
ACH-000067,0.09206137195392604
ACH-000070,0.02723413355320815
ACH-000075,0.022615745300125903
ACH-000078,0.059211439229246786
ACH-000082,0.029900144274629368
ACH-000085,0.03436241148715476
ACH-000086,0.08377818222386384
ACH-000087,0.03372803622602547
ACH-000092,0.003700527261486644
ACH-000095,0.024214538647107275
ACH-000097,0.0362840628791069
ACH-000098,0.06384241612996816
ACH-000099,0.060216152544512326
ACH-000108,0.01851826453997593
ACH-000113,0.03261138384422752
ACH-000116,0.0822896607302046
ACH-000118,-0.0021640269274685858
ACH-000120,-0.015900414420002458
ACH-000123,0.011119219874915182
ACH-000127,-0.13961950772077594
ACH-000128,0.04819070947830325
ACH-000132,0.038541053710722
ACH-000133,0.1538111507497479
ACH-000137,-0.09014740565199213
ACH-000138,0.07613930110968936
ACH-000142,-0.010622332528095996
ACH-000143,-0.13339113429607746
ACH-000146,-0.1829017037293692
ACH-000148,0.16370195459564452
ACH-000150,-0.06796864750668451
