,LCE1F (353137)
ACH-000004,0.28740794975835754
ACH-000005,0.07697290798108022
ACH-000007,0.12226336008428425
ACH-000009,0.06869384384778925
ACH-000011,0.17109056767396194
ACH-000012,0.1781322725422867
ACH-000013,0.08123127214895948
ACH-000014,0.2443901404298237
ACH-000015,0.24758617458763954
ACH-000017,0.183645525795277
ACH-000018,0.09023701938368588
ACH-000019,0.04060430913189236
ACH-000021,0.06739851436284024
ACH-000022,0.15868905654943305
ACH-000025,0.025133732689878074
ACH-000028,0.13818085481722406
ACH-000030,0.13480518876101225
ACH-000035,0.23030036383681066
ACH-000036,0.1505607194425577
ACH-000037,0.07280203985183259
ACH-000039,0.16233851044397132
ACH-000040,-0.022596481803584333
ACH-000041,0.25406211454992866
ACH-000042,0.18047049740636398
ACH-000045,0.2530080030229792
ACH-000047,0.19436032098616055
ACH-000052,0.19751017887637248
ACH-000053,0.18608919099826796
ACH-000054,0.12481385011473756
ACH-000055,0.2668261969811694
ACH-000060,0.2524622285565945
ACH-000067,0.010762029209932336
ACH-000070,0.020995456933372802
ACH-000075,0.09967820401428393
ACH-000078,0.11462354720559
ACH-000082,0.08854785927173969
ACH-000085,0.22110325925148056
ACH-000086,-0.033280359420936066
ACH-000087,0.2714006714221648
ACH-000092,0.016433955489432724
ACH-000095,0.01868019775788624
ACH-000097,0.07823752005082342
ACH-000098,0.11545518851554835
ACH-000099,0.13516245484814615
ACH-000108,0.20532671491570825
ACH-000113,0.09495588132834362
ACH-000116,0.12870316114459274
ACH-000118,0.15626713841991444
ACH-000120,0.2376094238792561
ACH-000123,0.1523986866846808
ACH-000127,0.051794567167413416
ACH-000128,0.1539422684248883
ACH-000132,0.19550682912869388
ACH-000133,0.04788765573161625
ACH-000137,0.18877665967797
ACH-000138,0.2659173082131753
ACH-000142,0.2702613951977565
ACH-000143,0.2187704900357676
ACH-000146,0.13990271797453285
ACH-000148,0.11788643830356485
ACH-000150,0.2291552735596085
ACH-000152,0.06736200138688897
ACH-000153,0.2044227672487056
ACH-000159,0.032989126762363985
ACH-000160,0.17475851229021644
ACH-000163,0.2143103716490105
ACH-000167,-0.1321784456921314
ACH-000168,0.18388877275961849
ACH-000169,0.1828681549887512
ACH-000178,0.18944651171162152
ACH-000183,0.1974376004931476
ACH-000188,0.05839017336472314
ACH-000189,0.21389548932991745
ACH-000190,0.2510174658942048
ACH-000198,0.2623780049826601
ACH-000203,0.1881544396429368
ACH-000204,-0.09191700882420543
ACH-000206,0.19282556271537316
ACH-000207,0.0764817687540503
ACH-000208,0.2415740031888775
ACH-000210,0.16810599919250552
ACH-000211,0.09004523388913405
ACH-000215,0.04147793026715842
ACH-000221,0.2171045047843072
ACH-000222,0.23119826775296365
ACH-000223,-0.015919540172411862
ACH-000226,0.1622699414363344
ACH-000227,-0.002184409121041272
ACH-000228,0.031713921194098445
ACH-000231,0.12707789051026294
ACH-000232,-0.014075769825854545
ACH-000233,0.21793533545264693
ACH-000234,0.08150350407741161
ACH-000235,0.11418379378570268
ACH-000237,0.06758115040442739
ACH-000238,0.2520298641738539
ACH-000242,0.2205518721135535
ACH-000243,0.11598907120508335
ACH-000244,-0.044153834934523434
ACH-000246,0.1590288600029991
ACH-000248,0.12145896708001225
ACH-000250,0.07891361547247988
ACH-000251,0.0386430266347342
ACH-000252,0.16676496189484774
ACH-000253,0.06484330429591885
ACH-000255,0.10341850749885302
ACH-000256,0.1050759640551126
ACH-000257,0.2936857448268264
ACH-000258,0.03883441953453989
ACH-000259,0.05540686206339175
ACH-000260,0.1660011509092634
ACH-000261,0.19589311676508986
ACH-000262,0.2126253654707396
ACH-000263,0.0682168470636948
ACH-000264,-0.011309942274032557
ACH-000265,0.23505291617168436
ACH-000266,0.052958836206945456
ACH-000272,0.08627721407319339
ACH-000274,0.1674525870104966
ACH-000277,0.06880046777182568
ACH-000278,0.1928942661838851
ACH-000279,0.18728796858983893
ACH-000280,0.10419670004331097
ACH-000281,0.28981015787875314
ACH-000288,0.08178230303010592
ACH-000291,0.1999916712242751
ACH-000293,0.10813265536169388
ACH-000294,0.1720923885735557
ACH-000295,0.0752396298968303
ACH-000296,0.29305337052518443
ACH-000302,0.20748791598349295
ACH-000304,0.22046593030810152
ACH-000307,0.08306498867836437
ACH-000308,0.013098542474471751
ACH-000310,0.038878556917205515
ACH-000311,0.023070409602598048
ACH-000312,0.04356313744001652
ACH-000315,0.37036400115295537
ACH-000316,0.39268888719902856
ACH-000317,0.12268379476250695
ACH-000318,0.11922484027624893
ACH-000319,0.2806765774252059
ACH-000320,0.1424109216308374
ACH-000322,0.2042621446081824
ACH-000323,0.044629084471587095
ACH-000324,0.17505029756567309
ACH-000329,0.06369975687186405
ACH-000330,0.11256711554938524
ACH-000331,0.08047106438215762
ACH-000332,0.07855568672543
ACH-000334,0.04836555123709086
ACH-000335,0.2420209916131713
ACH-000336,0.26103169979476554
ACH-000337,0.23631884882954396
ACH-000338,0.3198527280646119
ACH-000339,0.035546614434634284
ACH-000341,0.01059314084454425
ACH-000348,0.15024190942835994
ACH-000350,0.2286452127084833
ACH-000352,0.13885998470379768
ACH-000356,0.0087030108454452
ACH-000361,0.4154640429269589
ACH-000362,0.127335672307014
ACH-000363,0.17947142935857402
ACH-000364,0.12914042845739224
ACH-000365,0.1718421663324771
ACH-000366,0.07923894851457025
ACH-000368,0.021174999426268225
ACH-000374,0.08757908655225584
ACH-000375,0.22227544319940476
ACH-000376,-0.021657297139706773
ACH-000381,0.2024358752885827
ACH-000383,0.0249971148060824
ACH-000387,0.13422412329925892
ACH-000389,0.20640710703251305
ACH-000390,0.03242211909357059
ACH-000393,0.11244825490459737
ACH-000395,0.17391379131008766
ACH-000396,0.3327814027501401
ACH-000397,0.1164230920648691
ACH-000401,0.08671945591558515
ACH-000402,0.1637755443596374
ACH-000403,0.028310138350787675
ACH-000404,0.15151293646945094
ACH-000406,0.14206036244059544
ACH-000407,0.13129045214690674
ACH-000408,0.21208353347378486
ACH-000410,0.03378316383873938
ACH-000411,0.12529081443122184
ACH-000414,0.13074301277919265
ACH-000415,0.1621307798168848
ACH-000416,0.08589590419582784
ACH-000420,0.14821198566020652
ACH-000421,0.1342182433017144
ACH-000424,0.09326060949017076
ACH-000425,0.09711761548404824
ACH-000426,0.15100761382301486
ACH-000427,-0.08951757188502615
ACH-000433,0.09290057902400974
ACH-000435,0.00957551609236075
ACH-000436,0.09992744823611636
ACH-000444,0.2273164692319296
ACH-000445,0.011443155300149641
ACH-000448,0.13260980079714807
ACH-000450,0.1835672679431567
ACH-000452,0.15898253886094266
ACH-000454,-0.02477253460199701
ACH-000458,0.047962302289259566
ACH-000459,0.4636370754380146
ACH-000460,0.12646476611252416
ACH-000461,0.16162966404378976
ACH-000463,0.20304891657337445
ACH-000464,0.11008831024373583
ACH-000466,-0.07158509857640072
ACH-000467,0.06195305657938278
ACH-000468,0.11409109651557925
ACH-000469,0.21901466747565612
ACH-000470,0.18351480626523814
ACH-000471,0.1536211032668242
ACH-000472,0.06487164177625443
ACH-000473,0.20873905600498788
ACH-000475,0.006225871329545828
ACH-000476,0.10178188730844448
ACH-000477,0.3277590862799889
ACH-000479,0.22032228726959827
ACH-000480,0.10471974540824076
ACH-000481,0.09587671372115524
ACH-000483,0.11996584171179416
ACH-000484,-0.029399949484711824
ACH-000485,0.04175241289910658
ACH-000486,0.09054912247498803
ACH-000487,0.1180210315471772
ACH-000488,0.1437621836869231
ACH-000490,0.19782066543519367
ACH-000491,0.1624152108845755
ACH-000495,0.041843326529066714
ACH-000496,0.1548484723792521
ACH-000499,0.1871408350938855
ACH-000500,0.08006073601357347
ACH-000502,0.08556688675352321
ACH-000503,0.3817977748904043
ACH-000505,-0.0003571940836965419
ACH-000507,0.03560315778873874
ACH-000510,0.056685479595236885
ACH-000511,0.13349759406416328
ACH-000512,0.0076547503680056
ACH-000516,0.05314611808978231
ACH-000517,0.06772059580328013
ACH-000518,0.15650163576379686
ACH-000520,0.1335846987881832
ACH-000521,0.04250213397868055
ACH-000522,0.15639687573510005
ACH-000524,0.1649751655864614
ACH-000527,0.180557382630198
ACH-000528,0.19328507348746396
ACH-000537,0.1829985906633154
ACH-000541,0.4821793596784926
ACH-000542,0.08146377924824945
ACH-000544,0.10134145383976136
ACH-000545,0.19980975861149464
ACH-000547,0.20772860661986026
ACH-000548,-0.021130147220591845
ACH-000549,0.009069221399311364
ACH-000550,0.10497602856920654
ACH-000552,0.08088103709291089
ACH-000556,0.11500025301152962
ACH-000557,0.042291495633557136
ACH-000569,0.031015172950766067
ACH-000570,0.2429858138120481
ACH-000571,0.04995595691737468
ACH-000573,0.3085796920351981
ACH-000576,0.09181117906160982
ACH-000579,-0.06581116179368274
ACH-000580,0.21246847666734364
ACH-000584,0.2450629268499181
ACH-000585,0.12163266201132272
ACH-000588,-0.02665678162442155
ACH-000589,0.2329604367912021
ACH-000591,0.34748531231069685
ACH-000593,0.16479858460820834
ACH-000600,0.05819729598628376
ACH-000601,0.039291004975159236
ACH-000605,0.10242440945333506
ACH-000606,0.03335165707597797
ACH-000608,0.10289056743008816
ACH-000614,0.07601746518493613
ACH-000616,0.08314168843641576
ACH-000618,0.10361188622581227
ACH-000619,0.17115703147670971
ACH-000620,0.03803302094628151
ACH-000621,0.14062717906937736
ACH-000622,0.13159624730581387
ACH-000623,0.13483383491589546
ACH-000624,0.0823770246403402
ACH-000627,0.05876969785173495
ACH-000630,0.10565121956151254
ACH-000631,0.12257836040567086
ACH-000632,0.20634924798393092
ACH-000633,0.12773083732730187
ACH-000637,0.09018036281795734
ACH-000638,0.16973425033371992
ACH-000646,0.16886024310925266
ACH-000647,0.036261073980352734
ACH-000648,0.26408063783221336
ACH-000649,0.15368377788896515
ACH-000651,-0.0111480246692739
ACH-000652,0.055572200902138325
ACH-000653,0.050821531541950536
ACH-000657,0.01747066496846724
ACH-000658,0.06333402558262696
ACH-000661,0.3265413674056253
ACH-000662,0.22298507680868968
ACH-000663,0.1821995077118174
ACH-000665,0.07712048757574083
ACH-000671,0.24809063870915016
ACH-000672,-0.009461191451835913
ACH-000673,-0.03590798301574801
ACH-000676,0.084189924109737
ACH-000677,0.07422828495953908
ACH-000681,0.27445231734125064
ACH-000683,0.021857049071026598
ACH-000684,0.2445506936279738
ACH-000688,0.12117657813443013
ACH-000693,0.1790289661636346
ACH-000694,0.2046060756649767
ACH-000695,0.16936283471850064
ACH-000696,-0.04519101159874348
ACH-000697,0.17216244636125272
ACH-000699,0.1278426309841716
ACH-000701,-0.014292677322815975
ACH-000706,0.14685432492654618
ACH-000711,-0.008761785076029968
ACH-000713,0.11136628178937047
ACH-000714,0.013191237628447663
ACH-000718,0.14704277565857027
ACH-000720,0.13102023637844845
ACH-000721,0.06181599827458074
ACH-000724,0.12906944572754595
ACH-000725,0.07624193450154296
ACH-000732,0.13350554443166607
ACH-000734,0.14481325496672584
ACH-000735,0.03777841934947308
ACH-000736,0.2305464900363445
ACH-000738,0.12537911069193924
ACH-000746,0.1807079906888454
ACH-000747,-0.042976306401995866
