,FHOD3 (80206)
ACH-000004,0.19751352630899888
ACH-000005,0.3675594391948263
ACH-000007,-0.15306520192697545
ACH-000009,-0.0045544742529579005
ACH-000011,0.13515129584539606
ACH-000012,0.0025619445704280546
ACH-000013,-0.045609289880822884
ACH-000014,0.15984468925963755
ACH-000015,0.008858904159772987
ACH-000017,0.053150698907220004
ACH-000018,-0.02534064612450544
ACH-000019,-0.05854839168443921
ACH-000021,-0.004968621768788385
ACH-000022,-0.059711815017765665
ACH-000025,-0.0826310914378455
ACH-000028,-0.027855500458948176
ACH-000030,-0.10034415069737884
ACH-000035,0.007396148459338146
ACH-000036,-0.059001482588765135
ACH-000037,-0.08174846376571861
ACH-000039,-0.13032046393213725
ACH-000040,0.08903598822981476
ACH-000041,-0.032820392720119856
ACH-000042,-0.08525867229471702
ACH-000045,0.04431414507622378
ACH-000047,0.045658773600817
ACH-000052,0.03213663211897058
ACH-000053,-0.02389889656175444
ACH-000054,0.039785918165356135
ACH-000055,0.02120585826792086
ACH-000060,-0.13247578959227987
ACH-000067,0.11213563366968683
ACH-000070,-0.016856683194071173
ACH-000075,-0.08956430024456606
ACH-000078,0.07692181145421921
ACH-000082,0.01660794959324484
ACH-000085,0.03386620954319529
ACH-000086,0.11807089554456147
ACH-000087,-0.1543518026208494
ACH-000092,0.0115680703125439
ACH-000095,0.05440065713794898
ACH-000097,0.07811568049162222
ACH-000098,-0.08832346948895248
ACH-000099,0.0376345976099136
ACH-000108,0.09390949541045276
ACH-000113,-0.041031012134489946
ACH-000116,-0.03500119129931251
ACH-000118,0.11829994683133155
ACH-000120,-0.03854236495318993
ACH-000123,-0.01312976236965422
ACH-000127,0.12596983521566396
ACH-000128,-0.1134123475425466
ACH-000132,-0.03778175882204742
ACH-000133,0.09782917075091144
ACH-000137,-0.043101204759995265
ACH-000138,0.012815006089308809
ACH-000142,0.055763794063570175
ACH-000143,-0.04145793247735468
ACH-000146,-0.09742213001666247
ACH-000148,0.014004248352352007
ACH-000150,0.03540403367239734
ACH-000152,0.058512176314934765
ACH-000153,-0.07230155088625144
ACH-000159,0.03420819496176448
ACH-000160,0.02851419871434409
ACH-000163,0.063306481536199
ACH-000167,0.3276042673819225
ACH-000168,-0.05483811806857119
ACH-000169,-0.0876635357300408
ACH-000178,-0.1218561885208367
ACH-000183,-0.1188135455194462
ACH-000188,-0.05996614227565186
ACH-000189,-0.2690728472689405
ACH-000190,-0.0008536256051373928
ACH-000198,0.0038421605595884336
ACH-000203,-0.08967839371210118
ACH-000204,-0.1246084251874774
ACH-000206,0.13181733885646704
ACH-000207,0.029722146027110936
ACH-000208,0.04332584263170211
ACH-000210,-0.11324275870245536
ACH-000211,0.015642398933683625
ACH-000215,-0.04743052925041662
ACH-000221,-0.15950012797245242
ACH-000222,0.008828115690790008
ACH-000223,-0.05802069394840344
ACH-000226,-0.1322565348303358
ACH-000227,-0.10637477199055022
ACH-000228,-0.20907392018245802
ACH-000231,-0.06213976262161375
ACH-000232,-0.010625904759363678
ACH-000233,-0.0487643195846744
ACH-000234,-0.03204899295179249
ACH-000235,-0.024556030578712487
ACH-000237,-0.06475635153975233
ACH-000238,-0.14769677266163606
ACH-000242,-0.5340313345552786
ACH-000243,-0.0025205372998009412
ACH-000244,-0.04908064216879954
ACH-000246,-0.05818388344718526
ACH-000248,0.00725260594182172
ACH-000250,-0.020940456305968608
ACH-000251,0.17565680512731044
ACH-000252,0.013113387414519392
ACH-000253,0.01251715289023513
ACH-000255,-0.0669068550489094
ACH-000256,-0.07775842871922989
ACH-000257,0.020064721291961997
ACH-000258,-0.2055692362748785
ACH-000259,-0.04942826007923656
ACH-000260,0.007147603131183148
ACH-000261,-0.028748612290388494
ACH-000262,0.3395435926866392
ACH-000263,-0.0909443567749613
ACH-000264,0.02049893080569489
ACH-000265,0.008560367067228312
ACH-000266,0.018962933146466642
ACH-000272,0.07580847999258884
ACH-000274,-0.0005623474887171385
ACH-000277,-0.05658858334634977
ACH-000278,0.01454359198602418
ACH-000279,0.06477549528641277
ACH-000280,-0.08390119070525469
ACH-000281,-0.05806161979100018
ACH-000288,0.02224422249946001
ACH-000291,0.028152915050493527
ACH-000293,-0.04966952822019903
ACH-000294,0.0007744547417726812
ACH-000295,-0.0018532222884290106
ACH-000296,-0.1817209879962744
ACH-000302,-0.10866958046754853
ACH-000304,-0.1282137920460394
ACH-000307,-0.10935382050420513
ACH-000308,0.025896764531703798
ACH-000310,-0.18456049290771398
ACH-000311,0.04569027400093157
ACH-000312,0.12763302558380082
ACH-000315,-0.2815019718699016
ACH-000316,-0.0719628314667951
ACH-000317,0.18965824921809515
ACH-000318,0.1073747763874706
ACH-000319,-0.0326968573010958
ACH-000320,-0.08125601819004004
ACH-000322,-0.13734112483759536
ACH-000323,0.08654196858245862
ACH-000324,-0.08306586225150735
ACH-000329,0.04424008998056946
ACH-000330,-0.14535000585440574
ACH-000331,-0.12341540538938035
ACH-000332,0.058510194775133986
ACH-000334,-0.08784778758395599
ACH-000335,-0.009935514198653926
ACH-000336,-0.11689390982355763
ACH-000337,-0.07855599211087583
ACH-000338,-0.011578907063847454
ACH-000339,-5.11583156509385e-05
ACH-000341,0.02237725372779084
ACH-000348,0.01306666425990874
ACH-000350,-0.02391410236058987
ACH-000352,0.018940744024538343
ACH-000356,-0.05030447809387456
ACH-000361,0.13810492656683446
ACH-000362,0.007902583493098175
ACH-000363,0.030046317599928592
ACH-000364,-0.09807978255536433
ACH-000365,-0.04228402184245075
ACH-000366,0.019321352828901173
ACH-000368,0.1151792235128096
ACH-000374,0.05255332700397811
ACH-000375,-0.20591680078870644
ACH-000376,-0.01040686021681707
ACH-000381,0.11033378097893283
ACH-000383,-0.013439867961281576
ACH-000387,0.00018971090223505704
ACH-000389,0.02624777890891036
ACH-000390,-0.22947590308949584
ACH-000393,-0.09634885976413972
ACH-000395,0.13923988339605206
ACH-000396,0.0931545627806947
ACH-000397,-0.08445432781982429
ACH-000401,-0.048055483903267235
ACH-000402,-0.0029893018167732265
ACH-000403,-0.07497976687319068
ACH-000404,-0.2412347249147204
