,GCM2 (9247)
ACH-000004,0.16605753442137688
ACH-000005,0.19407998564539566
ACH-000007,-0.010418139977341818
ACH-000009,-0.07010854871480804
ACH-000011,0.03945958501876939
ACH-000012,-0.01222100893590282
ACH-000013,-0.03207509373671965
ACH-000014,0.09410843500244176
ACH-000015,0.1194349604656388
ACH-000017,-0.18370370698995792
ACH-000018,0.03973024888951342
ACH-000019,-0.019834373944562226
ACH-000021,0.010714544799766692
ACH-000022,0.02124651118176996
ACH-000025,0.04202995766243106
ACH-000028,0.03568683528444031
ACH-000030,-0.033145972914140766
ACH-000035,0.0363977784715108
ACH-000036,-0.0021372014353865576
ACH-000037,0.021621570967267845
ACH-000039,-0.049483713227231566
ACH-000040,0.0721692539366059
ACH-000041,0.18044487323840214
ACH-000042,0.15287512296882502
ACH-000045,0.06465785991807613
ACH-000047,0.011462776017429191
ACH-000052,-0.02618370890629236
ACH-000053,-0.04319386285124032
ACH-000054,-0.02489444936985129
ACH-000055,-0.09091347677819488
ACH-000060,0.004508366346271854
ACH-000067,-0.03722952997739551
ACH-000070,-0.23739757264636505
ACH-000075,0.1525121915603116
ACH-000078,0.010170626793061684
ACH-000082,0.007426863537202831
ACH-000085,0.1853320318921688
ACH-000086,0.01237955393486637
ACH-000087,-0.2591625877219255
ACH-000092,-0.013583696319814872
ACH-000095,0.006398421804761754
ACH-000097,-0.0983100842261375
ACH-000098,-0.0009842551711200626
ACH-000099,-0.017921217196479832
ACH-000108,-0.02592898014913366
ACH-000113,0.012531588254824227
ACH-000116,0.09050694108687404
ACH-000118,-0.028757108839737783
ACH-000120,0.09520687649283772
ACH-000123,-0.031619819181549456
ACH-000127,-0.014931722619547219
ACH-000128,-0.05793460220430423
ACH-000132,-0.058268201693209225
ACH-000133,0.010186109981700508
ACH-000137,0.015856165936008398
ACH-000138,-0.05533262098922101
ACH-000142,0.05540179830089253
ACH-000143,-0.09568441081183994
ACH-000146,0.10490509528504513
ACH-000148,-0.043045091329108484
ACH-000150,0.009692778982097828
ACH-000152,0.07915347655322387
ACH-000153,0.0756892425602584
ACH-000159,-0.029358988164306293
ACH-000160,0.04554587547006941
ACH-000163,-0.006285188842966562
ACH-000167,-0.017842678500873847
ACH-000168,-0.2022869206549124
ACH-000169,0.044237167926444984
ACH-000178,0.06240390165296985
ACH-000183,0.014085039628968257
ACH-000188,-0.021017821230679985
ACH-000189,0.0473201095479765
ACH-000190,-0.0463087703532615
ACH-000198,-0.027585057731556
ACH-000203,0.009752886226551951
ACH-000204,-0.10016157627891503
ACH-000206,-0.004991786748183036
ACH-000207,0.011117701780427636
ACH-000208,-0.08196959413325562
ACH-000210,0.11436813199528395
ACH-000211,-0.0900303536128522
ACH-000215,-0.010497126807976084
ACH-000221,-0.011354029674527658
ACH-000222,0.030734631487676387
ACH-000223,-0.10850129198673478
ACH-000226,0.06805168906730606
ACH-000227,-0.1462422415816095
ACH-000228,0.09247310576070383
ACH-000231,-0.07357012429719456
ACH-000232,-0.0068333278989016035
ACH-000233,-0.048935014152613705
ACH-000234,-0.0750373138205055
ACH-000235,0.054355633238732735
ACH-000237,-0.0669710757143237
ACH-000238,-0.03995216272533853
ACH-000242,0.13475952972385855
ACH-000243,-0.020145018562647717
ACH-000244,-0.1538533727065936
ACH-000246,-0.14923384318905444
ACH-000248,-0.21470575855569324
ACH-000250,0.017450980545600906
ACH-000251,0.012984427807412643
ACH-000252,0.13349300052016708
ACH-000253,0.04509329964392572
ACH-000255,0.0016815359844340814
ACH-000256,-0.07529389797836664
ACH-000257,-0.03721211786086952
ACH-000258,-0.07570133060520201
ACH-000259,0.026653352298344167
ACH-000260,0.016357209058923777
ACH-000261,0.001476531766733597
ACH-000262,0.023467847820790127
ACH-000263,-0.06624660643039858
ACH-000264,0.048130666033867515
ACH-000265,-0.054290548457191015
ACH-000266,0.04233637732749298
ACH-000272,0.01505801208273715
ACH-000274,-0.21610462819475712
ACH-000277,0.031568201295834215
ACH-000278,-0.006638044762567345
ACH-000279,-0.02656026157669005
ACH-000280,-0.01766429930420936
ACH-000281,0.08926514521599557
ACH-000288,-0.006005191167273035
ACH-000291,-0.01525567920220343
ACH-000293,-0.0006228068496204371
ACH-000294,0.05239837867321428
ACH-000295,-0.3248306155265831
ACH-000296,-0.15263025398217445
ACH-000302,0.06044549673766394
ACH-000304,-0.00452918507391892
ACH-000307,0.09079668181408372
ACH-000308,-0.1421340398466962
ACH-000310,-0.08922356994567834
ACH-000311,-0.02777029582927736
ACH-000312,0.033903937544244735
ACH-000315,-0.06128361942705835
ACH-000316,-0.014901755278385753
ACH-000317,0.06510306036398722
ACH-000318,0.018556997408423447
ACH-000319,-0.0011520689590095955
ACH-000320,0.12041483017358948
ACH-000322,0.017468729024218598
ACH-000323,-0.06788551920031488
ACH-000324,-0.047849108044012274
ACH-000329,0.07340150038930679
ACH-000330,0.020890825820131038
ACH-000331,0.0501095740203973
ACH-000332,0.005785712817507199
ACH-000334,-0.07039510508673362
ACH-000335,-0.2248563999079589
ACH-000336,0.023470775997054785
ACH-000337,0.1907162004429812
ACH-000338,-0.4633444448064387
ACH-000339,0.027113268899014102
ACH-000341,0.14617691271978805
ACH-000348,0.0436379061688553
ACH-000350,0.10367006543259047
ACH-000352,0.01993449213881049
ACH-000356,0.06690490069718248
ACH-000361,0.16988150987293424
ACH-000362,-0.2253909576613083
ACH-000363,-0.05830954164008782
ACH-000364,0.01404993148643192
ACH-000365,-0.10808351801561816
ACH-000366,0.018959613051646645
ACH-000368,0.11400087955332862
ACH-000374,-0.21797615436076664
ACH-000375,-0.012846216644706431
ACH-000376,0.11520356083217766
ACH-000381,-0.2658702793497034
ACH-000383,-0.009125430795148664
ACH-000387,-0.04855733984612128
ACH-000389,0.14273830653427164
ACH-000390,0.014094921197793975
ACH-000393,0.08235496028452699
ACH-000395,0.08171925484272241
ACH-000396,-0.060069992331848385
ACH-000397,0.048708674242820924
ACH-000401,0.015607843254802663
ACH-000402,0.21668548820380748
ACH-000403,0.018191805033606904
ACH-000404,-0.015205139436542428
ACH-000406,-0.009074279293138835
ACH-000407,-0.115031678453313
ACH-000408,0.06023958126208541
ACH-000410,-0.031619185066410815
ACH-000411,-0.022290008325150577
ACH-000414,-0.04072182487372874
ACH-000415,0.007155542215397877
ACH-000416,-0.004014385466648531
ACH-000420,0.022711613111110796
ACH-000421,0.0017285070384406866
ACH-000424,0.15302860424281595
ACH-000425,-0.015837558879613415
ACH-000426,0.10317395682721077
ACH-000427,0.04628393164038959
ACH-000433,-0.002416063474409159
ACH-000435,-0.115022064645784
ACH-000436,0.11633694379351488
ACH-000444,-0.112383197797028
ACH-000445,-0.30912414683376965
ACH-000448,0.027297645366169774
ACH-000450,0.17144215913995106
ACH-000452,0.06539926897334689
ACH-000454,-0.2243090150948896
ACH-000458,-0.07633025313767486
ACH-000459,-0.013491766014253424
ACH-000460,0.05474996611516236
ACH-000461,0.08944587045768246
ACH-000463,0.1080896997882578
ACH-000464,0.05558391026182469
ACH-000466,-0.052997822405652616
ACH-000467,-0.11493123924701913
ACH-000468,0.032334140009737534
ACH-000469,0.021328909878650503
ACH-000470,0.05896111274918017
ACH-000471,0.003177993018988933
ACH-000472,0.04118721178898206
ACH-000473,0.0369623265502439
ACH-000475,0.016955280049822618
ACH-000476,-0.0069149582941553656
ACH-000477,0.15588788102005072
ACH-000479,-0.3380317314348109
ACH-000480,0.10272758479256562
ACH-000481,0.14343935461086274
ACH-000483,0.030150175796790826
ACH-000484,0.1072436869066862
ACH-000485,-0.012968287548139557
ACH-000486,0.06527002901403223
ACH-000487,0.026822208996021786
ACH-000488,-0.015174218277967616
ACH-000490,-0.04501974623114259
ACH-000491,-0.0042680015361780685
ACH-000495,0.0489125002052019
ACH-000496,0.07366357124859843
ACH-000499,0.049564996773780616
ACH-000500,0.14612390956576596
ACH-000502,0.03167707081086376
ACH-000503,0.05046804500547456
ACH-000505,0.04850016028363688
ACH-000507,-0.08983732012727443
ACH-000510,0.06318445074406867
ACH-000511,-0.05111624771463285
ACH-000512,0.2713324481686254
ACH-000516,-0.036259401021730066
ACH-000517,0.003737027001777336
ACH-000518,-0.032580403082742244
ACH-000520,-0.10650935538409438
ACH-000521,-0.10826801109049576
ACH-000522,0.07365617201130185
ACH-000524,-0.16588449339596786
ACH-000527,-0.035808019360386995
ACH-000528,0.016005971264675782
ACH-000537,-0.019096524506922757
ACH-000541,0.20058144378706705
ACH-000542,0.006146179754364565
ACH-000544,-0.04542878492513541
ACH-000545,0.02992275088578452
ACH-000547,-0.3123809504681589
ACH-000548,-0.05415504010769503
ACH-000549,-0.10561246065774232
ACH-000550,0.08207701944429886
ACH-000552,0.12221712986256955
ACH-000556,0.10783644739579162
ACH-000557,0.008628434770390603
ACH-000569,0.01933882197657133
ACH-000570,-0.04469739232629817
ACH-000571,-0.04123025914740303
ACH-000573,-0.033851756770684006
ACH-000576,-0.01855887568506476
ACH-000579,-0.10244519058430586
ACH-000580,-0.07161950621407019
ACH-000584,0.015302528298719816
ACH-000585,-0.09305983623519698
ACH-000588,-0.11602835320099332
ACH-000589,0.029861407516505463
ACH-000591,-0.035980137936640615
ACH-000593,0.06485105041932797
ACH-000600,0.06162189421666254
ACH-000601,0.01182156385392283
ACH-000605,0.012367785015646756
ACH-000606,-0.010932235702496108
ACH-000608,-0.050029803239480725
ACH-000614,-0.02260655110706385
ACH-000616,0.13085976090333434
ACH-000618,-0.15205500258832946
ACH-000619,-0.004588025257561667
ACH-000620,-0.003397616551986981
ACH-000621,-0.03246771707515619
ACH-000622,-0.047754572166230115
ACH-000623,-0.04372270378065187
ACH-000624,0.04402145483879804
ACH-000627,-0.0358225762875266
ACH-000630,-0.04270005753195395
ACH-000631,-0.15181025977389428
ACH-000632,-0.06943367428753887
ACH-000633,-0.07900617800004743
ACH-000637,-0.07842767032773593
ACH-000638,0.10044920354018187
ACH-000646,-0.016244828620576492
ACH-000647,0.05920225244981778
ACH-000648,-0.014229262795197782
ACH-000649,0.003167082799765758
ACH-000651,0.0810105479097261
ACH-000652,-0.08557321518067455
ACH-000653,0.11985824896820932
ACH-000657,0.010723629711097644
ACH-000658,-0.1705186149339364
ACH-000661,0.08355809813785676
ACH-000662,-0.16383186880407044
ACH-000663,0.04930144203431133
ACH-000665,-0.01971284656672528
ACH-000671,-0.13419853467974854
ACH-000672,-0.15338454099725715
ACH-000673,0.01697439160232061
ACH-000676,0.02291991026709073
ACH-000677,0.03954710382614543
ACH-000681,-0.002501721233597516
ACH-000683,-0.10106444502274067
ACH-000684,0.02444752872715092
ACH-000688,-0.07541531875047178
ACH-000693,0.05078048100326688
ACH-000694,0.06381115228346007
ACH-000695,0.2231248531226235
ACH-000696,-0.013627474866177757
ACH-000697,0.05493847029508788
ACH-000699,0.0037196359359829173
ACH-000701,0.094356078093281
ACH-000706,0.15762334324488442
ACH-000711,0.0035241873208417657
ACH-000713,-0.006844094872748061
ACH-000714,-0.027327219337675908
ACH-000718,-0.14765867634839003
ACH-000720,0.11680072436075822
ACH-000721,0.02467949527540876
ACH-000724,-0.05532132451535658
ACH-000725,0.006063736980761005
ACH-000732,0.08007411248394426
ACH-000734,-0.03699419410038757
ACH-000735,0.04688564831134875
ACH-000736,0.06208869226665027
ACH-000738,0.017367179521276345
ACH-000746,0.06480475359037724
ACH-000747,-0.014865234002666268
ACH-000748,-0.05712706481135064
ACH-000753,-0.06405960143839633
ACH-000756,0.002997292363993096
ACH-000757,0.10258950337062828
ACH-000758,0.21773380738722986
ACH-000760,0.0947156060182449
ACH-000762,-0.03890141506453389
ACH-000763,0.19243878129560207
ACH-000764,-0.17850961532799628
ACH-000765,-0.1225551854679596
ACH-000766,0.174102257491783
ACH-000767,0.10063710462094612
ACH-000768,-0.15209463748187338
