,PTPRA (5786)
ACH-000004,0.07570277533418455
ACH-000005,0.03483792492977883
ACH-000007,-0.07899078028235726
ACH-000009,0.0460995245130117
ACH-000011,0.019449735003802752
ACH-000012,0.1530772959401263
ACH-000013,0.008928155894691005
ACH-000014,-0.08319174910526647
ACH-000015,0.3533479215414138
ACH-000017,0.09708081669267098
ACH-000018,0.036768841449183534
ACH-000019,0.14230686351932678
ACH-000021,0.16488255285921308
ACH-000022,0.1171386448302772
ACH-000025,0.2071272143672909
ACH-000028,0.07236744944770822
ACH-000030,0.08266298358079302
ACH-000035,0.06553181795712111
ACH-000036,0.13320847769994454
ACH-000037,0.15022707343207464
ACH-000039,0.1844601328376875
ACH-000040,0.06665567208667539
ACH-000041,0.1250479378182402
ACH-000042,0.1353767692994362
ACH-000045,-0.06710169461953658
ACH-000047,0.10320609851690292
ACH-000052,-0.029357726118737805
ACH-000053,0.13832673177386956
ACH-000054,0.11222634305528142
ACH-000055,0.3034348306737808
ACH-000060,0.26256311271643423
ACH-000067,0.05413881746828459
ACH-000070,0.026329354011045133
ACH-000075,0.2697850082101377
ACH-000078,0.02458241219917101
ACH-000082,0.20596615753753256
ACH-000085,-0.13574611367216652
ACH-000086,0.18133344120859185
ACH-000087,0.007600779531920708
ACH-000092,0.06753830093756692
ACH-000095,0.09001632299018818
ACH-000097,0.05569842365826451
ACH-000098,0.13474407565954066
ACH-000099,0.05056862740284937
ACH-000108,0.0681497891908418
ACH-000113,0.15042495994778093
ACH-000116,0.15242190096641173
ACH-000118,0.06605110080222182
ACH-000120,0.2176116860905568
ACH-000123,0.20281065049240665
ACH-000127,0.027178385273171443
ACH-000128,0.12219560393777185
ACH-000132,0.10091698960366458
ACH-000133,0.051568212094421736
ACH-000137,0.2222130169065744
ACH-000138,0.12326918901002012
ACH-000142,0.1760171223716366
ACH-000143,0.0615858274481414
ACH-000146,0.09872826356359182
ACH-000148,0.027173210977430844
ACH-000150,-0.07905111414785039
ACH-000152,0.12367957920116067
ACH-000153,0.10503195394690226
ACH-000159,0.0689386986655215
ACH-000160,-0.04184650427040281
ACH-000163,0.2814775743892749
ACH-000167,-0.07762168705251307
ACH-000168,0.0490650613600853
ACH-000169,-0.08805017198566457
ACH-000178,0.160430341300963
ACH-000183,0.1579934031115344
ACH-000188,0.1707369461803685
ACH-000189,0.08466427096111186
ACH-000190,0.01841145703246125
ACH-000198,-0.4503853460599303
ACH-000203,0.22302323478650227
ACH-000204,0.14163801204819024
ACH-000206,-0.044131768773911284
ACH-000207,0.22267184275404975
ACH-000208,-0.0908821796665042
ACH-000210,-0.06963042027294583
ACH-000211,0.012433181611550152
ACH-000215,0.11502458089214145
ACH-000221,0.1444227432150507
ACH-000222,0.07460554762072817
ACH-000223,0.03680299248196195
ACH-000226,0.19729344528655934
ACH-000227,0.05795107794268856
ACH-000228,0.10220430474679404
ACH-000231,0.03479476353073066
ACH-000232,-0.1028674661644288
ACH-000233,-0.07957637116463136
ACH-000234,0.020954280823575904
ACH-000235,0.0901085607244406
ACH-000237,0.18298320474052487
ACH-000238,0.01871428429486497
ACH-000242,-0.07645906269701146
ACH-000243,-0.07528915125177263
ACH-000244,-0.12361731357870685
ACH-000246,-0.005364447428852968
ACH-000248,0.14356343173228142
ACH-000250,0.08703434789065997
ACH-000251,-0.10558072023384957
ACH-000252,0.03494290829871966
ACH-000253,0.09789849032326127
ACH-000255,0.057256236496317066
ACH-000256,0.1025819053493148
ACH-000257,0.023791825987596216
ACH-000258,0.17050157882491138
ACH-000259,0.11568460913298415
ACH-000260,-0.007145068620395895
ACH-000261,0.017125983571839785
ACH-000262,0.19079156792622692
ACH-000263,-0.14924811847581254
ACH-000264,0.06956276041684613
ACH-000265,-0.04137267816225389
ACH-000266,0.22441174983990828
ACH-000272,0.06657729592458626
ACH-000274,-0.08777215295320964
ACH-000277,0.10904316970725024
ACH-000278,0.12012269608781305
ACH-000279,0.048773454074150006
ACH-000280,0.15040448152448715
ACH-000281,-0.026139450939145187
ACH-000288,-0.021730948205861803
ACH-000291,0.019740905247342105
ACH-000293,-0.09703168453882063
ACH-000294,-0.06466106950817065
ACH-000295,-0.0248948834020684
ACH-000296,0.1163774660413046
ACH-000302,0.25606748549844843
ACH-000304,0.1605193322914792
ACH-000307,0.08415329113707821
ACH-000308,0.06582907073807866
ACH-000310,0.05483552472371567
ACH-000311,0.2283286983106251
ACH-000312,0.21449439377647608
ACH-000315,0.10092835357723964
ACH-000316,0.13717224804546532
ACH-000317,0.08773086488484005
ACH-000318,0.06351246485708853
ACH-000319,0.15644617105080094
ACH-000320,0.07009077385237826
ACH-000322,0.2225200706475198
ACH-000323,0.17326859344619044
ACH-000324,-0.003288960109042391
ACH-000329,-0.04367740954077177
ACH-000330,0.028086136814328297
ACH-000331,0.09468190618043627
ACH-000332,0.07839631671430476
ACH-000334,0.047336450684956594
ACH-000335,0.2338202583703004
ACH-000336,0.07147997398183469
ACH-000337,0.2177889598958389
ACH-000338,0.06676812664429342
ACH-000339,0.08734928331330764
ACH-000341,0.07817882988137
ACH-000348,0.09478201984983148
ACH-000350,0.10466451192251262
ACH-000352,-0.00253397645643844
ACH-000356,0.08534966393459224
ACH-000361,0.14143222699755575
ACH-000362,0.0554221681707946
ACH-000363,0.09236173273162994
ACH-000364,0.08244561696402118
ACH-000365,0.14312701138398032
ACH-000366,0.12637320509396674
