,RAI1 (10743)
ACH-000004,-0.07773454738433949
ACH-000005,0.14822703918356064
ACH-000007,0.13496823541176298
ACH-000009,-0.13496993514662778
ACH-000011,0.04201342667816118
ACH-000012,-0.08918230546269901
ACH-000013,-0.004650500308282218
ACH-000014,0.1924919277439741
ACH-000015,-0.02998881692182911
ACH-000017,0.0777800711207492
ACH-000018,0.20456652189696112
ACH-000019,-0.20996592657606533
ACH-000021,-0.04899166077353614
ACH-000022,-0.2800756171242201
ACH-000025,0.06090668411942991
ACH-000028,-0.4203136369917534
ACH-000030,0.016882152292344466
ACH-000035,-0.15111544524379086
ACH-000036,0.11274865279944075
ACH-000037,0.12785768008818782
ACH-000039,0.16507543699329344
ACH-000040,-0.0467782365642764
ACH-000041,-0.0913923733084047
ACH-000042,-0.12599554471025728
ACH-000045,-0.19302624736203886
ACH-000047,-0.04886233608814017
ACH-000052,0.012681452023187748
ACH-000053,0.009481228169963744
ACH-000054,-0.07584644222243322
ACH-000055,0.08558688789626273
ACH-000060,-0.18255912990996587
ACH-000067,0.05845164134681155
ACH-000070,-0.126093321996047
ACH-000075,0.030735179009037918
ACH-000078,-0.07333130211873833
ACH-000082,0.016553036594571458
ACH-000085,-0.06825076128051034
ACH-000086,0.10743383028789877
ACH-000087,0.08294347395492825
ACH-000092,0.00998717809525441
ACH-000095,-0.08820373254883586
ACH-000097,-0.1514071557917865
ACH-000098,0.06541225911726399
ACH-000099,0.1107992534673198
ACH-000108,-0.16828757377848774
ACH-000113,-0.061018438617839676
ACH-000116,0.09793421426154823
ACH-000118,0.07342187201748449
ACH-000120,0.33168703381904946
ACH-000123,-0.01575873854521546
ACH-000127,0.013938048243059373
ACH-000128,0.05661416018683589
ACH-000132,-0.07436484248386434
ACH-000133,-0.07929417765844554
ACH-000137,-0.1130237038248316
ACH-000138,-0.10521644171312032
ACH-000142,-0.03846215105153542
ACH-000143,0.01874364444649449
ACH-000146,0.052015314325256766
ACH-000148,0.01866451877542481
ACH-000150,-0.2261841868220558
ACH-000152,-0.22901861329511405
ACH-000153,-0.3521498887501036
ACH-000159,0.1327911539889005
ACH-000160,0.23889934781551994
ACH-000163,0.03483684875138117
ACH-000167,0.723793516833514
ACH-000168,-0.023981758886570413
ACH-000169,-0.08098737378368147
ACH-000178,0.11417702350607885
ACH-000183,0.006692796543745208
ACH-000188,-0.23692618198319895
ACH-000189,-0.17635853071109375
ACH-000190,0.13167905552806444
ACH-000198,-0.13302206960379698
ACH-000203,0.21195748573018414
ACH-000204,0.07405357359624871
ACH-000206,0.09655513589424793
ACH-000207,-0.032526292189957555
ACH-000208,-0.2414857903366451
ACH-000210,0.04977380514637239
ACH-000211,0.052885345302720405
ACH-000215,0.025260389763388732
ACH-000221,0.032386894188910754
ACH-000222,0.18497778223811295
ACH-000223,-0.11713763544165914
ACH-000226,0.005925664655955536
ACH-000227,-0.056643750471968984
ACH-000228,-0.039699214739893816
ACH-000231,0.024468517683395856
ACH-000232,0.0743907942826692
ACH-000233,0.06436642125488437
ACH-000234,0.2765461257691597
ACH-000235,0.042325000846862186
ACH-000237,0.059276147366512176
ACH-000238,-0.0874838307015989
ACH-000242,-0.3089997593214572
ACH-000243,0.0170172555442988
ACH-000244,-0.17152329609446113
ACH-000246,-0.03985832097454147
ACH-000248,-0.14796654968641926
