,BAIAP3 (8938)
ACH-000242,0.14431416897574792
ACH-000243,-0.06226524182513945
ACH-000244,-0.3891197632022204
ACH-000246,-0.13489046955395173
ACH-000248,0.02106169919664719
ACH-000250,-0.20508529987699145
ACH-000251,-0.1818568566983625
ACH-000252,-0.12260217517998988
ACH-000253,-0.06280064239668204
ACH-000255,0.005199296240956631
ACH-000256,-0.1903039639882542
ACH-000257,-0.3838571706795123
ACH-000258,-0.3459124464121259
ACH-000259,-0.09174587868394413
ACH-000260,-0.2407392642872729
ACH-000261,-0.2154846454495156
ACH-000262,-0.23090095204771294
ACH-000263,-0.10594027774234756
ACH-000264,-0.3167254294656637
ACH-000265,-0.1330280750306339
ACH-000266,-0.1849118502560128
ACH-000272,-0.2074204190577565
ACH-000274,-0.22016081444282654
ACH-000277,-0.2266463862307949
ACH-000278,-0.16273890390614115
ACH-000279,-0.3174409165800938
ACH-000280,-0.24422590123123944
ACH-000281,-0.2515112042611881
ACH-000288,-0.29402481480283404
ACH-000291,-0.03069979296433657
ACH-000293,-0.13131918460602687
ACH-000294,-0.1350946242149371
ACH-000295,-0.3857349159182424
ACH-000296,-0.1704688765023663
ACH-000302,-0.13278608008797158
ACH-000304,-0.2142721950502979
ACH-000307,-0.11944848507957967
ACH-000308,-0.2583403691315558
ACH-000310,-0.22872363532882414
ACH-000311,-0.19004511427573864
ACH-000312,-0.08909944448815274
ACH-000315,-0.13660513383025594
ACH-000316,-0.31212035448162306
ACH-000317,-0.050447744243652726
ACH-000318,-0.05330077069028007
ACH-000319,-0.061522768658683835
ACH-000320,-0.05445958783986015
ACH-000322,0.015300182896613612
ACH-000323,-0.21366202143433435
ACH-000324,-0.240338970989087
ACH-000329,-0.19523177937083327
ACH-000330,-0.011742482294453523
ACH-000331,-0.1460336504006218
ACH-000332,-0.20444164563168898
ACH-000334,-0.3360169093778109
ACH-000335,-0.20511679583812206
ACH-000336,-0.16123015186925896
ACH-000337,-0.1749113494521253
ACH-000338,-0.24608249214803146
ACH-000339,-0.14511947820814824
ACH-000341,-0.07934192316168408
ACH-000348,-0.06848699253603192
ACH-000350,-0.11096476942215457
ACH-000352,-0.2162865724084196
ACH-000356,-0.10090854439998023
ACH-000361,-0.3029733505939444
ACH-000362,-0.2547216200717869
ACH-000363,-0.24641208557102914
ACH-000364,-0.036184643679124134
ACH-000365,-0.1894421039508156
ACH-000366,-0.23325134174139994
ACH-000368,-0.15199865888782152
ACH-000374,-0.07206310887714479
ACH-000375,-0.19952619342040384
ACH-000376,-0.2930309718783981
ACH-000381,-0.13385204259553618
ACH-000383,-0.1755371381462271
ACH-000387,-0.25426657704428896
ACH-000389,-0.37143708339757003
ACH-000390,-0.15937257260400406
ACH-000393,-0.14253581317208755
ACH-000395,-0.28476394369769154
ACH-000396,0.08223044150581241
ACH-000397,-0.1953323851007076
ACH-000401,-0.2537323954386849
ACH-000402,0.03912606110198796
ACH-000403,-0.20489220747820275
ACH-000404,-0.12603968912158747
ACH-000406,-0.28813449952972003
ACH-000407,-0.17174353020688896
ACH-000408,-0.3896663577878671
ACH-000410,-0.18336887204023108
ACH-000411,-0.2397469133198041
ACH-000414,-0.2690963346177428
ACH-000415,-0.1391649164985805
ACH-000416,-0.2680729723766238
ACH-000420,-0.21122400061105626
ACH-000421,-0.13386709948128264
ACH-000424,-0.0798829896231284
ACH-000425,-0.15983805836548753
ACH-000426,-0.14885752269120894
ACH-000427,-0.2491426954678676
ACH-000433,-0.20734544302348465
ACH-000435,0.08430299480066664
ACH-000436,-0.17966998321651076
ACH-000444,-0.19234007158363076
ACH-000445,-0.1520563967743235
ACH-000448,-0.17617102486665234
ACH-000450,-0.06278477068685358
ACH-000452,-0.2551371521896469
ACH-000454,0.04713251763446629
ACH-000458,-0.16318384532659647
ACH-000459,-0.2800297226723622
ACH-000460,-0.12450424643538742
ACH-000461,-0.1541164182518158
ACH-000463,-0.4378597639639357
ACH-000464,-0.1644755766054194
ACH-000466,-0.25979621322071283
ACH-000467,-0.09481251333855016
ACH-000468,-0.14847122015465608
ACH-000469,-0.02776719109838257
ACH-000470,-0.1435810437099156
ACH-000471,-0.13082658380332104
ACH-000472,-0.22959570407948965
ACH-000473,-0.2443366701914808
ACH-000475,-0.25413161869979545
ACH-000476,-0.1027650872459084
ACH-000477,-0.04958193045042816
ACH-000479,-0.1890356096213331
ACH-000480,-0.27417619020864353
ACH-000481,-0.19026469856401468
ACH-000483,-0.2755972461370437
ACH-000484,-0.34139577344261235
ACH-000485,-0.16241315529547098
ACH-000486,-0.15398583552215808
ACH-000487,-0.15598914454586574
ACH-000488,-0.17863449183979976
ACH-000490,-0.22069035420632374
ACH-000491,-0.1566681013827712
ACH-000495,-0.19911338084451102
ACH-000496,-0.21856878411300573
ACH-000499,-0.15678660457946106
ACH-000500,-0.24269869673146105
ACH-000502,-0.2114839395313712
ACH-000503,-0.04574360863104678
ACH-000505,-0.19334158211550714
ACH-000507,-0.16096334212648053
ACH-000510,-0.2816892158623301
ACH-000511,-0.18220514021461465
ACH-000512,-0.07940406286902328
ACH-000516,-0.11251017804895716
ACH-000517,-0.17227213425475846
ACH-000518,-0.2296102101770337
ACH-000520,-0.14895941941388227
ACH-000521,-0.10478299311003983
ACH-000522,-0.12427351364921185
ACH-000524,-0.1730661790166461
ACH-000527,-0.1888756161768258
ACH-000528,-0.16290365169966733
ACH-000537,-0.1684560897541387
ACH-000541,-0.2347362726709804
ACH-000542,-0.20622029075523
ACH-000544,-0.07639268508952286
ACH-000545,-0.09337936762169888
ACH-000547,-0.16826275713542854
ACH-000548,-0.0609901041598449
ACH-000549,-0.07547579449320158
ACH-000550,-0.21445513951543232
ACH-000552,-0.08679672125459094
ACH-000556,-0.29275542331471394
ACH-000557,-0.2741384864621706
ACH-000569,-0.3835533443928535
ACH-000570,-0.09284018381844356
ACH-000571,-0.17531934253157608
ACH-000573,-0.0021209461165837312
ACH-000576,-0.10570356940065076
ACH-000579,-0.061061821667002865
ACH-000580,-0.07823286006040793
ACH-000584,-0.2395189315573654
ACH-000585,-0.15961513167821248
ACH-000588,-0.06861752793749902
ACH-000589,-0.1841774441887216
ACH-000591,-0.1522815283904378
ACH-000593,-0.16264056236716076
ACH-000600,-0.21116487587840316
ACH-000601,-0.16170288774585845
ACH-000605,-0.2275956258835335
ACH-000606,9.16301911747343e-05
ACH-000608,-0.2270250353161815
ACH-000614,-0.0007946562359619516
ACH-000616,-0.22127954428350036
ACH-000618,-0.14821878346522646
ACH-000619,-0.2215180423914882
ACH-000620,-0.30053392372318355
ACH-000621,-0.18755593364723544
ACH-000622,-0.2663176064333087
ACH-000623,-0.18880999346539104
ACH-000624,-0.2688072718571521
ACH-000627,-0.17312335358459052
ACH-000630,-0.1700837953094597
ACH-000631,-0.09838237342457946
ACH-000632,-0.08431645686854862
ACH-000633,-0.13046006353931794
ACH-000637,-0.10794978744566264
ACH-000638,-0.04765436428741996
ACH-000646,-0.03323425547026646
ACH-000647,-0.2225769291916811
ACH-000648,-0.3825601090314021
ACH-000649,-0.23468337224715896
ACH-000651,-0.15858119967969975
ACH-000652,-0.4366270878297172
ACH-000653,-0.2477275491546927
ACH-000657,-0.1039031177115567
ACH-000658,-0.21065470654801868
ACH-000661,-0.10113818272690764
ACH-000662,-0.3009399319108739
ACH-000663,-0.22614296541915266
ACH-000665,-0.16756616097331578
ACH-000671,-0.06413230182841374
ACH-000672,-0.1249595805723475
ACH-000673,-0.24966794738866666
ACH-000676,-0.18109200180580234
ACH-000677,-0.14247287270926975
ACH-000681,-0.26466672382991085
ACH-000683,-0.22386041532836493
ACH-000684,-0.16952610987789676
ACH-000688,-0.06616083609745739
ACH-000693,-0.11667825821955745
ACH-000694,-0.11705570395699964
ACH-000695,-0.35937233750831354
ACH-000696,-0.1496140416881362
ACH-000697,-0.16519898255452367
ACH-000699,-0.4153132518729905
ACH-000701,-0.11527645669615473
ACH-000706,-0.1361552824493558
ACH-000711,-0.16556618933654355
ACH-000713,-0.12555867374116067
ACH-000714,-0.13928935510184884
ACH-000718,-0.1812414180203529
ACH-000720,-0.204573964834486
ACH-000721,-0.2822928334406657
ACH-000724,-0.33563027379067145
ACH-000725,-0.5487112719120628
ACH-000732,-0.13119063364562478
ACH-000734,-0.12007962569022962
ACH-000735,-0.2355446103849305
ACH-000736,-0.05009417547037899
ACH-000738,-0.11140677848048264
ACH-000746,-0.21662836075948091
ACH-000747,-0.06590489149904331
ACH-000748,-0.08185468887676996
ACH-000753,-0.2485712712086325
ACH-000756,-0.14000794190669813
ACH-000757,-0.22548956782570195
ACH-000758,-0.20478781540569166
ACH-000760,-0.20947735756636207
ACH-000762,-0.03855161091478822
ACH-000763,-0.3682417812996877
ACH-000764,-0.2364954045383411
ACH-000765,-0.06374628724736091
ACH-000766,-0.19948309581695786
ACH-000767,-0.3073959968540081
ACH-000768,-0.19610748419441174
ACH-000769,-0.3395591681880904
ACH-000770,-0.1896473677033281
ACH-000771,-0.1375129237096823
ACH-000773,-0.18142775212561346
ACH-000776,-0.1204545108499413
ACH-000777,-0.0934603773172907
ACH-000778,-0.14180618265116787
ACH-000781,-0.1346775294342374
ACH-000782,-0.0762387615269786
ACH-000783,-0.3624305787701367
ACH-000784,-0.09942366169767088
ACH-000785,-0.1797505819753463
ACH-000787,-0.2598688104565125
ACH-000788,-0.2912048927928371
ACH-000791,-0.09862431517546552
ACH-000792,-0.17718251631039114
ACH-000794,-0.12247725449677233
ACH-000796,-0.14873413013735173
ACH-000798,-0.23497415287310686
ACH-000799,-0.18997878621680875
ACH-000800,-0.14917016606635342
ACH-000802,-0.11005745670846767
ACH-000804,-0.15799874519241966
ACH-000805,-0.07588935538961206
ACH-000809,-0.20526490999512007
ACH-000810,-0.1244922719482576
ACH-000811,-0.2157386781755364
ACH-000817,-0.28639923155618185
ACH-000819,-0.06536744685745934
ACH-000820,-0.22852134914057534
ACH-000821,-0.12604371021676286
ACH-000822,-0.20877685868140528
ACH-000823,-0.06972378536702206
ACH-000824,-0.25333669181306256
ACH-000827,-0.2371854837577832
ACH-000829,-0.03935762554289969
ACH-000831,-0.2408356202677383
ACH-000832,-0.19708222771127595
ACH-000833,-0.20371430489290807
ACH-000834,-0.26101728609603386
ACH-000835,-0.1660818998995582
ACH-000836,-0.15917257599380838
ACH-000837,-0.06187003084871635
ACH-000838,-0.2919922171194393
ACH-000839,-0.3062365690051315
ACH-000840,-0.13729004203558254
ACH-000841,-0.1356700750270028
ACH-000843,-0.1810588353923324
ACH-000846,-0.031188005618714792
ACH-000847,-0.11121494939022453
ACH-000848,-0.22501892022333927
ACH-000849,-0.21766410275103146
ACH-000851,-0.3350746331052317
ACH-000855,-0.017490823952331477
ACH-000856,-0.2253883741924357
ACH-000858,-0.19503281220253324
ACH-000859,-0.017367266195879773
ACH-000861,-0.2270434873430358
ACH-000862,-0.15516866571634272
ACH-000865,-0.17352439055692218
ACH-000866,-0.17420724113897978
ACH-000867,-0.1837198224699201
ACH-000869,-0.2151266402681899
ACH-000872,-0.30206781586239395
ACH-000873,-0.2486936892261445
ACH-000876,-0.1973733724285093
ACH-000878,-0.20861801277422448
ACH-000880,-0.13647597851535073
ACH-000881,-0.22998965141817335
ACH-000882,-0.14172918224338485
ACH-000884,-0.22803683935806465
ACH-000885,-0.2191381292029954
ACH-000887,-0.14931830349767036
ACH-000889,-0.17433355296939732
ACH-000896,-0.12159093743492633
ACH-000898,-0.14464524353132072
ACH-000900,-0.1842581936078317
ACH-000901,-0.12023317093199985
ACH-000905,-0.21741761573467785
ACH-000906,-0.16717755696551825
ACH-000907,-0.32615909593001924
ACH-000910,-0.2922264220451406
ACH-000911,-0.18105106236602303
ACH-000912,-0.09532320206538253
ACH-000913,-0.18368514690621007
ACH-000915,-0.024706115778503096
ACH-000916,0.039155103763218964
ACH-000917,-0.18759913770333328
ACH-000920,-0.1451906961965942
ACH-000921,-0.3003191374091248
ACH-000924,-0.19850512894588626
ACH-000926,-0.08999674564812564
ACH-000928,-0.3067346497864464
ACH-000929,-0.1378428411277267
ACH-000932,-0.06098319978597109
ACH-000935,-0.16852509209490454
ACH-000936,-0.20148611708079012
ACH-000937,-0.12387740010773647
ACH-000938,-0.08921148037491274
ACH-000939,-0.1894426732400945
ACH-000941,-0.28285640113292604
ACH-000943,-0.16220072552301099
ACH-000946,-0.1360326591496504
ACH-000947,-0.2419298805933624
ACH-000948,-0.06606417632981304
ACH-000950,-0.28593207206085225
ACH-000953,-0.2168150163547763
ACH-000954,-0.30782109651998424
ACH-000957,-0.22883561178987846
ACH-000958,-0.14610905879357305
ACH-000960,-0.1479813262764374
ACH-000963,-0.11020270108933487
ACH-000968,-0.16320211460042475
ACH-000969,-0.046394349717505855
ACH-000972,-0.2181531950596427
ACH-000973,-0.2488432368373795
ACH-000974,-0.2226883586606376
ACH-000978,0.18862590049680614
ACH-000984,-0.2474901939048383
ACH-000986,-0.27771607593177083
ACH-000988,-0.2070382760759826
ACH-000993,-0.1959264831685899
ACH-000994,-0.15668926800471186
ACH-000996,-0.3193209282969001
ACH-001001,-0.24463261920757615
ACH-001020,-0.1329888212222267
ACH-001028,-0.2113930127109772
ACH-001031,-0.3190403422052524
ACH-001038,-0.13894730193975807
ACH-001048,-0.10620338082588074
ACH-001050,-0.271075041222001
ACH-001053,-0.052757449763165286
ACH-001054,-0.26069148975838263
ACH-001061,-0.1851230695243832
ACH-001067,-0.20929435727012813
ACH-001075,-0.06623998015724322
ACH-001096,-0.2655922520396886
ACH-001111,0.13884318263316314
ACH-001119,-0.1266187402564161
ACH-001128,-0.2627496304903577
ACH-001134,-0.19779172795383712
ACH-001151,-0.20053117849042798
ACH-001163,-0.2277178661493616
ACH-001164,-0.17558938782153075
ACH-001183,-0.15334496543575654
ACH-001192,-0.24468240143282605
ACH-001193,-0.3137952949023802
ACH-001196,-0.11398279870492542
ACH-001197,-0.3665271777518816
ACH-001205,-0.2757609847415393
ACH-001211,-0.007660653287378871
ACH-001212,-0.19861018810587694
ACH-001228,-0.2663325916598495
ACH-001232,-0.16247080138767925
ACH-001239,-0.21083089140291952
ACH-001270,-0.3799321661283396
ACH-001274,-0.1442177888933798
ACH-001275,-0.18007781196294728
ACH-001277,-0.0738799417654409
ACH-001278,-0.19893993649647068
ACH-001280,-0.30883590472382394
ACH-001283,-0.06465653941273175
ACH-001289,-0.2028900931698262
ACH-001300,-0.11837710637263425
ACH-001301,-0.1693654656390977
ACH-001302,-0.234720609255627
ACH-001306,-0.2078385492687516
ACH-001318,-0.041565196938282735
ACH-001322,-0.13110093849792934
ACH-001328,-0.12236095907059465
ACH-001332,-0.19070941050399914
ACH-001336,-0.1031578652377099
ACH-001346,-0.045209374511845736
ACH-001353,-0.1759819008704
ACH-001354,-0.09005163903959851
ACH-001367,-0.2183097943339297
ACH-001368,-0.2400778224203902
ACH-001374,-0.3344542327777807
ACH-001377,-0.2292329458700808
ACH-001380,-0.12854127025118686
ACH-001391,-0.17971232303967222
ACH-001408,-0.2640079406250536
ACH-001430,-0.15755948511782872
ACH-001431,-0.2393798603181117
ACH-001450,-0.14820254022259646
ACH-001496,-0.12184203148945374
ACH-001500,-0.10214565213843432
ACH-001523,-0.27923463843292895
ACH-001532,-0.1010865264191208
ACH-001550,-0.05896741578229061
ACH-001552,-0.3622270058098288
ACH-001554,-0.17806424142128172
ACH-001654,-0.2153290122894595
ACH-001735,-0.21270680856916765
ACH-001736,-0.2531650345581953
ACH-001737,-0.21931580823611296
ACH-001740,-0.19994030123072126
ACH-001745,-0.32804550379566344
ACH-001765,-0.25485416871994165
