,TUBGCP6 (85378)
ACH-000838,-0.4715746472950747
ACH-000839,-0.6318865107689919
ACH-000840,-0.23646666720211296
ACH-000841,-0.5783176653227121
ACH-000843,-0.6380236411796646
ACH-000846,-0.8417048701219607
ACH-000847,-0.3933790417235512
ACH-000848,-0.5697069010368288
ACH-000849,-0.617207064789318
ACH-000851,-0.4529202253718666
ACH-000855,-0.8573149296930234
ACH-000856,-0.6860065726588643
ACH-000858,-0.7223363169632975
ACH-000859,-0.7087306759599536
ACH-000861,-0.5542984367338911
ACH-000862,-0.923712616496852
ACH-000865,-0.5427232713295603
ACH-000866,-0.6213029713938792
ACH-000867,-0.6266247215261115
ACH-000869,-0.7145848945763764
ACH-000872,-0.6158700103869544
ACH-000873,-0.3944313917710166
ACH-000876,-0.474641622195909
ACH-000878,-0.7502960924104399
ACH-000880,-0.7685414747090088
ACH-000881,-0.5528116127735495
ACH-000882,-0.6617791350056905
ACH-000884,-0.5229114723018334
ACH-000885,-0.5908391573199896
ACH-000887,-0.6053282767295985
ACH-000889,-0.5944867518228936
ACH-000896,-0.5202669094290844
ACH-000898,-0.6365638875468702
ACH-000900,-0.6255210749049486
ACH-000901,-0.5264257562213953
ACH-000905,-0.4736968500033506
ACH-000906,-0.4466482303597324
ACH-000907,-0.7147166952770004
ACH-000910,-0.5844178294779482
ACH-000911,-0.6585351598227027
ACH-000912,-0.7365045744676373
ACH-000913,-0.3801525428297817
ACH-000915,-0.5475081697473922
ACH-000916,-0.93809701078493
ACH-000917,-0.3679240861784579
ACH-000920,-0.4613977814971679
ACH-000921,-0.7100766954548432
ACH-000924,-0.5696046542413153
ACH-000926,-0.5806281312030401
ACH-000928,-0.4182965714811883
ACH-000929,-0.3538692347283309
ACH-000932,-0.5303953940748387
ACH-000935,-0.6090847827922791
ACH-000936,-0.5509374794384639
ACH-000937,-0.3640482000979645
ACH-000938,-0.7173186074897124
ACH-000939,-0.7827201774560462
ACH-000941,-0.5204327193141502
ACH-000943,-0.5087956338255314
ACH-000946,-0.5001835486681019
ACH-000947,-0.5140449845721149
ACH-000948,-0.6572486201600969
ACH-000950,-0.7302270304364282
ACH-000953,-0.4886548873982121
ACH-000954,-0.5802492211054004
ACH-000957,-0.015706718898935546
ACH-000958,-0.5887361318231437
ACH-000960,-0.5663653618162982
ACH-000963,-0.3810147524609769
ACH-000968,-0.4821597225952247
ACH-000969,-0.3248689300255274
ACH-000972,-0.7198195633345957
ACH-000973,-0.5925097123591321
ACH-000974,-0.3701168494549679
ACH-000978,-0.3218354624709695
ACH-000984,-0.6764611608744682
ACH-000986,-0.5946453918190897
ACH-000988,-0.6508422259486171
ACH-000993,-0.6184443279125204
ACH-000994,-0.4730368850747776
ACH-000996,-1.1658829210078283
ACH-001001,-0.4780780404936733
ACH-001020,-0.8798164233087904
ACH-001028,-0.4908221797676194
ACH-001031,-0.9312478971984992
ACH-001038,-0.6436792054049111
ACH-001048,-0.6594377077793427
ACH-001050,-0.5140444912815706
ACH-001053,-0.5930789333029475
ACH-001054,-0.462939289358254
ACH-001061,-0.5905581673993735
ACH-001067,-0.7433207247532855
ACH-001075,-0.9333498082151864
ACH-001096,-0.4218057712616312
ACH-001111,-0.5216650147018616
ACH-001119,-0.6193416867743521
ACH-001128,-0.8358746376794491
ACH-001134,-0.7855096101451793
ACH-001151,-0.6149630366059632
ACH-001163,-0.4129070881460028
ACH-001164,-0.8620394521778615
ACH-001183,-0.7085278149570509
ACH-001192,-0.7951973891079139
ACH-001193,-0.34611967964882845
ACH-001196,-0.9052431898996502
ACH-001197,-0.7341742521202825
ACH-001205,-0.5100160285226489
ACH-001211,-0.5304383987029945
ACH-001212,-0.4960225915413494
ACH-001228,-0.8723203206527008
ACH-001232,-0.5424408091484206
ACH-001239,-0.5405472721452652
ACH-001270,-0.3915645204021302
ACH-001274,-0.5713834948416446
ACH-001275,-0.32002165286373085
ACH-001277,-0.6727401049187118
ACH-001278,-0.5104113512762116
ACH-001280,-0.6260426247900712
ACH-001283,-0.6028709220019343
ACH-001289,-0.6080926499578811
ACH-001300,-0.5872653587249635
ACH-001301,-0.6404758862029286
ACH-001302,-0.4169618474081233
ACH-001306,-0.27386872693745024
ACH-001318,-0.6252119921003468
ACH-001322,-0.6138989138863491
ACH-001328,-0.5238440246852762
ACH-001332,-0.6477339485927771
ACH-001336,-0.5234099835879261
ACH-001346,-0.7865388044897939
ACH-001353,-0.5174492526703383
ACH-001354,-0.6463831032950114
ACH-001367,-0.7993053252241873
ACH-001368,-0.471298125124416
ACH-001374,-0.6202890481687663
ACH-001377,-0.552954941635209
ACH-001380,-0.486344808657587
ACH-001391,-0.6413867475167048
ACH-001408,-0.5172935267376789
ACH-001430,-0.3328952255117821
ACH-001431,-0.5633404812845074
ACH-001450,-0.8516756057287933
ACH-001496,-0.9409085281069446
ACH-001500,-0.4785319492778232
ACH-001523,-0.5938112500236915
ACH-001532,-0.7517343404346659
ACH-001550,-0.4903206516384554
ACH-001552,-0.7917914205584953
ACH-001554,-0.6810993153879631
ACH-001654,-0.5667461119738483
ACH-001735,-0.6271145552143853
ACH-001736,-0.6613528387179995
ACH-001737,-0.8661792559580336
ACH-001740,-0.5596451788272832
ACH-001745,-0.4581666079020881
ACH-001765,-0.728650854421249
