,LONP2 (83752)
ACH-000004,0.15201268451758804
ACH-000005,0.4272538802321272
ACH-000007,0.03015970783990309
ACH-000009,0.2829750490773198
ACH-000011,0.2030810129091379
ACH-000012,0.1914297493215648
ACH-000013,0.3209133510386292
ACH-000014,0.28278454166688355
ACH-000015,0.4066414572580199
ACH-000017,0.391747910846448
ACH-000018,0.2682947219685699
ACH-000019,0.17843647490690176
ACH-000021,0.16046390423804635
ACH-000022,0.2833105883635606
ACH-000025,0.11463327761008996
ACH-000028,0.1372469282794088
ACH-000030,0.2354657227681252
ACH-000035,0.17198726257237848
ACH-000036,0.20087328349409495
ACH-000037,0.2522780820223338
ACH-000039,0.19508409949256306
ACH-000040,0.34296533351914216
ACH-000041,0.4064467112763324
ACH-000042,0.2780310499385963
ACH-000045,0.1732857741195162
ACH-000047,0.04865225375312082
ACH-000052,0.3263172035430605
ACH-000053,0.20955317620546368
ACH-000054,0.2463493986875461
ACH-000055,0.2312672976225329
ACH-000060,0.3315736192522524
ACH-000067,0.188995676705369
ACH-000070,0.15174533072384502
ACH-000075,0.20504902205197573
ACH-000078,0.2836227609154219
ACH-000082,0.15159688696793244
ACH-000085,0.12936064591199686
ACH-000086,0.13953979220835885
ACH-000087,0.19759275079260016
ACH-000092,0.3296052252814266
ACH-000095,0.15929458733632867
ACH-000097,0.1594373505420464
ACH-000098,0.08252717044313175
ACH-000099,0.16262340107806253
ACH-000108,0.2728854092762249
ACH-000113,0.18907657235534744
ACH-000116,0.2649585483616034
ACH-000118,0.14385090829822472
ACH-000120,0.2794223134205937
ACH-000123,0.1077223210044679
ACH-000127,0.2764974326891895
ACH-000128,0.19255224855158629
ACH-000132,0.1437338212744137
ACH-000133,0.11895929303408755
ACH-000137,0.26626158357975754
ACH-000138,0.2418281599944919
ACH-000142,0.14546468033144894
ACH-000143,0.038962949945527584
ACH-000146,0.21967553694033812
ACH-000148,0.2404563994888068
ACH-000150,0.3334806399922546
ACH-000152,0.2654970288394131
ACH-000153,-0.0718449631258779
ACH-000159,0.2136465839545763
ACH-000160,0.07672922968092526
ACH-000163,0.20095765271959967
ACH-000167,0.3231331270505801
ACH-000168,0.1757463878255006
ACH-000169,0.3052982261886013
ACH-000178,0.10852230036439137
ACH-000183,0.26450957782280515
ACH-000188,0.13760401926830348
ACH-000189,0.13996410129691295
ACH-000190,0.06927072896043641
ACH-000198,0.2211277342401258
ACH-000203,0.25350112493572885
ACH-000204,0.19972672833161897
ACH-000206,0.2467728028142866
ACH-000207,0.4073095808844772
ACH-000208,0.3536882040288528
ACH-000210,0.30990874851273803
ACH-000211,0.1421382314979723
ACH-000215,0.20933403232515652
ACH-000221,0.3536101643089143
ACH-000222,0.499300743657377
ACH-000223,0.2181848648837443
ACH-000226,0.22217989996215412
ACH-000227,0.296326352006942
ACH-000228,0.18204565570246545
ACH-000231,0.2687452275079681
ACH-000232,0.3039174786494465
ACH-000233,0.2738799050829703
ACH-000234,0.4111393950849561
ACH-000235,0.1593642868516628
ACH-000237,0.2813564086947462
ACH-000238,0.10348688013561906
ACH-000242,0.2540287419040833
ACH-000243,0.2148614621318845
ACH-000244,0.21598957784378744
ACH-000246,0.2046778150183668
ACH-000248,0.3583068665690358
ACH-000250,0.2245104601096684
ACH-000251,0.4982283163353175
ACH-000252,-0.04363110410225937
ACH-000253,0.281289447643031
ACH-000255,0.1035597146372333
ACH-000256,0.24572195988900164
ACH-000257,0.1075517318205125
ACH-000258,0.4838480171199265
ACH-000259,0.3564880848125178
ACH-000260,0.17706624008536415
ACH-000261,0.28197136682488866
ACH-000262,0.2288057421654396
ACH-000263,0.1990322958515728
ACH-000264,0.11666934255883092
ACH-000265,0.2742249374564267
ACH-000266,0.2268731252610656
ACH-000272,0.12957091908469542
ACH-000274,0.2053676996336534
ACH-000277,0.2616808243509809
ACH-000278,0.21318235847490244
ACH-000279,0.2634944250663208
ACH-000280,0.3691360965174463
ACH-000281,0.20036089937693213
ACH-000288,0.1947366225876999
ACH-000291,0.38528550185996224
ACH-000293,0.4362320301881429
ACH-000294,0.269287634726474
ACH-000295,0.25451741304469866
ACH-000296,0.3105312196471856
ACH-000302,0.3173057597893172
ACH-000304,0.3152232004880695
ACH-000307,0.20410529002566868
ACH-000308,0.2890323490969631
ACH-000310,0.29361816365499804
ACH-000311,0.19743790683342596
ACH-000312,0.2255241185910189
ACH-000315,0.3952515428236612
ACH-000316,0.17157194602627304
ACH-000317,0.3483853698476184
ACH-000318,0.1896184428904378
ACH-000319,0.2098112826204816
ACH-000320,0.2244906862256479
ACH-000322,0.06526397367142303
ACH-000323,0.21627796363732574
ACH-000324,0.12423552974111267
ACH-000329,0.12632917905035104
ACH-000330,0.22240603616674773
ACH-000331,0.1271891677913168
ACH-000332,0.1827166605817703
ACH-000334,0.3277839067760865
ACH-000335,0.02221490967459925
ACH-000336,0.38770368636418395
ACH-000337,0.10865394270447944
ACH-000338,-0.03811518139224527
ACH-000339,0.2007487353174424
ACH-000341,0.3069240860243631
ACH-000348,0.17016737228648746
ACH-000350,0.18150969943945128
ACH-000352,0.3516334795860924
ACH-000356,0.2213541586615985
ACH-000361,0.29122881419935603
ACH-000362,0.2582309366264432
ACH-000363,0.1278140841108571
ACH-000364,0.2783275482846695
ACH-000365,0.21139164399670404
ACH-000366,0.2328731371205284
ACH-000368,0.2404321332142861
ACH-000374,0.3115929763596919
ACH-000375,0.30850814053552456
ACH-000376,0.2318527047572412
ACH-000381,0.2384845651468573
ACH-000383,0.21396467847008294
ACH-000387,0.3441953886149552
ACH-000389,0.18912682662817015
ACH-000390,0.2309707413513057
ACH-000393,0.34082175746468546
ACH-000395,0.3101434949099839
ACH-000396,-0.016964177821485897
ACH-000397,0.1860658177990348
ACH-000401,0.11330604199213712
ACH-000402,0.30928722334780073
ACH-000403,0.2311529753848073
ACH-000404,0.12512345328945665
ACH-000406,0.23771674385223898
ACH-000407,0.27991945718858885
ACH-000408,0.3348240469328654
ACH-000410,0.13079770743749236
ACH-000411,0.15501098017823078
ACH-000414,0.21645301543353945
ACH-000415,0.340321251485641
ACH-000416,0.14110328646820344
ACH-000420,0.15501031629090534
ACH-000421,0.20233228923628208
