,ENPP2 (5168)
ACH-000004,-0.09543261105432634
ACH-000005,-0.18073889875655325
ACH-000007,-0.09837638107476523
ACH-000009,-0.008227714193155123
ACH-000011,-0.05390148012874051
ACH-000012,0.0014352053486530849
ACH-000013,-0.07047020126106543
ACH-000014,-0.03739817286595667
ACH-000015,-0.12327898046597695
ACH-000017,-0.3804264553817277
ACH-000018,-0.002092505828769763
ACH-000019,0.031635031206474436
ACH-000021,-0.028682621657789318
ACH-000022,-0.16957347251976834
ACH-000025,0.0015347542553939227
ACH-000028,0.07528984130261583
ACH-000030,-0.05594016044635566
ACH-000035,-0.26822209922577056
ACH-000036,-0.1097289238004398
ACH-000037,-0.0074078139364274
ACH-000039,-0.1133854873236951
ACH-000040,-0.07035386801763578
ACH-000041,-0.19057174505715646
ACH-000042,-0.13732846411091565
ACH-000045,-0.0401720512094117
ACH-000047,-0.08981758318549353
ACH-000052,0.14339665748928124
ACH-000053,-0.01701460558402084
ACH-000054,-0.041550772160654094
ACH-000055,-0.06332407857777847
ACH-000060,-0.22334619314576606
ACH-000067,-0.1425733651995665
ACH-000070,0.0025666560767061376
ACH-000075,-0.06259244044591318
ACH-000078,-0.12537390487938416
ACH-000082,-0.09240329074295356
ACH-000085,-0.01971826452499582
ACH-000086,-0.1310865503955066
ACH-000087,-0.17572077643159573
ACH-000092,0.025197782152382518
ACH-000095,0.14658728922120526
ACH-000097,-0.1251783038752353
ACH-000098,-0.034946468327512976
ACH-000099,-0.004280618584026509
ACH-000108,-0.061211093367102835
ACH-000113,-0.1306490173048446
ACH-000116,-0.07213543364142218
ACH-000118,-0.2770912016362154
ACH-000120,-0.012497331468245191
ACH-000123,-0.015227741705806654
ACH-000127,-0.13515500529751187
ACH-000128,0.028156349576529124
ACH-000132,-0.04148081259758973
ACH-000133,-0.10916504137785643
ACH-000137,0.0037293871839489657
ACH-000138,0.0662277998355473
ACH-000142,-0.0630000950890616
ACH-000143,-0.08004231030114152
ACH-000146,-0.12082426151168525
ACH-000148,-0.05856071122721559
ACH-000150,-0.34982025110324744
ACH-000152,-0.0760055602731292
ACH-000153,-0.3587764540475348
ACH-000159,0.0017982923460871066
ACH-000160,0.028225962217923405
ACH-000163,-0.10612407883461407
ACH-000167,0.07220632466434099
ACH-000168,-0.0330539933755775
ACH-000169,-0.01575661537147226
ACH-000178,-0.09575602764330056
ACH-000183,-0.1175668009771332
ACH-000188,-0.14099836349331482
ACH-000189,-0.04822061738493632
ACH-000190,-0.26889027963882783
ACH-000198,-0.2102287148294502
ACH-000203,-0.1136042885757114
ACH-000204,-0.08461217577778675
ACH-000206,-0.14425692916242147
ACH-000207,-0.13560208525145048
ACH-000208,-0.20838698753575954
ACH-000210,0.2096692836836257
ACH-000211,-0.03957916815186897
ACH-000215,-0.14378482321587746
ACH-000221,-0.023814092732080024
ACH-000222,-0.056755008053887925
ACH-000223,-0.19729111894965648
ACH-000226,-0.025113660529268268
ACH-000227,-0.061612743241546586
ACH-000228,-0.08443972619176804
ACH-000231,-0.06753910671018958
ACH-000232,-0.044495128771434696
ACH-000233,-0.0812678952477045
ACH-000234,-0.05589416995548368
ACH-000235,-0.04551563132153417
ACH-000237,-0.07102619614715823
ACH-000238,-0.05605987589833971
ACH-000242,0.1729177841043172
ACH-000243,0.009379275117022258
ACH-000244,0.04622468976674687
ACH-000246,-0.027666155051809856
ACH-000248,-0.4149874413802837
ACH-000250,-0.09437432842177833
ACH-000251,-0.028990907752324564
ACH-000252,-0.01331088091604523
ACH-000253,-0.024396763541830537
ACH-000255,0.058500778790023876
ACH-000256,-0.1918765671184542
ACH-000257,0.16202119597792053
ACH-000258,-0.1759771316555142
ACH-000259,0.028890768919485974
ACH-000260,-0.06618523620135354
ACH-000261,-0.010890443612862587
ACH-000262,-0.12089575839012966
ACH-000263,0.024329018573183852
ACH-000264,-0.051330471125250784
ACH-000265,-0.14443211876803275
ACH-000266,-0.0034377726188371603
ACH-000272,-0.1236833069373769
ACH-000274,-0.039954845859485916
ACH-000277,-0.1337903850359235
ACH-000278,-0.10196851971709506
ACH-000279,-0.06899604066229169
ACH-000280,-0.1189874169994232
ACH-000281,-0.03255526537272281
ACH-000288,-0.003597604022017965
ACH-000291,-0.040579942902265284
ACH-000293,-0.12403846957771655
ACH-000294,0.03441508548794536
ACH-000295,0.13823407941768034
ACH-000296,-0.14109716957830398
ACH-000302,-0.056520637152474615
ACH-000304,-0.1217762946481283
ACH-000307,-0.1534181903108356
ACH-000308,-0.10946179174093378
ACH-000310,-0.04561080643783615
ACH-000311,-0.017433654453311482
ACH-000312,0.0747871240416599
ACH-000315,0.17407150681518713
ACH-000316,0.03171007747768773
ACH-000317,-0.04268959891685591
ACH-000318,-0.05017023535078776
ACH-000319,-0.09598253298602198
ACH-000320,0.07399256524998604
ACH-000322,0.07774177576425986
ACH-000323,-0.0940918651376716
ACH-000324,-0.12408029512940745
ACH-000329,-0.08257317440100133
ACH-000330,0.0185413343994797
ACH-000331,-0.02424626057078396
ACH-000332,-0.09741239207669898
ACH-000334,-0.26467136795554164
ACH-000335,0.09538592608691693
ACH-000336,-0.2456144929538449
ACH-000337,-0.009444448549422288
ACH-000338,-0.10380161182580278
ACH-000339,0.07730255951543002
ACH-000341,0.02216665379349331
ACH-000348,-0.012989846170114772
ACH-000350,-0.07084199185639731
ACH-000352,-0.1470353008153607
ACH-000356,0.1984857062672381
ACH-000361,-0.08666868905554809
