,NOVA2 (4858)
ACH-000004,0.14155586630250228
ACH-000005,0.008050143918420521
ACH-000007,0.06527940228515568
ACH-000009,-0.06337855407631493
ACH-000011,0.0785081249867987
ACH-000012,0.1594839427974738
ACH-000013,0.037188455458923235
ACH-000014,0.13998077833943925
ACH-000015,0.02953805718496193
ACH-000017,-0.04760413173810404
ACH-000018,0.3118366130891118
ACH-000019,0.16463769471966774
ACH-000021,-0.012961248182622577
ACH-000022,0.044924458156250166
ACH-000025,0.17335123324962315
ACH-000028,0.08524433374057598
ACH-000030,0.05250741756679567
ACH-000035,0.02665101782436683
ACH-000036,-0.03124668164252539
ACH-000037,0.12387414503440344
ACH-000039,-0.12635396416109712
ACH-000040,-0.07921064566620181
ACH-000041,0.0270395950925897
ACH-000042,0.07057445274054186
ACH-000045,0.06783043978076289
ACH-000047,0.2188804944541218
ACH-000052,-0.07703877783480505
ACH-000053,-0.02664841731275473
ACH-000054,0.13678705102599886
ACH-000055,0.04428976028495914
ACH-000060,0.17325078411333966
ACH-000067,0.03661350002127303
ACH-000070,0.1489932308078315
ACH-000075,-0.1186757983736061
ACH-000078,-0.04470458691293109
ACH-000082,0.13179650266553872
ACH-000085,-0.11607344322850792
ACH-000086,0.036722407844665024
ACH-000087,0.17621659996223035
ACH-000092,0.0973173609660901
ACH-000095,-0.008734699702585846
ACH-000097,0.1001797536795867
ACH-000098,0.08692511830817831
ACH-000099,0.07642800726696497
ACH-000108,-0.014280258779289191
ACH-000113,0.11761298818947975
ACH-000116,0.004360318358492032
ACH-000118,0.013319603583920259
ACH-000120,0.1957392164474054
ACH-000123,0.056735623161331815
ACH-000127,0.1730810485408623
ACH-000128,0.02539940800175203
ACH-000132,0.08441027064031402
ACH-000133,0.1822660111248696
ACH-000137,0.08458050274542826
ACH-000138,0.05995174881131611
ACH-000142,-0.008753331529437034
ACH-000143,0.112744145963473
ACH-000146,0.10412509587736536
ACH-000148,0.0739758883296986
ACH-000150,0.019079012525497915
ACH-000152,0.0014698986005373075
ACH-000153,0.2280283209665129
ACH-000159,0.00939869558554588
ACH-000160,0.11266986284280188
ACH-000163,0.006127245582371928
ACH-000167,0.3380554747636753
ACH-000168,0.007244466754717313
ACH-000169,0.013899843724482152
ACH-000178,0.07165843088836589
ACH-000183,0.023453016071474198
ACH-000188,-0.1301148528707609
ACH-000189,0.07579373333734242
ACH-000190,0.0838380866391693
ACH-000198,0.25463774557394125
ACH-000203,0.2308481273859563
ACH-000204,0.14200210808727007
ACH-000206,0.19608039498906013
ACH-000207,-0.024725808895255167
ACH-000208,0.19615288956604726
ACH-000210,-0.036037674068540235
ACH-000211,0.06030892040074444
ACH-000215,0.09870456581115927
ACH-000221,-0.1285555816778536
ACH-000222,0.17695095428783306
ACH-000223,0.1359225686208651
ACH-000226,-0.11468258033347685
ACH-000227,0.1195257803300688
ACH-000228,0.11210968253295456
ACH-000231,0.17014770288647832
ACH-000232,0.10910891854067878
ACH-000233,-0.006753943452603629
ACH-000234,0.1340231285360611
ACH-000235,0.0282394807469486
ACH-000237,0.06833215547410874
ACH-000238,0.13915253026920846
ACH-000242,-0.10622780951160238
ACH-000243,0.09903702652118314
ACH-000244,0.18364824707682714
ACH-000246,0.004618209716519243
ACH-000248,0.1284641118171146
ACH-000250,0.07339877982182091
ACH-000251,0.17381710824997454
ACH-000252,0.05979449891393066
ACH-000253,0.006683842580827546
ACH-000255,-0.08856393269961232
ACH-000256,0.06853371017646112
ACH-000257,0.10966176604733127
ACH-000258,0.16183344246937142
ACH-000259,-0.07540792301313924
ACH-000260,0.007560992276681491
ACH-000261,0.0703953004360148
ACH-000262,0.025915552272702463
ACH-000263,0.10970026421103893
ACH-000264,0.04396083445136244
ACH-000265,-0.00993306001406602
ACH-000266,0.058719150131023565
ACH-000272,0.10669585308379642
ACH-000274,0.12053813302220462
ACH-000277,0.03399881551661013
ACH-000278,0.10071373961373878
ACH-000279,0.2182842981974768
ACH-000280,0.011064017121705159
ACH-000281,0.14907784653326095
ACH-000288,0.1675722834773843
ACH-000291,0.16216466473941227
ACH-000293,0.2338894292801033
ACH-000294,-0.1119045791921413
ACH-000295,0.02177317392708696
ACH-000296,-0.10309696762140187
ACH-000302,-0.013183693060120249
ACH-000304,0.2210883125693192
ACH-000307,0.18912661030566028
ACH-000308,0.017003927487006354
ACH-000310,0.10686171271594154
ACH-000311,0.04659256317287238
ACH-000312,0.0005553141348062206
ACH-000315,-0.13574019352219907
ACH-000316,0.13421029460034958
ACH-000317,0.34941650452906803
ACH-000318,0.04081972334924491
ACH-000319,0.17449640696764
ACH-000320,0.2303198663857256
ACH-000322,0.08995885569919461
ACH-000323,0.09033004163711644
ACH-000324,0.04312295132451715
ACH-000329,0.036432459322992494
ACH-000330,0.07202505755394105
ACH-000331,0.19641363581580135
ACH-000332,0.08351365411981906
ACH-000334,0.22244395070604844
ACH-000335,-0.13966582622334053
ACH-000336,0.4427562294039095
ACH-000337,0.039471010033110425
ACH-000338,0.2671734124756323
ACH-000339,0.14269987008673482
ACH-000341,0.0014713187711904365
ACH-000348,0.010206179700147238
ACH-000350,-0.026892152099253226
ACH-000352,0.06154505819315498
ACH-000356,-0.1141594488799935
ACH-000361,0.12580719288192027
ACH-000362,0.03253194299617871
ACH-000363,0.10478507862979257
ACH-000364,0.04858930024689643
ACH-000365,0.10393764332641688
ACH-000366,0.09289891745608476
ACH-000368,0.042683735480347484
ACH-000374,0.14140756388608886
ACH-000375,0.15370375810251696
ACH-000376,0.2884656100979357
ACH-000381,0.030136470061857257
ACH-000383,0.07984919681071971
ACH-000387,0.09409801199169296
ACH-000389,0.08308119026919747
ACH-000390,0.09135777413464034
ACH-000393,0.050886677466877486
ACH-000395,0.1644486554164244
ACH-000396,0.15306172883522412
ACH-000397,0.1032755773057866
ACH-000401,0.03861288424211687
ACH-000402,-0.3017405627009093
ACH-000403,0.051455235019937685
ACH-000404,0.13384105253029074
ACH-000406,0.08549686262970188
ACH-000407,0.09644625663101364
ACH-000408,0.16184530368651606
ACH-000410,0.04972160313235775
ACH-000411,0.19111729967671295
ACH-000414,0.16295826501285596
ACH-000415,0.002321778355475586
ACH-000416,0.15370019568992352
ACH-000420,-0.13719188188764492
ACH-000421,0.07287705143939048
ACH-000424,0.04955368523603667
ACH-000425,0.10436785160513258
ACH-000426,0.024493819624222885
ACH-000427,0.19704201509003968
ACH-000433,-7.645034288809089e-05
ACH-000435,0.24698599290718046
ACH-000436,0.009606986453658976
ACH-000444,0.15186100064127678
ACH-000445,-0.045254641749497
ACH-000448,0.16303909678955852
ACH-000450,0.19355649328366228
ACH-000452,0.05051715494309023
ACH-000454,0.02799310826765937
ACH-000458,0.11809863977569812
ACH-000459,0.06928294270006681
ACH-000460,-0.008406740443571495
ACH-000461,-0.05282564796664505
ACH-000463,0.04698332773904594
ACH-000464,0.07668225239736427
ACH-000466,0.11735418033630933
ACH-000467,0.11490430394080693
ACH-000468,0.1450855507543378
ACH-000469,0.11937458463125533
ACH-000470,0.1984634416335062
ACH-000471,0.06406911444330131
ACH-000472,0.1450399058002493
ACH-000473,0.1063882785675392
ACH-000475,0.11747362140776985
ACH-000476,-0.005136612271653916
ACH-000477,-0.022670458137815114
ACH-000479,0.1558171194618095
ACH-000480,0.06659836158516798
ACH-000481,0.04315080940647701
ACH-000483,0.17984552151374578
ACH-000484,0.07742490627830563
ACH-000485,0.07015160151318994
ACH-000486,0.09109553470349033
ACH-000487,0.08761404052481585
ACH-000488,0.02498869920583569
ACH-000490,0.08142231102595399
ACH-000491,-0.0016020051201878314
ACH-000495,0.12634005234057522
ACH-000496,0.12707164715356747
ACH-000499,-0.13750690612260758
ACH-000500,-0.1929702387611225
ACH-000502,0.0021411099742962483
ACH-000503,-0.021212855282990373
ACH-000505,0.18726237695071268
ACH-000507,0.020890753523352727
ACH-000510,-0.041707210107590716
ACH-000511,0.07062679812807172
ACH-000512,0.010684733247187184
ACH-000516,0.13265170387433128
ACH-000517,0.06980738129294713
ACH-000518,0.14466100612914362
ACH-000520,0.17732794881787292
ACH-000521,0.22274891856363171
ACH-000522,0.11657707407914515
ACH-000524,-0.0014996428335430152
ACH-000527,0.09350918457208457
ACH-000528,0.07382284895383814
ACH-000537,-0.011913143998990459
ACH-000541,-0.18178848118246585
ACH-000542,0.09831295089299157
ACH-000544,0.1373906823119876
ACH-000545,0.027575921567235116
ACH-000547,0.19935598047573905
ACH-000548,0.0556381528984902
ACH-000549,-0.16371899913314927
ACH-000550,0.1775724212439938
ACH-000552,-0.05732444820305969
ACH-000556,0.023326610308635927
ACH-000557,0.13005899935707335
ACH-000569,0.22009681797853625
ACH-000570,0.05344806086261418
ACH-000571,0.01917442757890642
ACH-000573,0.04433174320557602
ACH-000576,0.2232040443516376
ACH-000579,0.10095354293515102
ACH-000580,0.11240572425714804
ACH-000584,0.07124898957690702
ACH-000585,0.04402157663334515
ACH-000588,0.17530952948158607
ACH-000589,0.09308029954239694
ACH-000591,-0.04968026331298288
ACH-000593,0.08251333909663
ACH-000600,0.1079936681494944
ACH-000601,0.13603941014449686
ACH-000605,0.04756188901528047
ACH-000606,0.00998943898881551
ACH-000608,0.016675649288565266
ACH-000614,0.2729496312092443
ACH-000616,0.16882102778852293
ACH-000618,0.08915146371333993
ACH-000619,0.2211697946557896
ACH-000620,0.15210163060993312
