,IQCJ (654502)
ACH-000004,0.3790195131612981
ACH-000005,0.3106330616477657
ACH-000007,0.3339110009550413
ACH-000009,0.20688291125178845
ACH-000011,0.29522455015958354
ACH-000012,0.2399172152108875
ACH-000013,0.2297608838887043
ACH-000014,0.2394418051792441
ACH-000015,0.07184153713472034
ACH-000017,0.1916327359549579
ACH-000018,-0.0036660278663059992
ACH-000019,-0.027173459572133168
ACH-000021,0.223436858277149
ACH-000022,0.34412711921953026
ACH-000025,0.19666918794093186
ACH-000028,0.08085271860875316
ACH-000030,0.15269696325415166
ACH-000035,0.0721754644668046
ACH-000036,0.12087014604002085
ACH-000037,0.28935112654082634
ACH-000039,0.16976210862517355
ACH-000040,0.10776549082112573
ACH-000041,0.2460733869416511
ACH-000042,0.19333592191430055
ACH-000045,0.2835721769292678
ACH-000047,0.09995723503420892
ACH-000052,0.4445662773699138
ACH-000053,0.10547072368337562
ACH-000054,0.14535851642398265
ACH-000055,0.131905085908511
ACH-000060,0.09270705595767102
ACH-000067,0.2496053398729978
ACH-000070,0.25630371272733865
ACH-000075,0.07396357311945344
ACH-000078,0.010701207829498145
ACH-000082,0.1796084064079982
ACH-000085,0.16691709981642674
ACH-000086,0.043956767286367805
ACH-000087,0.11823226473228378
ACH-000092,0.1259770075721124
ACH-000095,0.01603889800894411
ACH-000097,0.17032344937962302
ACH-000098,0.2620235549136722
ACH-000099,0.1580888596712574
ACH-000108,0.1474411575432027
ACH-000113,0.1504368111548937
ACH-000116,0.2045706913269199
ACH-000118,0.1975974446687249
ACH-000120,0.18398777272263106
ACH-000123,0.2636843575572363
ACH-000127,0.2014985377045368
ACH-000128,0.1521328681228373
ACH-000132,0.19108702983980996
ACH-000133,0.1368488525964776
ACH-000137,0.033735226092916015
ACH-000138,0.17953363546585302
ACH-000142,0.21780578748625087
ACH-000143,0.1151575790613942
ACH-000146,0.30540897199787703
ACH-000148,0.1842364674196851
ACH-000150,0.17647471878739604
ACH-000152,0.007754724665958002
ACH-000153,0.3691447894952872
ACH-000159,0.22476771007907234
ACH-000160,0.12424299298475497
ACH-000163,0.12658345714329816
ACH-000167,0.13590274928929647
ACH-000168,0.15138163610304575
ACH-000169,0.20262997471443955
ACH-000178,0.14766055956930435
ACH-000183,0.15837871898282066
ACH-000188,0.20259449951266206
ACH-000189,0.111800587911366
ACH-000190,0.1049700106072466
ACH-000198,0.258651798500945
ACH-000203,-0.2670410483075239
ACH-000204,-0.021437566619710826
ACH-000206,0.1537314644987401
ACH-000207,-0.07175648876245487
ACH-000208,0.3990776437019343
ACH-000210,0.3956445311363368
ACH-000211,0.20512097804840385
ACH-000215,0.23377478547404945
ACH-000221,0.22575052023160755
ACH-000222,0.2431005481262452
ACH-000223,0.266998046839488
ACH-000226,0.1208769840666072
ACH-000227,0.2551040622344997
ACH-000228,0.10054480224928083
ACH-000231,0.12482438578081285
ACH-000232,0.30847437508666425
ACH-000233,0.18927104735152625
ACH-000234,0.3774089955308133
ACH-000235,0.21971482779996684
ACH-000237,0.1280588640387753
ACH-000238,0.15909298753874804
ACH-000242,0.2534013657393748
ACH-000243,0.1824885928084911
ACH-000244,0.04359445425919678
ACH-000246,0.3169291004260135
ACH-000248,0.11262166876436655
ACH-000250,0.16709572206207668
ACH-000251,0.08429529452099009
ACH-000252,0.2217137920420741
ACH-000253,0.19413591546259115
ACH-000255,0.1143953343413897
ACH-000256,0.08320860335038438
ACH-000257,0.12736671636776514
ACH-000258,0.20491351481429884
ACH-000259,0.22859197183851054
ACH-000260,0.1044520212565752
ACH-000261,0.16497607170419756
ACH-000262,-0.00734199149152402
ACH-000263,-0.14184891442688385
ACH-000264,0.18565396161765627
ACH-000265,0.08516540080476374
ACH-000266,0.1890576673812802
ACH-000272,0.1699640893671142
ACH-000274,0.11939863144252776
ACH-000277,0.15339837830142472
ACH-000278,0.18487007624010807
ACH-000279,0.16010770951641928
ACH-000280,0.18814284987897756
ACH-000281,0.2954522094126277
ACH-000288,0.1803395579037744
ACH-000291,0.19779577273263946
ACH-000293,0.2647994466192921
ACH-000294,0.09068551767191932
ACH-000295,0.2277534349204411
ACH-000296,0.2030218427294527
ACH-000302,0.16880139910652106
ACH-000304,0.3149445759082549
ACH-000307,0.17786365775150464
ACH-000308,0.30735585047684816
ACH-000310,0.23197655378322365
ACH-000311,0.12893678990894386
ACH-000312,0.0782417467596861
ACH-000315,0.06652905580128375
ACH-000316,0.1060365822474513
