,IL1RAP (3556)
ACH-000004,0.15593874481871453
ACH-000005,0.1690052244354003
ACH-000007,0.2156264195795186
ACH-000009,0.03629687685841858
ACH-000011,0.1683199437278828
ACH-000012,-0.10083916429846164
ACH-000013,0.012749050176124785
ACH-000014,-0.4920360831773965
ACH-000015,0.049466759939092206
ACH-000017,0.0996691036380244
ACH-000018,0.11441797207053972
ACH-000019,0.21649722644599748
ACH-000021,0.09184026100826824
ACH-000022,0.08810316476634779
ACH-000025,-0.09941923284469266
ACH-000028,0.16658833922803826
ACH-000030,0.12060082349180565
ACH-000035,0.019836622245215374
ACH-000036,0.225121820607524
ACH-000037,0.1577201437104319
ACH-000039,0.09521760761938253
ACH-000040,0.02141068494780233
ACH-000041,0.2585087223594277
ACH-000042,0.06745049047334888
ACH-000045,0.03480577134778719
ACH-000047,0.031048513641195482
ACH-000052,0.1596016733444381
ACH-000053,0.1221157060579292
ACH-000054,0.04586481828822216
ACH-000055,0.07344294809699503
ACH-000060,0.08429650906817558
ACH-000067,-0.13295145916179368
ACH-000070,0.1826252983689965
ACH-000075,0.18999792742626015
ACH-000078,0.0918702514794647
ACH-000082,0.022128977746078988
ACH-000085,-0.2801343931331093
ACH-000086,-0.016572523496754817
ACH-000087,0.14881507948338155
ACH-000092,0.06772284096407091
ACH-000095,0.1288153069542968
ACH-000097,0.0661907845356099
ACH-000098,-0.09959841697404252
ACH-000099,0.1708975727791561
ACH-000108,0.14625817277881073
ACH-000113,0.13384100584147393
ACH-000116,0.19670439211794385
ACH-000118,0.16757789892556174
ACH-000120,-0.07082610879783932
ACH-000123,0.004830825903772506
ACH-000127,0.05448479186721268
ACH-000128,0.1043585083829982
ACH-000132,0.23069672028993785
ACH-000133,0.07982927281367005
ACH-000137,0.06097353233539045
ACH-000138,0.15727868084209226
ACH-000142,-0.04822931014700264
ACH-000143,0.0092637965627088
ACH-000146,0.07999821015342158
ACH-000148,0.21576072931204116
ACH-000150,-0.032544075410957926
ACH-000152,0.09651933090006884
ACH-000153,0.02657534187460169
ACH-000159,0.028699215820005175
ACH-000160,0.002497002285950576
ACH-000163,0.19715364478626515
ACH-000167,-0.25624900166082515
ACH-000168,0.1384115051444194
ACH-000169,0.12831211055619066
ACH-000178,0.20255548621761935
ACH-000183,0.15558921409522064
ACH-000188,0.1835977921701921
ACH-000189,-0.1709377173393206
ACH-000190,0.0602305257247075
ACH-000198,0.09577841686655006
ACH-000203,0.0018739931682448289
ACH-000204,-0.08183304063213262
ACH-000206,0.22171198174556286
ACH-000207,0.2505434502106974
ACH-000208,-0.028157503960531363
ACH-000210,0.4039085815957301
ACH-000211,0.13417080798044345
ACH-000215,0.09886008456148863
ACH-000221,0.13256721726087894
ACH-000222,0.15549964477503686
ACH-000223,0.0820750937199525
ACH-000226,0.16807670689612447
ACH-000227,0.2502996490175353
ACH-000228,0.23262702105633803
ACH-000231,0.14663651357801516
ACH-000232,0.0970939008610061
ACH-000233,0.17514582547390856
ACH-000234,0.10981656856997496
ACH-000235,0.13284333760188785
ACH-000237,0.0938314418643973
ACH-000238,0.03402286604823704
ACH-000242,-0.06406468065501998
ACH-000243,0.15050592377824387
ACH-000244,0.08977656946129349
ACH-000246,0.09797420366296593
ACH-000248,0.15115896469865164
ACH-000250,0.05885843714019023
ACH-000251,0.12855047177849546
ACH-000252,0.2374769803664236
ACH-000253,0.01788337800470037
ACH-000255,-0.18095551075445165
ACH-000256,0.1760155739600609
ACH-000257,0.184415930251497
ACH-000258,0.14680866599915796
ACH-000259,0.17782669143830152
ACH-000260,0.2149718881656636
ACH-000261,0.0861370850524779
ACH-000262,0.015304903910729853
ACH-000263,0.14980407870844567
ACH-000264,0.16444079428095887
ACH-000265,0.12807665077713185
ACH-000266,0.01679989710749281
ACH-000272,0.11029159405497196
ACH-000274,0.04133198842971179
ACH-000277,0.0862784668484991
ACH-000278,-0.006557043159734827
ACH-000279,0.05123749829078002
ACH-000280,0.11579826757242545
ACH-000281,0.02617231553589984
ACH-000288,0.037376332369522716
ACH-000291,-0.0726213336591896
ACH-000293,0.1869456306590402
ACH-000294,0.12231841897883655
ACH-000295,0.2378856996001021
ACH-000296,-0.01728971618762007
ACH-000302,0.1173510628697465
ACH-000304,-0.08827490126700853
ACH-000307,0.023528794935034174
ACH-000308,-0.024362927048423442
ACH-000310,0.17033368098460075
ACH-000311,0.08245508047641811
ACH-000312,0.09746770545246963
ACH-000315,0.02514612940124373
ACH-000316,0.21759818743142026
ACH-000317,0.17754194783419164
ACH-000318,0.011534605332086615
ACH-000319,0.11533934336806967
ACH-000320,-0.1843226753182196
ACH-000322,-0.009795651126731258
ACH-000323,0.0947988803610668
ACH-000324,0.04643569069985715
ACH-000329,0.12286878458953895
ACH-000330,0.0762669009606542
ACH-000331,0.18057764683116675
ACH-000332,-0.07953996680799254
ACH-000334,-0.013711218514549723
ACH-000335,-0.031875150770134315
ACH-000336,-0.016715451806777918
ACH-000337,0.08845010244867334
ACH-000338,0.3759616276031961
ACH-000339,0.04761229135078998
ACH-000341,0.21248743368867729
ACH-000348,-0.03193143554651727
ACH-000350,-0.02782119375264279
ACH-000352,0.21664040337333007
ACH-000356,0.14889078670619044
ACH-000361,0.3161537748577975
ACH-000362,0.09719573021727376
ACH-000363,0.02108735835692897
ACH-000364,0.03803692613662533
ACH-000365,0.16638609314591227
ACH-000366,0.13556985017608275
ACH-000368,-0.10346351396463747
ACH-000374,0.11305105488771545
ACH-000375,0.2738474426257268
ACH-000376,0.02777939397897996
ACH-000381,0.15052874060887805
ACH-000383,0.09251312509492354
ACH-000387,0.04235451934459013
ACH-000389,0.141721403652535
ACH-000390,0.1197880960434206
ACH-000393,0.03520645663103656
ACH-000395,-0.019255614170707668
ACH-000396,0.08845362850249
ACH-000397,0.19067033626737026
ACH-000401,-0.012691785638630815
ACH-000402,0.0909303803416948
ACH-000403,0.0781519939808386
ACH-000404,0.052267836459507666
ACH-000406,0.15189401695143667
ACH-000407,0.2535021252403761
ACH-000408,0.04881590352722485
ACH-000410,0.0886967910241089
ACH-000411,0.12545460528098445
ACH-000414,0.10885538121606958
ACH-000415,0.15458741484824595
ACH-000416,-0.0308729500571753
ACH-000420,0.27985101764443104
ACH-000421,0.08489497184368354
ACH-000424,0.1487237837742707
ACH-000425,0.09512250450204654
ACH-000426,0.01662715765936955
ACH-000427,0.22952527168715586
ACH-000433,0.11781021681208324
ACH-000435,0.4817541202857161
ACH-000436,0.2125691348570017
ACH-000444,0.11100066064438377
ACH-000445,0.0815085916739787
ACH-000448,0.09866340499670263
ACH-000450,0.3035026859962666
ACH-000452,0.05713503741475458
ACH-000454,0.11775120000810775
ACH-000458,0.051071993206430855
ACH-000459,-0.0064617994492819535
ACH-000460,0.0019906095453332802
ACH-000461,-0.026688877046870483
ACH-000463,0.04148685347782804
ACH-000464,-0.043389427970990296
ACH-000466,0.06773096398791148
ACH-000467,0.09688822841674208
ACH-000468,0.18218513944401568
ACH-000469,-0.0183155874777522
ACH-000470,0.030671833493923318
ACH-000471,0.035652097075465614
ACH-000472,0.10612965386875084
ACH-000473,0.28380722132531844
ACH-000475,0.10866432230194764
ACH-000476,0.12997864069548812
ACH-000477,-0.033465494999219185
ACH-000479,0.2741813717994362
ACH-000480,0.15752823082999734
ACH-000481,0.07052522345156778
ACH-000483,0.09107026953057534
ACH-000484,0.0720372844391362
ACH-000485,0.11610957699161766
ACH-000486,0.1589564304094188
ACH-000487,0.17624614193700106
ACH-000488,0.10932175200745596
ACH-000490,0.026687154362469444
ACH-000491,0.028011323300608917
ACH-000495,0.001886941164505211
ACH-000496,0.14865374896368785
ACH-000499,0.15055319574857834
ACH-000500,0.2261275923253276
ACH-000502,0.09751777629702764
ACH-000503,-0.09493347828667184
ACH-000505,-0.20813407215419288
ACH-000507,0.03305451821323455
ACH-000510,0.1401376005394742
ACH-000511,-0.040106106998584544
ACH-000512,0.09150489448010116
ACH-000516,0.13864872697805602
ACH-000517,0.06127241912049356
ACH-000518,-0.029689393811819814
ACH-000520,0.08454910723057413
ACH-000521,0.06537109129574921
ACH-000522,0.10961603033226047
ACH-000524,0.037928133525418385
ACH-000527,0.05794609765524545
ACH-000528,0.1357733289779017
ACH-000537,0.058196909467468284
ACH-000541,0.18436692879379585
ACH-000542,0.052817646039345835
ACH-000544,0.1546477034434849
ACH-000545,0.24742535647799266
ACH-000547,-0.1171915627535289
ACH-000548,0.056204359028288985
ACH-000549,0.13473406990151424
ACH-000550,0.1449848946293963
ACH-000552,0.13846318149359374
ACH-000556,0.02134061698209573
ACH-000557,0.18972851496099374
ACH-000569,0.005911119581948996
ACH-000570,0.10917307961337494
ACH-000571,0.019309375959348042
ACH-000573,0.005115892980810201
ACH-000576,0.06903967783139534
ACH-000579,0.1493442529328887
ACH-000580,0.13078360981692302
ACH-000584,0.04706193365379268
ACH-000585,0.30418910036858604
ACH-000588,0.2369049539646425
ACH-000589,0.07300867104377726
ACH-000591,0.25216298876818355
