,RABAC1 (10567)
ACH-000337,-0.10213542790875386
ACH-000338,-0.2175796691765414
ACH-000339,-0.31622092194833656
ACH-000341,-0.4143927067872975
ACH-000348,-0.08610939822029433
ACH-000350,-0.13728035016096082
ACH-000352,-0.2648456321324922
ACH-000356,-0.2010180416193071
ACH-000361,-0.1057824144113698
ACH-000362,-0.15761263336836095
ACH-000363,-0.07002757620821204
ACH-000364,-0.11398748151445492
ACH-000365,-0.06528799075579991
ACH-000366,-0.22857747661163386
ACH-000368,-0.033316576720633345
ACH-000374,-0.045858561214414964
ACH-000375,-0.2649907347092937
ACH-000376,-0.17125924311544485
ACH-000381,-0.14374288164104787
ACH-000383,-0.217943898434278
ACH-000387,-0.09778436864308453
ACH-000389,-0.0072190558938505095
ACH-000390,-0.17983103753908022
ACH-000393,-0.2194186114228392
ACH-000395,-0.3999434261482072
ACH-000396,-0.12935916362545993
ACH-000397,-0.14593309216105546
ACH-000401,-0.17028522459239934
ACH-000402,-0.5561436055560488
ACH-000403,-0.18943025818645545
ACH-000404,0.10236837159527733
ACH-000406,-0.10112414218282144
ACH-000407,-0.12669311961267118
ACH-000408,-0.11704518695856822
ACH-000410,-0.1417579707243776
ACH-000411,-0.24645094407784496
ACH-000414,-0.17995795482984622
ACH-000415,-0.22162080761901698
ACH-000416,-0.13982783587890646
ACH-000420,-0.2414436239770153
ACH-000421,-0.20139839871468893
ACH-000424,-0.029506065198514543
ACH-000425,-0.16216258919118012
ACH-000426,-0.13435384714911205
ACH-000427,-0.2427788891210377
ACH-000433,-0.06103410670306
ACH-000435,-0.2852614471319835
ACH-000436,-0.12829707168120275
ACH-000444,-0.1184446334161679
ACH-000445,-0.24855333395366125
ACH-000448,-0.13259581132475853
ACH-000450,-0.07282327593830543
ACH-000452,-0.21308888142663268
ACH-000454,-0.15431462502383095
ACH-000458,-0.40615426266364096
ACH-000459,-0.1996331663757401
ACH-000460,-0.2914685666934216
ACH-000461,-0.3117939191111903
ACH-000463,-0.16144324668641166
ACH-000464,-0.2509367181011633
ACH-000466,-0.1819883435761808
ACH-000467,-0.27829341321833545
ACH-000468,-0.28079170265517983
ACH-000469,-0.1980787404947882
ACH-000470,-0.1987020775155483
ACH-000471,-0.24273330641514326
ACH-000472,-0.20167965475320365
ACH-000473,-0.01931830025744193
ACH-000475,-0.217584854221548
ACH-000476,-0.2698067445691437
ACH-000477,0.012492978328126444
ACH-000479,-0.1354203096858243
ACH-000480,-0.026160428968364933
ACH-000481,-0.2430867292372749
ACH-000483,-0.13826741234796286
ACH-000484,-0.4467943948963637
ACH-000485,-0.4017511135285852
ACH-000486,-0.3375896893152988
ACH-000487,-0.13679497422556153
ACH-000488,-0.16993008219598904
ACH-000490,-0.3096739184804472
ACH-000491,-0.2577955492193438
ACH-000495,0.02174865120608799
ACH-000496,-0.157642897295799
ACH-000499,0.053621365865553695
ACH-000500,-0.6248413567847074
ACH-000502,-0.15895870143193405
ACH-000503,-0.3346535464576875
ACH-000505,-0.13054294053236154
ACH-000507,-0.34224632630999874
ACH-000510,-0.4148536851299998
ACH-000511,-0.13817031719463616
ACH-000512,-0.030750378093970132
ACH-000516,-0.11011491357136327
ACH-000517,-0.21953712806330647
ACH-000518,-0.15800647674417806
ACH-000520,-0.18230730830545885
ACH-000521,-0.20598132937947286
ACH-000522,-0.20390408541857266
ACH-000524,-0.2296854164234764
ACH-000527,-0.2339774725170847
ACH-000528,-0.02483468081699394
ACH-000537,-0.012834760110127888
ACH-000541,-0.29037987817620803
ACH-000542,-0.2257456118446555
ACH-000544,0.0024963851833897568
ACH-000545,-0.08861781219752908
ACH-000547,-0.2590802682822019
ACH-000548,-0.0692298657849081
ACH-000549,0.05740332003450235
ACH-000550,-0.011112866918592172
ACH-000552,-0.23124593979670366
ACH-000556,-0.2277838768739039
ACH-000557,-0.1742175787904985
ACH-000569,-0.11419000805554087
ACH-000570,-0.09513465025375982
ACH-000571,-0.28387452676825536
ACH-000573,-0.2016904394694088
ACH-000576,-0.11090042445590917
ACH-000579,0.28054972702853914
ACH-000580,-0.10183012704000444
ACH-000584,-0.19713192597254772
ACH-000585,-0.2547589269639164
ACH-000588,-0.13548477706565035
ACH-000589,-0.15261993831889134
ACH-000591,0.062186256200827524
ACH-000593,-0.22802654875436126
ACH-000600,-0.1389342560964781
ACH-000601,-0.16303877837530373
ACH-000605,-0.19174017267262644
ACH-000606,-0.117895036690639
ACH-000608,-0.27144012687793684
ACH-000614,-0.025371784598187203
ACH-000616,-0.2507741461817583
ACH-000618,-0.12844452023391054
ACH-000619,-0.1287790566721561
ACH-000620,-0.4569500408403799
ACH-000621,-0.1582825831834757
ACH-000622,-0.04927490585339252
ACH-000623,-0.15757208889665622
ACH-000624,-0.11059340827298307
ACH-000627,-0.3059453581479513
ACH-000630,-0.10669077197091176
ACH-000631,-0.07120376718454659
ACH-000632,-0.13661295961182826
ACH-000633,-0.027370099180011438
ACH-000637,-0.17804836399922974
ACH-000638,-0.015879528898714437
ACH-000646,-0.3639281577616912
ACH-000647,-0.12070853922770645
ACH-000648,-0.10089164353446327
ACH-000649,-0.14305252076284447
ACH-000651,-0.040742281043992135
ACH-000652,-0.03379707970129388
ACH-000653,-0.09452061832439304
ACH-000657,-0.1521473274648054
ACH-000658,-0.034668316512122994
ACH-000661,-0.2176218595847192
ACH-000662,-0.2455701789396172
ACH-000663,-0.4022355056410224
ACH-000665,-0.09578979432792437
ACH-000671,-0.07913341306173954
ACH-000672,0.07897159632891365
ACH-000673,-0.18022485596842255
ACH-000676,-0.12976238462836914
ACH-000677,-0.21024911615859285
ACH-000681,-0.2690306372874528
ACH-000683,-0.10553444271179242
ACH-000684,0.12062763698250048
ACH-000688,-0.19500240020601176
ACH-000693,-0.10086570193508733
ACH-000694,-0.21003378646247908
ACH-000695,-0.04940115310236346
ACH-000696,-0.18047539713778216
ACH-000697,-0.1624710166727756
ACH-000699,-0.29762871217317194
ACH-000701,-0.1926849615302645
ACH-000706,-0.2643623577553877
ACH-000711,-0.14585467760025106
ACH-000713,-0.2532088060691013
ACH-000714,-0.19479094689783455
ACH-000718,-0.2480899192671059
ACH-000720,-0.10524039684683767
ACH-000721,-0.16269208148526185
ACH-000724,-0.3859606874015289
ACH-000725,-0.2532320547463072
ACH-000732,-0.02569563194079759
ACH-000734,-0.2611072830757593
ACH-000735,-0.2861177221729444
ACH-000736,-0.20168000958448756
ACH-000738,-0.12259542859410508
ACH-000746,-0.09769392796128268
ACH-000747,-0.08835608245710712
ACH-000748,-0.1452594674518219
ACH-000753,-0.1734968422785744
ACH-000756,-0.22576922020454465
ACH-000757,-0.2461955704668765
ACH-000758,-0.11617640441574725
ACH-000760,-0.08279927348648676
ACH-000762,-0.3004537931756811
ACH-000763,0.05685702353790285
ACH-000764,-0.1483723115413659
ACH-000765,-0.2393379536251848
ACH-000766,-0.3277125751433437
ACH-000767,0.07244009319375275
ACH-000768,-0.20588474168778814
ACH-000769,-0.06167089742846992
ACH-000770,-0.2356588159778792
ACH-000771,-0.02181403168031712
ACH-000773,-0.34494624396786205
ACH-000776,-0.2332730414687343
ACH-000777,-0.35516076108548605
ACH-000778,-0.15340617584463995
ACH-000781,-0.1821840652125809
ACH-000782,0.033545061346296
ACH-000783,-0.13700284152743789
ACH-000784,-0.20250159923841365
ACH-000785,-0.22822910473883784
ACH-000787,-0.16356044403198072
ACH-000788,-0.17770453870779965
ACH-000791,-0.12828269264033398
ACH-000792,-0.17286471780484924
ACH-000794,-0.05903936177293481
ACH-000796,-0.21057936815000475
ACH-000798,-0.1638408095484888
ACH-000799,-0.2907841698940712
ACH-000800,-0.19337366793097727
ACH-000802,-0.2909686871947023
ACH-000804,-0.09220218306046844
ACH-000805,-0.0512472928155298
ACH-000809,-0.14680919686264712
ACH-000810,-0.12675280432946467
ACH-000811,-0.2500109375336358
ACH-000817,-0.0884623234528811
ACH-000819,-0.200783680831388
ACH-000820,-0.1591589463755201
ACH-000821,-0.197318912722732
ACH-000822,-0.3339177487164837
ACH-000823,-0.1814157874337312
ACH-000824,-0.3050422436039606
ACH-000827,-0.15085675736913048
ACH-000829,-0.3442262589460026
ACH-000831,-0.18448783037419733
ACH-000832,-0.19572619366257152
ACH-000833,0.3765336346638843
ACH-000834,-0.08569837730287375
ACH-000835,-0.19624982033289695
ACH-000836,-0.21843646537079864
ACH-000837,-0.2337750697459453
ACH-000838,-0.1955047455489958
ACH-000839,-0.009116029490668129
ACH-000840,-0.3299187510284608
ACH-000841,-0.1740960154564484
ACH-000843,-0.2039655687202083
ACH-000846,-0.14301979262373124
ACH-000847,-0.004280165887699052
ACH-000848,-0.1501591580397322
ACH-000849,0.08026755875421428
ACH-000851,-0.07245645112717734
ACH-000855,-0.16697474181809835
ACH-000856,-0.30990581078170515
ACH-000858,-0.22526342348655626
ACH-000859,-0.18657798669753786
ACH-000861,-0.5317810241558166
ACH-000862,-0.2444013972042097
ACH-000865,-0.1543690746208482
ACH-000866,-0.18938956499648266
ACH-000867,-0.14104504108584567
ACH-000869,-0.08679840187659041
ACH-000872,-0.19026685422779446
ACH-000873,-0.048814816468837514
ACH-000876,-0.05674798772711893
ACH-000878,-0.10570183727447263
ACH-000880,-0.2178867748798411
ACH-000881,-0.20396110971700235
ACH-000882,-0.005398433939052508
ACH-000884,-0.2029487233983606
ACH-000885,-0.18341317809963675
ACH-000887,-0.1072040812305431
ACH-000889,-0.1979338215552788
ACH-000896,-0.23355511613585975
ACH-000898,-0.14380125674721406
ACH-000900,-0.3840895916878549
ACH-000901,-0.2814517578293531
ACH-000905,-0.009788640411691285
ACH-000906,-0.15914553272385035
ACH-000907,-0.19118296330326395
ACH-000910,-0.05662853693954487
ACH-000911,-0.13088577810041205
ACH-000912,-0.2093154111272013
ACH-000913,0.05721341816309161
ACH-000915,-0.2881670847646692
ACH-000916,-0.1574720066581487
ACH-000917,-0.07614348924244943
ACH-000920,-0.2300208132559632
ACH-000921,-0.1709286964571378
ACH-000924,-0.1436165544007159
ACH-000926,-0.14391009435520452
ACH-000928,-0.29690633857933274
ACH-000929,-0.19530004211577226
ACH-000932,-0.1918266081170874
ACH-000935,0.006271606387563269
ACH-000936,-0.11456976525130973
ACH-000937,-0.1160309134293704
ACH-000938,-0.038753206801320335
ACH-000939,-0.05199288062015738
ACH-000941,-0.2668806744968819
ACH-000943,-0.17293082881552613
ACH-000946,-0.05421648842468184
ACH-000947,-0.08168508380899597
ACH-000948,-0.14425063199651908
ACH-000950,-0.2452603246491699
ACH-000953,-0.2040624521457444
ACH-000954,0.053087669243648015
ACH-000957,-0.3845271746714845
ACH-000958,-0.3249510240925613
ACH-000960,-0.03847696881326641
ACH-000963,-0.13144186095552945
ACH-000968,-0.14894039623926728
ACH-000969,-0.2471911988927615
ACH-000972,0.04952753485543048
ACH-000973,-0.19860208659761444
ACH-000974,-0.2572179031418525
ACH-000978,-0.5034228380116179
ACH-000984,-0.1024749503304443
ACH-000986,-0.09291976653027828
ACH-000988,-0.14758726845948156
ACH-000993,-0.4880060021106901
ACH-000994,-0.06216684585800637
ACH-000996,-0.09610465660224367
ACH-001001,-0.2392891321117871
ACH-001020,-0.2859696893279737
ACH-001028,-0.2264235333743257
ACH-001031,-0.18415833145916727
ACH-001038,-0.1068915690588563
ACH-001048,-0.27585427493324965
ACH-001050,-0.07934060505579027
ACH-001053,-0.06745974758726463
ACH-001054,-0.12409391879099455
ACH-001061,-0.2010891211215514
ACH-001067,-0.2147695574353276
ACH-001075,-0.05802750000644692
ACH-001096,-0.11042927584212454
ACH-001111,-0.233713763738704
ACH-001119,-0.2445740117957423
ACH-001128,-0.2039080062811281
ACH-001134,-0.07136935981645275
ACH-001151,-0.15987285474915333
ACH-001163,-0.2611212617779567
ACH-001164,-0.2840021821758515
ACH-001183,-0.20323969696728347
ACH-001192,-0.043589730664104286
ACH-001193,-0.09882096604601126
ACH-001196,-0.11494392729027038
ACH-001197,-0.3459227380417156
ACH-001205,-0.09149599245961422
ACH-001211,-0.11547820252348807
ACH-001212,-0.2142222146355764
ACH-001228,-0.2965321097250602
ACH-001232,-0.05032657027047067
ACH-001239,0.010572316024565409
ACH-001270,0.07766939203376733
ACH-001274,-0.2653877047118211
ACH-001275,-0.11352873342628328
ACH-001277,-0.055768575190354636
ACH-001278,-0.22428634051064256
ACH-001280,-0.3314271934764361
ACH-001283,-0.2096721697958314
ACH-001289,-0.2406513193815724
ACH-001300,-0.2310486513359121
ACH-001301,-0.27031451628117903
ACH-001302,-0.10707923416511254
ACH-001306,-0.041361815000727456
ACH-001318,-0.0466899124412462
ACH-001322,-0.0352473616726907
ACH-001328,-0.20909781048988416
ACH-001332,-0.009769812122456705
ACH-001336,-0.12280975637115385
ACH-001346,-0.0004873936684372732
ACH-001353,-0.1739629886917066
ACH-001354,-0.4020781035639679
ACH-001367,-0.2407131903009573
ACH-001368,0.011682565720391877
ACH-001374,-0.2406154454092367
ACH-001377,-0.04919852605242045
ACH-001380,-0.05600373066947475
ACH-001391,-0.2426746307075644
ACH-001408,-0.1887446674884138
ACH-001430,-0.09720984920659592
ACH-001431,-0.17800863535854158
ACH-001450,-0.1816683181559296
ACH-001496,-0.18942825043556846
ACH-001500,-0.2453384012442206
ACH-001523,-0.2273028280919932
ACH-001532,-0.1570932548651515
ACH-001550,-0.3303201874079171
ACH-001552,0.009385457057580893
ACH-001554,-0.12426453880691672
ACH-001654,-0.20606760846618316
ACH-001735,-0.09481220466110048
ACH-001736,-0.022927133264004442
ACH-001737,-0.3404717334102841
ACH-001740,-0.2972115566498297
ACH-001745,-0.2073717442986377
ACH-001765,-0.1495018075243932
