,APEX1 (328)
ACH-000294,-0.12657438372300073
ACH-000295,0.14319540045710116
ACH-000296,0.16964007566091066
ACH-000302,-0.21348393246225789
ACH-000304,-0.3483007068727305
ACH-000307,-0.09766579389700716
ACH-000308,0.017889171904134492
ACH-000310,0.044379428781181805
ACH-000311,-0.266265605604928
ACH-000312,-0.02071686025251859
ACH-000315,-0.12167971552826044
ACH-000316,-0.07507139780275941
ACH-000317,-0.03688282443948269
ACH-000318,-0.08141836535190226
ACH-000319,-0.01779249910270064
ACH-000320,-0.002605994004164418
ACH-000322,-0.051550616610197
ACH-000323,-0.1730424439285799
ACH-000324,-0.05970152843565029
ACH-000329,0.01939898912793183
ACH-000330,-0.08883599751802909
ACH-000331,-0.04091717527074206
ACH-000332,0.003384138802943512
ACH-000334,0.02115785976008779
ACH-000335,-0.23948152052149715
ACH-000336,0.08588593002373962
ACH-000337,-0.22975507291663785
ACH-000338,-0.07965140154193777
ACH-000339,-0.004007373702917786
ACH-000341,-0.023247051145181385
ACH-000348,-0.005222041795974746
ACH-000350,0.023334676344207245
ACH-000352,-0.10519397543408213
ACH-000356,-0.3338986480135884
ACH-000361,-0.012888084219221227
ACH-000362,0.015517127314919416
ACH-000363,-0.00545226524056195
ACH-000364,-0.05935066170179335
ACH-000365,-0.08399196005579812
ACH-000366,0.09406673043854807
ACH-000368,0.06089847700360172
ACH-000374,-0.05682198012356346
ACH-000375,0.012028794896832923
ACH-000376,-0.07828357143016694
ACH-000381,0.2935362906382953
ACH-000383,-0.03287111209234057
ACH-000387,-0.12604729214420676
ACH-000389,0.14189307705523024
ACH-000390,0.07406043473463789
ACH-000393,-0.07046212600499531
ACH-000395,0.06511624054562573
ACH-000396,0.17184849199254734
ACH-000397,-0.027313594782911742
ACH-000401,-0.2861184892738972
ACH-000402,-0.2350479380337814
ACH-000403,-0.20187427505730973
ACH-000404,-0.3135263230181124
ACH-000406,-0.044362729144995984
ACH-000407,-0.04700682583195991
ACH-000408,-0.30141421466721663
ACH-000410,-0.025175802677070612
ACH-000411,-0.0920982451230476
ACH-000414,-0.1312571532741502
ACH-000415,-0.09638978018806396
ACH-000416,-0.03371324296666597
ACH-000420,-0.04908145244960218
ACH-000421,-0.07119762578905138
ACH-000424,-0.24314735396472603
ACH-000425,-0.07120584667027674
ACH-000426,-0.05080873750221853
ACH-000427,-0.04568171003058436
ACH-000433,-0.08267643458074027
ACH-000435,-0.38508757318266207
ACH-000436,0.07841336646343038
ACH-000444,0.12289482692770458
ACH-000445,-0.14677243793385095
ACH-000448,-0.06589346650984161
ACH-000450,0.08429929707108258
ACH-000452,0.0539860608602889
ACH-000454,0.10074246865974196
ACH-000458,-0.07392232924490598
ACH-000459,-0.07442454778245074
ACH-000460,-0.0343561698566757
ACH-000461,0.03721801045184333
ACH-000463,-0.05561209614482456
ACH-000464,0.07342299761285465
ACH-000466,-0.030013634342556567
ACH-000467,-0.004328278029191684
ACH-000468,0.108455780229315
ACH-000469,-0.1287570784243431
ACH-000470,0.03680732766693628
ACH-000471,-0.20672575125542025
ACH-000472,-0.02290337455762456
ACH-000473,0.0939191795341468
ACH-000475,0.032979188387346765
ACH-000476,-0.13871140908757393
ACH-000477,-0.13627417096459513
ACH-000479,0.09808159300782944
ACH-000480,-0.05631775615283511
ACH-000481,-0.20849344230740105
ACH-000483,-0.17644111503959795
ACH-000484,-0.06690451913142023
ACH-000485,-0.028534917576091338
ACH-000486,-0.196322923072564
ACH-000487,0.03908545736525034
ACH-000488,-0.0061438930415401655
ACH-000490,0.05432348118770749
ACH-000491,-0.009595495918568876
ACH-000495,-0.078811979271601
ACH-000496,0.026167934615128518
ACH-000499,0.026264641046855983
ACH-000500,-0.13170089100766325
ACH-000502,-0.009932921209118794
ACH-000503,-0.04969792858274183
ACH-000505,-0.08729705753420751
ACH-000507,-0.1187673705391486
ACH-000510,0.03753110032211687
ACH-000511,-0.04307318359866479
ACH-000512,-0.09119638208484956
ACH-000516,0.0012418790547645128
ACH-000517,-0.03859446781764929
ACH-000518,-0.00392578951083749
ACH-000520,0.02842730140552675
ACH-000521,-0.009524530286738076
ACH-000522,-0.08768408115541165
ACH-000524,-0.011785483361659115
ACH-000527,-0.08880695471849356
ACH-000528,0.04066583438843528
ACH-000537,0.0179049331846991
ACH-000541,-0.11248958720489316
ACH-000542,-0.013534735689707809
ACH-000544,0.02691812565748738
ACH-000545,0.0239855943586551
ACH-000547,-0.16629619293315495
ACH-000548,0.053798942023210304
ACH-000549,-0.13361605569183338
ACH-000550,0.019986401638809232
ACH-000552,0.006394268965190394
ACH-000556,0.00961978338948683
ACH-000557,-0.11158121032120144
ACH-000569,0.10149368219853408
ACH-000570,-0.13763914388993154
ACH-000571,-0.024115097841194512
ACH-000573,-0.07519783632865787
ACH-000576,-0.09110711226069663
ACH-000579,-0.2914239887599845
ACH-000580,0.053669994514283545
ACH-000584,-0.0575709254150196
ACH-000585,-0.11319990033203517
ACH-000588,0.044028951801080934
ACH-000589,-0.007195045711906129
ACH-000591,0.05168673969042136
ACH-000593,-0.08403546901105242
ACH-000600,-0.16232459814491962
ACH-000601,0.02410443090021511
ACH-000605,0.05165724371946062
ACH-000606,-0.00873024501439813
ACH-000608,-0.07280889134672235
ACH-000614,-0.031073678260101094
ACH-000616,-0.003617789368342881
ACH-000618,0.013202029931061943
ACH-000619,0.06385462163781147
ACH-000620,0.00302825103473454
ACH-000621,-0.021756211023714344
ACH-000622,-0.02016115902690364
ACH-000623,-0.10392444922209797
ACH-000624,0.007880148847442078
ACH-000627,-0.10352394791267376
ACH-000630,-0.008638473285301906
ACH-000631,-0.025299092172445442
ACH-000632,-0.2133038526415096
ACH-000633,-0.19079814150707808
ACH-000637,-0.02180147602871822
ACH-000638,-0.16418460871935972
ACH-000646,-0.15843223691812555
ACH-000647,0.018117618733677253
ACH-000648,0.018065373223792647
ACH-000649,-0.09963806618842566
ACH-000651,-0.12463388078160845
ACH-000652,0.2003906415927289
ACH-000653,-0.010649462259019166
ACH-000657,-0.13845312962218242
ACH-000658,0.06328981084837214
ACH-000661,0.03826253480918986
ACH-000662,-0.29106995101886995
ACH-000663,-0.07058703572459822
ACH-000665,-0.059246858944840865
ACH-000671,0.055254344517601
ACH-000672,0.14540682582039324
ACH-000673,0.0241170694751526
ACH-000676,-0.1037710276614582
ACH-000677,-0.06869690322934573
ACH-000681,0.04832209199409405
ACH-000683,-0.12063808243660175
ACH-000684,-0.17926590118891705
ACH-000688,-0.19892271071841866
ACH-000693,-0.004457483080717864
ACH-000694,-0.09219307300228008
ACH-000695,0.007290107607527816
ACH-000696,-0.10845603225803256
ACH-000697,-0.007007443053264783
ACH-000699,-0.015330874881853066
ACH-000701,0.003477962965483241
ACH-000706,-0.053513252662564834
ACH-000711,-0.1440948351685793
ACH-000713,-0.06552221790647474
ACH-000714,-0.1427811882813068
ACH-000718,-0.09897674442471212
ACH-000720,-0.06010663152579965
ACH-000721,-0.12882860662023976
ACH-000724,-0.059685793797253764
ACH-000725,0.09391762035259983
ACH-000732,-0.23562459611300945
ACH-000734,-0.052469524090845335
ACH-000735,-0.004995643788344196
ACH-000736,-0.2847092931109501
ACH-000738,-0.12680407210853195
ACH-000746,-0.1564168080726399
ACH-000747,-0.13271463541362655
ACH-000748,-0.030959139485325155
ACH-000753,0.04382005187501023
ACH-000756,-0.023103190191746264
ACH-000757,-0.2266622640320428
ACH-000758,-0.2136261820408568
ACH-000760,-0.07901620181807084
ACH-000762,-0.12388573051594788
ACH-000763,0.036965406715755635
ACH-000764,0.13264205238193802
ACH-000765,-0.025652154358661847
ACH-000766,-0.15408341738657813
ACH-000767,-0.082603104904457
ACH-000768,0.11573484848216385
ACH-000769,-0.0669014938715071
ACH-000770,0.037191374740217886
ACH-000771,-0.09796191104902613
ACH-000773,0.1683156250837795
ACH-000776,0.07633634346953164
ACH-000777,-0.003985567535466018
ACH-000778,-0.14200842670999325
ACH-000781,-0.09344426227701988
ACH-000782,0.36726923928583016
ACH-000783,-0.0300226086712166
ACH-000784,-0.04198830954451175
ACH-000785,-0.03993453111569591
ACH-000787,-0.04862325351036662
ACH-000788,-0.03033971386984538
ACH-000791,-0.046815650407838784
ACH-000792,-0.024304590388254096
ACH-000794,-0.10504593557196937
ACH-000796,-0.1403029975340543
ACH-000798,0.24094723716749675
ACH-000799,0.004794076368327976
ACH-000800,0.05309014382395625
ACH-000802,0.0491595534346943
ACH-000804,0.09473411489721834
ACH-000805,-0.19383103640408775
ACH-000809,0.02069241021772616
ACH-000810,0.057068682605132565
ACH-000811,0.01762632217053801
ACH-000817,-0.12543783955523247
ACH-000819,-0.021263555558842528
ACH-000820,0.13276673265696062
ACH-000821,0.022799716144867487
ACH-000822,-0.05229646273011318
ACH-000823,-0.14963199764143664
ACH-000824,-0.013498000996870856
ACH-000827,-0.0752874166674881
ACH-000829,0.10709964811837644
ACH-000831,-0.20750650993987324
ACH-000832,-0.3399104648546523
ACH-000833,-0.0607802312291642
ACH-000834,0.03467995186996545
ACH-000835,-0.008773173254214532
ACH-000836,0.25347698871852464
ACH-000837,0.07246565584890824
ACH-000838,-0.008378431964697206
ACH-000839,-0.22459433093333497
ACH-000840,-0.3274114400940565
ACH-000841,-0.03590833985010106
ACH-000843,-0.1272646139438138
ACH-000846,0.008258405025332939
ACH-000847,0.039527379655626506
ACH-000848,0.024137142112616475
ACH-000849,-0.16591163305377604
ACH-000851,0.10950782157100973
ACH-000855,0.01369742257435603
ACH-000856,-0.12840239048527968
ACH-000858,-0.09383309187317222
ACH-000859,0.017661556582266088
ACH-000861,-0.07739570597588706
ACH-000862,0.10717878909032393
ACH-000865,-0.06786317471011989
ACH-000866,-0.15381549016060245
ACH-000867,-0.01831025544027614
ACH-000869,-0.040392562598603764
ACH-000872,-0.12898491785890298
ACH-000873,0.09011590231097732
ACH-000876,-0.0930161486459757
ACH-000878,-0.10503412852330657
ACH-000880,-0.1457080196526583
ACH-000881,-0.014678026166015469
ACH-000882,0.0004841996658629404
ACH-000884,-0.06161917899352976
ACH-000885,-0.12320484489122517
ACH-000887,-0.052739232317656634
ACH-000889,-0.14553831725002986
ACH-000896,-0.008731372289892255
ACH-000898,0.1006282594634419
ACH-000900,-0.2455109752612644
ACH-000901,-0.059235212123890824
ACH-000905,-0.01149381814248578
ACH-000906,0.0005948008944689061
ACH-000907,-0.07763339820076409
ACH-000910,0.11017359425858213
ACH-000911,-0.025697659319382248
ACH-000912,-0.03067258622545777
ACH-000913,0.004151418808218928
ACH-000915,-0.052725695581063735
ACH-000916,0.399026645731318
ACH-000917,-0.11427272329336065
ACH-000920,-0.1527445300142116
ACH-000921,0.022461828666199682
ACH-000924,0.10228785352715992
ACH-000926,0.06279857809612215
ACH-000928,-0.15355929484568934
ACH-000929,-0.1371782340331201
ACH-000932,-0.06156237128001155
ACH-000935,-0.03441961564539859
ACH-000936,0.010981515346114691
ACH-000937,-0.03449008692097405
ACH-000938,0.002730902201195744
ACH-000939,0.33359647829821004
ACH-000941,-0.0439832179101789
ACH-000943,-0.0859274185493855
ACH-000946,-0.10632063524723746
ACH-000947,-0.06617878237099215
ACH-000948,-0.3071048569046713
ACH-000950,-0.17664510065939934
ACH-000953,-0.11653231236911248
ACH-000954,0.02990626408922636
ACH-000957,-0.02599016950469961
ACH-000958,-0.22560722268645345
ACH-000960,-0.15911599071491805
ACH-000963,0.08755405018641818
ACH-000968,-0.009109284803945059
ACH-000969,0.03768787826396967
ACH-000972,-0.22964499261068685
ACH-000973,-0.02196379554073745
ACH-000974,-0.12759962212295792
ACH-000978,-0.1635931917943579
ACH-000984,-0.004600547412585132
ACH-000986,0.026669996513661084
ACH-000988,-0.017573656381770875
ACH-000993,-0.11377968283901467
ACH-000994,0.007431019538392172
ACH-000996,0.014536177965156782
ACH-001001,-0.11671608229000263
ACH-001020,0.37403239457940496
ACH-001028,-0.11153302914880464
ACH-001031,-0.18871049677454108
ACH-001038,-0.041918441795668566
ACH-001048,-0.0778504784521436
ACH-001050,-0.0032699534965358245
ACH-001053,0.0855510294003501
ACH-001054,-0.01634639784733211
ACH-001061,0.019124349417360416
ACH-001067,-0.15378691004987624
ACH-001075,-0.2547806765179076
ACH-001096,-0.12694704539361135
ACH-001111,0.14866035656891027
ACH-001119,-0.02524236995034924
ACH-001128,0.8574398909577722
ACH-001134,0.026920388193507432
ACH-001151,0.0334224767535674
ACH-001163,-0.02071057834484702
ACH-001164,-0.12857773522524296
ACH-001183,-0.10620396693456276
ACH-001192,-0.035252463468073016
ACH-001193,0.06998237119350502
ACH-001196,-0.25828285311363103
ACH-001197,0.04015681256667016
ACH-001205,-0.21170545774927355
ACH-001211,0.13975358035437935
ACH-001212,-0.2303221597107049
ACH-001228,-0.04761283513588047
ACH-001232,-0.10927706888200027
ACH-001239,-0.1873168737146617
ACH-001270,-0.3696360526601866
ACH-001274,-0.238706699894531
ACH-001275,-0.07359132816284514
ACH-001277,-0.11627878664100699
ACH-001278,0.11741678908362875
ACH-001280,0.046748097371833
ACH-001283,-0.1180054288255446
ACH-001289,0.0266937505062912
ACH-001300,-0.0714356359513516
ACH-001301,0.09349282454343226
ACH-001302,-0.4104031993161566
ACH-001306,0.03054497908316835
ACH-001318,-0.0740518570568828
ACH-001322,-0.17682771861562374
ACH-001328,-0.06654285108444491
ACH-001332,-0.114303780739284
ACH-001336,-0.09463113570153524
ACH-001346,0.006482589003468455
ACH-001353,0.03269266806413164
ACH-001354,-0.07405048026856748
ACH-001367,-0.2998545504284469
ACH-001368,-0.06725193872073705
ACH-001374,-0.3152869076859673
ACH-001377,-0.07649565511905468
ACH-001380,-0.14068268565181086
ACH-001391,-0.09277616082932777
ACH-001408,0.02488144924165981
ACH-001430,0.07803933816976785
ACH-001431,-0.23467495909211114
ACH-001450,-0.05437870851598458
ACH-001496,0.08607935593677038
ACH-001500,0.08479479041909681
ACH-001523,-0.053138849620025734
ACH-001532,-0.301146192672068
ACH-001550,0.0982493963510294
ACH-001552,-0.24627515251239934
ACH-001554,-0.07187764578642103
ACH-001654,0.0047822798261693954
ACH-001735,-0.1109658964994322
ACH-001736,-0.0839408676048889
ACH-001737,-0.13074982410781186
ACH-001740,0.08343456435219132
ACH-001745,-0.11291974971691368
ACH-001765,-0.08070086028820453
