,AES (166)
ACH-000189,-0.2077892593303917
ACH-000190,0.21228839009188172
ACH-000198,-0.15935677255881844
ACH-000203,0.269162482135594
ACH-000204,-0.22002751277971472
ACH-000206,-0.3158788465010847
ACH-000207,-0.33503822591494564
ACH-000208,-0.09694311436058717
ACH-000210,-0.13960077350222155
ACH-000211,-0.16446891867252833
ACH-000215,-0.05010888740189341
ACH-000221,-0.02927116484410128
ACH-000222,-0.11054706052448844
ACH-000223,-0.19118352601621647
ACH-000226,-0.12171082120847306
ACH-000227,-0.10737215256455572
ACH-000228,-0.004715653075618315
ACH-000231,-0.11666689359611708
ACH-000232,-0.09192324291346206
ACH-000233,-0.06759417129418333
ACH-000234,-0.2959228060128117
ACH-000235,-0.22477511524385996
ACH-000237,-0.19899713220948667
ACH-000238,-0.15070853289686278
ACH-000242,-0.37627962608500254
ACH-000243,-0.10524532414983254
ACH-000244,-0.28604421900769217
ACH-000246,-0.2163360505542318
ACH-000248,-0.2536762291285284
ACH-000250,-0.31520423101201217
ACH-000251,-0.1324674858024
ACH-000252,-0.21936341777081927
ACH-000253,-0.1762176451044848
ACH-000255,-0.2539973227214938
ACH-000256,-0.3091619281578888
ACH-000257,-0.2467677688712616
ACH-000258,-0.25840938363444593
ACH-000259,-0.03295485922307132
ACH-000260,-0.13641559618893145
ACH-000261,-0.17982083958433326
ACH-000262,-0.35817837910764244
ACH-000263,-0.2113679282625683
ACH-000264,-0.10595571956824837
ACH-000265,-0.043533922617589815
ACH-000266,-0.28838778103442664
ACH-000272,-0.22200904580202274
ACH-000274,-0.18164029895184436
ACH-000277,-0.04862881658869366
ACH-000278,-0.20094336669240426
ACH-000279,-0.11503909204155265
ACH-000280,-0.3002615020169461
ACH-000281,-0.01913264465998324
ACH-000288,-0.07021599835073214
ACH-000291,-0.18576307154389007
ACH-000293,-0.10236264980390752
ACH-000294,-0.18088625198693645
ACH-000295,-0.16625316341917148
ACH-000296,-0.10541047605778377
ACH-000302,-0.26961651222221017
ACH-000304,-0.2842073019419312
ACH-000307,-0.218121135703194
ACH-000308,-0.06498479626685343
ACH-000310,-0.15735696770017085
ACH-000311,-0.053921537133982005
ACH-000312,-0.2835878405989097
ACH-000315,-0.24828436264319625
ACH-000316,-0.15962108721506826
ACH-000317,-0.1616761209770723
ACH-000318,-0.26620550885635097
ACH-000319,-0.11566132397645892
ACH-000320,-0.1825657927814456
ACH-000322,-0.022103569500414758
ACH-000323,-0.04863580559595068
ACH-000324,-0.1423076779896515
ACH-000329,-0.05615201436503352
ACH-000330,-0.4165869239581948
ACH-000331,-0.09731992101243588
ACH-000332,-0.15277317342982807
ACH-000334,-0.0959599447500234
ACH-000335,-0.130719214510288
ACH-000336,0.27442977751465525
ACH-000337,-0.15365071323799556
ACH-000338,-0.7087011189358758
ACH-000339,-0.2217025544544287
ACH-000341,-0.15456115950665678
ACH-000348,-0.2075206939717085
ACH-000350,-0.1026348685515728
ACH-000352,-0.25928761376365644
ACH-000356,0.027460243065547525
ACH-000361,-0.11528423382813052
ACH-000362,-0.10569728684235888
ACH-000363,-0.2515163852149146
ACH-000364,-0.2800579092413561
ACH-000365,-0.18806302302374567
ACH-000366,-0.2014305607681176
ACH-000368,-0.20190392309365685
ACH-000374,-0.26889104647959183
ACH-000375,-0.02898495680011856
ACH-000376,-0.0499689421991621
ACH-000381,-0.2452667265932013
ACH-000383,-0.1925917574454424
ACH-000387,-0.10048225249509657
ACH-000389,-0.43294907532421983
ACH-000390,-0.028904645989662994
ACH-000393,-0.2554471360597944
ACH-000395,-0.08726955761387972
ACH-000396,-0.06698292240304965
ACH-000397,-0.1830389393135621
ACH-000401,-0.2994046697432707
ACH-000402,-0.3658052701511556
ACH-000403,-0.22304415750621734
ACH-000404,0.06279112717762793
ACH-000406,-0.11668206331739572
ACH-000407,-0.3139777743495031
ACH-000408,-0.23677203230935545
ACH-000410,-0.2156831439953516
ACH-000411,-0.1353350124208794
ACH-000414,-0.16944676387246027
ACH-000415,-0.11699149486978992
ACH-000416,-0.2108778965617219
ACH-000420,-0.14093732559429828
ACH-000421,-0.18612767513882525
ACH-000424,-0.09774633393527607
ACH-000425,-0.13627889971606724
ACH-000426,-0.2346409084223668
ACH-000427,-0.2137465231858137
ACH-000433,-0.29226978312308066
ACH-000435,-0.1912371438409531
ACH-000436,-0.5259806187241476
ACH-000444,-0.14149637155984396
ACH-000445,-0.3017311767456428
ACH-000448,-0.20551880877183995
ACH-000450,-0.06556536855194947
ACH-000452,-0.12717777106351116
ACH-000454,-0.16093527499259538
ACH-000458,-0.120253338669224
ACH-000459,-0.16151161681660134
ACH-000460,-0.20819141384370726
ACH-000461,-0.0849737359085995
ACH-000463,-0.1855310035150661
ACH-000464,-0.0343325425351669
ACH-000466,-0.2466499077835797
ACH-000467,-0.01310023889343407
ACH-000468,-0.043717552410303166
ACH-000469,-0.12625233796490068
ACH-000470,-0.16735460396812968
ACH-000471,-0.18865471679488072
ACH-000472,-0.07940762549007624
ACH-000473,-0.3832607893098313
ACH-000475,-0.12130194390939265
ACH-000476,-0.2414991995459473
ACH-000477,-0.05555165393803193
ACH-000479,-0.08260434471009412
ACH-000480,-0.06230194690561978
ACH-000481,-0.1868241643030858
ACH-000483,-0.09598029943156676
ACH-000484,-0.026171091926610542
ACH-000485,-0.189363501602424
ACH-000486,-0.19340256659449845
ACH-000487,0.0011032803598526473
ACH-000488,-0.08458763640222057
ACH-000490,-0.21180774981883366
ACH-000491,-0.17157679891006655
ACH-000495,-0.1929653705762596
ACH-000496,-0.14467863539750234
ACH-000499,-0.04048661488907044
ACH-000500,-0.8305263806107758
ACH-000502,-0.1355922953578731
ACH-000503,-0.31699993983456304
ACH-000505,-0.1171451955042813
ACH-000507,-0.12357490135766135
ACH-000510,-0.09835093603930928
ACH-000511,-0.1368121587850125
ACH-000512,-0.353734339237094
ACH-000516,-0.20226170493873225
ACH-000517,-0.27483121782164555
ACH-000518,-0.3433378723636264
ACH-000520,-0.3478620019988121
ACH-000521,-0.1333923395572534
ACH-000522,-0.25023088835774515
ACH-000524,-0.2310918052585745
ACH-000527,-0.03752647311096537
ACH-000528,-0.19586169984303825
ACH-000537,-0.02158313978538805
ACH-000541,-0.3745617126814389
ACH-000542,-0.1945926923226767
ACH-000544,-0.06497849632634925
ACH-000545,-0.15032190531154913
ACH-000547,-0.1666431589575197
ACH-000548,-0.06157741889324935
ACH-000549,-0.1823693419050829
ACH-000550,-0.23601921179280175
ACH-000552,-0.14476275936909686
ACH-000556,-0.1785667337406788
ACH-000557,-0.12256755455924105
ACH-000569,-0.05817207011453269
ACH-000570,-0.013906562797079709
ACH-000571,-0.1914661631403468
ACH-000573,-0.01861237512826545
ACH-000576,-0.07234064169522864
ACH-000579,-0.14711215406861622
ACH-000580,-0.06319645561626604
ACH-000584,-0.1750655428199223
ACH-000585,-0.2199643928719262
ACH-000588,0.0460283685576068
ACH-000589,-0.1822623044507816
ACH-000591,-0.25011493523573763
ACH-000593,-0.12153141335014216
ACH-000600,-0.14878246859334399
ACH-000601,-0.21140158237054502
ACH-000605,-0.15075074962190038
ACH-000606,-0.31185615380033976
ACH-000608,-0.18300024370996265
ACH-000614,-0.0161518361527591
ACH-000616,-0.06069243507366081
ACH-000618,-0.1477443063258197
ACH-000619,-0.22624243307475436
ACH-000620,-0.1657855302567816
ACH-000621,-0.1498835668002966
ACH-000622,-0.18874392371865087
ACH-000623,-0.11777016764906062
ACH-000624,-0.2034692009927439
ACH-000627,-0.1636596377487638
ACH-000630,-0.2584860402690781
ACH-000631,-0.058883230213814135
ACH-000632,-0.113484962693584
ACH-000633,-0.1923489775196597
ACH-000637,-0.05443728565604791
ACH-000638,-0.3288251633433001
ACH-000646,-0.2701953603953666
ACH-000647,-0.14227034260073726
ACH-000648,-0.12531124973319188
ACH-000649,-0.22956024464659544
ACH-000651,-0.1090357937616564
ACH-000652,-0.3182541318473108
ACH-000653,-0.20187431360428312
ACH-000657,-0.28115365221965744
ACH-000658,-0.10340214461304932
ACH-000661,-0.16284117234052325
ACH-000662,-0.12330423372965385
ACH-000663,-0.09899159809838748
ACH-000665,-0.33544814191842226
ACH-000671,-0.0907416169142427
ACH-000672,0.054373243992368266
ACH-000673,-0.13191861219177162
ACH-000676,-0.2010680055586312
ACH-000677,-0.04071045026345617
ACH-000681,-0.07673893161239838
ACH-000683,-0.1464814101386772
ACH-000684,-0.24149982775640425
ACH-000688,-0.05589920018749752
ACH-000693,-0.23923273150498603
ACH-000694,-0.11856441451051905
ACH-000695,-0.4479354513542516
ACH-000696,-0.18985168656659154
ACH-000697,-0.1485258660660398
ACH-000699,-0.2181514288964387
ACH-000701,-0.1849213355362524
ACH-000706,-0.17570477634593284
ACH-000711,-0.2398978841155525
ACH-000713,-0.10266398451542706
ACH-000714,-0.2253988004108495
ACH-000718,0.0006506389403195423
ACH-000720,-0.16004130654057494
ACH-000721,-0.1904238245867705
ACH-000724,-0.3008983246100122
ACH-000725,-0.10265714532637048
ACH-000732,-0.16122570847618975
ACH-000734,-0.3008988996839881
ACH-000735,-0.17119694933434307
ACH-000736,-0.0829860807664312
ACH-000738,-0.20635219967389487
ACH-000746,0.07603342579727278
ACH-000747,-0.1873116691629552
ACH-000748,-0.2471409517519326
ACH-000753,-0.14508618483393546
ACH-000756,-0.14158235837088207
ACH-000757,0.01860039317745813
ACH-000758,-0.2636986937377181
ACH-000760,-0.17380815692117127
ACH-000762,-0.14661496464996449
ACH-000763,-0.09465133678935564
ACH-000764,-0.04090277707341272
ACH-000765,-0.14753864165584954
ACH-000766,-0.1355630646161602
ACH-000767,-0.10995342308458003
ACH-000768,-0.22703033144960466
ACH-000769,-0.1772981311741249
ACH-000770,-0.16653903321043972
ACH-000771,-0.19730056177687036
ACH-000773,0.046547543234960236
ACH-000776,-0.2871020346413711
ACH-000777,-0.10416981049359862
ACH-000778,-0.11712384365993612
ACH-000781,-0.19838289454772973
ACH-000782,-0.12970638788201908
ACH-000783,-0.38403680491560177
ACH-000784,0.005683615618688137
ACH-000785,-0.2032772620189399
ACH-000787,-0.18740763054443146
ACH-000788,-0.1310238051151323
ACH-000791,-0.2870507658516834
ACH-000792,-0.18615342639831525
ACH-000794,-0.1847004238969999
ACH-000796,-0.2437971862210987
ACH-000798,-0.040155845459359366
ACH-000799,-0.14617700877414294
ACH-000800,-0.3003180688439673
ACH-000802,-0.13594505681825114
ACH-000804,-0.11736336610500618
ACH-000805,-0.1611552903364097
ACH-000809,-0.12842432532865372
ACH-000810,-0.11509635092870554
ACH-000811,-0.14632985599640164
ACH-000817,-0.005805092007590422
ACH-000819,-0.2375764199486007
ACH-000820,0.3992869182923259
ACH-000821,-0.3154985278495072
ACH-000822,-0.03202181945179505
ACH-000823,-0.1469475992163546
ACH-000824,-0.15345260463227606
ACH-000827,-0.1599222888929009
ACH-000829,-0.20961536522931945
ACH-000831,-0.452750338258858
ACH-000832,-0.20226521563835712
ACH-000833,0.04171454309991094
ACH-000834,-0.10083276423223232
ACH-000835,-0.12530064347857445
ACH-000836,0.09135292972114163
ACH-000837,-0.22351224984600107
ACH-000838,-0.005884117294193835
ACH-000839,-0.20296115517461588
ACH-000840,-0.08769727593730026
ACH-000841,-0.20113642533475684
ACH-000843,-0.2075940403619213
ACH-000846,-0.21595721029479026
ACH-000847,-0.14711090817752734
ACH-000848,-0.055067653515865865
ACH-000849,-0.11281849537613844
ACH-000851,-0.184096967866328
ACH-000855,0.14149672946051822
ACH-000856,-0.17495562124648475
ACH-000858,-0.1869830281582093
ACH-000859,-0.1447140773225897
ACH-000861,-0.2409286878377608
ACH-000862,-0.09323811500826072
ACH-000865,-0.1456163138766439
ACH-000866,-0.036802364506992695
ACH-000867,-0.2900954217531656
ACH-000869,-0.07797151709962741
ACH-000872,-0.33245480909472924
ACH-000873,-0.232606302612288
ACH-000876,-0.2296250673485108
ACH-000878,-0.06817062367871324
ACH-000880,-0.2383738626247569
ACH-000881,-0.00919498306865321
ACH-000882,-0.2601482459020418
ACH-000884,-0.1183891033430575
ACH-000885,-0.15282948082830766
ACH-000887,-0.24416050918037185
ACH-000889,-0.14026759949229026
ACH-000896,-0.17295458703801558
ACH-000898,-0.06060614222303405
ACH-000900,-0.1254059627213849
ACH-000901,-0.2347280184942441
ACH-000905,-0.15690430855730006
ACH-000906,-0.24996192029673875
ACH-000907,-0.008000857138533561
ACH-000910,-0.14172810269915176
ACH-000911,-0.2399918606764919
ACH-000912,-0.22373070439227974
ACH-000913,-0.2635276220417828
ACH-000915,-0.06793883091347891
ACH-000916,0.02550510928729969
ACH-000917,-0.13268574205876718
ACH-000920,-0.3916271902833607
ACH-000921,-0.1674879098942107
ACH-000924,-0.050573276860011035
ACH-000926,-0.07650179399023863
ACH-000928,-0.2066846506194584
ACH-000929,-0.05495889434213239
ACH-000932,-0.15679110859081882
ACH-000935,-0.3018752088897956
ACH-000936,-0.19027153434599411
ACH-000937,-0.21489235454244485
ACH-000938,-0.07578102612334635
ACH-000939,0.1775516650416203
ACH-000941,-0.19831404798788796
ACH-000943,-0.17237258954729628
ACH-000946,-0.2745288029410756
ACH-000947,-0.2406492846341815
ACH-000948,-0.2901372394574221
ACH-000950,-0.24320762585513855
ACH-000953,-0.2956961708571381
ACH-000954,-0.1667801108593492
ACH-000957,-0.22822572533004776
ACH-000958,-0.23699588285390386
ACH-000960,-0.21720050207815034
ACH-000963,-0.28427637078072393
ACH-000968,0.0031671141555322485
ACH-000969,-0.11840259669496515
ACH-000972,-0.4476844986768847
ACH-000973,-0.2306219518531121
ACH-000974,-0.18437197342122533
ACH-000978,-0.1821908753317125
ACH-000984,-0.14695987919801468
ACH-000986,-0.2220582900386484
ACH-000988,-0.1373599466913145
ACH-000993,-0.2365967876391405
ACH-000994,-0.23468074646365006
ACH-000996,-0.30057745413283044
ACH-001001,-0.15043074857373712
ACH-001020,0.13394266999475424
ACH-001028,-0.18396740451404986
ACH-001031,-0.1237559181629928
ACH-001038,-0.15938045724514216
ACH-001048,-0.2073337607709308
ACH-001050,-0.2796198747339165
ACH-001053,-0.038040202702348994
ACH-001054,-0.0663822584460008
ACH-001061,-0.05375063200036996
ACH-001067,-0.027616450247138057
ACH-001075,-0.0015629487583908664
ACH-001096,-0.1760493930263856
ACH-001111,-0.19823399514093087
ACH-001119,-0.057964218200599514
ACH-001128,0.8110368185579633
ACH-001134,-0.10198409734039834
ACH-001151,-0.17400273866204288
ACH-001163,-0.11654316609943435
ACH-001164,-0.036743844753980105
ACH-001183,-0.3149004633848817
ACH-001192,-0.08670403305048517
ACH-001193,-0.08622068099876598
ACH-001196,-0.12441871044609007
ACH-001197,-0.14601339389511767
ACH-001205,-0.383425005958568
ACH-001211,-0.26805813694726793
ACH-001212,-0.18947829025061474
ACH-001228,-0.23868982750906234
ACH-001232,-0.11191974999298523
ACH-001239,-0.1094251263415592
ACH-001270,-0.4906611724463645
ACH-001274,-0.08024613142225827
ACH-001275,-0.1324422887126703
ACH-001277,0.10100994585634653
ACH-001278,-0.34337249330616804
ACH-001280,0.05345573049982336
ACH-001283,-0.14187671424930035
ACH-001289,-0.14071575773017314
ACH-001300,-0.239601226953866
ACH-001301,-0.10628394947310414
ACH-001302,-0.21006082050144925
ACH-001306,-0.29337302930461445
ACH-001318,-0.17266077349459155
ACH-001322,-0.15768598910971773
ACH-001328,-0.20128893978486945
ACH-001332,-0.08686750739884715
ACH-001336,-0.13366226428125733
ACH-001346,-0.0673132212401084
ACH-001353,-0.13125060971540806
ACH-001354,-0.06067936766789505
ACH-001367,-0.0582662498410867
ACH-001368,-0.32430002926491674
ACH-001374,-0.29875581755024866
ACH-001377,-0.17672378705625116
ACH-001380,-0.3563341056994589
ACH-001391,-0.047580436693494564
ACH-001408,-0.13141503561575488
ACH-001430,-0.35708014811101835
ACH-001431,-0.29977235518347795
ACH-001450,-0.07310030198119846
ACH-001496,0.05276362657102213
ACH-001500,-0.02740484038772174
ACH-001523,-0.0942116312972983
ACH-001532,-0.08265324267099278
ACH-001550,0.0978181541309099
ACH-001552,-0.38662966737206944
ACH-001554,-0.11689308111865092
ACH-001654,-0.2317684111001671
ACH-001735,-0.24811736149633484
ACH-001736,-0.11716519328233894
ACH-001737,-0.1164674011063964
ACH-001740,0.005328370067268775
ACH-001745,-0.07754379642442448
ACH-001765,-0.2848868336408035
