,ZNF3 (7551)
ACH-000004,-0.1152376106232558
ACH-000005,-0.1133668146284118
ACH-000007,-0.0458819297240323
ACH-000009,-0.12441059076909924
ACH-000011,-0.1517404632158981
ACH-000012,-0.13751223295144718
ACH-000013,-0.17459728517730266
ACH-000014,-0.2149161366881207
ACH-000015,-0.07259320458768337
ACH-000017,-0.2067580999491844
ACH-000018,-0.07363204922022264
ACH-000019,-0.3998299245086566
ACH-000021,-0.2731708292130135
ACH-000022,-0.26287845440842683
ACH-000025,-0.18283818917680225
ACH-000028,-0.17292412774992172
ACH-000030,-0.12039022214954095
ACH-000035,-0.12429875734856105
ACH-000036,-0.251486328707291
ACH-000037,-0.2091311950551728
ACH-000039,-0.12257824185630238
ACH-000040,-0.3489516734783105
ACH-000041,-0.10797944190612938
ACH-000042,-0.15223008442963096
ACH-000045,-0.20610092285510773
ACH-000047,-0.1272102504959584
ACH-000052,-0.09241380580614687
ACH-000053,-0.13794394601330556
ACH-000054,-0.4030557101641463
ACH-000055,-0.2918900652056987
ACH-000060,-0.24323479085853764
ACH-000067,-0.2358454660849611
ACH-000070,-0.06811364751834871
ACH-000075,0.015652937951784306
ACH-000078,-0.29959620080619104
ACH-000082,-0.15487241799294318
ACH-000085,-0.25347616045997384
ACH-000086,-0.04684088764782952
ACH-000087,-0.15399687293586825
ACH-000092,-0.13065574232439056
ACH-000095,-0.226737830779046
ACH-000097,-0.17673309614083227
ACH-000098,-0.16842947543136172
ACH-000099,-0.2037393306242765
ACH-000108,-0.30362857507504953
ACH-000113,-0.12339642045994878
ACH-000116,-0.1554419068093897
ACH-000118,-0.18295180970873492
ACH-000120,-0.14504772664462828
ACH-000123,-0.20898927957559746
ACH-000127,-0.14797166246908308
ACH-000128,-0.14875488087434988
ACH-000132,-0.08310630205150057
ACH-000133,-0.13117072612442082
ACH-000137,-0.06460952532629942
ACH-000138,-0.13981825109210244
ACH-000142,-0.3391045151252927
ACH-000143,-0.11826687686143456
ACH-000146,-0.20261618421613053
ACH-000148,-0.054639747854700514
ACH-000150,-0.03024042834910028
ACH-000152,-0.11666664899493948
ACH-000153,-0.1155064996763557
ACH-000159,-0.24047188147535206
ACH-000160,-0.21353386064620894
ACH-000163,-0.16898023183019356
ACH-000167,-0.0981358201073754
ACH-000168,-0.09584714183086453
ACH-000169,-0.07494901492641047
ACH-000178,-0.006723478844841516
ACH-000183,-0.2741857396092039
ACH-000188,-0.18551542716098127
ACH-000189,-0.18819918669028696
ACH-000190,-0.13355624924691634
ACH-000198,-0.132824154825777
ACH-000203,-0.27856133354267104
ACH-000204,0.05870255649534885
ACH-000206,-0.25312838975696433
ACH-000207,0.006446669997403895
ACH-000208,-0.1884072821976898
ACH-000210,-0.13271228079243394
ACH-000211,-0.1960585837212498
ACH-000215,-0.09521145741952446
ACH-000221,-0.15183828943155864
ACH-000222,-0.29289951386297475
ACH-000223,-0.11439579321731097
ACH-000226,-0.10123277928403997
ACH-000227,-0.15725482232646168
ACH-000228,-0.04939581017383078
ACH-000231,-0.1697171856267032
ACH-000232,-0.08678422851708241
ACH-000233,-0.08949788450016091
ACH-000234,-0.08733044792655502
ACH-000235,-0.20940565755115345
ACH-000237,-0.1018590331501428
ACH-000238,-0.2682913238802786
ACH-000242,-0.07599387017045832
ACH-000243,-0.18637872504662145
ACH-000244,-0.13341577160993476
ACH-000246,-0.11041961987831787
ACH-000248,-0.11000066739249004
ACH-000250,-0.14417121814871392
ACH-000251,-0.1580615349398305
ACH-000252,-0.2435795234990343
ACH-000253,-0.10005703760351824
ACH-000255,-0.1277427591978361
ACH-000256,-0.2027421279727208
ACH-000257,-0.10220460751429036
ACH-000258,-0.10202346182451044
ACH-000259,-0.18672186520513628
ACH-000260,-0.08216892209112556
ACH-000261,-0.14400898452240307
ACH-000262,-0.1624045315592407
ACH-000263,-0.33445517996465224
ACH-000264,-0.2558065620109534
ACH-000265,-0.0895114015216312
ACH-000266,-0.1398433544410403
ACH-000272,-0.19609959834454946
ACH-000274,-0.26978786485996203
ACH-000277,-0.20722415521153414
ACH-000278,-0.23352623151358626
ACH-000279,-0.0842842899457087
ACH-000280,-0.25857709916465826
ACH-000281,0.025775473178345464
ACH-000288,-0.1307667356257911
ACH-000291,-0.19494543005847284
ACH-000293,-0.3729715007561485
ACH-000294,-0.24883501801914645
ACH-000295,-0.0952642308092777
ACH-000296,-0.2290557061061084
ACH-000302,-0.16701869482754753
ACH-000304,-0.2417321771218797
ACH-000307,-0.1770403000661281
ACH-000308,-0.02558032866496538
ACH-000310,-0.1621762768511095
ACH-000311,-0.3084401750879123
ACH-000312,-0.09939802054201938
ACH-000315,-0.10400503696736857
ACH-000316,-0.19100662581845174
ACH-000317,-0.15961781176476836
ACH-000318,-0.27603014981629603
ACH-000319,-0.2385990675737258
ACH-000320,-0.15754564641227525
ACH-000322,-0.4539677150325789
ACH-000323,-0.1202565164778609
ACH-000324,-0.15324851670851766
ACH-000329,-0.10666374835340033
ACH-000330,0.011988810425786641
ACH-000331,-0.032159803822458644
ACH-000332,-0.3125741665158485
ACH-000334,-0.21792519132823554
ACH-000335,-0.12584963133921176
ACH-000336,-0.2061035315440357
ACH-000337,-0.12580414935071474
ACH-000338,-0.18355421191424784
ACH-000339,-0.03860827833734935
ACH-000341,-0.30632728777877405
ACH-000348,-0.23573520237710505
ACH-000350,-0.1569033087824374
ACH-000352,-0.20916294510493044
ACH-000356,-0.08947763367798205
ACH-000361,-0.05374709374727888
ACH-000362,-0.2028930648454687
ACH-000363,-0.095788183200057
ACH-000364,-0.09658057050955872
ACH-000365,-0.20451620314024285
ACH-000366,-0.11927161258401467
ACH-000368,-0.12611175699714658
ACH-000374,-0.2300667055699484
ACH-000375,-0.2589348073058065
ACH-000376,-0.15780989218649782
ACH-000381,-0.2549249909458525
ACH-000383,-0.17977805355876514
ACH-000387,-0.1089723343719554
ACH-000389,-0.1048050684198302
ACH-000390,-0.2767007696755372
ACH-000393,-0.12416207395993302
ACH-000395,-0.20205497622050192
ACH-000396,0.034465202962791486
ACH-000397,-0.28685141071058945
ACH-000401,-0.2600083572524949
ACH-000402,-0.38924265327839896
ACH-000403,-0.10032093415007244
ACH-000404,0.042417680770282254
ACH-000406,-0.13312895672520894
ACH-000407,-0.031229653690681744
ACH-000408,-0.1950283716568652
ACH-000410,-0.12464988732336232
ACH-000411,-0.05101945937918583
ACH-000414,-0.2278739657345065
ACH-000415,-0.2968288750964965
ACH-000416,-0.17198521292909014
ACH-000420,-0.1794897934578291
ACH-000421,-0.16902415273665006
ACH-000424,-0.08999375624682289
ACH-000425,-0.21730870669631
ACH-000426,-0.2570079492195821
ACH-000427,-0.1474762167270743
ACH-000433,-0.16622355022542054
ACH-000435,-0.042395386467029145
ACH-000436,-0.1586101470246086
ACH-000444,-0.11148894551246924
ACH-000445,0.038143816358280985
ACH-000448,-0.17964897309304334
ACH-000450,-0.1531952967380301
ACH-000452,-0.1799125009884114
ACH-000454,-0.0674218946655654
ACH-000458,-0.106032625409507
ACH-000459,-0.1814898074066109
ACH-000460,-0.04015607265094385
ACH-000461,-0.1363999562806674
ACH-000463,-0.14996137651136388
ACH-000464,-0.15030823435456656
ACH-000466,-0.08482368282255323
ACH-000467,-0.12636315833091707
ACH-000468,-0.10880859131134038
ACH-000469,-0.21490559414702834
ACH-000470,-0.2725372216171031
ACH-000471,-0.12545188147677586
ACH-000472,-0.1923647210893336
ACH-000473,-0.15803425064269236
ACH-000475,-0.1735617711710181
ACH-000476,-0.0828089631680021
ACH-000477,-0.14646866621196028
ACH-000479,-0.12991831387009176
ACH-000480,-0.2654055337813424
ACH-000481,-0.19283756175877406
ACH-000483,-0.10204870399692476
ACH-000484,-0.21865520999602572
ACH-000485,-0.2869058234786254
ACH-000486,-0.2276739163209809
ACH-000487,-0.1778309259676733
ACH-000488,-0.15277431488000215
ACH-000490,-0.06464457364616538
ACH-000491,-0.033263931020158705
ACH-000495,-0.18202912055847026
ACH-000496,-0.14691636456527302
ACH-000499,-0.12092980410863376
ACH-000500,-0.07115184572496969
ACH-000502,-0.21497433241008587
ACH-000503,-0.09382786850760534
ACH-000505,-0.12291435376941963
ACH-000507,-0.17911906009194672
ACH-000510,-0.15341348752463466
ACH-000511,-0.11759393832628585
ACH-000512,-0.21242139271514945
ACH-000516,-0.18209282838067645
ACH-000517,-0.03462974354079401
ACH-000518,-0.2383947631417057
ACH-000520,-0.15931136442399085
ACH-000521,-0.0514979003744945
ACH-000522,-0.05951294756045225
ACH-000524,-0.14670906755002772
ACH-000527,-0.12630046025081468
ACH-000528,-0.09586036158271843
ACH-000537,-0.10993519121846586
ACH-000541,-0.1408335356956527
ACH-000542,-0.2551513538216482
ACH-000544,-0.4868040398306137
ACH-000545,-0.21830444617359748
ACH-000547,-0.1976234631009903
ACH-000548,-0.16617570567926349
ACH-000549,-0.1742473478725107
ACH-000550,-0.24560108740148445
ACH-000552,-0.24300662623659056
ACH-000556,-0.12513440927145802
ACH-000557,-0.15252935195880307
ACH-000569,-0.3879434228678121
ACH-000570,-0.20808471125831346
ACH-000571,-0.21902377477074728
ACH-000573,-0.12290410726878248
ACH-000576,-0.3686507682445967
ACH-000579,-0.2115759996261429
ACH-000580,-0.31625359497111377
ACH-000584,-0.21238927950204964
ACH-000585,-0.1902777107500191
ACH-000588,-0.24999816901922065
ACH-000589,-0.042487822726792066
ACH-000591,-0.19988596385927698
ACH-000593,-0.05544594396204288
ACH-000600,-0.10320830742925467
ACH-000601,-0.11135991091489993
ACH-000605,-0.08512040728528569
ACH-000606,0.0217916756828814
ACH-000608,-0.3147140938221444
ACH-000614,-0.2253554880101025
ACH-000616,-0.20401432607172915
ACH-000618,-0.17519028301205752
ACH-000619,-0.15352476851744715
ACH-000620,-0.02231478186140644
ACH-000621,-0.1927276593241439
ACH-000622,-0.18412603156674212
ACH-000623,-0.03435420069265751
ACH-000624,-0.2242234208650941
ACH-000627,-0.07388752006058763
ACH-000630,-0.1728911406377975
ACH-000631,-0.19862234548833965
ACH-000632,-0.16898326760628746
ACH-000633,-0.2077688759050152
ACH-000637,-0.037235856046016834
ACH-000638,-0.05044173563809649
ACH-000646,-0.28395471244657283
ACH-000647,-0.0181263411969526
ACH-000648,-0.15961443857186944
ACH-000649,-0.2611294906138567
ACH-000651,0.042525872276850986
ACH-000652,-0.037638758278707184
ACH-000653,-0.11251559942590376
ACH-000657,-0.2390219215749799
ACH-000658,-0.21083216635324792
ACH-000661,-0.3974339265535931
ACH-000662,-0.23262704651939564
ACH-000663,-0.1270611326258924
ACH-000665,-0.16356157569806928
ACH-000671,-0.23297464670431384
ACH-000672,-0.5785040590274638
ACH-000673,-0.255362607338636
ACH-000676,-0.1046279347599282
ACH-000677,-0.0003828844248377761
ACH-000681,-0.12999380160145044
ACH-000683,-0.21764938910803053
ACH-000684,-0.3357358565195163
ACH-000688,-0.27492040454956423
ACH-000693,-0.16996006855178153
ACH-000694,-0.2025976900586212
ACH-000695,-0.25317094715933136
ACH-000696,-0.1644778176798642
ACH-000697,-0.049443409244302274
ACH-000699,-0.16179167188846993
ACH-000701,-0.22593471591624226
ACH-000706,-0.12770986564760256
ACH-000711,-0.06457254983333904
ACH-000713,-0.08087257305594522
ACH-000714,-0.24867859281818985
ACH-000718,-0.1797009712927911
ACH-000720,-0.08201546217427617
ACH-000721,-0.12407622069844282
ACH-000724,-0.20123352333477
ACH-000725,-0.08456957688076981
ACH-000732,-0.028838047058359562
ACH-000734,-0.21564650113195116
ACH-000735,-0.26862766120791115
ACH-000736,0.02527662059558373
ACH-000738,-0.04424669299333561
ACH-000746,-0.22366758231366515
ACH-000747,-0.10282182317007392
ACH-000748,0.013646863538345938
ACH-000753,-0.10208983591187183
ACH-000756,-0.07997653862852105
ACH-000757,-0.11024873973204176
ACH-000758,-0.3007840116963621
ACH-000760,-0.20439239334568146
ACH-000762,-0.055703175636286406
ACH-000763,-0.12792406062326528
ACH-000764,-0.06207592736531582
ACH-000765,-0.019231927293236084
ACH-000766,-0.2288298458269095
ACH-000767,-0.2217653755502412
ACH-000768,-0.19336912865696607
ACH-000769,-0.2739217865948341
ACH-000770,-0.2490259731068027
ACH-000771,-0.2093359001773912
ACH-000773,-0.05340891998583888
ACH-000776,-0.2862181707078467
ACH-000777,-0.0834460206229457
ACH-000778,-0.23315298604486215
ACH-000781,-0.10357546166364102
ACH-000782,-0.2343236593745782
ACH-000783,-0.295943787548808
ACH-000784,-0.06525873031612445
ACH-000785,-0.14746698603169026
ACH-000787,-0.22963125046366886
ACH-000788,-0.027520219182169948
ACH-000791,-0.22960288089733105
ACH-000792,-0.07916767756310572
ACH-000794,-0.19104366782124685
ACH-000796,-0.10451206437691496
ACH-000798,-0.23247380166069506
ACH-000799,-0.4670165330376811
ACH-000800,-0.21320798183360445
ACH-000802,-0.1137096746656083
ACH-000804,0.08157555012870632
ACH-000805,-0.3175242022712605
ACH-000809,-0.2612950682548731
ACH-000810,-0.3155516096706064
ACH-000811,-0.3096247744884743
ACH-000817,-0.18738802331702792
ACH-000819,-0.021143210577840042
ACH-000820,0.06368042903840276
ACH-000821,-0.16572406825172836
ACH-000822,-0.07416723217596034
ACH-000823,-0.2919152500071635
ACH-000824,-0.1916303287130474
ACH-000827,-0.1877054665885451
ACH-000829,-0.3706538383710589
ACH-000831,-0.08569272348350386
ACH-000832,-0.09773653996984327
ACH-000833,-0.18235195747381905
ACH-000834,-0.13366525687845915
ACH-000835,-0.10349096696669367
ACH-000836,-0.01795079100325751
ACH-000837,-0.16997130225952026
ACH-000838,-0.1492034002053625
ACH-000839,-0.2053051623200316
ACH-000840,-0.08443362446868012
ACH-000841,-0.1874490936621663
ACH-000843,-0.15436440121016926
ACH-000846,-0.3244489288559439
ACH-000847,-0.2005309648064096
ACH-000848,-0.11143305634593184
ACH-000849,-0.29741645574213776
ACH-000851,-0.049370986072973036
ACH-000855,-0.06366341010380852
ACH-000856,-0.2340557594341971
ACH-000858,-0.14059705434923456
ACH-000859,-0.1071896503282046
ACH-000861,-0.06799318297596157
ACH-000862,-0.12489156514002504
ACH-000865,-0.05757869447350161
ACH-000866,-0.07391625893806678
ACH-000867,-0.12008557888708155
ACH-000869,-0.3039693312772413
ACH-000872,-0.04206365861318759
ACH-000873,-0.1344384054837899
ACH-000876,-0.09460648550103633
