,SIMC1 (375484)
ACH-000168,-0.4978734843398782
ACH-000169,-0.31255624900662365
ACH-000178,-0.2923075235373723
ACH-000183,-0.2802392853007533
ACH-000188,-0.5167027586001399
ACH-000189,0.007879635810338513
ACH-000190,-0.13747137390057704
ACH-000198,-0.1722951066110172
ACH-000203,-0.1284305823008078
ACH-000204,-0.09519205702410914
ACH-000206,-0.1829033117824807
ACH-000207,-0.26988471052335883
ACH-000208,-0.2687174808003012
ACH-000210,-0.36703988046373137
ACH-000211,-0.2533213809853603
ACH-000215,-0.2470666677602145
ACH-000221,-0.11616127122599547
ACH-000222,-0.28651699900028643
ACH-000223,-0.1976977219472142
ACH-000226,-0.31556837975239804
ACH-000227,-0.3753494818637911
ACH-000228,0.026248034972525813
ACH-000231,-0.2757372046930928
ACH-000232,-0.36356512792265994
ACH-000233,-0.31996076576761856
ACH-000234,-0.3010279044114039
ACH-000235,-0.2301037099530706
ACH-000237,-0.33419755078089297
ACH-000238,-0.12424112352247392
ACH-000242,-0.5443959383351765
ACH-000243,-0.2172473551357456
ACH-000244,-0.04818019419155379
ACH-000246,-0.15979193123280053
ACH-000248,-0.2602030983301271
ACH-000250,-0.3398193079745823
ACH-000251,-0.5589265227296705
ACH-000252,-0.03834728296200585
ACH-000253,-0.2545362904913634
ACH-000255,-0.36059105812272296
ACH-000256,-0.19095325138490465
ACH-000257,-0.15540389399888768
ACH-000258,-0.22519957242051256
ACH-000259,-0.14073929259537993
ACH-000260,-0.2974676288670064
ACH-000261,-0.23808932953101644
ACH-000262,0.04538533940980671
ACH-000263,-0.4103569542847647
ACH-000264,-0.21942469590535665
ACH-000265,-0.1212974494885298
ACH-000266,-0.2379433449543597
ACH-000272,-0.2886987953825792
ACH-000274,-0.2204908910792442
ACH-000277,-0.2296409478971036
ACH-000278,-0.13216865052656265
ACH-000279,-0.29572328553116745
ACH-000280,-0.2470394744477532
ACH-000281,-0.12472054579703498
ACH-000288,-0.11815148194647188
ACH-000291,-0.2342024498612738
ACH-000293,-0.1899771938454264
ACH-000294,-0.3560843279503853
ACH-000295,-0.2725194680773706
ACH-000296,-0.3833160492837393
ACH-000302,-0.33252095561541284
ACH-000304,-0.3664447521006941
ACH-000307,-0.3327898517443684
ACH-000308,-0.1292945461951211
ACH-000310,-0.21234419651536604
ACH-000311,-0.2634761624444516
ACH-000312,-0.11453201308186432
ACH-000315,0.02391796687831892
ACH-000316,-0.4325269564165611
ACH-000317,-0.298841818633451
ACH-000318,-0.3080047341953861
ACH-000319,-0.19212344492539465
ACH-000320,-0.2182859823428884
ACH-000322,-0.1489764212204015
ACH-000323,-0.07684077983676199
ACH-000324,-0.2089735111465304
ACH-000329,-0.3401349795157545
ACH-000330,-0.137985853355669
ACH-000331,-0.2186983553404416
ACH-000332,-0.32817970736772256
ACH-000334,-0.2405353656049401
ACH-000335,-0.21191453555405307
ACH-000336,-0.1356248109400307
ACH-000337,-0.28803084715912664
ACH-000338,-0.390116181895995
ACH-000339,-0.24672909939294674
ACH-000341,-0.4709411828721702
ACH-000348,-0.22139717205428627
ACH-000350,-0.22458056177316674
ACH-000352,-0.14551005076377066
ACH-000356,0.10938205948540716
ACH-000361,-0.476920337224414
ACH-000362,-0.37169692132233
ACH-000363,-0.17866185319329814
ACH-000364,-0.2452730431889982
ACH-000365,-0.05875462027577686
ACH-000366,-0.2394863293672109
ACH-000368,-0.13695589456253246
ACH-000374,-0.1873912807621984
ACH-000375,-0.12475566831995286
ACH-000376,-0.24554668923403014
ACH-000381,-0.3752940994279625
ACH-000383,-0.2748364397218826
ACH-000387,-0.2061288910742036
ACH-000389,-0.3313610107402318
ACH-000390,-0.2404903126116387
ACH-000393,-0.2812480598789002
ACH-000395,-0.24585006047904215
ACH-000396,-0.2573904346921955
ACH-000397,-0.2588715905278572
ACH-000401,-0.3929802940813201
ACH-000402,-0.17021417364357722
ACH-000403,-0.3655700956638704
ACH-000404,-0.4381386135330919
ACH-000406,-0.18651372173192124
ACH-000407,-0.08686160621578665
ACH-000408,-0.16942010076734268
ACH-000410,-0.27494132461070186
ACH-000411,-0.24490360350973214
ACH-000414,-0.2798725225263231
ACH-000415,-0.035954797583744515
ACH-000416,-0.20949713889084054
ACH-000420,-0.406019121461304
ACH-000421,-0.04938639626056687
ACH-000424,-0.054110797207217946
ACH-000425,-0.281342689535297
ACH-000426,-0.3093194504736693
ACH-000427,-0.08778480894557042
ACH-000433,-0.01664122675130624
ACH-000435,-0.11959473677036507
ACH-000436,-0.3503944234504118
ACH-000444,-0.07246580937419167
ACH-000445,-0.23679645668838306
ACH-000448,-0.17858319956796254
ACH-000450,-0.3300734419925041
ACH-000452,-0.14669929105986634
ACH-000454,-0.5030032850996103
ACH-000458,-0.13447971136257694
ACH-000459,-0.31207579828105736
ACH-000460,-0.349788249058788
ACH-000461,-0.2641572994398005
ACH-000463,-0.2249924034541439
ACH-000464,-0.3881006241947369
ACH-000466,-0.35845164692760245
ACH-000467,-0.17943502225656313
ACH-000468,-0.3627117163754686
ACH-000469,-0.16833647282811226
ACH-000470,-0.32619042290693234
ACH-000471,-0.2350824299692107
ACH-000472,-0.1397025386635467
ACH-000473,-0.14389459641504754
ACH-000475,-0.3824238920498504
ACH-000476,-0.24920174207128945
ACH-000477,-0.17653758304175302
ACH-000479,-0.3928286987338633
ACH-000480,-0.05165619973017846
ACH-000481,-0.2816957974587692
ACH-000483,-0.3753545709343426
ACH-000484,-0.15054824304152412
ACH-000485,-0.298935189346116
ACH-000486,-0.1445287094148496
ACH-000487,-0.13035923114688547
ACH-000488,-0.1803083231265673
ACH-000490,-0.2653162572175594
ACH-000491,-0.22531974709927
ACH-000495,-0.12109953733372825
ACH-000496,-0.09434950527989004
ACH-000499,-0.17963162864825802
ACH-000500,0.0829758201465471
ACH-000502,-0.2892075097293445
ACH-000503,-0.5078242131342907
ACH-000505,-0.16766633961309546
ACH-000507,-0.31983560811924217
ACH-000510,-0.1886715754893981
ACH-000511,-0.2547491733423002
ACH-000512,-0.24333856860131406
ACH-000516,-0.23288346375354535
ACH-000517,-0.2455308733908903
ACH-000518,-0.2455587157688207
ACH-000520,-0.35461853651957265
ACH-000521,-0.18972804484070396
ACH-000522,-0.20446594175784005
ACH-000524,-0.20545429032402
ACH-000527,-0.32134956142122423
ACH-000528,-0.2880099194650625
ACH-000537,-0.3033541962711353
ACH-000541,0.3176002712583589
ACH-000542,-0.3202306487747059
ACH-000544,0.014700226033458504
ACH-000545,-0.15910900602333772
ACH-000547,-0.3043441806181479
ACH-000548,-0.2460766207321857
ACH-000549,-0.09408630848046888
ACH-000550,-0.2753250601637261
ACH-000552,0.0014960223963176606
ACH-000556,-0.13316856703505126
ACH-000557,-0.3290013097892172
ACH-000569,-0.2928122265714638
ACH-000570,-0.2992681440752227
ACH-000571,-0.20157934688497955
ACH-000573,-0.22079679161332685
ACH-000576,-0.2987323925896512
ACH-000579,-0.09756616139045758
ACH-000580,-0.16989109462100296
ACH-000584,-0.2687058212293692
ACH-000585,-0.23379568899911335
ACH-000588,-0.16563016413502205
ACH-000589,-0.3095750948094111
ACH-000591,-0.24562812820321195
ACH-000593,-0.3011544798741892
ACH-000600,-0.2724495996742973
ACH-000601,-0.23807579524127215
ACH-000605,-0.24144474284371406
ACH-000606,-0.2810222084021738
ACH-000608,-0.2219680741816748
ACH-000614,-0.3356627367460036
ACH-000616,-0.04414999271143777
ACH-000618,-0.15313267445397735
ACH-000619,-0.3150018195807074
ACH-000620,-0.19152579105201634
ACH-000621,-0.11670687303119405
ACH-000622,-0.022643239652974004
ACH-000623,-0.22846287970234266
ACH-000624,-0.22731895992535994
ACH-000627,-0.3523135555989645
ACH-000630,-0.07654545274573425
ACH-000631,-0.6442160570547505
ACH-000632,-0.2465503136283913
ACH-000633,-0.11954284655701575
ACH-000637,-0.1810192363507908
ACH-000638,-0.1366108261495918
ACH-000646,-0.1910697686409255
ACH-000647,-0.19076703420736035
ACH-000648,-0.5750424553684996
ACH-000649,-0.2498115925222855
ACH-000651,-0.037598871926128284
ACH-000652,-0.11318078951124926
ACH-000653,-0.364872312482105
ACH-000657,-0.23021236259042724
ACH-000658,-0.2876070785737595
ACH-000661,-0.05074595885526557
ACH-000662,0.032992415107687856
ACH-000663,-0.2334006676832225
ACH-000665,-0.16927919013698572
ACH-000671,-0.44782950469651295
ACH-000672,-0.037607253335573965
ACH-000673,-0.18837877002251746
ACH-000676,-0.1991800031796428
ACH-000677,-0.22967533326979114
ACH-000681,-0.32289101349128274
ACH-000683,-0.10467453300206188
ACH-000684,-0.049386980851960166
ACH-000688,-0.2888212954256122
ACH-000693,-0.0966613889044237
ACH-000694,-0.17056580598130985
ACH-000695,-0.08355704920143878
ACH-000696,-0.3258072737984834
ACH-000697,-0.08517286165463142
ACH-000699,-0.3104667194607376
ACH-000701,-0.22180266936060308
ACH-000706,-0.11877497332146188
ACH-000711,-0.1786115341022626
ACH-000713,-0.2377874554861963
ACH-000714,-0.2299531967226171
ACH-000718,-0.27847170208607536
ACH-000720,-0.28979300585814205
ACH-000721,-0.25441140245425664
ACH-000724,-0.384425780534029
ACH-000725,-0.17983390369540314
ACH-000732,-0.06917007772977639
ACH-000734,-0.08329564862831842
ACH-000735,-0.2627618346198485
ACH-000736,-0.3840535806069002
ACH-000738,-0.08063403931986439
ACH-000746,-0.16676516608607844
ACH-000747,-0.0024095523956081523
ACH-000748,-0.14187141477787862
ACH-000753,-0.24848318209672346
ACH-000756,-0.17873092421610548
ACH-000757,-0.130099838882631
ACH-000758,-0.1482879518161104
ACH-000760,-0.3458664918231665
ACH-000762,-0.2371522175751777
ACH-000763,-0.2608067207016232
ACH-000764,-0.2842605604275246
ACH-000765,-0.2981597841093825
ACH-000766,-0.19478473596167584
ACH-000767,-0.2456481890510069
ACH-000768,-0.25909018253454663
ACH-000769,-0.3200862732619279
ACH-000770,-0.3309004218010242
ACH-000771,-0.27260844824938385
ACH-000773,-0.31978764081053074
ACH-000776,-0.2771669518927337
ACH-000777,-0.5083321447982962
ACH-000778,-0.28105807016153056
ACH-000781,-0.18309585468255468
ACH-000782,-0.21062019895883485
ACH-000783,-0.4508840720801073
ACH-000784,-0.2811433713846331
ACH-000785,-0.3217691140155268
ACH-000787,-0.4117563553664774
ACH-000788,-0.10779410353057477
ACH-000791,-0.2788870296013399
ACH-000792,-0.2191711216809136
ACH-000794,-0.2545380835402136
ACH-000796,-0.20898782807352492
ACH-000798,-0.2694285275235718
ACH-000799,-0.2112972861342112
ACH-000800,-0.32753276909697504
ACH-000802,-0.18421364365887075
ACH-000804,-0.07304596296421079
ACH-000805,-0.25151198153548604
ACH-000809,-0.2459372733627421
ACH-000810,-0.03804180830138408
ACH-000811,-0.29573487146736643
ACH-000817,-0.19895427085158834
ACH-000819,-0.28712670108082355
ACH-000820,-0.17206986795992776
ACH-000821,-0.10198875130960383
ACH-000822,-0.07421898518588126
ACH-000823,-0.2539117929043141
ACH-000824,-0.156225009803985
ACH-000827,-0.08519195188898113
ACH-000829,0.001183493629367792
ACH-000831,-0.22083085372561412
ACH-000832,-0.30950643498932234
ACH-000833,-0.2377553762214909
ACH-000834,-0.2435784815391525
ACH-000835,-0.2168401880534608
ACH-000836,-0.2698513779370148
ACH-000837,-0.4601897253631701
ACH-000838,-0.31364546967964696
ACH-000839,-0.2760837117334073
ACH-000840,-0.28263457198560193
ACH-000841,-0.5309282411473473
ACH-000843,-0.16207926985427576
ACH-000846,-0.200618226550682
ACH-000847,-0.09376246218850233
ACH-000848,-0.1853850432913486
ACH-000849,-0.2184797165370159
ACH-000851,-0.37750306074709983
ACH-000855,-0.30063113798131563
ACH-000856,-0.15663830035146942
ACH-000858,-0.3235175118025846
ACH-000859,-0.2208950715655743
ACH-000861,-0.23610214098708
ACH-000862,-0.3457385055317411
ACH-000865,-0.4078665079853688
ACH-000866,-0.17570624944722807
ACH-000867,-0.07288909605017255
ACH-000869,-0.13233462158886067
ACH-000872,-0.2334373632360713
ACH-000873,-0.1601086559132779
ACH-000876,-0.1152204717511273
ACH-000878,-0.5379008735618656
ACH-000880,-0.19832034200352155
ACH-000881,-0.3047636342064707
ACH-000882,-0.2562608476207631
ACH-000884,-0.1929153722042729
ACH-000885,-0.1045518125974642
ACH-000887,-0.3017249150542813
ACH-000889,-0.3236437889560481
ACH-000896,-0.2999989354927685
ACH-000898,-0.058079045544972674
ACH-000900,-0.12670018490711454
ACH-000901,-0.21053422207398245
ACH-000905,-0.1610971889867438
ACH-000906,-0.2396098188852132
ACH-000907,-0.3006986288767229
ACH-000910,-0.43442210184008695
ACH-000911,-0.11911776473395995
ACH-000912,-0.2025037198226725
ACH-000913,-0.3539798503931973
ACH-000915,-0.18533962766720694
ACH-000916,-0.39269619777094783
ACH-000917,-0.10024111462337487
ACH-000920,-0.11932542106972588
ACH-000921,-0.17419588040978853
ACH-000924,-0.4155393116960223
ACH-000926,-0.3919525444003241
ACH-000928,-0.3149018687142681
ACH-000929,-0.6115064146250073
ACH-000932,-0.2443228893880165
ACH-000935,-0.23979521470121384
ACH-000936,-0.1112060409859853
ACH-000937,-0.0432302365307284
ACH-000938,-0.244032788340222
ACH-000939,-0.2806511443749792
ACH-000941,-0.13217369531859546
ACH-000943,-0.1810306220479284
ACH-000946,-0.06344887046474924
ACH-000947,-0.12144920124343915
ACH-000948,-0.3921240984130017
ACH-000950,-0.11606770993084957
ACH-000953,-0.10568861730448764
ACH-000954,-0.4118120749176769
ACH-000957,-0.08305279836800197
ACH-000958,-0.2018786675861996
ACH-000960,-0.34700755788913035
ACH-000963,0.21852310680330064
ACH-000968,-0.06728919778675238
ACH-000969,-0.1291917000534934
ACH-000972,-0.02638693906414215
ACH-000973,-0.3412204600332114
ACH-000974,-0.11756103538002585
ACH-000978,-0.05864638794223925
ACH-000984,-0.08507970390255656
ACH-000986,-0.20814919596753112
ACH-000988,-0.1768254026993105
ACH-000993,-0.25779038615372946
ACH-000994,-0.3611826530596136
ACH-000996,-0.36972795749620974
ACH-001001,-0.2871217138964789
ACH-001020,-0.14809952948275906
ACH-001028,-0.2323743923324936
ACH-001031,-0.2916842853599622
ACH-001038,-0.214103045137994
ACH-001048,-0.1926072422222856
ACH-001050,-0.21130876019084985
ACH-001053,-0.17885383830416124
ACH-001054,-0.21062454435253816
ACH-001061,-0.10987418589030147
ACH-001067,-0.15644351359758185
ACH-001075,-0.2564524853833743
ACH-001096,-0.5244579335993113
ACH-001111,-0.4997293865059481
ACH-001119,-0.44800461826898863
ACH-001128,-0.4135460025317376
ACH-001134,-0.2326539985471503
ACH-001151,-0.11722396619150274
ACH-001163,-0.3003601690516304
ACH-001164,-0.38446008949623217
ACH-001183,-0.3894828923331637
ACH-001192,-0.19628370271380094
ACH-001193,-0.1693442416051131
ACH-001196,-0.14762094515048474
ACH-001197,-0.1819047701841378
ACH-001205,0.1668888430655846
ACH-001211,-0.3279191990376629
ACH-001212,-0.17172116363078535
ACH-001228,-0.04821702327711383
ACH-001232,-0.10029221906463542
ACH-001239,-0.11075546313059287
ACH-001270,0.05178507287655931
ACH-001274,-0.19144356128762124
ACH-001275,-0.3275249100911119
ACH-001277,-0.3050446194952066
ACH-001278,-0.013614783268952105
ACH-001280,-0.1553465383731692
ACH-001283,-0.3697872389755784
ACH-001289,-0.061532513982433375
ACH-001300,-0.2684214925678359
ACH-001301,-0.1258618750449473
ACH-001302,-0.14462170223358206
ACH-001306,-0.29118710214548943
ACH-001318,-0.3109015459015781
ACH-001322,-0.3034388691199835
ACH-001328,-0.29343499935189904
ACH-001332,-0.3301602282436223
ACH-001336,-0.2913515796017382
ACH-001346,-0.269668331105669
ACH-001353,-0.30277752759175763
ACH-001354,-0.31617579067903123
ACH-001367,-0.14536670229248633
ACH-001368,-0.23378555996020714
ACH-001374,-0.2373418815914076
ACH-001377,-0.34562417237806703
ACH-001380,-0.34062459622877433
ACH-001391,-0.2962775055523464
ACH-001408,-0.23168961710449398
ACH-001430,-0.06261777712169504
ACH-001431,-0.3197538853837367
ACH-001450,-0.10849686892410076
ACH-001496,-0.17642127276295988
ACH-001500,-0.2300606578194216
ACH-001523,-0.203157727522379
ACH-001532,-0.17372958777951664
ACH-001550,-0.12298186321042233
ACH-001552,-0.1703178692848235
ACH-001554,-0.109252259480147
ACH-001654,-0.268731510428754
ACH-001735,-0.06072990712148992
ACH-001736,-0.0915512470660832
ACH-001737,-0.6327123010513722
ACH-001740,-0.22021669172620206
ACH-001745,-0.1517720465385599
ACH-001765,-0.19124269430796595
