,IZUMO4 (113177)
ACH-000004,0.20829024576216754
ACH-000005,-0.2282266029444141
ACH-000007,0.01657364007114215
ACH-000009,-0.00435505404072289
ACH-000011,-0.09757727213157973
ACH-000012,-0.11854824789272235
ACH-000013,-0.2948750956420739
ACH-000014,0.0018509782657979913
ACH-000015,-0.08461068656359734
ACH-000017,-0.005395778610562751
ACH-000018,-0.36026440749036825
ACH-000019,-0.041215871536846686
ACH-000021,-0.1293587909517503
ACH-000022,-0.1436143690123957
ACH-000025,0.009326343290811523
ACH-000028,-0.11485229855574255
ACH-000030,-0.030429196039778637
ACH-000035,-0.2910160676373135
ACH-000036,-0.13187829945438656
ACH-000037,0.02498355624209535
ACH-000039,-0.17846391048290647
ACH-000040,-0.12881693166456326
ACH-000041,-0.19749171091306789
ACH-000042,-0.029437232799299433
ACH-000045,-0.0844721674964059
ACH-000047,-0.1727919004654281
ACH-000052,0.05359086174190983
ACH-000053,-0.10039600114548088
ACH-000054,-0.1343180931560295
ACH-000055,-0.09207963636679983
ACH-000060,-0.05661393471368219
ACH-000067,-0.1611998456861914
ACH-000070,-0.017968891468801342
ACH-000075,-0.1890042121357305
ACH-000078,-0.1444796542394404
ACH-000082,-0.11474328998533265
ACH-000085,-0.06964414882815352
ACH-000086,-0.05885761998564881
ACH-000087,-0.18680301175128447
ACH-000092,0.06854552523983443
ACH-000095,-0.29253950243277826
ACH-000097,-0.0071686537871734814
ACH-000098,-0.17531498706299764
ACH-000099,-0.2716230289869443
ACH-000108,-0.13486574859092124
ACH-000113,-0.16942781026039352
ACH-000116,-0.11565710308834355
ACH-000118,-0.05688288774344456
ACH-000120,-0.12613019429343422
ACH-000123,-0.1694261764611821
ACH-000127,-0.13158533409346998
ACH-000128,-0.07351652271733998
ACH-000132,-0.052765226803986
ACH-000133,0.034658276191126325
ACH-000137,0.002922269149337132
ACH-000138,0.040326214954747516
ACH-000142,-0.2021254490438702
ACH-000143,-0.1486312413526905
ACH-000146,-0.10046018012524892
ACH-000148,-0.03836813152113527
ACH-000150,-0.3756102536909322
ACH-000152,-0.1536804035724482
ACH-000153,0.04366127151249892
ACH-000159,-0.14409584956091726
ACH-000160,-0.011247064407391748
ACH-000163,-0.1652461620412291
ACH-000167,0.12500811445915047
ACH-000168,-0.2881445120671586
ACH-000169,-0.13989550488231814
ACH-000178,-0.09205873035344696
ACH-000183,-0.20554641403116167
ACH-000188,-0.11568079751285032
ACH-000189,0.16750992305880644
ACH-000190,0.13862056566314412
ACH-000198,0.002582010548107954
ACH-000203,0.012162550231319022
ACH-000204,0.11923992568593755
ACH-000206,0.0671927532592891
ACH-000207,0.0393102681527694
ACH-000208,-0.13346518791726916
ACH-000210,-0.03018478521741261
ACH-000211,-0.07661651687670841
ACH-000215,-0.03721514211206541
ACH-000221,0.03737426669889913
ACH-000222,-0.049499014058296265
ACH-000223,-0.14263332143962254
ACH-000226,-0.028784365946820267
ACH-000227,0.023459064894919102
ACH-000228,-0.0658134649586296
ACH-000231,-0.050367770770203935
ACH-000232,-0.08935646975341698
ACH-000233,0.021749501723065758
ACH-000234,-0.35900011963129713
ACH-000235,-0.0697894480851434
ACH-000237,-0.17225828210777056
ACH-000238,-0.03751170343383326
ACH-000242,0.23809024339217255
ACH-000243,-0.0009991169467443409
ACH-000244,0.0015143180268305054
ACH-000246,-0.06300136806482791
ACH-000248,-0.012734269774635251
ACH-000250,-0.15031635251251682
ACH-000251,0.06392460836964159
ACH-000252,0.14459590790765886
ACH-000253,-0.03709903182039863
ACH-000255,-0.11836439399968444
ACH-000256,0.08806720633284258
ACH-000257,0.06139851679371373
ACH-000258,-0.10028567963389813
ACH-000259,-0.04355238955354671
ACH-000260,-0.2258992057329749
ACH-000261,-0.1608702078140274
ACH-000262,-0.15101132727309208
ACH-000263,-0.05162794482171405
ACH-000264,-0.041395934159050435
ACH-000265,0.01108609010563855
ACH-000266,-0.14115498023133116
ACH-000272,-0.055795466679500964
ACH-000274,-0.16704838199765246
ACH-000277,-0.15608688277481758
ACH-000278,-0.03374968025711216
ACH-000279,-0.11972696612841492
ACH-000280,-0.22930934097689445
ACH-000281,0.053550225694886815
ACH-000288,-0.0408690949507479
ACH-000291,-0.10363967740054264
ACH-000293,-0.08940157477921458
ACH-000294,-0.08345519122268166
ACH-000295,-0.10548917905251948
ACH-000296,-0.2421599891254585
ACH-000302,-0.2764083028300818
ACH-000304,-0.009204177641164771
ACH-000307,-0.14699421119483327
ACH-000308,-0.07218877989542602
ACH-000310,-0.2936091495569237
ACH-000311,-0.14888840018465185
ACH-000312,-0.12688303464563472
ACH-000315,0.012812431769171934
ACH-000316,0.16518692526693926
ACH-000317,-0.1337797393530542
ACH-000318,0.01307656849633433
ACH-000319,-0.2847963247303646
ACH-000320,-0.12501410488675438
ACH-000322,0.04587649212527577
ACH-000323,-0.13212098681099435
ACH-000324,-0.06605920715829483
ACH-000329,-0.013987156650685487
ACH-000330,0.008106276614208359
ACH-000331,-0.023624192056803803
ACH-000332,-0.052890194969179065
ACH-000334,-0.11168939465861784
ACH-000335,0.01020821368373436
ACH-000336,-0.1432034390366082
ACH-000337,-0.14406553543690018
ACH-000338,-0.2029392167020344
ACH-000339,-0.0804667024707674
ACH-000341,-0.4042118519761441
ACH-000348,0.037743757911809735
ACH-000350,-0.054005572639749054
ACH-000352,-0.1046209954810884
ACH-000356,-0.06709051296368485
ACH-000361,-0.09721478199588744
ACH-000362,-0.21199307869566456
ACH-000363,-0.06493501863848536
ACH-000364,-0.2354059713908596
ACH-000365,-0.02688030758159014
ACH-000366,-0.12321846164758013
ACH-000368,-0.08063069589105559
ACH-000374,0.009908552901153786
ACH-000375,0.023080260695411223
ACH-000376,0.10799957114245416
ACH-000381,-0.07716109085248987
ACH-000383,-0.1737577804256776
ACH-000387,-0.041835580835464035
ACH-000389,-0.3908865333682148
