,LRRK2 (120892)
ACH-000004,-0.058621543681466125
ACH-000005,0.01975370365506469
ACH-000007,0.07907668469814723
ACH-000009,-0.0014247110026237087
ACH-000011,0.02000077339159189
ACH-000012,0.1032020161431614
ACH-000013,-0.013105674603647043
ACH-000014,-0.09679062191403084
ACH-000015,-0.24503438822742155
ACH-000017,0.03189899027309
ACH-000018,-0.06106100053492435
ACH-000019,-0.08966065831312249
ACH-000021,-0.0818563625278966
ACH-000022,0.017131102267199015
ACH-000025,-0.15918912598888205
ACH-000028,-0.18812602081902444
ACH-000030,0.02474450499402429
ACH-000035,-0.0199325308850291
ACH-000036,0.11711322020744565
ACH-000037,0.046198704168136366
ACH-000039,-0.03134750677193012
ACH-000040,-0.013672633700656906
ACH-000041,-0.09527401923456896
ACH-000042,0.09533653357139082
ACH-000045,0.07599513560517024
ACH-000047,0.047258929610805286
ACH-000052,0.0874713727510854
ACH-000053,-0.005365442561046522
ACH-000054,0.05608756170689363
ACH-000055,0.015838881790835414
ACH-000060,0.14403564003636615
ACH-000067,-0.09754614880337678
ACH-000070,-0.06940011137347386
ACH-000075,-0.10545952692737444
ACH-000078,0.006520678276045103
ACH-000082,-0.07866594376914009
ACH-000085,0.010252663958626802
ACH-000086,-0.14946896910239724
ACH-000087,-0.021160121205083992
ACH-000092,-0.05192831970884577
ACH-000095,0.037718254414850515
ACH-000097,0.06079614648883901
ACH-000098,0.01323828652631045
ACH-000099,-0.0051890493675622144
ACH-000108,0.011314594089043787
ACH-000113,-0.021689297235742536
ACH-000116,0.07131079461603873
ACH-000118,0.012381736934736985
ACH-000120,-0.0995065581640109
ACH-000123,-0.11931760865987975
ACH-000127,-0.02756393672470327
ACH-000128,-0.0418917497700796
ACH-000132,-0.012982278573033487
ACH-000133,-0.040106384447146363
ACH-000137,0.0908134355435206
ACH-000138,-0.07587999661143212
ACH-000142,0.0680053598687524
ACH-000143,-0.05315285376867064
ACH-000146,-0.10234571156184878
ACH-000148,-0.02116375208097324
ACH-000150,0.06117482841010372
ACH-000152,-0.13859680362121704
ACH-000153,0.001298786877799158
ACH-000159,0.06594136577072655
ACH-000160,-0.06181335166722636
ACH-000163,-0.19033476412553496
ACH-000167,-0.18271792251928895
ACH-000168,0.09899557613431872
ACH-000169,-0.0010921691163951963
ACH-000178,-0.017398337633449758
ACH-000183,0.12568933980911792
ACH-000188,0.021900131049242717
ACH-000189,0.11186460860122996
ACH-000190,-0.09599732562591193
ACH-000198,-0.025004031956678004
ACH-000203,-0.2847494651114316
ACH-000204,0.07297045934413916
ACH-000206,0.054431687294655536
ACH-000207,-0.02581936694548309
ACH-000208,0.1940609757800135
ACH-000210,-0.023647059879566373
ACH-000211,0.030570748020664344
ACH-000215,-0.0018265828322029018
ACH-000221,-0.08132251644854467
